"qualsevol"-determiner-ca "ajna"-determiner-eo
"absurdament"-adverb-ca "absurde"-adverb-eo
"absurde"-adverb-eo "absurdament"-adverb-ca
"aktive"-adverb-eo "activament"-adverb-ca
"activament"-adverb-ca "aktive"-adverb-eo
"malauradament"-adverb-ca "bedaŭrinde"-adverb-eo
"malauradament"-adverb-ca "malfeliĉe"-adverb-eo
"bedaŭrinde"-adverb-eo "malauradament"-adverb-ca
"bedaŭrinde"-adverb-eo "lamentablement"-adverb-ca
"malfeliĉe"-adverb-eo "malauradament"-adverb-ca
"malfeliĉe"-adverb-eo "desgraciadament"-adverb-ca
"lamentablement"-adverb-ca "bedaŭrinde"-adverb-eo
"desgraciadament"-adverb-ca "malfeliĉe"-adverb-eo
"molt més"-adverb-ca "multe pli"-adverb-eo
"multe pli"-adverb-eo "molt més"-adverb-ca
"nerekte"-adverb-eo "indirectament"-adverb-ca
"indirectament"-adverb-ca "nerekte"-adverb-eo
"komence"-adverb-eo "inicialment"-adverb-ca
"inicialment"-adverb-ca "komence"-adverb-eo
"origine"-adverb-eo "originàriament"-adverb-ca
"originàriament"-adverb-ca "origine"-adverb-eo
"aŭtomate"-adverb-eo "automàticament"-adverb-ca
"automàticament"-adverb-ca "aŭtomate"-adverb-eo
"inverse"-adverb-eo "viceversa"-adverb-ca
"viceversa"-adverb-ca "inverse"-adverb-eo
"brutale"-adverb-eo "brutalment"-adverb-ca
"brutalment"-adverb-ca "brutale"-adverb-eo
"feliĉe"-adverb-eo "feliçment"-adverb-ca
"feliçment"-adverb-ca "feliĉe"-adverb-eo
"tipe"-adverb-eo "típicament"-adverb-ca
"típicament"-adverb-ca "tipe"-adverb-eo
"moderadament"-adverb-ca "modere"-adverb-eo
"modere"-adverb-eo "moderadament"-adverb-ca
"sekrete"-adverb-eo "secretament"-adverb-ca
"secretament"-adverb-ca "sekrete"-adverb-eo
"relative"-adverb-eo "relativament"-adverb-ca
"relativament"-adverb-ca "relative"-adverb-eo
"condicionalment"-adverb-ca "kondiĉe"-adverb-eo
"kondiĉe"-adverb-eo "condicionalment"-adverb-ca
"laŭkonstitucie"-adverb-eo "constitucionalment"-adverb-ca
"constitucionalment"-adverb-ca "laŭkonstitucie"-adverb-eo
"curiosament"-adverb-ca "kurioze"-adverb-eo
"kurioze"-adverb-eo "curiosament"-adverb-ca
"decisivament"-adverb-ca "decide"-adverb-eo
"decide"-adverb-eo "decisivament"-adverb-ca
"definitive"-adverb-eo "definitivament"-adverb-ca
"definitivament"-adverb-ca "definitive"-adverb-eo
"demokratie"-adverb-eo "democràticament"-adverb-ca
"democràticament"-adverb-ca "demokratie"-adverb-eo
"ecològicament"-adverb-ca "ekologie"-adverb-eo
"ekologie"-adverb-eo "ecològicament"-adverb-ca
"ekonomie"-adverb-eo "econòmicament"-adverb-ca
"econòmicament"-adverb-ca "ekonomie"-adverb-eo
"electrònicament"-adverb-ca "elektronike"-adverb-eo
"elektronike"-adverb-eo "electrònicament"-adverb-ca
"morale"-adverb-eo "moralment"-adverb-ca
"moralment"-adverb-ca "morale"-adverb-eo
"èticament"-adverb-ca "etike"-adverb-eo
"etike"-adverb-eo "èticament"-adverb-ca
"ètnicament"-adverb-ca "etne"-adverb-eo
"etne"-adverb-eo "ètnicament"-adverb-ca
"tro"-adverb-eo "massa"-adverb-ca
"massa"-adverb-ca "tro"-adverb-eo
"excessivament"-adverb-ca "troe"-adverb-eo
"troe"-adverb-eo "excessivament"-adverb-ca
"ekskluzive"-adverb-eo "exclusivament"-adverb-ca
"exclusivament"-adverb-ca "ekskluzive"-adverb-eo
"fanàticament"-adverb-ca "fanatike"-adverb-eo
"fanatike"-adverb-eo "fanàticament"-adverb-ca
"febrilment"-adverb-ca "febre"-adverb-eo
"febre"-adverb-eo "febrilment"-adverb-ca
"financerament"-adverb-ca "finance"-adverb-eo
"finance"-adverb-eo "financerament"-adverb-ca
"perfectament"-adverb-ca "perfekte"-adverb-eo
"perfekte"-adverb-eo "perfectament"-adverb-ca
"formale"-adverb-eo "formalment"-adverb-ca
"formalment"-adverb-ca "formale"-adverb-eo
"generosament"-adverb-ca "malavare"-adverb-eo
"malavare"-adverb-eo "generosament"-adverb-ca
"geogràficament"-adverb-ca "geografie"-adverb-eo
"geografie"-adverb-eo "geogràficament"-adverb-ca
"geològicament"-adverb-ca "geologie"-adverb-eo
"geologie"-adverb-eo "geològicament"-adverb-ca
"gloriosament"-adverb-ca "glore"-adverb-eo
"glore"-adverb-eo "gloriosament"-adverb-ca
"historie"-adverb-eo "històricament"-adverb-ca
"històricament"-adverb-ca "historie"-adverb-eo
"horitzontalment"-adverb-ca "horizontale"-adverb-eo
"horizontale"-adverb-eo "horitzontalment"-adverb-ca
"modestament"-adverb-ca "modeste"-adverb-eo
"modeste"-adverb-eo "modestament"-adverb-ca
"kontraŭleĝe"-adverb-eo "il·legalment"-adverb-ca
"il·legalment"-adverb-ca "kontraŭleĝe"-adverb-eo
"pogrande"-adverb-eo "a l'engròs"-adverb-ca
"a l'engròs"-adverb-ca "pogrande"-adverb-eo
"aldone"-adverb-eo "addicionalment"-adverb-ca
"addicionalment"-adverb-ca "aldone"-adverb-eo
"sendiference"-adverb-eo "indistintament"-adverb-ca
"indistintament"-adverb-ca "sendiference"-adverb-eo
"interne"-adverb-eo "interiorment"-adverb-ca
"interne"-adverb-eo "dins"-adverb-ca
"interiorment"-adverb-ca "interne"-adverb-eo
"dins"-adverb-ca "interne"-adverb-eo
"dins"-adverb-ca "ene"-adverb-eo
"ene"-adverb-eo "dins"-adverb-ca
"ene"-adverb-eo "a dintre"-adverb-ca
"ene"-adverb-eo "a dins"-adverb-ca
"ene"-adverb-eo "dintre"-adverb-ca
"endins"-adverb-ca "enen"-adverb-eo
"enen"-adverb-eo "endins"-adverb-ca
"a dintre"-adverb-ca "ene"-adverb-eo
"a dins"-adverb-ca "ene"-adverb-eo
"dintre"-adverb-ca "ene"-adverb-eo
"mense"-adverb-eo "mentalment"-adverb-ca
"mentalment"-adverb-ca "mense"-adverb-eo
"irònicament"-adverb-ca "ironie"-adverb-eo
"ironie"-adverb-eo "irònicament"-adverb-ca
"malfrue"-adverb-eo "tard"-adverb-ca
"tard"-adverb-ca "malfrue"-adverb-eo
"menys"-adverb-ca "malpli"-adverb-eo
"malpli"-adverb-eo "menys"-adverb-ca
"lingvistike"-adverb-eo "lingüísticament"-adverb-ca
"lingüísticament"-adverb-ca "lingvistike"-adverb-eo
"lingüísticament"-adverb-ca "lingve"-adverb-eo
"lingve"-adverb-eo "lingüísticament"-adverb-ca
"laŭvorte"-adverb-eo "literalment"-adverb-ca
"literalment"-adverb-ca "laŭvorte"-adverb-eo
"malmulte"-adverb-eo "poc"-adverb-ca
"poc"-adverb-ca "malmulte"-adverb-eo
"loke"-adverb-eo "localment"-adverb-ca
"localment"-adverb-ca "loke"-adverb-eo
"logike"-adverb-eo "lògicament"-adverb-ca
"lògicament"-adverb-ca "logike"-adverb-eo
"sekse"-adverb-eo "sexualment"-adverb-ca
"sexualment"-adverb-ca "sekse"-adverb-eo
"majestuosament"-adverb-ca "majeste"-adverb-eo
"majeste"-adverb-eo "majestuosament"-adverb-ca
"miraculosament"-adverb-ca "mirakle"-adverb-eo
"mirakle"-adverb-eo "miraculosament"-adverb-ca
"monòtonament"-adverb-ca "monotone"-adverb-eo
"monotone"-adverb-eo "monòtonament"-adverb-ca
"morfològicament"-adverb-ca "morfologie"-adverb-eo
"morfologie"-adverb-eo "morfològicament"-adverb-ca
"reciproke"-adverb-eo "mútuament"-adverb-ca
"mútuament"-adverb-ca "reciproke"-adverb-eo
"misteriosament"-adverb-ca "mistere"-adverb-eo
"mistere"-adverb-eo "misteriosament"-adverb-ca
"nacionalment"-adverb-ca "nacie"-adverb-eo
"nacie"-adverb-eo "nacionalment"-adverb-ca
"negative"-adverb-eo "negativament"-adverb-ca
"negativament"-adverb-ca "negative"-adverb-eo
"eĉ ne"-adverb-eo "ni tan sols"-adverb-ca
"ni tan sols"-adverb-ca "eĉ ne"-adverb-eo
"objektive"-adverb-eo "objectivament"-adverb-ca
"objectivament"-adverb-ca "objektive"-adverb-eo
"tossudament"-adverb-ca "obstine"-adverb-eo
"obstine"-adverb-eo "tossudament"-adverb-ca
"oficialment"-adverb-ca "oficiale"-adverb-eo
"oficiale"-adverb-eo "oficialment"-adverb-ca
"paradokse"-adverb-eo "paradoxalment"-adverb-ca
"paradoxalment"-adverb-ca "paradokse"-adverb-eo
"parte"-adverb-eo "parcialment"-adverb-ca
"parcialment"-adverb-ca "parte"-adverb-eo
"pacience"-adverb-eo "pacientment"-adverb-ca
"pacientment"-adverb-ca "pacience"-adverb-eo
"fizike"-adverb-eo "físicament"-adverb-ca
"físicament"-adverb-ca "fizike"-adverb-eo
"politike"-adverb-eo "políticament"-adverb-ca
"políticament"-adverb-ca "politike"-adverb-eo
"pozitive"-adverb-eo "positivament"-adverb-ca
"positivament"-adverb-ca "pozitive"-adverb-eo
"productivament"-adverb-ca "produktive"-adverb-eo
"produktive"-adverb-eo "productivament"-adverb-ca
"profesie"-adverb-eo "professionalment"-adverb-ca
"professionalment"-adverb-ca "profesie"-adverb-eo
"proporcie"-adverb-eo "proporcionalment"-adverb-ca
"proporcionalment"-adverb-ca "proporcie"-adverb-eo
"psikologie"-adverb-eo "psicològicament"-adverb-ca
"psicològicament"-adverb-ca "psikologie"-adverb-eo
"radikale"-adverb-eo "radicalment"-adverb-ca
"radicalment"-adverb-ca "radikale"-adverb-eo
"respektive"-adverb-eo "respectivament"-adverb-ca
"respectivament"-adverb-ca "respektive"-adverb-eo
"strikte"-adverb-eo "estrictament"-adverb-ca
"estrictament"-adverb-ca "strikte"-adverb-eo
"socie"-adverb-eo "socialment"-adverb-ca
"socialment"-adverb-ca "socie"-adverb-eo
"estranyament"-adverb-ca "strange"-adverb-eo
"strange"-adverb-eo "estranyament"-adverb-ca
"estratègicament"-adverb-ca "strategie"-adverb-eo
"strategie"-adverb-eo "estratègicament"-adverb-ca
"simbole"-adverb-eo "simbòlicament"-adverb-ca
"simbòlicament"-adverb-ca "simbole"-adverb-eo
"teknike"-adverb-eo "tècnicament"-adverb-ca
"tècnicament"-adverb-ca "teknike"-adverb-eo
"antaŭhieraŭ"-adverb-eo "abans d'ahir"-adverb-ca
"abans d'ahir"-adverb-ca "antaŭhieraŭ"-adverb-eo
"teorie"-adverb-eo "teòricament"-adverb-ca
"teòricament"-adverb-ca "teorie"-adverb-eo
"tradicie"-adverb-eo "tradicionalment"-adverb-ca
"tradicionalment"-adverb-ca "tradicie"-adverb-eo
"tràgicament"-adverb-ca "tragike"-adverb-eo
"tragike"-adverb-eo "tràgicament"-adverb-ca
"per unanimitat"-adverb-ca "unuanime"-adverb-eo
"unuanime"-adverb-eo "per unanimitat"-adverb-ca
"unuanime"-adverb-eo "unànimement"-adverb-ca
"unànimement"-adverb-ca "unuanime"-adverb-eo
"vertikale"-adverb-eo "verticalment"-adverb-ca
"verticalment"-adverb-ca "vertikale"-adverb-eo
"senpune"-adverb-eo "impunement"-adverb-ca
"impunement"-adverb-ca "senpune"-adverb-eo
"saluton"-interjection-eo "hola"-interjection-ca
"hola"-interjection-ca "saluton"-interjection-eo
"gràcies a"-preposition-ca "danke al"-preposition-eo
"danke al"-preposition-eo "gràcies a"-preposition-ca
"malmulta"-determiner-eo "poc"-determiner-ca
"poc"-determiner-ca "malmulta"-determiner-eo
"dek ok"-numeral-eo "divuit"-numeral-ca
"divuit"-numeral-ca "dek ok"-numeral-eo
"dek naŭ"-numeral-eo "dinou"-numeral-ca
"dinou"-numeral-ca "dek naŭ"-numeral-eo
"dek sep"-numeral-eo "disset"-numeral-ca
"disset"-numeral-ca "dek sep"-numeral-eo
"informa"-adjective-eo "informatiu"-adjective-ca
"informatiu"-adjective-ca "informa"-adjective-eo
"pardono"-noun-eo "perdó"-noun-ca
"perdó"-noun-ca "pardono"-noun-eo
"vetoo"-noun-eo "veto"-noun-ca
"veto"-noun-ca "vetoo"-noun-eo
"disponebla"-adjective-eo "disponible"-adjective-ca
"disponible"-adjective-ca "disponebla"-adjective-eo
"Napoleono"-properNoun-eo "Napoleó"-properNoun-ca
"Napoleó"-properNoun-ca "Napoleono"-properNoun-eo
"Plutono"-properNoun-eo "Plutó"-properNoun-ca
"Plutó"-properNoun-ca "Plutono"-properNoun-eo
"Ameriko"-properNoun-eo "Amèrica"-properNoun-ca
"Amèrica"-properNoun-ca "Ameriko"-properNoun-eo
"Aràbia"-properNoun-ca "Arabio"-properNoun-eo
"Arabio"-properNoun-eo "Aràbia"-properNoun-ca
"Berlino"-properNoun-eo "Berlín"-properNoun-ca
"Berlín"-properNoun-ca "Berlino"-properNoun-eo
"Bosnio"-properNoun-eo "Bòsnia"-properNoun-ca
"Bòsnia"-properNoun-ca "Bosnio"-properNoun-eo
"Galegio"-properNoun-eo "Galícia"-properNoun-ca
"Galícia"-properNoun-ca "Galegio"-properNoun-eo
"Cisjordanio"-properNoun-eo "Cisjordània"-properNoun-ca
"Cisjordània"-properNoun-ca "Cisjordanio"-properNoun-eo
"Marsejlo"-properNoun-eo "Marsella"-properNoun-ca
"Marsella"-properNoun-ca "Marsejlo"-properNoun-eo
"budhismo"-noun-eo "budisme"-noun-ca
"budisme"-noun-ca "budhismo"-noun-eo
"kristano"-noun-eo "cristià"-noun-ca
"cristià"-noun-ca "kristano"-noun-eo
"kristanismo"-noun-eo "cristianisme"-noun-ca
"cristianisme"-noun-ca "kristanismo"-noun-eo
"manifestant"-noun-ca "manifestacianto"-noun-eo
"manifestacianto"-noun-eo "manifestant"-noun-ca
"abat"-noun-ca "abato"-noun-eo
"abato"-noun-eo "abat"-noun-ca
"adverbo"-noun-eo "adverbi"-noun-ca
"adverbi"-noun-ca "adverbo"-noun-eo
"agresemo"-noun-eo "agressivitat"-noun-ca
"agressivitat"-noun-ca "agresemo"-noun-eo
"extraterrestre"-noun-ca "eksterterano"-noun-eo
"eksterterano"-noun-eo "extraterrestre"-noun-ca
"alergio"-noun-eo "al·lèrgia"-noun-ca
"al·lèrgia"-noun-ca "alergio"-noun-eo
"aludo"-noun-eo "al·lusió"-noun-ca
"al·lusió"-noun-ca "aludo"-noun-eo
"altaro"-noun-eo "altar"-noun-ca
"altar"-noun-ca "altaro"-noun-eo
"ambasadoro"-noun-eo "ambaixador"-noun-ca
"ambaixador"-noun-ca "ambasadoro"-noun-eo
"ambigueco"-noun-eo "ambigüitat"-noun-ca
"ambigüitat"-noun-ca "ambigueco"-noun-eo
"amnestio"-noun-eo "amnistia"-noun-ca
"amnistia"-noun-ca "amnestio"-noun-eo
"anomalio"-noun-eo "anomalia"-noun-ca
"anomalia"-noun-ca "anomalio"-noun-eo
"formiko"-noun-eo "formiga"-noun-ca
"formiga"-noun-ca "formiko"-noun-eo
"antibiòtic"-noun-ca "antibiotiko"-noun-eo
"antibiotiko"-noun-eo "antibiòtic"-noun-ca
"aplaudiment"-noun-ca "aplaŭdo"-noun-eo
"aplaŭdo"-noun-eo "aplaudiment"-noun-ca
"ĉefepiskopo"-noun-eo "arquebisbe"-noun-ca
"arquebisbe"-noun-ca "ĉefepiskopo"-noun-eo
"insularo"-noun-eo "arxipèlag"-noun-ca
"arxipèlag"-noun-ca "insularo"-noun-eo
"arxipèlag"-noun-ca "arkipelago"-noun-eo
"arkipelago"-noun-eo "arxipèlag"-noun-ca
"arkitekto"-noun-eo "arquitecte"-noun-ca
"arquitecte"-noun-ca "arkitekto"-noun-eo
"armament"-noun-ca "armilaro"-noun-eo
"armilaro"-noun-eo "armament"-noun-ca
"arsenalo"-noun-eo "arsenal"-noun-ca
"arsenal"-noun-ca "arsenalo"-noun-eo
"cindrujo"-noun-eo "cendrer"-noun-ca
"cendrer"-noun-ca "cindrujo"-noun-eo
"bacteri"-noun-ca "bakterio"-noun-eo
"bakterio"-noun-eo "bacteri"-noun-ca
"plàtan"-noun-ca "banano"-noun-eo
"banano"-noun-eo "plàtan"-noun-ca
"banquet"-noun-ca "bankedo"-noun-eo
"bankedo"-noun-eo "banquet"-noun-ca
"barometro"-noun-eo "baròmetre"-noun-ca
"baròmetre"-noun-ca "barometro"-noun-eo
"baziliko"-noun-eo "basílica"-noun-ca
"basílica"-noun-ca "baziliko"-noun-eo
"batalló"-noun-ca "bataliono"-noun-eo
"bataliono"-noun-eo "batalló"-noun-ca
"mentono"-noun-eo "mentó"-noun-ca
"mentó"-noun-ca "mentono"-noun-eo
"bellesa"-noun-ca "beleco"-noun-eo
"beleco"-noun-eo "bellesa"-noun-ca
"kredanto"-noun-eo "creient"-noun-ca
"creient"-noun-ca "kredanto"-noun-eo
"bíblia"-noun-ca "biblio"-noun-eo
"biblio"-noun-eo "bíblia"-noun-ca
"biografio"-noun-eo "biografia"-noun-ca
"biografia"-noun-ca "biografio"-noun-eo
"biòleg"-noun-ca "biologo"-noun-eo
"biologo"-noun-eo "biòleg"-noun-ca
"hemoragio"-noun-eo "hemorràgia"-noun-ca
"hemorràgia"-noun-ca "hemoragio"-noun-eo
"burĝaro"-noun-eo "burgesia"-noun-ca
"burgesia"-noun-ca "burĝaro"-noun-eo
"boicot"-noun-ca "bojkoto"-noun-eo
"bojkoto"-noun-eo "boicot"-noun-ca
"frateco"-noun-eo "fraternitat"-noun-ca
"fraternitat"-noun-ca "frateco"-noun-eo
"gàbia"-noun-ca "kaĝo"-noun-eo
"kaĝo"-noun-eo "gàbia"-noun-ca
"caravana"-noun-ca "karavano"-noun-eo
"karavano"-noun-eo "caravana"-noun-ca
"kardinalo"-noun-eo "cardenal"-noun-ca
"cardenal"-noun-ca "kardinalo"-noun-eo
"motxilla"-noun-ca "tornistro"-noun-eo
"tornistro"-noun-eo "motxilla"-noun-ca
"karpo"-noun-eo "carpa"-noun-ca
"carpa"-noun-ca "karpo"-noun-eo
"karoto"-noun-eo "pastanaga"-noun-ca
"pastanaga"-noun-ca "karoto"-noun-eo
"katalunismo"-noun-eo "catalanisme"-noun-ca
"catalanisme"-noun-ca "katalunismo"-noun-eo
"ciment"-noun-ca "cemento"-noun-eo
"cemento"-noun-eo "ciment"-noun-ca
"tombejo"-noun-eo "cementiri"-noun-ca
"cementiri"-noun-ca "tombejo"-noun-eo
"centimetro"-noun-eo "centímetre"-noun-ca
"centímetre"-noun-ca "centimetro"-noun-eo
"carisma"-noun-ca "karismo"-noun-eo
"karismo"-noun-eo "carisma"-noun-ca
"farmacèutic"-noun-ca "apotekisto"-noun-eo
"apotekisto"-noun-eo "farmacèutic"-noun-ca
"cirera"-noun-ca "ĉerizo"-noun-eo
"ĉerizo"-noun-eo "cirera"-noun-ca
"kaŝtanarbo"-noun-eo "castanyer"-noun-ca
"castanyer"-noun-ca "kaŝtanarbo"-noun-eo
"porcelano"-noun-eo "porcellana"-noun-ca
"porcellana"-noun-ca "porcelano"-noun-eo
"koregrafio"-noun-eo "coreografia"-noun-ca
"coreografia"-noun-ca "koregrafio"-noun-eo
"cronista"-noun-ca "kronikisto"-noun-eo
"kronikisto"-noun-eo "cronista"-noun-ca
"cigaro"-noun-eo "cigar"-noun-ca
"cigar"-noun-ca "cigaro"-noun-eo
"ciutadella"-noun-ca "citadelo"-noun-eo
"citadelo"-noun-eo "ciutadella"-noun-ca
"argilo"-noun-eo "argila"-noun-ca
"argila"-noun-ca "argilo"-noun-eo
"bacallà"-noun-ca "moruo"-noun-eo
"moruo"-noun-eo "bacallà"-noun-ca
"kunvivado"-noun-eo "convivència"-noun-ca
"convivència"-noun-ca "kunvivado"-noun-eo
"kolonelo"-noun-eo "coronel"-noun-ca
"coronel"-noun-ca "kolonelo"-noun-eo
"comercialització"-noun-ca "enmerkatiĝo"-noun-eo
"comercialització"-noun-ca "enmerkatigo"-noun-eo
"enmerkatiĝo"-noun-eo "comercialització"-noun-ca
"enmerkatigo"-noun-eo "comercialització"-noun-ca
"samlandano"-noun-eo "compatriota"-noun-ca
"compatriota"-noun-ca "samlandano"-noun-eo
"konfederacio"-noun-eo "confederació"-noun-ca
"confederació"-noun-ca "konfederacio"-noun-eo
"gremi"-noun-ca "gildo"-noun-eo
"gildo"-noun-eo "gremi"-noun-ca
"konjunkcio"-noun-eo "conjunció"-noun-ca
"conjunció"-noun-ca "konjunkcio"-noun-eo
"konkero"-noun-eo "conquesta"-noun-ca
"conquesta"-noun-ca "konkero"-noun-eo
"conservatori"-noun-ca "konservatorio"-noun-eo
"konservatorio"-noun-eo "conservatori"-noun-ca
"convalescència"-noun-ca "konvalesko"-noun-eo
"konvalesko"-noun-eo "convalescència"-noun-ca
"monaĥejo"-noun-eo "monestir"-noun-ca
"monestir"-noun-ca "monaĥejo"-noun-eo
"convergència"-noun-ca "konverĝo"-noun-eo
"konverĝo"-noun-eo "convergència"-noun-ca
"kunordigo"-noun-eo "coordinació"-noun-ca
"coordinació"-noun-ca "kunordigo"-noun-eo
"coure"-noun-ca "kupro"-noun-eo
"kupro"-noun-eo "coure"-noun-ca
"univers"-noun-ca "universo"-noun-eo
"universo"-noun-eo "univers"-noun-ca
"cotó"-noun-ca "kotono"-noun-eo
"kotono"-noun-eo "cotó"-noun-ca
"gruo"-noun-eo "grua"-noun-ca
"grua"-noun-ca "gruo"-noun-eo
"kriterio"-noun-eo "criteri"-noun-ca
"criteri"-noun-ca "kriterio"-noun-eo
"lambastono"-noun-eo "crossa"-noun-ca
"crossa"-noun-ca "lambastono"-noun-eo
"krio"-noun-eo "crit"-noun-ca
"crit"-noun-ca "krio"-noun-eo
"kurteno"-noun-eo "cortina"-noun-ca
"cortina"-noun-ca "kurteno"-noun-eo
"papa"-noun-ca "papo"-noun-eo
"papo"-noun-eo "papa"-noun-ca
"demokrato"-noun-eo "demòcrata"-noun-ca
"demòcrata"-noun-ca "demokrato"-noun-eo
"malespero"-noun-eo "desesperació"-noun-ca
"desesperació"-noun-ca "malespero"-noun-eo
"diktatoro"-noun-eo "dictador"-noun-ca
"dictador"-noun-ca "diktatoro"-noun-eo
"diktatoreco"-noun-eo "dictadura"-noun-ca
"dictadura"-noun-ca "diktatoreco"-noun-eo
"diplomatio"-noun-eo "diplomàcia"-noun-ca
"diplomàcia"-noun-ca "diplomatio"-noun-eo
"diverseco"-noun-eo "diversitat"-noun-ca
"diversitat"-noun-ca "diverseco"-noun-eo
"reakcia"-adjective-eo "reaccionari"-adjective-ca
"reaccionari"-adjective-ca "reakcia"-adjective-eo
"doktrino"-noun-eo "doctrina"-noun-ca
"doctrina"-noun-ca "doktrino"-noun-eo
"tamburo"-noun-eo "tambor"-noun-ca
"tambor"-noun-ca "tamburo"-noun-eo
"duna"-noun-ca "duno"-noun-eo
"duno"-noun-eo "duna"-noun-ca
"dinastia"-noun-ca "dinastio"-noun-eo
"dinastio"-noun-eo "dinastia"-noun-ca
"aglo"-noun-eo "àguila"-noun-ca
"àguila"-noun-ca "aglo"-noun-eo
"ekonomikisto"-noun-eo "economista"-noun-ca
"economista"-noun-ca "ekonomikisto"-noun-eo
"ekosistemo"-noun-eo "ecosistema"-noun-ca
"ecosistema"-noun-ca "ekosistemo"-noun-eo
"èxtasi"-noun-ca "ekstazo"-noun-eo
"ekstazo"-noun-eo "èxtasi"-noun-ca
"kirlo"-noun-eo "remolí"-noun-ca
"remolí"-noun-ca "kirlo"-noun-eo
"elektantaro"-noun-eo "electorat"-noun-ca
"electorat"-noun-ca "elektantaro"-noun-eo
"elektrono"-noun-eo "electró"-noun-ca
"electró"-noun-ca "elektrono"-noun-eo
"elit"-noun-ca "elito"-noun-eo
"elito"-noun-eo "elit"-noun-ca
"ambasado"-noun-eo "ambaixada"-noun-ca
"ambaixada"-noun-ca "ambasado"-noun-eo
"epíleg"-noun-ca "epilogo"-noun-eo
"epilogo"-noun-eo "epíleg"-noun-ca
"eŭforio"-noun-eo "eufòria"-noun-ca
"eufòria"-noun-ca "eŭforio"-noun-eo
"eŭro"-noun-eo "euro"-noun-ca
"euro"-noun-ca "eŭro"-noun-eo
"evakuado"-noun-eo "evacuació"-noun-ca
"evacuació"-noun-ca "evakuado"-noun-eo
"elvoko"-noun-eo "evocació"-noun-ca
"evocació"-noun-ca "elvoko"-noun-eo
"eksportisto"-noun-eo "exportador"-noun-ca
"exportador"-noun-ca "eksportisto"-noun-eo
"expulsió"-noun-ca "elpelo"-noun-eo
"elpelo"-noun-eo "expulsió"-noun-ca
"ekstradicio"-noun-eo "extradició"-noun-ca
"extradició"-noun-ca "ekstradicio"-noun-eo
"globkrajono"-noun-eo "bolígraf"-noun-ca
"bolígraf"-noun-ca "globkrajono"-noun-eo
"plumo"-noun-eo "ploma"-noun-ca
"ploma"-noun-ca "plumo"-noun-eo
"federismo"-noun-eo "federalisme"-noun-ca
"federalisme"-noun-ca "federismo"-noun-eo
"figa"-noun-ca "figo"-noun-eo
"figo"-noun-eo "figa"-noun-ca
"gripo"-noun-eo "grip"-noun-ca
"grip"-noun-ca "gripo"-noun-eo
"futbalisto"-noun-eo "futbolista"-noun-ca
"futbolista"-noun-ca "futbalisto"-noun-eo
"fosilio"-noun-eo "fòssil"-noun-ca
"fòssil"-noun-ca "fosilio"-noun-eo
"fondinto"-noun-eo "fundador"-noun-ca
"fundador"-noun-ca "fondinto"-noun-eo
"granota"-noun-ca "rano"-noun-eo
"rano"-noun-eo "granota"-noun-ca
"fungo"-noun-eo "bolet"-noun-ca
"bolet"-noun-ca "fungo"-noun-eo
"geno"-noun-eo "gen"-noun-ca
"gen"-noun-ca "geno"-noun-eo
"generatoro"-noun-eo "generador"-noun-ca
"generador"-noun-ca "generatoro"-noun-eo
"genocido"-noun-eo "genocidi"-noun-ca
"genocidi"-noun-ca "genocido"-noun-eo
"glaciejo"-noun-eo "glacera"-noun-ca
"glacera"-noun-ca "glaciejo"-noun-eo
"follet"-noun-ca "koboldo"-noun-eo
"koboldo"-noun-eo "follet"-noun-ca
"gitaro"-noun-eo "guitarra"-noun-ca
"guitarra"-noun-ca "gitaro"-noun-eo
"pistolo"-noun-eo "pistola"-noun-ca
"pistola"-noun-ca "pistolo"-noun-eo
"gimnàs"-noun-ca "gimnastejo"-noun-eo
"gimnastejo"-noun-eo "gimnàs"-noun-ca
"barber"-noun-ca "barbiro"-noun-eo
"barbiro"-noun-eo "barber"-noun-ca
"cuixa"-noun-ca "femuro"-noun-eo
"femuro"-noun-eo "cuixa"-noun-ca
"ŝinko"-noun-eo "pernil"-noun-ca
"pernil"-noun-ca "ŝinko"-noun-eo
"handbol"-noun-ca "handbalo"-noun-eo
"handbalo"-noun-eo "handbol"-noun-ca
"leporo"-noun-eo "llebre"-noun-ca
"llebre"-noun-ca "leporo"-noun-eo
"helikoptero"-noun-eo "helicòpter"-noun-ca
"helicòpter"-noun-ca "helikoptero"-noun-eo
"infero"-noun-eo "infern"-noun-ca
"infern"-noun-ca "infero"-noun-eo
"iktero"-noun-eo "hepatitis"-noun-ca
"hepatitis"-noun-ca "iktero"-noun-eo
"ostaĝo"-noun-eo "ostatge"-noun-ca
"ostatge"-noun-ca "ostaĝo"-noun-eo
"humileco"-noun-eo "humilitat"-noun-ca
"humilitat"-noun-ca "humileco"-noun-eo
"cento"-noun-eo "centenar"-noun-ca
"centenar"-noun-ca "cento"-noun-eo
"hipokriteco"-noun-eo "hipocresia"-noun-ca
"hipocresia"-noun-ca "hipokriteco"-noun-eo
"inaŭguro"-noun-eo "inauguració"-noun-ca
"inauguració"-noun-ca "inaŭguro"-noun-eo
"inflamo"-noun-eo "inflamació"-noun-ca
"inflamació"-noun-ca "inflamo"-noun-eo
"ingredienco"-noun-eo "ingredient"-noun-ca
"ingredient"-noun-ca "ingredienco"-noun-eo
"inkvizicio"-noun-eo "inquisició"-noun-ca
"inquisició"-noun-ca "inkvizicio"-noun-eo
