"a algún lugar"-adverb-es "to somewhere"-adverb-en
"Van der Sar"-properNoun-es "Van der Sar"-properNoun-en
"Van der Sar"-properNoun-en "Van der Sar"-noun-es
"Van der Sar"-properNoun-en "Van der Sar"-properNoun-es
"overburden"-adjective-en "sobrecargado"-adjective-es
"sobrecargado"-adjective-es "overburden"-adjective-en
"killed"-adjective-en "asesinado"-adjective-es
"asesinado"-adjective-es "killed"-adjective-en
"rowing boat"-noun-en "bote de remos"-noun-es
"rowing boat"-noun-en "bote a remos"-noun-es
"bote de remos"-noun-es "rowing boat"-noun-en
"bote a remos"-noun-es "rowing boat"-noun-en
"steamboat"-noun-en "buque de vapor"-noun-es
"buque de vapor"-noun-es "steamboat"-noun-en
"steamer"-noun-en "olla a presión"-noun-es
"steamer"-noun-en "vaporera"-noun-es
"olla a presión"-noun-es "steamer"-noun-en
"olla a presión"-noun-es "pressure cooker"-noun-en
"vaporera"-noun-es "steamer"-noun-en
"pressure cooker"-noun-en "olla a presión"-noun-es
"pressure cooker"-noun-en "olla de presión"-noun-es
"pressure cooker"-noun-en "olla express"-noun-es
"olla de presión"-noun-es "pressure cooker"-noun-en
"olla express"-noun-es "pressure cooker"-noun-en
"manic"-adjective-en "maníaco"-adjective-es
"manic"-adjective-en "maniaco"-adjective-es
"maníaco"-adjective-es "manic"-adjective-en
"maniaco"-adjective-es "manic"-adjective-en
"threadbare"-adjective-en "raído"-adjective-es
"raído"-adjective-es "threadbare"-adjective-en
"stalker"-noun-en "acosador"-noun-es
"acosador"-noun-es "stalker"-noun-en
"unpaved"-adjective-en "sin pavimentar"-adjective-es
"sin pavimentar"-adjective-es "unpaved"-adjective-en
"martyred"-adjective-en "martirizado"-adjective-es
"martirizado"-adjective-es "martyred"-adjective-en
"wobble"-verb-en "tambalearse"-pronoun-es
"wobble"-verb-en "tambalearse"-verb-es
"tambalearse"-pronoun-es "wobble"-verb-en
"tambalearse"-verb-es "wobble"-verb-en
"diversionary"-adjective-en "de despiste"-adjective-es
"de despiste"-adjective-es "diversionary"-adjective-en
"Warfalla"-properNoun-en "Warfalla"-properNoun-es
"Warfalla"-properNoun-es "Warfalla"-properNoun-en
"newsreader"-noun-en "presentador de los informativos"-noun-es
"presentador de los informativos"-noun-es "newsreader"-noun-en
"Misrata"-noun-en "Misurata"-properNoun-es
"Misrata"-noun-en "Misrata"-properNoun-es
"Misurata"-properNoun-es "Misrata"-noun-en
"Misurata"-properNoun-es "Misrata"-properNoun-en
"Misrata"-properNoun-es "Misrata"-noun-en
"Misrata"-properNoun-es "Misrata"-properNoun-en
"Misrata"-properNoun-en "Misurata"-properNoun-es
"Misrata"-properNoun-en "Misrata"-properNoun-es
"windproof"-adjective-en "a prueba de viento"-adjective-es
"a prueba de viento"-adjective-es "windproof"-adjective-en
"rainy"-adjective-en "lluvioso"-adjective-es
"lluvioso"-adjective-es "rainy"-adjective-en
"latest news"-noun-en "últimas noticias"-noun-es
"últimas noticias"-noun-es "latest news"-noun-en
"Associated Press"-properNoun-en "Associated Press"-properNoun-es
"Associated Press"-properNoun-es "Associated Press"-properNoun-en
"cornish"-adjective-en "de Cornualles"-adjective-es
"de Cornualles"-adjective-es "cornish"-adjective-en
"cute"-adjective-en "mono"-adjective-es
"mono"-adjective-es "cute"-adjective-en
"broadband"-adjective-en "de banda ancha"-adjective-es
"de banda ancha"-adjective-es "broadband"-adjective-en
"perennial"-noun-en "planta perenne"-noun-es
"planta perenne"-noun-es "perennial"-noun-en
"annual"-noun-en "planta anual"-noun-es
"planta anual"-noun-es "annual"-noun-en
"masterclass"-noun-en "clase magistral"-noun-es
"clase magistral"-noun-es "masterclass"-noun-en
"Haymarket"-properNoun-en "Haymarket"-properNoun-es
"Haymarket"-properNoun-es "Haymarket"-properNoun-en
"wall chart"-noun-en "gráfico mural"-noun-es
"gráfico mural"-noun-es "wall chart"-noun-en
"gráfico mural"-noun-es "wallchart"-noun-en
"wallchart"-noun-en "gráfico mural"-noun-es
"subdelegate"-noun-en "subdelegado"-noun-es
"subdelegado"-noun-es "subdelegate"-noun-en
"Chávarri"-noun-en "Chávarri"-noun-es
"Chávarri"-noun-en "Chávarri"-properNoun-es
"Chávarri"-noun-es "Chávarri"-noun-en
"Chávarri"-noun-es "Chávarri"-properNoun-en
"Chávarri"-properNoun-es "Chávarri"-noun-en
"Chávarri"-properNoun-es "Chávarri"-properNoun-en
"Chávarri"-properNoun-en "Chávarri"-noun-es
"Chávarri"-properNoun-en "Chávarri"-properNoun-es
"build customer loyalty"-verb-en "fidelizar a los clientes"-verb-es
"fidelizar a los clientes"-verb-es "build customer loyalty"-verb-en
"bellow"-noun-en "bramido"-noun-es
"bramido"-noun-es "bellow"-noun-en
"malfunction"-verb-en "funcionar mal"-verb-es
"funcionar mal"-verb-es "malfunction"-verb-en
"charred"-adjective-en "carbonizado"-adjective-es
"carbonizado"-adjective-es "charred"-adjective-en
"firepower"-noun-en "potencia de fuego"-noun-es
"potencia de fuego"-noun-es "firepower"-noun-en
"cruising speed"-noun-en "velocidad de crucero"-noun-es
"velocidad de crucero"-noun-es "cruising speed"-noun-en
"besieged"-adjective-en "sitiado"-adjective-es
"sitiado"-adjective-es "besieged"-adjective-en
"airstrike"-noun-en "ataque aéreo"-noun-es
"ataque aéreo"-noun-es "airstrike"-noun-en
"ataque aéreo"-noun-es "air strike"-noun-en
"air strike"-noun-en "ataque aéreo"-noun-es
"Ajdabiya"-properNoun-en "Ajdabiya"-properNoun-es
"Ajdabiya"-properNoun-es "Ajdabiya"-properNoun-en
"be remanded on bail"-verb-en "quedar en libertad bajo fianza"-verb-es
"quedar en libertad bajo fianza"-verb-es "be remanded on bail"-verb-en
"be out on bail"-verb-en "estar en libertad bajo fianza"-verb-es
"estar en libertad bajo fianza"-verb-es "be out on bail"-verb-en
"be on remanded"-verb-en "estar en prisión preventiva"-verb-es
"estar en prisión preventiva"-verb-es "be on remanded"-verb-en
"remand in custody"-verb-en "poner en prisión preventiva"-verb-es
"poner en prisión preventiva"-verb-es "remand in custody"-verb-en
"remand on bail"-verb-en "dejar en libertad bajo fianza"-verb-es
"dejar en libertad bajo fianza"-verb-es "remand on bail"-verb-en
"uncut"-adjective-en "sin cortar"-adjective-es
"sin cortar"-adjective-es "uncut"-adjective-en
"breaking news"-noun-en "noticias de última hora"-noun-es
"noticias de última hora"-noun-es "breaking news"-noun-en
"hail of bullets"-noun-en "lluvia de balas"-noun-es
"lluvia de balas"-noun-es "hail of bullets"-noun-en
"hail Caesar"-interjection-en "ave César"-interjection-es
"ave César"-interjection-es "hail Caesar"-interjection-en
"hail Mary"-noun-en "avemaría"-noun-es
"avemaría"-noun-es "hail Mary"-noun-en
"within hail"-adjective-en "al alcance de la voz"-adjective-es
"al alcance de la voz"-adjective-es "within hail"-adjective-en
"teaser"-adjective-en "bromista"-adjective-es
"bromista"-adjective-es "teaser"-adjective-en
"bromista"-adjective-es "facetious"-adjective-en
"facetious"-adjective-en "bromista"-adjective-es
"pork crackling"-noun-en "chicharrón"-noun-es
"chicharrón"-noun-es "pork crackling"-noun-en
"grub screw"-noun-en "tornillo de fijación"-noun-es
"tornillo de fijación"-noun-es "grub screw"-noun-en
"risk premium"-noun-en "prima de riesgo"-noun-es
"prima de riesgo"-noun-es "risk premium"-noun-en
"futsal"-noun-en "futsal"-noun-es
"futsal"-noun-es "futsal"-noun-en
"five-a-side football"-noun-en "fútbol de salón"-noun-es
"fútbol de salón"-noun-es "five-a-side football"-noun-en
"developed country"-noun-en "país desarrollado"-noun-es
"país desarrollado"-noun-es "developed country"-noun-en
"puerperium"-noun-en "puerperio"-noun-es
"puerperium"-noun-en "posparto"-noun-es
"puerperio"-noun-es "puerperium"-noun-en
"posparto"-noun-es "puerperium"-noun-en
"posparto"-noun-es "postnatal"-noun-en
"postnatal"-noun-en "posparto"-noun-es
"musculoskeletal"-adjective-en "musculoesquelético"-adjective-es
"musculoesquelético"-adjective-es "musculoskeletal"-adjective-en
"integumentary"-adjective-en "integumentario"-adjective-es
"integumentario"-adjective-es "integumentary"-adjective-en
"immune system"-noun-en "sistema inmunitario"-noun-es
"immune system"-noun-en "sistema inmunológico"-noun-es
"sistema inmunitario"-noun-es "immune system"-noun-en
"sistema inmunológico"-noun-es "immune system"-noun-en
"bicuspid"-adjective-en "bicúspide"-adjective-es
"bicúspide"-adjective-es "bicuspid"-adjective-en
"small intestine"-noun-en "intestino delgado"-noun-es
"intestino delgado"-noun-es "small intestine"-noun-en
"large intestine"-noun-en "intestino grueso"-noun-es
"intestino grueso"-noun-es "large intestine"-noun-en
"jejunum"-noun-en "yeyuno"-noun-es
"yeyuno"-noun-es "jejunum"-noun-en
"peristalsis"-noun-en "peristalsis"-noun-es
"peristalsis"-noun-es "peristalsis"-noun-en
"upside-down"-adjective-en "al revés"-adjective-es
"al revés"-adjective-es "upside-down"-adjective-en
"sigmoid"-adjective-en "sigmoideo"-adjective-es
"sigmoideo"-adjective-es "sigmoid"-adjective-en
"parotid"-noun-en "parótida"-noun-es
"parótida"-noun-es "parotid"-noun-en
"warble"-noun-en "gorjeo"-noun-es
"gorjeo"-noun-es "warble"-noun-en
"fuel oil"-noun-en "fueloil"-noun-es
"fueloil"-noun-es "fuel oil"-noun-en
"Wigan Athletic"-properNoun-en "Wigan Athletic"-properNoun-es
"Wigan Athletic"-properNoun-es "Wigan Athletic"-properNoun-en
"unbeatable"-adjective-en "imbatible"-adjective-es
"imbatible"-adjective-es "unbeatable"-adjective-en
"foreign office"-noun-en "ministerio de asuntos exteriores"-noun-es
"ministerio de asuntos exteriores"-noun-es "foreign office"-noun-en
"cheesy"-adjective-en "caseoso"-adjective-es
"caseoso"-adjective-es "cheesy"-adjective-en
"caseoso"-adjective-es "caseous"-adjective-en
"caseous"-adjective-en "caseoso"-adjective-es
"drug gang"-noun-en "banda de narcotraficantes"-noun-es
"drug gang"-noun-en "banda de narcos"-noun-es
"banda de narcotraficantes"-noun-es "drug gang"-noun-en
"banda de narcos"-noun-es "drug gang"-noun-en
"off-stage"-adverb-en "fuera del escenario"-adverb-es
"off-stage"-adverb-en "tras bambalinas"-adverb-es
"off-stage"-adverb-en "tras bastidores"-adverb-es
"fuera del escenario"-adverb-es "off-stage"-adverb-en
"fuera del escenario"-adverb-es "off stage"-adverb-en
"tras bambalinas"-adverb-es "off-stage"-adverb-en
"tras bambalinas"-adverb-es "off stage"-adverb-en
"tras bastidores"-adverb-es "off-stage"-adverb-en
"tras bastidores"-adverb-es "off stage"-adverb-en
"off stage"-adverb-en "fuera del escenario"-adverb-es
"off stage"-adverb-en "tras bambalinas"-adverb-es
"off stage"-adverb-en "tras bastidores"-adverb-es
"lambing"-noun-en "nacimiento de los corderos"-noun-es
"nacimiento de los corderos"-noun-es "lambing"-noun-en
"unexplained"-adjective-en "inexplicado"-adjective-es
"inexplicado"-adjective-es "unexplained"-adjective-en
"kneejerk"-noun-en "reflejo rotular"-noun-es
"reflejo rotular"-noun-es "kneejerk"-noun-en
"reflejo rotular"-noun-es "knee-jerk"-noun-en
"knee-jerk"-noun-en "reflejo rotular"-noun-es
"Oscar-winning"-adjective-en "ganador de un Óscar"-adjective-es
"ganador de un Óscar"-adjective-es "Oscar-winning"-adjective-en
"Aston Villa"-properNoun-en "Aston Villa"-properNoun-es
"Aston Villa"-properNoun-es "Aston Villa"-properNoun-en
"whereabouts in"-adverb-en "en qué parte de"-adverb-es
"en qué parte de"-adverb-es "whereabouts in"-adverb-en
"privet"-noun-en "alheña"-noun-es
"alheña"-noun-es "privet"-noun-en
"spend the whole night"-verb-en "pasar toda la noche"-verb-es
"pasar toda la noche"-verb-es "spend the whole night"-verb-en
"pasar toda la noche"-verb-es "put in an all-nighter"-verb-en
"put in an all-nighter"-verb-en "pasar toda la noche"-verb-es
"seventies"-noun-en "los años setenta"-noun-es
"los años setenta"-noun-es "seventies"-noun-en
"los años setenta"-noun-es "the seventies"-noun-en
"the seventies"-noun-en "los años setenta"-noun-es
"eighties"-noun-en "los años ochenta"-noun-es
"los años ochenta"-noun-es "eighties"-noun-en
"los años ochenta"-noun-es "the eighties"-noun-en
"the eighties"-noun-en "los años ochenta"-noun-es
"unmotivated"-adjective-en "no motivado"-adjective-es
"no motivado"-adjective-es "unmotivated"-adjective-en
"no motivado"-adjective-es "non-motivated"-adjective-en
"non-motivated"-adjective-en "no motivado"-adjective-es
"whereby"-adverb-en "por el cual"-adverb-es
"whereby"-adverb-en "por la cual"-adverb-es
"por el cual"-adverb-es "whereby"-adverb-en
"por la cual"-adverb-es "whereby"-adverb-en
"whereof"-adverb-en "de lo cual"-adverb-es
"whereof"-adverb-en "de lo que"-adverb-es
"de lo cual"-adverb-es "whereof"-adverb-en
"de lo que"-adverb-es "whereof"-adverb-en
"mass-produce"-verb-en "producir en masa"-verb-es
"producir en masa"-verb-es "mass-produce"-verb-en
"self-expression"-noun-en "autoexpresión"-noun-es
"autoexpresión"-noun-es "self-expression"-noun-en
"humankind"-noun-en "género humano"-noun-es
"género humano"-noun-es "humankind"-noun-en
"petroglyph"-noun-en "petroglifo"-noun-es
"petroglifo"-noun-es "petroglyph"-noun-en
"discutido"-adjective-es "discussed"-adjective-en
"discussed"-adjective-en "discutido"-adjective-es
"iconography"-noun-en "iconografía"-noun-es
"iconografía"-noun-es "iconography"-noun-en
"objectivist"-noun-en "objetivista"-noun-es
"objetivista"-noun-es "objectivist"-noun-en
"objectivistic"-adjective-en "objetivista"-adjective-es
"objetivista"-adjective-es "objectivistic"-adjective-en
"Rwandan"-noun-en "ruandés"-noun-es
"ruandés"-noun-es "Rwandan"-noun-en
"rwandan"-adjective-en "ruandés"-adjective-es
"ruandés"-adjective-es "rwandan"-adjective-en
"depend on"-verb-en "depender de"-verb-es
"depender de"-verb-es "depend on"-verb-en
"depender de"-verb-es "depend upon"-verb-en
"depend upon"-verb-en "depender de"-verb-es
"mimesis"-noun-en "mímesis"-noun-es
"mimesis"-noun-en "mimesis"-noun-es
"mímesis"-noun-es "mimesis"-noun-en
"mimesis"-noun-es "mimesis"-noun-en
"stylized"-adjective-en "estilizado"-adjective-es
"estilizado"-adjective-es "stylized"-adjective-en
"bronze work"-noun-en "obra en bronce"-noun-es
"obra en bronce"-noun-es "bronze work"-noun-en
"obra en bronce"-noun-es "bronzework"-noun-en
"bronzework"-noun-en "obra en bronce"-noun-es
"terracotta"-noun-en "terracota"-noun-es
"terracota"-noun-es "terracotta"-noun-en
"clockwork"-noun-en "mecanismo de relojería"-noun-es
"mecanismo de relojería"-noun-es "clockwork"-noun-en
"Age of Enlightenment"-properNoun-en "Siglo de las Luces"-properNoun-es
"Siglo de las Luces"-properNoun-es "Age of Enlightenment"-properNoun-en
"fauvism"-noun-en "fovismo"-noun-es
"fovismo"-noun-es "fauvism"-noun-en
"dadaism"-noun-en "dadaísmo"-noun-es
"dadaísmo"-noun-es "dadaism"-noun-en
"postmodernity"-noun-en "posmodernidad"-noun-es
"posmodernidad"-noun-es "postmodernity"-noun-en
"posmodernidad"-noun-es "post-modernity"-noun-en
"post-modernity"-noun-en "posmodernidad"-noun-es
"pointillism"-noun-en "puntillismo"-noun-es
"puntillismo"-noun-es "pointillism"-noun-en
"pointillist"-adjective-en "puntillista"-adjective-es
"puntillista"-adjective-es "pointillist"-adjective-en
"Lichtenstein"-properNoun-en "Lichtenstein"-properNoun-es
"Lichtenstein"-properNoun-es "Lichtenstein"-properNoun-en
"Peripatetic"-noun-en "peripatético"-noun-es
"peripatético"-noun-es "Peripatetic"-noun-en
"peripatetic"-adjective-en "peripatético"-adjective-es
"peripatético"-adjective-es "peripatetic"-adjective-en
"iconoclast"-noun-en "iconoclasta"-noun-es
"iconoclasta"-noun-es "iconoclast"-noun-en
"bath mat"-noun-en "alfombra de baño"-noun-es
"alfombra de baño"-noun-es "bath mat"-noun-en
"Thomas Aquinas"-properNoun-en "Tomás de Aquino"-properNoun-es
"Tomás de Aquino"-properNoun-es "Thomas Aquinas"-properNoun-en
"deconstructivist"-noun-en "deconstructivista"-noun-es
"deconstructivista"-noun-es "deconstructivist"-noun-en
"hooded"-adjective-en "encapuchado"-adjective-es
"encapuchado"-adjective-es "hooded"-adjective-en
"Jesus of Nazareth"-properNoun-en "Jesús de Nazaret"-properNoun-es
"Jesús de Nazaret"-properNoun-es "Jesus of Nazareth"-properNoun-en
"piss"-noun-en "meada"-noun-es
"meada"-noun-es "piss"-noun-en
"illusionistic"-adjective-en "ilusionista"-adjective-es
"ilusionista"-adjective-es "illusionistic"-adjective-en
"folk art"-noun-en "arte popular"-noun-es
"arte popular"-noun-es "folk art"-noun-en
"arte popular"-noun-es "low art"-noun-en
"low art"-noun-en "arte popular"-noun-es
"pickled"-adjective-en "en vinagre"-adjective-es
"pickled"-adjective-en "en escabeche"-adjective-es
"pickled"-adjective-en "escabechado"-adjective-es
"en vinagre"-adjective-es "pickled"-adjective-en
"en escabeche"-adjective-es "pickled"-adjective-en
"escabechado"-adjective-es "pickled"-adjective-en
"pickled mussel"-noun-en "mejillón en escabeche"-noun-es
"mejillón en escabeche"-noun-es "pickled mussel"-noun-en
"motivator"-noun-en "motivador"-noun-es
"motivador"-noun-es "motivator"-noun-en
"historicism"-noun-en "historicismo"-noun-es
"historicismo"-noun-es "historicism"-noun-en
"disclaimer"-noun-en "descargo de responsabilidad"-noun-es
"descargo de responsabilidad"-noun-es "disclaimer"-noun-en
"terms of use"-noun-en "condiciones de uso"-noun-es
"condiciones de uso"-noun-es "terms of use"-noun-en
"paladin"-noun-en "paladín"-noun-es
"paladín"-noun-es "paladin"-noun-en
"come to an end"-verb-en "llegar a su fin"-verb-es
"llegar a su fin"-verb-es "come to an end"-verb-en
"prosecution and conviction"-noun-en "juicio y condena"-noun-es
"juicio y condena"-noun-es "prosecution and conviction"-noun-en
"stranglehold"-noun-en "llave al cuello"-noun-es
"stranglehold"-noun-en "dominio completo"-noun-es
"llave al cuello"-noun-es "stranglehold"-noun-en
"dominio completo"-noun-es "stranglehold"-noun-en
"Gazan"-noun-en "gazatí"-noun-es
"gazatí"-noun-es "Gazan"-noun-en
"gazan"-adjective-en "gazatí"-adjective-es
"gazatí"-adjective-es "gazan"-adjective-en
"rise up"-verb-en "sublevarse"-pronoun-es
"rise up"-verb-en "sublevarse"-verb-es
"sublevarse"-pronoun-es "rise up"-verb-en
"sublevarse"-verb-es "rise up"-verb-en
"playmaker"-noun-en "creador de juego"-noun-es
"creador de juego"-noun-es "playmaker"-noun-en
"Saudi"-noun-en "saudí"-noun-es
"Saudi"-noun-en "saudita"-noun-es
"saudí"-noun-es "Saudi"-noun-en
"saudí"-noun-es "Saudi Arabian"-noun-en
"saudita"-noun-es "Saudi"-noun-en
"Saudi Arabian"-noun-en "saudí"-noun-es
"saudí"-adjective-es "saudi arabian"-adjective-en
"saudi arabian"-adjective-en "saudí"-adjective-es
"minute-by-minute"-adjective-en "minuto a minuto"-adjective-es
"minuto a minuto"-adjective-es "minute-by-minute"-adjective-en
"mantener a flote"-verb-es "buoy up"-verb-en
"buoy up"-verb-en "mantener a flote"-verb-es
"soppy"-adjective-en "sensiblero"-adjective-es
"soppy"-adjective-en "sentimentaloide"-adjective-es
"sensiblero"-adjective-es "soppy"-adjective-en
"sentimentaloide"-adjective-es "soppy"-adjective-en
"womanhood"-noun-en "condición de mujer"-noun-es
"condición de mujer"-noun-es "womanhood"-noun-en
"The Last Supper"-properNoun-en "The Last Supper"-properNoun-es
"The Last Supper"-properNoun-es "The Last Supper"-properNoun-en
"The Last Supper"-properNoun-es "Last Supper"-properNoun-en
"Last Supper"-properNoun-en "The Last Supper"-properNoun-es
"shopping centre"-noun-en "centro comercial"-noun-es
"centro comercial"-noun-es "shopping centre"-noun-en
"centro comercial"-noun-es "shopping mall"-noun-en
"centro comercial"-noun-es "shopping center"-noun-en
"centro comercial"-noun-es "shopping precinct"-noun-en
"shopping mall"-noun-en "centro comercial"-noun-es
