"absceso"-noun-es "abceso"-noun-eo
"sabelotodo"-noun-es "sciafektulo"-noun-eo
"sakristianeco"-noun-eo "sacristanía"-noun-es
"sacristanía"-noun-es "sakristianeco"-noun-eo
"Sankta Imperio"-properNoun-eo "Sacro Imperio"-properNoun-es
"Sacro Imperio"-properNoun-es "Sankta Imperio"-properNoun-eo
"sankte"-adverb-eo "sagradamente"-adverb-es
"sankte"-adverb-eo "santamente"-adverb-es
"sagradamente"-adverb-es "sankte"-adverb-eo
"santamente"-adverb-es "sankte"-adverb-eo
"salete"-adverb-eo "saladamente"-adverb-es
"saladamente"-adverb-es "salete"-adverb-eo
"salamankano"-noun-eo "salmantino"-noun-es
"salmantino"-noun-es "salamankano"-noun-eo
"salamanka"-adjective-eo "salmantino"-adjective-es
"salmantino"-adjective-es "salamanka"-adjective-eo
"sane"-adverb-eo "saludablemente"-adverb-es
"sane"-adverb-eo "sanamente"-adverb-es
"saludablemente"-adverb-es "sane"-adverb-eo
"sanamente"-adverb-es "sane"-adverb-eo
"salvadorano"-noun-eo "salvadoreño"-noun-es
"salvadoreño"-noun-es "salvadorano"-noun-eo
"San Martín"-properNoun-eo "San Martín"-noun-es
"San Martín"-noun-es "San Martín"-properNoun-eo
"San Martín"-noun-es "San Martín"-noun-eo
"San Martín"-noun-eo "San Martín"-noun-es
"sang-avide"-adverb-eo "sanguinariamente"-adverb-es
"sanguinariamente"-adverb-es "sang-avide"-adverb-eo
"sang-avida"-adjective-eo "sanguinario"-adjective-es
"sanguinario"-adjective-es "sang-avida"-adjective-eo
"sanitare"-adverb-eo "sanitariamente"-adverb-es
"sanitariamente"-adverb-es "sanitare"-adverb-eo
"Santiago del Estero"-properNoun-eo "Santiago del Estero"-properNoun-es
"Santiago del Estero"-properNoun-es "Santiago del Estero"-properNoun-eo
"rabanta"-adjective-eo "saqueador"-adjective-es
"saqueador"-adjective-es "rabanta"-adjective-eo
"disrabado"-noun-eo "saqueo"-noun-es
"saqueo"-noun-es "disrabado"-noun-eo
"sarkomo"-noun-eo "sarcoma"-noun-es
"sarcoma"-noun-es "sarkomo"-noun-eo
"glacee"-adverb-eo "satinadamente"-adverb-es
"satinadamente"-adverb-es "glacee"-adverb-eo
"satrapejo"-noun-eo "satrapía"-noun-es
"satrapía"-noun-es "satrapejo"-noun-eo
"satrapía"-noun-es "satraplando"-noun-eo
"satraplando"-noun-eo "satrapía"-noun-es
"sputniko"-noun-eo "satélite artificial"-noun-es
"satélite artificial"-noun-es "sputniko"-noun-eo
"satire"-adverb-eo "satíricamente"-adverb-es
"satíricamente"-adverb-es "satire"-adverb-eo
"skato"-noun-eo "scat"-noun-es
"scat"-noun-es "skato"-noun-eo
"seaborgio"-noun-eo "seaborgio"-noun-es
"seaborgio"-noun-es "seaborgio"-noun-eo
"seke"-adverb-eo "secamente"-adverb-es
"secamente"-adverb-es "seke"-adverb-eo
"sekretario pri defendo"-noun-eo "secretario de defensa"-noun-es
"secretario de defensa"-noun-es "sekretario pri defendo"-noun-eo
"malnomade"-adverb-eo "sedentariamente"-adverb-es
"sedentariamente"-adverb-es "malnomade"-adverb-eo
"malnomadigo"-noun-eo "sedentarización"-noun-es
"sedentarización"-noun-es "malnomadigo"-noun-eo
"sedentarización"-noun-es "malnomadiĝo"-noun-eo
"malnomadiĝo"-noun-eo "sedentarización"-noun-es
"soife"-adverb-eo "sedientamente"-adverb-es
"sedientamente"-adverb-es "soife"-adverb-eo
"falĉomaŝino"-noun-eo "segadora"-noun-es
"segadora"-noun-es "falĉomaŝino"-noun-eo
"subkapitano"-noun-eo "segundo de a bordo"-noun-es
"segundo de a bordo"-noun-es "subkapitano"-noun-eo
"laŭ rezulto de"-preposition-eo "según resulta de"-preposition-es
"según resulta de"-preposition-es "laŭ rezulto de"-preposition-eo
"unuarange"-adverb-eo "selectamente"-adverb-es
"selectamente"-adverb-es "unuarange"-adverb-eo
"semajna gazeto"-noun-eo "semanal"-noun-es
"semanal"-noun-es "semajna gazeto"-noun-eo
"stalono"-noun-eo "semental"-noun-es
"semental"-noun-es "stalono"-noun-eo
"duonaŭtomate"-adverb-eo "semiautomáticamente"-adverb-es
"semiautomáticamente"-adverb-es "duonaŭtomate"-adverb-eo
"duonkonduktiva"-adjective-eo "semiconductor"-adjective-es
"semiconductor"-adjective-es "duonkonduktiva"-adjective-eo
"duonkonscia"-adjective-eo "semiconsciente"-adjective-es
"semiconsciente"-adjective-es "duonkonscia"-adjective-eo
"duonkonscie"-adverb-eo "semiconscientemente"-adverb-es
"semiconscientemente"-adverb-es "duonkonscie"-adverb-eo
"duonkreme"-adverb-eo "semidesnatadamente"-adverb-es
"semidesnatadamente"-adverb-es "duonkreme"-adverb-eo
"duonkrema"-adjective-eo "semidesnatado"-adjective-es
"semidesnatado"-adjective-es "duonkrema"-adjective-eo
"duonakso"-noun-eo "semieje"-noun-es
"semieje"-noun-es "duonakso"-noun-eo
"duonpublika"-adjective-eo "semipúblico"-adjective-es
"semipúblico"-adjective-es "duonpublika"-adjective-eo
"duonarida"-adjective-eo "semiárido"-adjective-es
"semiárido"-adjective-es "duonarida"-adjective-eo
"sentivulo"-noun-eo "sensible"-noun-es
"sensible"-noun-es "sentivulo"-noun-eo
"sensa"-adjective-eo "sensitivo"-adjective-es
"sensitivo"-adjective-es "sensa"-adjective-eo
"sensuale"-adverb-eo "sensualmente"-adverb-es
"sensualmente"-adverb-es "sensuale"-adverb-eo
"sido-striko"-noun-eo "sentada"-noun-es
"sentada"-noun-es "sido-striko"-noun-eo
"jarsepo"-noun-eo "septenio"-noun-es
"septenio"-noun-es "jarsepo"-noun-eo
"sepdejara"-adjective-eo "septuagenario"-adjective-es
"septuagenario"-adjective-es "sepdejara"-adjective-eo
"sepdejarulo"-noun-eo "septuagenario"-noun-es
"septuagenario"-noun-es "sepdejarulo"-noun-eo
"sepobligo"-noun-eo "septuplicación"-noun-es
"septuplicación"-noun-es "sepobligo"-noun-eo
"esti efektiva"-verb-eo "ser efectivo"-verb-es
"ser efectivo"-verb-es "esti efektiva"-verb-eo
"Serbio kaj Montenegro"-properNoun-eo "Serbia y Montenegro"-properNoun-es
"Serbia y Montenegro"-properNoun-es "Serbio kaj Montenegro"-properNoun-eo
"serbobosniano"-noun-eo "serbobosnio"-noun-es
"serbobosnio"-noun-es "serbobosniano"-noun-eo
"serbobosnia"-adjective-eo "serbobosnio"-adjective-es
"serbobosnio"-adjective-es "serbobosnia"-adjective-eo
"serbokroata lingvo"-noun-eo "serbocroata"-noun-es
"serbocroata"-noun-es "serbokroata lingvo"-noun-eo
"seriismo"-noun-eo "serialismo"-noun-es
"serialismo"-noun-es "seriismo"-noun-eo
"seriisto"-noun-eo "serialista"-noun-es
"serialista"-noun-es "seriisto"-noun-eo
"seriista"-adjective-eo "serialista"-adjective-es
"serialista"-adjective-es "seriista"-adjective-eo
"serialista"-adjective-es "seriisma"-adjective-eo
"seriisma"-adjective-eo "serialista"-adjective-es
"serie"-adverb-eo "serialmente"-adverb-es
"serialmente"-adverb-es "serie"-adverb-eo
"servobremso"-noun-eo "servofreno"-noun-es
"servofreno"-noun-es "servobremso"-noun-eo
"sescent mil"-numeral-eo "setecientos mil"-numeral-es
"setecientos mil"-numeral-es "sescent mil"-numeral-eo
"sevila"-adjective-eo "sevillano"-adjective-es
"sevillano"-adjective-es "sevila"-adjective-eo
"sesdejara"-adjective-eo "sexagenario"-adjective-es
"sexagenario"-adjective-es "sesdejara"-adjective-eo
"sesdejarulo"-noun-eo "sexagenario"-noun-es
"sexagenario"-noun-es "sesdejarulo"-noun-eo
"jarseso"-noun-eo "sexenio"-noun-es
"sexenio"-noun-es "jarseso"-noun-eo
"seksologie"-adverb-eo "sexológicamente"-adverb-es
"sexológicamente"-adverb-es "seksologie"-adverb-eo
"seksologia"-adjective-eo "sexológico"-adjective-es
"sexológico"-adjective-es "seksologia"-adjective-eo
"sesobligo"-noun-eo "sextuplicación"-noun-es
"sextuplicación"-noun-es "sesobligo"-noun-eo
"seksologo"-noun-eo "sexólogo"-noun-es
"sexólogo"-noun-es "seksologo"-noun-eo
"si"-noun-eo "si"-noun-es
"si"-noun-es "si"-noun-eo
"sidera"-adjective-eo "sideral"-adjective-es
"sideral"-adjective-es "sidera"-adjective-eo
"sidere"-adverb-eo "sideralmente"-adverb-es
"sideralmente"-adverb-es "sidere"-adverb-eo
"Sierra Madre"-properNoun-eo "Sierra Madre"-properNoun-es
"Sierra Madre"-properNoun-es "Sierra Madre"-properNoun-eo
"Sierra Nevada"-properNoun-eo "Sierra Nevada"-properNoun-es
"Sierra Nevada"-properNoun-es "Sierra Nevada"-properNoun-eo
"Silicon Valley"-properNoun-eo "Silicon Valley"-properNoun-es
"Silicon Valley"-properNoun-es "Silicon Valley"-properNoun-eo
"seĝaro"-noun-eo "sillería"-noun-es
"sillería"-noun-es "seĝaro"-noun-eo
"simbolisto"-noun-eo "simbolista"-noun-es
"simbolista"-noun-es "simbolisto"-noun-eo
"simpatiulo"-noun-eo "simpático"-noun-es
"simpático"-noun-es "simpatiulo"-noun-eo
"sen helpo de"-preposition-eo "sin ayuda de"-preposition-es
"sin ayuda de"-preposition-es "sen helpo de"-preposition-eo
"sen ia konsidero"-adverb-eo "sin miramientos"-adverb-es
"sin miramientos"-adverb-es "sen ia konsidero"-adverb-eo
"sen timo al"-preposition-eo "sin temor a"-preposition-es
"sin temor a"-preposition-es "sen timo al"-preposition-eo
"sindikate"-adverb-eo "sindicalmente"-adverb-es
"sindicalmente"-adverb-es "sindikate"-adverb-eo
"nekalkulebla nombro"-noun-eo "sinnúmero"-noun-es
"sinnúmero"-noun-es "nekalkulebla nombro"-noun-eo
"ĉiniĝo"-noun-eo "sinificación"-noun-es
"ĉiniĝo"-noun-eo "sinización"-noun-es
"sinificación"-noun-es "ĉiniĝo"-noun-eo
"sinificación"-noun-es "ĉinigo"-noun-eo
"sinización"-noun-es "ĉiniĝo"-noun-eo
"sinización"-noun-es "ĉinigo"-noun-eo
"ĉinigo"-noun-eo "sinificación"-noun-es
"ĉinigo"-noun-eo "sinización"-noun-es
"sed kiel"-coordinatingConjunction-eo "sino como"-coordinatingConjunction-es
"sino como"-coordinatingConjunction-es "sed kiel"-coordinatingConjunction-eo
"sintezado"-noun-eo "sintetización"-noun-es
"sintetización"-noun-es "sintezado"-noun-eo
"sinusito"-noun-eo "sinusitis"-noun-es
"sinusitis"-noun-es "sinusito"-noun-eo
"sionisto"-noun-eo "sionista"-noun-es
"sionista"-noun-es "sionisto"-noun-eo
"sionista"-adjective-eo "sionista"-adjective-es
"sionista"-adjective-es "sionista"-adjective-eo
"sionista"-adjective-es "sionisma"-adjective-eo
"sionisma"-adjective-eo "sionista"-adjective-es
"siro"-noun-eo "sir"-noun-es
"sir"-noun-es "siro"-noun-eo
"sir"-noun-es "sir"-noun-eo
"sir"-noun-eo "sir"-noun-es
"servanta"-adjective-eo "sirviente"-adjective-es
"sirviente"-adjective-es "servanta"-adjective-eo
"sismografio"-noun-eo "sismografía"-noun-es
"sismografía"-noun-es "sismografio"-noun-eo
"sismografa"-adjective-eo "sismográfico"-adjective-es
"sismográfico"-adjective-es "sismografa"-adjective-eo
"sismográfico"-adjective-es "sismografia"-adjective-eo
"sismografia"-adjective-eo "sismográfico"-adjective-es
"sieĝito"-noun-eo "sitiado"-noun-es
"sitiado"-noun-es "sieĝito"-noun-eo
"pretekste de"-preposition-eo "so capa de"-preposition-es
"pretekste de"-preposition-eo "so color de"-preposition-es
"so capa de"-preposition-es "pretekste de"-preposition-eo
"so color de"-preposition-es "pretekste de"-preposition-eo
"suverene"-adverb-eo "soberanamente"-adverb-es
"soberanamente"-adverb-es "suverene"-adverb-eo
"pri la temo"-adverb-eo "sobre el tema"-adverb-es
"sobre el tema"-adverb-es "pri la temo"-adverb-eo
"pri temo"-adverb-eo "sobre un tema"-adverb-es
"sobre un tema"-adverb-es "pri temo"-adverb-eo
"superkovrilo"-noun-eo "sobrecama"-noun-es
"sobrecama"-noun-es "superkovrilo"-noun-eo
"superhome"-adverb-eo "sobrehumanamente"-adverb-es
"sobrehumanamente"-adverb-es "superhome"-adverb-eo
"postmanĝababilado"-noun-eo "sobremesa"-noun-es
"sobremesa"-noun-es "postmanĝababilado"-noun-eo
"troloĝate"-adverb-eo "sobrepobladamente"-adverb-es
"sobrepobladamente"-adverb-es "troloĝate"-adverb-eo
"troloĝata"-adjective-eo "sobrepoblado"-adjective-es
"sobrepoblado"-adjective-es "troloĝata"-adjective-eo
"troprotektanto"-noun-eo "sobreprotector"-noun-es
"sobreprotector"-noun-es "troprotektanto"-noun-eo
"troprotekta"-adjective-eo "sobreprotector"-adjective-es
"sobreprotector"-adjective-es "troprotekta"-adjective-eo
"superuzo"-noun-eo "sobreutilización"-noun-es
"sobreutilización"-noun-es "superuzo"-noun-eo
"sobreutilización"-noun-es "superuzado"-noun-eo
"superuzado"-noun-eo "sobreutilización"-noun-es
"supertakso"-noun-eo "sobrevaloración"-noun-es
"sobrevaloración"-noun-es "supertakso"-noun-eo
"sobrevaloración"-noun-es "supertaksado"-noun-eo
"supertaksado"-noun-eo "sobrevaloración"-noun-es
"societa"-adjective-eo "societario"-adjective-es
"societario"-adjective-es "societa"-adjective-eo
"soci"-adjective-eo "socio-"-adjective-es
"socio-"-adjective-es "soci"-adjective-eo
"sukurado"-noun-eo "socorrismo"-noun-es
"socorrismo"-noun-es "sukurado"-noun-eo
"sune"-adverb-eo "solarmente"-adverb-es
"solarmente"-adverb-es "sune"-adverb-eo
"sunplene"-adverb-eo "soleadamente"-adverb-es
"soleadamente"-adverb-es "sunplene"-adverb-eo
"solidariĝo"-noun-eo "solidarización"-noun-es
"solidarización"-noun-es "solidariĝo"-noun-eo
"solidarización"-noun-es "solidarigo"-noun-eo
"solidarigo"-noun-eo "solidarización"-noun-es
"fraŭle"-adverb-eo "solteramente"-adverb-es
"solteramente"-adverb-es "fraŭle"-adverb-eo
"solteramente"-adverb-es "fraŭline"-adverb-eo
"fraŭline"-adverb-eo "solteramente"-adverb-es
"solvente"-adverb-eo "solventemente"-adverb-es
"solventemente"-adverb-es "solvente"-adverb-eo
"ombre"-adverb-eo "sombríamente"-adverb-es
"ombre"-adverb-eo "umbríamente"-adverb-es
"sombríamente"-adverb-es "ombre"-adverb-eo
"umbríamente"-adverb-es "ombre"-adverb-eo
"malprofunde"-adverb-eo "someramente"-adverb-es
"malprofunde"-adverb-eo "superficialmente"-adverb-es
"someramente"-adverb-es "malprofunde"-adverb-eo
"superficialmente"-adverb-es "malprofunde"-adverb-eo
"bebtintilo"-noun-eo "sonajero"-noun-es
"sonajero"-noun-es "bebtintilo"-noun-eo
"sonanto"-noun-eo "sonante"-noun-es
"sonante"-noun-es "sonanto"-noun-eo
"ridetante"-adverb-eo "sonrientemente"-adverb-es
"sonrientemente"-adverb-es "ridetante"-adverb-eo
"teknika asistado"-noun-eo "soporte técnico"-noun-es
"soporte técnico"-noun-es "teknika asistado"-noun-eo
"fratino"-noun-eo "sor"-noun-es
"sor"-noun-es "fratino"-noun-eo
"surde"-adverb-eo "sordamente"-adverb-es
"sordamente"-adverb-es "surde"-adverb-eo
"surdamute"-adverb-eo "sordomudamente"-adverb-es
"sordomudamente"-adverb-es "surdamute"-adverb-eo
"surdamuta"-adjective-eo "sordomudo"-adjective-es
"sordomudo"-adjective-es "surdamuta"-adjective-eo
"soriano"-noun-eo "soriano"-noun-es
"soriano"-noun-es "soriano"-noun-eo
"soria"-adjective-eo "soriano"-adjective-es
"soriano"-adjective-es "soria"-adjective-eo
"natro"-noun-eo "sosa cáustica"-noun-es
"sosa cáustica"-noun-es "natro"-noun-eo
"daŭrigeble"-adverb-eo "sosteniblemente"-adverb-es
"sosteniblemente"-adverb-es "daŭrigeble"-adverb-eo
"sosteniblemente"-adverb-es "subteneble"-adverb-eo
"subteneble"-adverb-eo "sosteniblemente"-adverb-es
"Spiderman"-properNoun-eo "Spiderman"-properNoun-es
"Spiderman"-properNoun-es "Spiderman"-properNoun-eo
"s-rino"-noun-eo "sra"-noun-es
"sra"-noun-es "s-rino"-noun-eo
"haltsignalo"-noun-eo "stop"-noun-es
"stop"-noun-es "haltsignalo"-noun-eo
"svahila"-adjective-eo "suahelí"-adjective-es
"svahila"-adjective-eo "suajili"-adjective-es
"suahelí"-adjective-es "svahila"-adjective-eo
"suajili"-adjective-es "svahila"-adjective-eo
"Ŝvabio"-properNoun-eo "Suavia"-properNoun-es
"Ŝvabio"-properNoun-eo "Suevia"-properNoun-es
"Suavia"-properNoun-es "Ŝvabio"-properNoun-eo
"Suevia"-properNoun-es "Ŝvabio"-properNoun-eo
"subalterne"-adverb-eo "subalternamente"-adverb-es
"subalternamente"-adverb-es "subalterne"-adverb-eo
"subĉampioneco"-noun-eo "subcampeonato"-noun-es
"subĉampioneco"-noun-eo "vicecampeonato"-noun-es
"subcampeonato"-noun-es "subĉampioneco"-noun-eo
"vicecampeonato"-noun-es "subĉampioneco"-noun-eo
"subĉampiono"-noun-eo "vicecampeón"-noun-es
"vicecampeón"-noun-es "subĉampiono"-noun-eo
"subkontinenta"-adjective-eo "subcontinental"-adjective-es
"subcontinental"-adjective-es "subkontinenta"-adjective-eo
"subkontinente"-adverb-eo "subcontinentalmente"-adverb-es
"subcontinentalmente"-adverb-es "subkontinente"-adverb-eo
"subevoluinte"-adverb-eo "subdesarrolladamente"-adverb-es
"subdesarrolladamente"-adverb-es "subevoluinte"-adverb-eo
"subfilumo"-noun-eo "subfilo"-noun-es
"subfilo"-noun-es "subfilumo"-noun-eo
"subsekretario"-noun-eo "subsecretario"-noun-es
"subsecretario"-noun-es "subsekretario"-noun-eo
"subsekretarieco"-noun-eo "subsecretaría"-noun-es
"subsecretaría"-noun-es "subsekretarieco"-noun-eo
"subsektoro"-noun-eo "subsector"-noun-es
"subsector"-noun-es "subsektoro"-noun-eo
"subtropike"-adverb-eo "subtropicalmente"-adverb-es
"subtropicalmente"-adverb-es "subtropike"-adverb-eo
"Sucre"-properNoun-eo "Sucre"-properNoun-es
"Sucre"-properNoun-eo "Sucre"-noun-es
"Sucre"-properNoun-es "Sucre"-properNoun-eo
"Sucre"-properNoun-es "Sucre"-noun-eo
"Sucre"-properNoun-es "Sukro"-properNoun-eo
"Sucre"-noun-es "Sucre"-properNoun-eo
"Sucre"-noun-es "Sucre"-noun-eo
"Sucre"-noun-es "Sukro"-properNoun-eo
"Sucre"-noun-eo "Sucre"-properNoun-es
"Sucre"-noun-eo "Sucre"-noun-es
"Sukro"-properNoun-eo "Sucre"-properNoun-es
"Sukro"-properNoun-eo "Sucre"-noun-es
"sudamerikano"-noun-eo "sudamericano"-noun-es
"sudamerikano"-noun-eo "suramericano"-noun-es
"sudamericano"-noun-es "sudamerikano"-noun-eo
"suramericano"-noun-es "sudamerikano"-noun-eo
"ŝvite"-adverb-eo "sudorosamente"-adverb-es
"sudorosamente"-adverb-es "ŝvite"-adverb-eo
"praŝvabo"-noun-eo "suevo"-noun-es
"suevo"-noun-es "praŝvabo"-noun-eo
"suevo"-noun-es "ŝvabo"-noun-eo
"ŝvabo"-noun-eo "suevo"-noun-es
"praŝvaba"-adjective-eo "suevo"-adjective-es
"suevo"-adjective-es "praŝvaba"-adjective-eo
"suevo"-adjective-es "ŝvaba"-adjective-eo
"ŝvaba"-adjective-eo "suevo"-adjective-es
"usona revo"-noun-eo "sueño americano"-noun-es
"sueño americano"-noun-es "usona revo"-noun-eo
"sueño americano"-noun-es "america revo"-noun-eo
"america revo"-noun-eo "sueño americano"-noun-es
"mergebla"-adjective-eo "sumergible"-adjective-es
"sumergible"-adjective-es "mergebla"-adjective-eo
"super"-adjective-eo "super-"-adjective-es
"super-"-adjective-es "super"-adjective-eo
"superkonduktiva"-adjective-eo "superconductivo"-adjective-es
"superconductivo"-adjective-es "superkonduktiva"-adjective-eo
"superpokalo"-noun-eo "supercopa"-noun-es
"supercopa"-noun-es "superpokalo"-noun-eo
"pli alta ol"-preposition-eo "superior a"-preposition-es
"superior a"-preposition-es "pli alta ol"-preposition-eo
"supernombre"-adverb-eo "supernumerariamente"-adverb-es
"supernumerariamente"-adverb-es "supernombre"-adverb-eo
"supernombra"-adjective-eo "supernumerario"-adjective-es
"supernumerario"-adjective-es "supernombra"-adjective-eo
"postvivante"-adverb-eo "supervivientemente"-adverb-es
"supervivientemente"-adverb-es "postvivante"-adverb-eo
"suplemente"-adverb-eo "suplementariamente"-adverb-es
"suplemente"-adverb-eo "supletoriamente"-adverb-es
"suplementariamente"-adverb-es "suplemente"-adverb-eo
"supletoriamente"-adverb-es "suplemente"-adverb-eo
"elstrekite"-adverb-eo "supresamente"-adverb-es
"supresamente"-adverb-es "elstrekite"-adverb-eo
"elstrekita"-adjective-eo "supreso"-adjective-es
"supreso"-adjective-es "elstrekita"-adjective-eo
"supre dirite"-adverb-eo "susodichamente"-adverb-es
"susodichamente"-adverb-es "supre dirite"-adverb-eo
"nuligite"-adverb-eo "suspendidamente"-adverb-es
"suspendidamente"-adverb-es "nuligite"-adverb-eo
"nuligita"-adjective-eo "suspendido"-adjective-es
"suspendido"-adjective-es "nuligita"-adjective-eo
"ĉesigite"-adverb-eo "suspensamente"-adverb-es
"suspensamente"-adverb-es "ĉesigite"-adverb-eo
"batal-halto"-noun-eo "suspensión de hostilidades"-noun-es
"suspensión de hostilidades"-noun-es "batal-halto"-noun-eo
"pag-ĉesigo"-noun-eo "suspensión de pagos"-noun-es
"suspensión de pagos"-noun-es "pag-ĉesigo"-noun-eo
"sepse"-adverb-eo "sépticamente"-adverb-es
"sépticamente"-adverb-es "sepse"-adverb-eo
"sepobla"-adjective-eo "séptuple"-adjective-es
"séptuple"-adjective-es "sepobla"-adjective-eo
"sepoblo"-noun-eo "séptuple"-noun-es
"séptuple"-noun-es "sepoblo"-noun-eo
"sesobla"-adjective-eo "séxtuple"-adjective-es
"séxtuple"-adjective-es "sesobla"-adjective-eo
"sesoblo"-noun-eo "séxtuple"-noun-es
"séxtuple"-noun-es "sesoblo"-noun-eo
"Sidnejo"-properNoun-eo "Sídney"-properNoun-es
"Sídney"-properNoun-es "Sidnejo"-properNoun-eo
"T"-noun-eo "T"-noun-es
"T"-noun-es "T"-noun-eo
"Talcahuano"-properNoun-eo "Talcahuano"-properNoun-es
"Talcahuano"-properNoun-es "Talcahuano"-properNoun-eo
"tamila"-adjective-eo "tamil"-adjective-es
"tamil"-adjective-es "tamila"-adjective-eo
"tamilo"-noun-eo "tamil"-noun-es
"tamil"-noun-es "tamilo"-noun-eo
"tanĝe"-adverb-eo "tangencialmente"-adverb-es
"tanĝe"-adverb-eo "tangentemente"-adverb-es
"tangencialmente"-adverb-es "tanĝe"-adverb-eo
"tangentemente"-adverb-es "tanĝe"-adverb-eo
"tangentemente"-adverb-es "tangente"-adverb-eo
"tangente"-adverb-eo "tangentemente"-adverb-es
"palpeble"-adverb-eo "tangiblemente"-adverb-es
"tangiblemente"-adverb-es "palpeble"-adverb-eo
"tanzania"-adjective-eo "tanzano"-adjective-es
"tanzano"-adjective-es "tanzania"-adjective-eo
"takikardio"-noun-eo "taquicardia"-noun-es
