"avoir l'habitude de"-verb-fr "soler"-verb-es
"infertilidad"-noun-es "infertilité"-noun-fr
"pondération"-noun-fr "ponderación"-noun-es
"ponderación"-noun-es "pondération"-noun-fr
"Meritxell"-properNoun-fr "Meritxell"-properNoun-es
"Meritxell"-properNoun-es "Meritxell"-properNoun-fr
"court-métrage"-noun-fr "cortometraje"-noun-es
"cortometraje"-noun-es "court-métrage"-noun-fr
"VI"-numeral-fr "VI"-numeral-es
"VI"-numeral-es "VI"-numeral-fr
"vulnérable"-adjective-fr "vulnerable"-adjective-es
"vulnerable"-adjective-es "vulnérable"-adjective-fr
"chimère"-noun-fr "quimera"-noun-es
"quimera"-noun-es "chimère"-noun-fr
"bus"-noun-fr "bus"-noun-es
"bus"-noun-es "bus"-noun-fr
"incontestablement"-adverb-fr "indiscutiblemente"-adverb-es
"indiscutiblemente"-adverb-es "incontestablement"-adverb-fr
"lynx"-noun-fr "lince"-noun-es
"lince"-noun-es "lynx"-noun-fr
"Bordeaux"-properNoun-fr "Burdeos"-properNoun-es
"Burdeos"-properNoun-es "Bordeaux"-properNoun-fr
"courir"-verb-fr "correr"-verb-es
"correr"-verb-es "courir"-verb-fr
"narcissique"-adjective-fr "narcisista"-adjective-es
"narcisista"-adjective-es "narcissique"-adjective-fr
"emmagasinage"-noun-fr "almacenamiento"-noun-es
"almacenamiento"-noun-es "emmagasinage"-noun-fr
"ivre"-adjective-fr "ebrio"-adjective-es
"ebrio"-adjective-es "ivre"-adjective-fr
"quarante et un"-numeral-fr "cuarenta y uno"-numeral-es
"cuarenta y uno"-numeral-es "quarante et un"-numeral-fr
"à l'encontre de"-preposition-fr "en contra de"-preposition-es
"en contra de"-preposition-es "à l'encontre de"-preposition-fr
"abordable"-adjective-fr "abordable"-adjective-es
"abordable"-adjective-es "abordable"-adjective-fr
"congé"-noun-fr "excedencia"-noun-es
"excedencia"-noun-es "congé"-noun-fr
"torture"-noun-fr "tortura"-noun-es
"tortura"-noun-es "torture"-noun-fr
"luxation"-noun-fr "luxación"-noun-es
"luxación"-noun-es "luxation"-noun-fr
"accabler"-verb-fr "agobiar"-verb-es
"agobiar"-verb-es "accabler"-verb-fr
"dentaire"-adjective-fr "dental"-adjective-es
"dental"-adjective-es "dentaire"-adjective-fr
"équipage"-noun-fr "tripulación"-noun-es
"tripulación"-noun-es "équipage"-noun-fr
"porche"-noun-es "porche"-noun-fr
"diction"-noun-fr "dicción"-noun-es
"dicción"-noun-es "diction"-noun-fr
"coquin"-noun-fr "pícaro"-noun-es
"pícaro"-noun-es "coquin"-noun-fr
"générationnel"-adjective-fr "generacional"-adjective-es
"generacional"-adjective-es "générationnel"-adjective-fr
"mystique"-adjective-fr "místico"-adjective-es
"místico"-adjective-es "mystique"-adjective-fr
"Lombardie"-properNoun-fr "Lombardía"-properNoun-es
"Lombardía"-properNoun-es "Lombardie"-properNoun-fr
"instruire"-verb-fr "instruir"-verb-es
"instruir"-verb-es "instruire"-verb-fr
"consister"-verb-fr "consistir"-verb-es
"consistir"-verb-es "consister"-verb-fr
"titulaire"-adjective-fr "titular"-adjective-es
"titular"-adjective-es "titulaire"-adjective-fr
"Sadam"-properNoun-fr "Sadam"-properNoun-es
"Sadam"-properNoun-es "Sadam"-properNoun-fr
"aplanir"-verb-fr "allanar"-verb-es
"allanar"-verb-es "aplanir"-verb-fr
"XIV"-numeral-fr "XIV"-numeral-es
"XIV"-numeral-es "XIV"-numeral-fr
"pleurer"-verb-fr "llorar"-verb-es
"llorar"-verb-es "pleurer"-verb-fr
"Noja"-properNoun-fr "Noja"-properNoun-es
"Noja"-properNoun-es "Noja"-properNoun-fr
"détaillé"-adjective-fr "detallado"-adjective-es
"detallado"-adjective-es "détaillé"-adjective-fr
"circonstanciel"-adjective-fr "circunstancial"-adjective-es
"circunstancial"-adjective-es "circonstanciel"-adjective-fr
"flamand"-adjective-fr "flamenco"-adjective-es
"flamenco"-adjective-es "flamand"-adjective-fr
"House"-properNoun-fr "House"-properNoun-es
"House"-properNoun-es "House"-properNoun-fr
"inapproprié"-adjective-fr "inadecuado"-adjective-es
"inadecuado"-adjective-es "inapproprié"-adjective-fr
"Naomi"-properNoun-fr "Naomi"-properNoun-es
"Naomi"-properNoun-es "Naomi"-properNoun-fr
"constante"-noun-fr "constante"-noun-es
"constante"-noun-es "constante"-noun-fr
"occase"-noun-fr "chollo"-noun-es
"chollo"-noun-es "occase"-noun-fr
"Tenerife"-properNoun-fr "Tenerife"-properNoun-es
"Tenerife"-properNoun-es "Tenerife"-properNoun-fr
"Cárcer"-properNoun-fr "Cárcer"-properNoun-es
"Cárcer"-properNoun-fr "Càrcer"-properNoun-es
"Cárcer"-properNoun-es "Cárcer"-properNoun-fr
"Càrcer"-properNoun-es "Cárcer"-properNoun-fr
"contredire"-verb-fr "contradecir"-verb-es
"contradecir"-verb-es "contredire"-verb-fr
"Benjamin"-properNoun-fr "Benjamin"-properNoun-es
"Benjamin"-properNoun-es "Benjamin"-properNoun-fr
"alliage"-noun-fr "aleación"-noun-es
"aleación"-noun-es "alliage"-noun-fr
"poster"-noun-fr "póster"-noun-es
"póster"-noun-es "poster"-noun-fr
"Karanka"-properNoun-fr "Karanka"-properNoun-es
"Karanka"-properNoun-es "Karanka"-properNoun-fr
"essuie-mains"-noun-fr "toalla"-noun-es
"toalla"-noun-es "essuie-mains"-noun-fr
"acolyte"-noun-fr "acólito"-noun-es
"acólito"-noun-es "acolyte"-noun-fr
"exiger"-verb-fr "exigir"-verb-es
"exigir"-verb-es "exiger"-verb-fr
"tribut"-noun-fr "tributación"-noun-es
"tribut"-noun-fr "tributo"-noun-es
"tributación"-noun-es "tribut"-noun-fr
"tributo"-noun-es "tribut"-noun-fr
"annonciation"-noun-fr "anunciación"-noun-es
"anunciación"-noun-es "annonciation"-noun-fr
"Chatterley"-properNoun-fr "Chatterley"-properNoun-es
"Chatterley"-properNoun-es "Chatterley"-properNoun-fr
"Édouard"-properNoun-fr "Édouard"-properNoun-es
"Édouard"-properNoun-es "Édouard"-properNoun-fr
"cadeau"-noun-fr "obsequio"-noun-es
"obsequio"-noun-es "cadeau"-noun-fr
"Mark"-properNoun-fr "Mark"-properNoun-es
"Mark"-properNoun-es "Mark"-properNoun-fr
"appréhender"-verb-fr "aprehender"-verb-es
"aprehender"-verb-es "appréhender"-verb-fr
"racial"-adjective-fr "racial"-adjective-es
"racial"-adjective-es "racial"-adjective-fr
"dorer"-verb-fr "dorar"-verb-es
"dorar"-verb-es "dorer"-verb-fr
"Alicia"-properNoun-fr "Alicia"-properNoun-es
"Alicia"-properNoun-es "Alicia"-properNoun-fr
"débarras"-noun-fr "trastero"-noun-es
"trastero"-noun-es "débarras"-noun-fr
"Mario"-properNoun-fr "Mario"-properNoun-es
"Mario"-properNoun-es "Mario"-properNoun-fr
"Hernani"-properNoun-fr "Hernani"-properNoun-es
"Hernani"-properNoun-es "Hernani"-properNoun-fr
"William"-properNoun-fr "William"-properNoun-es
"William"-properNoun-es "William"-properNoun-fr
"douceur"-noun-fr "suavidad"-noun-es
"douceur"-noun-fr "dulzura"-noun-es
"suavidad"-noun-es "douceur"-noun-fr
"dulzura"-noun-es "douceur"-noun-fr
"Carlo"-properNoun-fr "Carlo"-properNoun-es
"Carlo"-properNoun-es "Carlo"-properNoun-fr
"tumeur"-noun-fr "tumor"-noun-es
"tumor"-noun-es "tumeur"-noun-fr
"émulation"-noun-fr "emulación"-noun-es
"emulación"-noun-es "émulation"-noun-fr
"Clark"-properNoun-fr "Clark"-properNoun-es
"Clark"-properNoun-es "Clark"-properNoun-fr
"extracontractuel"-adjective-fr "extracontractual"-adjective-es
"extracontractual"-adjective-es "extracontractuel"-adjective-fr
"exonéré"-adjective-fr "exento"-adjective-es
"exento"-adjective-es "exonéré"-adjective-fr
"exento"-adjective-es "exempt"-adjective-fr
"exempt"-adjective-fr "exento"-adjective-es
"sans-fil"-adjective-fr "inalámbrico"-adjective-es
"inalámbrico"-adjective-es "sans-fil"-adjective-fr
"fiscalement"-adverb-fr "fiscalmente"-adverb-es
"fiscalmente"-adverb-es "fiscalement"-adverb-fr
"immigrant"-adjective-fr "inmigrante"-adjective-es
"inmigrante"-adjective-es "immigrant"-adjective-fr
"Arantxa"-properNoun-fr "Arantxa"-properNoun-es
"Arantxa"-properNoun-es "Arantxa"-properNoun-fr
"grand"-adjective-fr "magno"-adjective-es
"magno"-adjective-es "grand"-adjective-fr
"hégémonie"-noun-fr "hegemonía"-noun-es
"hegemonía"-noun-es "hégémonie"-noun-fr
"Egibar"-properNoun-fr "Egibar"-properNoun-es
"Egibar"-properNoun-es "Egibar"-properNoun-fr
"Ignacio"-properNoun-fr "Ignacio"-properNoun-es
"Ignacio"-properNoun-es "Ignacio"-properNoun-fr
"Espel"-properNoun-fr "Espel"-properNoun-es
"Espel"-properNoun-es "Espel"-properNoun-fr
"Bretagne"-properNoun-fr "Bretaña"-properNoun-es
"Bretaña"-properNoun-es "Bretagne"-properNoun-fr
"Damien"-properNoun-fr "Damien"-properNoun-es
"Damien"-properNoun-es "Damien"-properNoun-fr
"soulagement"-noun-fr "desahogo"-noun-es
"soulagement"-noun-fr "alivio"-noun-es
"desahogo"-noun-es "soulagement"-noun-fr
"alivio"-noun-es "soulagement"-noun-fr
"baiser"-verb-fr "follar"-verb-es
"follar"-verb-es "baiser"-verb-fr
"Giscard d'Estaing"-properNoun-fr "Giscard d'Estaing"-properNoun-es
"Giscard d'Estaing"-properNoun-es "Giscard d'Estaing"-properNoun-fr
"Gerry"-properNoun-fr "Gerry"-properNoun-es
"Gerry"-properNoun-es "Gerry"-properNoun-fr
"consentir"-verb-fr "consentir"-verb-es
"consentir"-verb-es "consentir"-verb-fr
"Brasilia"-properNoun-fr "Brasilia"-properNoun-es
"Brasilia"-properNoun-es "Brasilia"-properNoun-fr
"ration"-noun-fr "ración"-noun-es
"ración"-noun-es "ration"-noun-fr
"Cofrentes"-properNoun-fr "Cofrentes"-properNoun-es
"Cofrentes"-properNoun-fr "Cofrents"-properNoun-es
"Cofrentes"-properNoun-es "Cofrentes"-properNoun-fr
"Cofrents"-properNoun-es "Cofrentes"-properNoun-fr
"bilan"-noun-fr "balance"-noun-es
"balance"-noun-es "bilan"-noun-fr
"Arcelor"-properNoun-fr "Arcelor"-properNoun-es
"Arcelor"-properNoun-es "Arcelor"-properNoun-fr
"Riga"-properNoun-fr "Riga"-properNoun-es
"Riga"-properNoun-es "Riga"-properNoun-fr
"exorbitant"-adjective-fr "exorbitante"-adjective-es
"exorbitante"-adjective-es "exorbitant"-adjective-fr
"Aristote"-properNoun-fr "Aristóteles"-properNoun-es
"Aristóteles"-properNoun-es "Aristote"-properNoun-fr
"BBK"-noun-fr "BBK"-noun-es
"BBK"-noun-es "BBK"-noun-fr
"Aira"-properNoun-fr "Aira"-properNoun-es
"Aira"-properNoun-es "Aira"-properNoun-fr
"dissémination"-noun-fr "diseminación"-noun-es
"diseminación"-noun-es "dissémination"-noun-fr
"béni"-adjective-fr "bendecido"-adjective-es
"bendecido"-adjective-es "béni"-adjective-fr
"Philips"-properNoun-fr "Philips"-properNoun-es
"Philips"-properNoun-es "Philips"-properNoun-fr
"bleu"-noun-fr "azul"-noun-es
"azul"-noun-es "bleu"-noun-fr
"domiciliation"-noun-fr "domiciliación"-noun-es
"domiciliación"-noun-es "domiciliation"-noun-fr
"Amposta"-properNoun-fr "Amposta"-properNoun-es
"Amposta"-properNoun-es "Amposta"-properNoun-fr
"étourdi"-adjective-fr "alocado"-adjective-es
"alocado"-adjective-es "étourdi"-adjective-fr
"Saint-Jacques-de-Compostelle"-properNoun-fr "Santiago de Compostela"-properNoun-es
"Santiago de Compostela"-properNoun-es "Saint-Jacques-de-Compostelle"-properNoun-fr
"fidèle"-noun-fr "fiel"-noun-es
"fiel"-noun-es "fidèle"-noun-fr
"microcrédit"-noun-fr "microcrédito"-noun-es
"microcrédito"-noun-es "microcrédit"-noun-fr
"Andrés"-properNoun-fr "Andrés"-properNoun-es
"Andrés"-properNoun-es "Andrés"-properNoun-fr
"Dalmatie"-properNoun-fr "Dalmacia"-properNoun-es
"Dalmacia"-properNoun-es "Dalmatie"-properNoun-fr
"privation"-noun-fr "privación"-noun-es
"privación"-noun-es "privation"-noun-fr
"ABC"-properNoun-fr "ABC"-properNoun-es
"ABC"-properNoun-es "ABC"-properNoun-fr
"haut plateau"-noun-fr "altiplano"-noun-es
"altiplano"-noun-es "haut plateau"-noun-fr
"Bretos"-properNoun-fr "Bretos"-properNoun-es
"Bretos"-properNoun-es "Bretos"-properNoun-fr
"Mapfre"-properNoun-fr "Mapfre"-properNoun-es
"Mapfre"-properNoun-es "Mapfre"-properNoun-fr
"soixantième"-adjective-fr "sexagésimo"-adjective-es
"sexagésimo"-adjective-es "soixantième"-adjective-fr
"passager"-adjective-fr "pasajero"-adjective-es
"pasajero"-adjective-es "passager"-adjective-fr
"modalité"-noun-fr "modalidad"-noun-es
"modalidad"-noun-es "modalité"-noun-fr
"paillette"-noun-fr "lentejuela"-noun-es
"lentejuela"-noun-es "paillette"-noun-fr
"AOL"-properNoun-fr "AOL"-properNoun-es
"AOL"-properNoun-es "AOL"-properNoun-fr
"romarin"-noun-fr "romero"-noun-es
"romero"-noun-es "romarin"-noun-fr
"cocktail"-noun-fr "cóctel"-noun-es
"cóctel"-noun-es "cocktail"-noun-fr
"minuterie"-noun-fr "temporizador"-noun-es
"temporizador"-noun-es "minuterie"-noun-fr
"Andrews"-properNoun-fr "Andrews"-properNoun-es
"Andrews"-properNoun-es "Andrews"-properNoun-fr
"salle d'opération"-noun-fr "quirófano"-noun-es
"quirófano"-noun-es "salle d'opération"-noun-fr
"Cowen"-properNoun-fr "Cowen"-properNoun-es
"Cowen"-properNoun-es "Cowen"-properNoun-fr
"Francisca"-properNoun-fr "Francisca"-properNoun-es
"Francisca"-properNoun-es "Francisca"-properNoun-fr
"falloir"-modal-fr "hacer falta"-modal-es
"falloir"-modal-fr "haber que"-modal-es
"falloir"-modal-fr "ser preciso"-modal-es
"hacer falta"-modal-es "falloir"-modal-fr
"haber que"-modal-es "falloir"-modal-fr
"ser preciso"-modal-es "falloir"-modal-fr
"embarras"-noun-fr "apuro"-noun-es
"apuro"-noun-es "embarras"-noun-fr
"incompétence"-noun-fr "incompetencia"-noun-es
"incompetencia"-noun-es "incompétence"-noun-fr
"inclusif"-adjective-fr "inclusivo"-adjective-es
"inclusivo"-adjective-es "inclusif"-adjective-fr
"personnage"-noun-fr "personaje"-noun-es
"personaje"-noun-es "personnage"-noun-fr
"Jospin"-properNoun-fr "Jospin"-properNoun-es
"Jospin"-properNoun-es "Jospin"-properNoun-fr
"collectionneur"-noun-fr "coleccionista"-noun-es
"coleccionista"-noun-es "collectionneur"-noun-fr
"Amalia"-properNoun-fr "Amalia"-properNoun-es
"Amalia"-properNoun-es "Amalia"-properNoun-fr
"Martinique"-properNoun-fr "Martinica"-properNoun-es
"Martinica"-properNoun-es "Martinique"-properNoun-fr
"inutilité"-noun-fr "inutilidad"-noun-es
"inutilidad"-noun-es "inutilité"-noun-fr
"adipeux"-adjective-fr "adiposo"-adjective-es
"adiposo"-adjective-es "adipeux"-adjective-fr
"vue"-noun-fr "avistamiento"-noun-es
"avistamiento"-noun-es "vue"-noun-fr
"buffle"-noun-fr "búfalo"-noun-es
"búfalo"-noun-es "buffle"-noun-fr
"Churchill"-properNoun-fr "Churchill"-properNoun-es
"Churchill"-properNoun-es "Churchill"-properNoun-fr
"infidélité"-noun-fr "infidelidad"-noun-es
"infidelidad"-noun-es "infidélité"-noun-fr
"inclus"-adverb-fr "inclusive"-adverb-es
"inclusive"-adverb-es "inclus"-adverb-fr
"Melbourne"-properNoun-fr "Melbourne"-properNoun-es
"Melbourne"-properNoun-es "Melbourne"-properNoun-fr
"Gustave"-properNoun-fr "Gustave"-properNoun-es
"Gustave"-properNoun-es "Gustave"-properNoun-fr
"Banjul"-properNoun-fr "Banjul"-properNoun-es
"Banjul"-properNoun-es "Banjul"-properNoun-fr
"Sanyo"-properNoun-fr "Sanyo"-properNoun-es
"Sanyo"-properNoun-es "Sanyo"-properNoun-fr
"Allman"-properNoun-fr "Allman"-properNoun-es
"Allman"-properNoun-es "Allman"-properNoun-fr
"redondance"-noun-fr "redundancia"-noun-es
"redundancia"-noun-es "redondance"-noun-fr
"glisser"-verb-fr "deslizar"-verb-es
"glisser"-verb-fr "resbalar"-verb-es
"deslizar"-verb-es "glisser"-verb-fr
"resbalar"-verb-es "glisser"-verb-fr
"fanfare"-noun-fr "charanga"-noun-es
"charanga"-noun-es "fanfare"-noun-fr
"Boston"-properNoun-fr "Boston"-properNoun-es
"Boston"-properNoun-es "Boston"-properNoun-fr
"Espasa Calpe"-properNoun-fr "Espasa Calpe"-properNoun-es
"Espasa Calpe"-properNoun-es "Espasa Calpe"-properNoun-fr
"sélectionneur"-noun-fr "seleccionador"-noun-es
"seleccionador"-noun-es "sélectionneur"-noun-fr
"manuel"-noun-fr "manual"-noun-es
"manual"-noun-es "manuel"-noun-fr
"Indochine"-properNoun-fr "Indochina"-properNoun-es
"Indochina"-properNoun-es "Indochine"-properNoun-fr
"extrémité"-noun-fr "extremidad"-noun-es
"extremidad"-noun-es "extrémité"-noun-fr
"quadrillage"-noun-fr "cuadrícula"-noun-es
"cuadrícula"-noun-es "quadrillage"-noun-fr
"Marian"-properNoun-fr "Marian"-properNoun-es
"Marian"-properNoun-es "Marian"-properNoun-fr
"pingouin"-noun-fr "pingüino"-noun-es
"pingüino"-noun-es "pingouin"-noun-fr
"Clavero"-properNoun-fr "Clavero"-properNoun-es
"Clavero"-properNoun-es "Clavero"-properNoun-fr
"Sagra"-properNoun-fr "Sagra"-properNoun-es
"Sagra"-properNoun-es "Sagra"-properNoun-fr
"invincibilité"-noun-fr "invencibilidad"-noun-es
"invencibilidad"-noun-es "invincibilité"-noun-fr
"colonie"-noun-fr "asentamiento"-noun-es
"asentamiento"-noun-es "colonie"-noun-fr
"ovule"-noun-fr "óvulo"-noun-es
"óvulo"-noun-es "ovule"-noun-fr
"nutrition"-noun-fr "nutrición"-noun-es
"nutrición"-noun-es "nutrition"-noun-fr
"Franz"-properNoun-fr "Franz"-properNoun-es
"Franz"-properNoun-es "Franz"-properNoun-fr
"Sitges"-properNoun-fr "Sitges"-properNoun-es
"Sitges"-properNoun-es "Sitges"-properNoun-fr
"Etxeberria"-properNoun-fr "Etxeberria"-properNoun-es
"Etxeberria"-properNoun-es "Etxeberria"-properNoun-fr
"peine"-noun-fr "pena"-noun-es
"pena"-noun-es "peine"-noun-fr
"enjeu"-noun-fr "envite"-noun-es
"envite"-noun-es "enjeu"-noun-fr
"soulager"-verb-fr "aliviar"-verb-es
"aliviar"-verb-es "soulager"-verb-fr
"Bétera"-properNoun-fr "Bétera"-properNoun-es
"Bétera"-properNoun-es "Bétera"-properNoun-fr
"formaliser"-verb-fr "formalizar"-verb-es
"formalizar"-verb-es "formaliser"-verb-fr
"nutrir"-verb-es "nourrir"-verb-fr
"Viêtnam"-properNoun-fr "Vietnam"-properNoun-es
"Vietnam"-properNoun-es "Viêtnam"-properNoun-fr
"new-yorkais"-adjective-fr "neoyorquino"-adjective-es
"neoyorquino"-adjective-es "new-yorkais"-adjective-fr
"Babylone"-properNoun-fr "Babilonia"-properNoun-es
"Babilonia"-properNoun-es "Babylone"-properNoun-fr
"Edward"-properNoun-fr "Edward"-properNoun-es
"Edward"-properNoun-es "Edward"-properNoun-fr
"équilibrer"-verb-fr "equilibrar"-verb-es
"equilibrar"-verb-es "équilibrer"-verb-fr
"armistice"-noun-fr "armisticio"-noun-es
"armisticio"-noun-es "armistice"-noun-fr
"rapport"-noun-fr "informe"-noun-es
"informe"-noun-es "rapport"-noun-fr
"perversion"-noun-fr "perversión"-noun-es
"perversión"-noun-es "perversion"-noun-fr
"rendre hommage"-verb-fr "rendir homenaje"-verb-es
"rendir homenaje"-verb-es "rendre hommage"-verb-fr
"intensifier"-verb-fr "intensificar"-verb-es
"intensificar"-verb-es "intensifier"-verb-fr
"Jésus-Christ"-properNoun-fr "Jesucristo"-properNoun-es
"Jesucristo"-properNoun-es "Jésus-Christ"-properNoun-fr
"Russel"-properNoun-fr "Russel"-properNoun-es
"Russel"-properNoun-es "Russel"-properNoun-fr
"Moreira"-properNoun-fr "Moreira"-properNoun-es
"Moreira"-properNoun-es "Moreira"-properNoun-fr
"semi-présidentiel"-adjective-fr "semipresidencialista"-adjective-es
"semipresidencialista"-adjective-es "semi-présidentiel"-adjective-fr
"clou"-noun-fr "clavo"-noun-es
"clavo"-noun-es "clou"-noun-fr
"triptyque"-noun-fr "tríptico"-noun-es
"tríptico"-noun-es "triptyque"-noun-fr
"Enel"-properNoun-fr "Enel"-properNoun-es
"Enel"-properNoun-es "Enel"-properNoun-fr
"honorifique"-adjective-fr "honorífico"-adjective-es
"honorífico"-adjective-es "honorifique"-adjective-fr
"archange"-noun-fr "arcángel"-noun-es
"arcángel"-noun-es "archange"-noun-fr
"Irene"-properNoun-fr "Irene"-properNoun-es
"Irene"-properNoun-es "Irene"-properNoun-fr
"meurtrier"-noun-fr "homicida"-noun-es
"homicida"-noun-es "meurtrier"-noun-fr
"industrialiser"-verb-fr "industrializar"-verb-es
"industrializar"-verb-es "industrialiser"-verb-fr
"Scythie"-properNoun-fr "Escitia"-properNoun-es
"Escitia"-properNoun-es "Scythie"-properNoun-fr
"UA"-noun-fr "UA"-noun-es
"UA"-noun-es "UA"-noun-fr
"motocyclisme"-noun-fr "motociclismo"-noun-es
"motociclismo"-noun-es "motocyclisme"-noun-fr
"Sagunto"-properNoun-fr "Sagunt"-properNoun-es
"Sagunto"-properNoun-fr "Sagunto"-properNoun-es
"Sagunt"-properNoun-es "Sagunto"-properNoun-fr
"Sagunto"-properNoun-es "Sagunto"-properNoun-fr
"justifier"-verb-fr "justificar"-verb-es
"justificar"-verb-es "justifier"-verb-fr
"réglementairement"-adverb-fr "reglamentariamente"-adverb-es
"reglamentariamente"-adverb-es "réglementairement"-adverb-fr
"Alfonso"-properNoun-fr "Alfonso"-properNoun-es
"Alfonso"-properNoun-es "Alfonso"-properNoun-fr
"bâbord"-noun-fr "babor"-noun-es
"babor"-noun-es "bâbord"-noun-fr
"Mondragón"-properNoun-fr "Mondragón"-properNoun-es
"Mondragón"-properNoun-es "Mondragón"-properNoun-fr
"à l'occasion de"-preposition-fr "con ocasión de"-preposition-es
"con ocasión de"-preposition-es "à l'occasion de"-preposition-fr
"variabilité"-noun-fr "variabilidad"-noun-es
"variabilidad"-noun-es "variabilité"-noun-fr
"impatienter"-verb-fr "impacientar"-verb-es
"impacientar"-verb-es "impatienter"-verb-fr
"durer"-verb-fr "durar"-verb-es
"durar"-verb-es "durer"-verb-fr
"fortuné"-adjective-fr "afortunado"-adjective-es
"afortunado"-adjective-es "fortuné"-adjective-fr
"sévillan"-noun-fr "sevillano"-noun-es
"sevillano"-noun-es "sévillan"-noun-fr
"antipode"-noun-fr "antípoda"-noun-es
"antípoda"-noun-es "antipode"-noun-fr
"Magdalena"-properNoun-fr "Magdalena"-properNoun-es
"Magdalena"-properNoun-es "Magdalena"-properNoun-fr
"honnêteté"-noun-fr "honradez"-noun-es
"honradez"-noun-es "honnêteté"-noun-fr
"bureau de tabac"-noun-fr "estanco"-noun-es
"estanco"-noun-es "bureau de tabac"-noun-fr
"Stendhal"-properNoun-fr "Stendhal"-properNoun-es
"Stendhal"-properNoun-es "Stendhal"-properNoun-fr
