"France"-noun-fr "França"-properNoun-ca
"tubérosité"-noun-fr "tuberositat"-noun-ca
"tuberositat"-noun-ca "tubérosité"-noun-fr
"épingler"-verb-fr "enxampar"-verb-ca
"épingler"-verb-fr "senyalar"-verb-ca
"enxampar"-verb-ca "épingler"-verb-fr
"senyalar"-verb-ca "épingler"-verb-fr
"Artesa de Lleida"-properNoun-fr "Artesa de Lleida"-properNoun-ca
"Artesa de Lleida"-properNoun-ca "Artesa de Lleida"-properNoun-fr
"ternaire"-adjective-fr "ternari"-adjective-ca
"ternari"-adjective-ca "ternaire"-adjective-fr
"Xinyu"-properNoun-fr "Xinyu"-properNoun-ca
"Xinyu"-properNoun-ca "Xinyu"-properNoun-fr
"écumer"-verb-fr "escumejar"-verb-ca
"escumejar"-verb-ca "écumer"-verb-fr
"dommageable"-adjective-fr "danyós"-adjective-ca
"danyós"-adjective-ca "dommageable"-adjective-fr
"escatologia"-noun-ca "scatologie"-noun-fr
"scatologie"-noun-fr "escatologia"-noun-ca
"Hanaa"-properNoun-fr "Hanaa"-properNoun-ca
"Hanaa"-properNoun-ca "Hanaa"-properNoun-fr
"rugosité"-noun-fr "rugositat"-noun-ca
"rugositat"-noun-ca "rugosité"-noun-fr
"Melani"-properNoun-fr "Melani"-properNoun-ca
"Melani"-properNoun-ca "Melani"-properNoun-fr
"Forès"-properNoun-fr "Forès"-properNoun-ca
"Forès"-properNoun-ca "Forès"-properNoun-fr
"ambigüitat"-noun-ca "ambigüité"-noun-fr
"ambigüité"-noun-fr "ambigüitat"-noun-ca
"le mois prochain"-adverb-fr "el mes vinent"-adverb-ca
"el mes vinent"-adverb-ca "le mois prochain"-adverb-fr
"Collys"-properNoun-fr "Collys"-properNoun-ca
"Collys"-properNoun-ca "Collys"-properNoun-fr
"Paolo"-noun-fr "Paolo"-properNoun-ca
"Paolo"-properNoun-ca "Paolo"-noun-fr
"África"-properNoun-fr "África"-properNoun-ca
"África"-properNoun-ca "África"-properNoun-fr
"Francis"-noun-fr "Francis"-properNoun-ca
"Francis"-properNoun-ca "Francis"-noun-fr
"Arbeca"-properNoun-fr "Arbeca"-properNoun-ca
"Arbeca"-properNoun-ca "Arbeca"-properNoun-fr
"Blizzard Entertainment"-properNoun-fr "Blizzard Entertainment"-properNoun-ca
"Blizzard Entertainment"-properNoun-ca "Blizzard Entertainment"-properNoun-fr
"radiothérapeute"-noun-fr "radioterapeuta"-noun-ca
"radioterapeuta"-noun-ca "radiothérapeute"-noun-fr
"TfL"-properNoun-fr "TfL"-properNoun-ca
"TfL"-properNoun-ca "TfL"-properNoun-fr
"extraconjugal"-adjective-fr "extramatrimonial"-adjective-ca
"extramatrimonial"-adjective-ca "extraconjugal"-adjective-fr
"Salou"-properNoun-fr "Salou"-properNoun-ca
"Salou"-properNoun-ca "Salou"-properNoun-fr
"quine"-noun-fr "quina"-noun-ca
"quina"-noun-ca "quine"-noun-fr
"appétence"-noun-fr "apetència"-noun-ca
"apetència"-noun-ca "appétence"-noun-fr
"nous tous"-pronoun-fr "tots nosaltres"-pronoun-ca
"tots nosaltres"-pronoun-ca "nous tous"-pronoun-fr
"psychanalyste"-noun-fr "psicoanalista"-noun-ca
"psicoanalista"-noun-ca "psychanalyste"-noun-fr
"humanistique"-adjective-fr "humanístic"-adjective-ca
"humanístic"-adjective-ca "humanistique"-adjective-fr
"Tiurana"-properNoun-fr "Tiurana"-properNoun-ca
"Tiurana"-properNoun-ca "Tiurana"-properNoun-fr
"Benifairó de la Valldigna"-properNoun-fr "Benifairó de la Valldigna"-properNoun-ca
"Benifairó de la Valldigna"-properNoun-ca "Benifairó de la Valldigna"-properNoun-fr
"Arenys de Mar"-properNoun-fr "Arenys de Mar"-properNoun-ca
"Arenys de Mar"-properNoun-ca "Arenys de Mar"-properNoun-fr
"madridiste"-adjective-fr "madridista"-adjective-ca
"madridista"-adjective-ca "madridiste"-adjective-fr
"pessigollejar"-verb-ca "chatouiller"-verb-fr
"grandes vacances"-noun-fr "estiueig"-noun-ca
"estiueig"-noun-ca "grandes vacances"-noun-fr
"contrepoint"-noun-fr "contrapunt"-noun-ca
"contrapunt"-noun-ca "contrepoint"-noun-fr
"eurosceptique"-adjective-fr "euroescèptic"-adjective-ca
"euroescèptic"-adjective-ca "eurosceptique"-adjective-fr
"Desirée"-properNoun-fr "Desirée"-properNoun-ca
"Desirée"-properNoun-ca "Desirée"-properNoun-fr
"Samara"-noun-fr "Samara"-properNoun-ca
"Samara"-properNoun-ca "Samara"-noun-fr
"phénolique"-adjective-fr "fenòlic"-adjective-ca
"fenòlic"-adjective-ca "phénolique"-adjective-fr
"convectif"-adjective-fr "convectiu"-adjective-ca
"convectiu"-adjective-ca "convectif"-adjective-fr
"fluorhydrique"-adjective-fr "fluorhídric"-adjective-ca
"fluorhídric"-adjective-ca "fluorhydrique"-adjective-fr
"Torralba del Pinar"-properNoun-fr "Torralba del Pinar"-properNoun-ca
"Torralba del Pinar"-properNoun-ca "Torralba del Pinar"-properNoun-fr
"génois"-adjective-fr "genovès"-adjective-ca
"genovès"-adjective-ca "génois"-adjective-fr
"asexuellement"-adverb-fr "asexualment"-adverb-ca
"asexualment"-adverb-ca "asexuellement"-adverb-fr
"Ahmed"-noun-fr "Ahmed"-properNoun-ca
"Ahmed"-properNoun-ca "Ahmed"-noun-fr
"saucisson"-noun-fr "llonganissa"-noun-ca
"llonganissa"-noun-ca "saucisson"-noun-fr
"Almudaina"-properNoun-fr "Almudaina"-properNoun-ca
"Almudaina"-properNoun-ca "Almudaina"-properNoun-fr
"colorier"-verb-fr "acolorir"-verb-ca
"acolorir"-verb-ca "colorier"-verb-fr
"vacheur"-noun-fr "vaquer"-noun-ca
"vaquer"-noun-ca "vacheur"-noun-fr
"Riola"-properNoun-fr "Riola"-properNoun-ca
"Riola"-properNoun-ca "Riola"-properNoun-fr
"Erasmus"-properNoun-fr "Erasmus"-properNoun-ca
"Erasmus"-properNoun-ca "Erasmus"-properNoun-fr
"Granyena de Segarra"-properNoun-fr "Granyena de Segarra"-properNoun-ca
"Granyena de Segarra"-properNoun-ca "Granyena de Segarra"-properNoun-fr
"Cassà de la Selva"-properNoun-fr "Cassà de la Selva"-properNoun-ca
"Cassà de la Selva"-properNoun-ca "Cassà de la Selva"-properNoun-fr
"Ranya"-properNoun-fr "Ranya"-properNoun-ca
"Ranya"-properNoun-ca "Ranya"-properNoun-fr
"anémophile"-adjective-fr "anemòfil"-adjective-ca
"anemòfil"-adjective-ca "anémophile"-adjective-fr
"hacktivisme"-noun-fr "hacktivisme"-noun-ca
"hacktivisme"-noun-ca "hacktivisme"-noun-fr
"Thalia"-properNoun-fr "Thalia"-properNoun-ca
"Thalia"-properNoun-ca "Thalia"-properNoun-fr
"augment"-noun-fr "augment"-noun-ca
"augment"-noun-ca "augment"-noun-fr
"phatique"-adjective-fr "fàtic"-adjective-ca
"fàtic"-adjective-ca "phatique"-adjective-fr
"Debian Lenny"-properNoun-fr "Debian Lenny"-properNoun-ca
"Debian Lenny"-properNoun-ca "Debian Lenny"-properNoun-fr
"Kawthar"-properNoun-fr "Kawthar"-properNoun-ca
"Kawthar"-properNoun-ca "Kawthar"-properNoun-fr
"table mobile"-noun-fr "carret"-noun-ca
"carret"-noun-ca "table mobile"-noun-fr
"Portbou"-properNoun-fr "Portbou"-properNoun-ca
"Portbou"-properNoun-ca "Portbou"-properNoun-fr
"salade de fruits"-noun-fr "macedònia"-noun-ca
"macedònia"-noun-ca "salade de fruits"-noun-fr
"hindou"-noun-fr "hindú"-noun-ca
"hindú"-noun-ca "hindou"-noun-fr
"calcifuge"-adjective-fr "calcífug"-adjective-ca
"calcífug"-adjective-ca "calcifuge"-adjective-fr
"Ethelbert"-properNoun-fr "Ethelbert"-properNoun-ca
"Ethelbert"-properNoun-ca "Ethelbert"-properNoun-fr
"Bellver de Cerdanya"-properNoun-fr "Bellver de Cerdanya"-properNoun-ca
"Bellver de Cerdanya"-properNoun-ca "Bellver de Cerdanya"-properNoun-fr
"spin"-noun-fr "spin"-noun-ca
"spin"-noun-ca "spin"-noun-fr
"Tània"-properNoun-fr "Tània"-properNoun-ca
"Tània"-properNoun-ca "Tània"-properNoun-fr
"vitellin"-adjective-fr "vitel·lí"-adjective-ca
"vitel·lí"-adjective-ca "vitellin"-adjective-fr
"infinitésimalement"-adverb-fr "infinitesimalment"-adverb-ca
"infinitesimalment"-adverb-ca "infinitésimalement"-adverb-fr
"Alcanó"-properNoun-fr "Alcanó"-properNoun-ca
"Alcanó"-properNoun-ca "Alcanó"-properNoun-fr
"Giovanni"-noun-fr "Giovanni"-properNoun-ca
"Giovanni"-properNoun-ca "Giovanni"-noun-fr
"Iraida"-properNoun-fr "Iraida"-properNoun-ca
"Iraida"-properNoun-ca "Iraida"-properNoun-fr
"scintillographie"-noun-fr "escintil·lografia"-noun-ca
"escintil·lografia"-noun-ca "scintillographie"-noun-fr
"consonant"-adjective-fr "consonant"-adjective-ca
"consonant"-adjective-ca "consonant"-adjective-fr
"faon"-noun-fr "cervatell"-noun-ca
"cervatell"-noun-ca "faon"-noun-fr
"saba"-noun-ca "sève"-noun-fr
"Vinyet"-properNoun-fr "Vinyet"-properNoun-ca
"Vinyet"-properNoun-ca "Vinyet"-properNoun-fr
"Àger"-properNoun-fr "Àger"-properNoun-ca
"Àger"-properNoun-ca "Àger"-properNoun-fr
"sublingual"-adjective-fr "sublingual"-adjective-ca
"sublingual"-adjective-ca "sublingual"-adjective-fr
"coupure de courant"-noun-fr "apagada"-noun-ca
"apagada"-noun-ca "coupure de courant"-noun-fr
"Rawan"-properNoun-fr "Rawan"-properNoun-ca
"Rawan"-properNoun-ca "Rawan"-properNoun-fr
"centre-droit"-noun-fr "centredreta"-noun-ca
"centredreta"-noun-ca "centre-droit"-noun-fr
"Orpesa"-properNoun-ca "Orpesa"-properNoun-fr
"Orpesa"-properNoun-fr "Orpesa"-properNoun-ca
"talc"-noun-fr "talc"-noun-ca
"talc"-noun-ca "talc"-noun-fr
"Foradada"-properNoun-fr "Foradada"-properNoun-ca
"Foradada"-properNoun-ca "Foradada"-properNoun-fr
"rancunier"-adjective-fr "venjatiu"-adjective-ca
"venjatiu"-adjective-ca "rancunier"-adjective-fr
"Tele-5"-properNoun-fr "Tele-5"-properNoun-ca
"Tele-5"-properNoun-ca "Tele-5"-properNoun-fr
"verseau"-noun-fr "aquari"-noun-ca
"aquari"-noun-ca "verseau"-noun-fr
"spastique"-adjective-fr "espàstic"-adjective-ca
"espàstic"-adjective-ca "spastique"-adjective-fr
"national-socialisme"-noun-fr "nacionalsocialisme"-noun-ca
"nacionalsocialisme"-noun-ca "national-socialisme"-noun-fr
"Nintendo DS Lite"-properNoun-fr "Nintendo DS Lite"-properNoun-ca
"Nintendo DS Lite"-properNoun-ca "Nintendo DS Lite"-properNoun-fr
"persuasivement"-adverb-fr "persuasivament"-adverb-ca
"persuasivament"-adverb-ca "persuasivement"-adverb-fr
"laminé"-adjective-fr "laminat"-adjective-ca
"laminat"-adjective-ca "laminé"-adjective-fr
"vímet"-noun-ca "baguette d'ossier"-noun-fr
"baguette d'ossier"-noun-fr "vímet"-noun-ca
"habitué"-adjective-fr "habitual"-adjective-ca
"habitual"-adjective-ca "habitué"-adjective-fr
"design"-noun-fr "disseny"-noun-ca
"disseny"-noun-ca "design"-noun-fr
"Vallibona"-properNoun-fr "Vallibona"-properNoun-ca
"Vallibona"-properNoun-ca "Vallibona"-properNoun-fr
"Luis"-noun-fr "Luis"-properNoun-ca
"Luis"-properNoun-ca "Luis"-noun-fr
"San Antonio de Benagéber"-properNoun-fr "San Antonio de Benagéber"-properNoun-ca
"San Antonio de Benagéber"-properNoun-ca "San Antonio de Benagéber"-properNoun-fr
"Sarastro"-properNoun-fr "Sarastro"-properNoun-ca
"Sarastro"-properNoun-ca "Sarastro"-properNoun-fr
"Chaymae"-properNoun-fr "Chaymae"-properNoun-ca
"Chaymae"-properNoun-ca "Chaymae"-properNoun-fr
"hiberner"-verb-fr "hivernar"-verb-ca
"hivernar"-verb-ca "hiberner"-verb-fr
"noliejar"-verb-ca "affréter"-verb-fr
"affréter"-verb-fr "noliejar"-verb-ca
"Zéphirin"-noun-fr "Zéphirin"-properNoun-ca
"Zéphirin"-properNoun-ca "Zéphirin"-noun-fr
"Zéphirin"-properNoun-ca "Zéphirin"-properNoun-fr
"Zéphirin"-properNoun-fr "Zéphirin"-properNoun-ca
"Organyà"-properNoun-fr "Organyà"-properNoun-ca
"Organyà"-properNoun-ca "Organyà"-properNoun-fr
"Dikra"-properNoun-fr "Dikra"-properNoun-ca
"Dikra"-properNoun-ca "Dikra"-properNoun-fr
"Benavent de Segrià"-properNoun-fr "Benavent de Segrià"-properNoun-ca
"Benavent de Segrià"-properNoun-ca "Benavent de Segrià"-properNoun-fr
"avant"-adjective-fr "davanter"-adjective-ca
"davanter"-adjective-ca "avant"-adjective-fr
"malla"-noun-ca "legging"-noun-fr
"legging"-noun-fr "malla"-noun-ca
"Basma"-properNoun-fr "Basma"-properNoun-ca
"Basma"-properNoun-ca "Basma"-properNoun-fr
"Rialp"-properNoun-fr "Rialp"-properNoun-ca
"Rialp"-properNoun-ca "Rialp"-properNoun-fr
"héliophile"-adjective-fr "heliòfil"-adjective-ca
"heliòfil"-adjective-ca "héliophile"-adjective-fr
"Otos"-properNoun-fr "Otos"-properNoun-ca
"Otos"-properNoun-ca "Otos"-properNoun-fr
"roux"-adjective-fr "pèl-roig"-adjective-ca
"pèl-roig"-adjective-ca "roux"-adjective-fr
"zapatiste"-adjective-fr "zapatista"-adjective-ca
"zapatista"-adjective-ca "zapatiste"-adjective-fr
"Ullastret"-properNoun-fr "Ullastret"-properNoun-ca
"Ullastret"-properNoun-ca "Ullastret"-properNoun-fr
"Sarrià de Ter"-properNoun-fr "Sarrià de Ter"-properNoun-ca
"Sarrià de Ter"-properNoun-ca "Sarrià de Ter"-properNoun-fr
"Savallà del Comtat"-properNoun-fr "Savallà del Comtat"-properNoun-ca
"Savallà del Comtat"-properNoun-ca "Savallà del Comtat"-properNoun-fr
"llinda"-noun-ca "linteau"-noun-fr
"Madeira"-noun-fr "Madeira"-properNoun-ca
"Madeira"-properNoun-ca "Madeira"-noun-fr
"Madeira"-properNoun-ca "Madeira"-properNoun-fr
"Madeira"-properNoun-fr "Madeira"-properNoun-ca
"oscillatoire"-adjective-fr "oscil·latori"-adjective-ca
"oscil·latori"-adjective-ca "oscillatoire"-adjective-fr
"grener"-verb-fr "granar"-verb-ca
"granar"-verb-ca "grener"-verb-fr
"Tanit"-properNoun-fr "Tanit"-properNoun-ca
"Tanit"-properNoun-ca "Tanit"-properNoun-fr
"Casas Bajas"-properNoun-fr "Casas Bajas"-properNoun-ca
"Casas Bajas"-properNoun-ca "Casas Bajas"-properNoun-fr
"thalamus"-noun-fr "tàlem"-noun-ca
"tàlem"-noun-ca "thalamus"-noun-fr
"Ramón"-noun-fr "Ramón"-properNoun-ca
"Ramón"-properNoun-ca "Ramón"-noun-fr
"demi-circulaire"-adjective-fr "semicircular"-adjective-ca
"semicircular"-adjective-ca "demi-circulaire"-adjective-fr
"tympanique"-adjective-fr "timpànic"-adjective-ca
"timpànic"-adjective-ca "tympanique"-adjective-fr
"Manises"-properNoun-fr "Manises"-properNoun-ca
"Manises"-properNoun-ca "Manises"-properNoun-fr
"aune"-noun-fr "alna"-noun-ca
"alna"-noun-ca "aune"-noun-fr
"Yasmin"-properNoun-fr "Yasmin"-properNoun-ca
"Yasmin"-properNoun-ca "Yasmin"-properNoun-fr
"Castellar del Riu"-properNoun-fr "Castellar del Riu"-properNoun-ca
"Castellar del Riu"-properNoun-ca "Castellar del Riu"-properNoun-fr
"apatride"-adjective-fr "apàtrida"-adjective-ca
"apàtrida"-adjective-ca "apatride"-adjective-fr
"Tarroja de Segarra"-properNoun-fr "Tarroja de Segarra"-properNoun-ca
"Tarroja de Segarra"-properNoun-ca "Tarroja de Segarra"-properNoun-fr
"Alèxia"-properNoun-fr "Alèxia"-properNoun-ca
"Alèxia"-properNoun-ca "Alèxia"-properNoun-fr
"audioconférence"-noun-fr "audioconferència"-noun-ca
"audioconferència"-noun-ca "audioconférence"-noun-fr
"vagabond"-adjective-fr "vagabund"-adjective-ca
"vagabund"-adjective-ca "vagabond"-adjective-fr
"taurin"-adjective-fr "taurí"-adjective-ca
"taurí"-adjective-ca "taurin"-adjective-fr
"insensibiliser"-verb-fr "insensibilitzar"-verb-ca
"insensibilitzar"-verb-ca "insensibiliser"-verb-fr
"Maçanet de la Selva"-properNoun-fr "Maçanet de la Selva"-properNoun-ca
"Maçanet de la Selva"-properNoun-ca "Maçanet de la Selva"-properNoun-fr
"Míriam"-properNoun-fr "Míriam"-properNoun-ca
"Míriam"-properNoun-ca "Míriam"-properNoun-fr
"Puig-reig"-properNoun-fr "Puig-reig"-properNoun-ca
"Puig-reig"-properNoun-ca "Puig-reig"-properNoun-fr
"Jafre"-properNoun-fr "Jafre"-properNoun-ca
"Jafre"-properNoun-ca "Jafre"-properNoun-fr
"orchidée"-noun-fr "orquídia"-noun-ca
"orquídia"-noun-ca "orchidée"-noun-fr
"étendoir"-noun-fr "estesa"-noun-ca
"estesa"-noun-ca "étendoir"-noun-fr
"capitulaire"-adjective-fr "capitular"-adjective-ca
"capitular"-adjective-ca "capitulaire"-adjective-fr
"Zineb"-properNoun-fr "Zineb"-properNoun-ca
"Zineb"-properNoun-ca "Zineb"-properNoun-fr
"sous-titrer"-verb-fr "subtitular"-verb-ca
"subtitular"-verb-ca "sous-titrer"-verb-fr
"florentin"-noun-fr "florentí"-noun-ca
"florentí"-noun-ca "florentin"-noun-fr
"Copons"-properNoun-fr "Copons"-properNoun-ca
"Copons"-properNoun-ca "Copons"-properNoun-fr
"morphophonologie"-noun-fr "morfofonologia"-noun-ca
"morfofonologia"-noun-ca "morphophonologie"-noun-fr
"dissociatif"-adjective-fr "dissociatiu"-adjective-ca
"dissociatiu"-adjective-ca "dissociatif"-adjective-fr
"Sax"-properNoun-fr "Sax"-properNoun-ca
"Sax"-properNoun-ca "Sax"-properNoun-fr
"AppleTalk"-properNoun-fr "AppleTalk"-properNoun-ca
"AppleTalk"-properNoun-ca "AppleTalk"-properNoun-fr
"figurativement"-adverb-fr "figurativament"-adverb-ca
"figurativament"-adverb-ca "figurativement"-adverb-fr
"colorimétrique"-adjective-fr "colorimètric"-adjective-ca
"colorimètric"-adjective-ca "colorimétrique"-adjective-fr
"Abella de la Conca"-properNoun-fr "Abella de la Conca"-properNoun-ca
"Abella de la Conca"-properNoun-ca "Abella de la Conca"-properNoun-fr
"Geldo"-properNoun-fr "Geldo"-properNoun-ca
"Geldo"-properNoun-ca "Geldo"-properNoun-fr
"blastulation"-noun-fr "blastulació"-noun-ca
"blastulació"-noun-ca "blastulation"-noun-fr
"Ribera Baixa"-properNoun-fr "Ribera Baixa"-properNoun-ca
"Ribera Baixa"-properNoun-ca "Ribera Baixa"-properNoun-fr
"factible"-adjective-ca "factible"-adjective-fr
"factible"-adjective-fr "factible"-adjective-ca
"Torres Torres"-properNoun-fr "Torres Torres"-properNoun-ca
"Torres Torres"-properNoun-ca "Torres Torres"-properNoun-fr
"superficiellement"-adverb-fr "superficialment"-adverb-ca
"superficialment"-adverb-ca "superficiellement"-adverb-fr
"Ogassa"-properNoun-fr "Ogassa"-properNoun-ca
"Ogassa"-properNoun-ca "Ogassa"-properNoun-fr
"YouTube"-properNoun-fr "YouTube"-properNoun-ca
"YouTube"-properNoun-ca "YouTube"-properNoun-fr
"Àneu"-properNoun-fr "Àneu"-properNoun-ca
"Àneu"-properNoun-ca "Àneu"-properNoun-fr
"francophobie"-noun-fr "francofòbia"-noun-ca
"francofòbia"-noun-ca "francophobie"-noun-fr
"véhémentement"-adverb-fr "vehementment"-adverb-ca
"vehementment"-adverb-ca "véhémentement"-adverb-fr
"bolivarien"-adjective-fr "bolivarià"-adjective-ca
"bolivarià"-adjective-ca "bolivarien"-adjective-fr
"sagner"-verb-fr "sagnar"-verb-ca
"sagnar"-verb-ca "sagner"-verb-fr
"efficient"-adjective-fr "eficient"-adjective-ca
"eficient"-adjective-ca "efficient"-adjective-fr
"antéposer"-verb-fr "anteposar"-verb-ca
"anteposar"-verb-ca "antéposer"-verb-fr
"Setcases"-properNoun-fr "Setcases"-properNoun-ca
"Setcases"-properNoun-ca "Setcases"-properNoun-fr
"envol"-noun-fr "envol"-noun-ca
"envol"-noun-ca "envol"-noun-fr
"Sant Jaume de Llierca"-properNoun-fr "Sant Jaume de Llierca"-properNoun-ca
"Sant Jaume de Llierca"-properNoun-ca "Sant Jaume de Llierca"-properNoun-fr
"mitotique"-adjective-fr "mitòtic"-adjective-ca
"mitòtic"-adjective-ca "mitotique"-adjective-fr
"décan"-noun-fr "decà"-noun-ca
"decà"-noun-ca "décan"-noun-fr
"Cervera del Maestre"-properNoun-fr "Cervera del Maestre"-properNoun-ca
"Cervera del Maestre"-properNoun-ca "Cervera del Maestre"-properNoun-fr
"Alcublas"-properNoun-fr "Alcublas"-properNoun-ca
"Alcublas"-properNoun-ca "Alcublas"-properNoun-fr
"NeXTSTEP"-properNoun-fr "NeXTSTEP"-properNoun-ca
"NeXTSTEP"-properNoun-ca "NeXTSTEP"-properNoun-fr
"Marina Alta"-properNoun-fr "Marina Alta"-properNoun-ca
"Marina Alta"-properNoun-ca "Marina Alta"-properNoun-fr
"Zainab"-properNoun-fr "Zainab"-properNoun-ca
"Zainab"-properNoun-ca "Zainab"-properNoun-fr
"altaïque"-adjective-fr "altaic"-adjective-ca
"altaic"-adjective-ca "altaïque"-adjective-fr
"Ayódar"-properNoun-fr "Ayódar"-properNoun-ca
"Ayódar"-properNoun-ca "Ayódar"-properNoun-fr
"plenier"-adjective-fr "plenari"-adjective-ca
"plenari"-adjective-ca "plenier"-adjective-fr
"Aguilar de Segarra"-properNoun-fr "Aguilar de Segarra"-properNoun-ca
"Aguilar de Segarra"-properNoun-ca "Aguilar de Segarra"-properNoun-fr
"Prats de Lluçanès"-properNoun-fr "Prats de Lluçanès"-properNoun-ca
"Prats de Lluçanès"-properNoun-ca "Prats de Lluçanès"-properNoun-fr
"déclaratoire"-adjective-fr "declaratori"-adjective-ca
"declaratori"-adjective-ca "déclaratoire"-adjective-fr
"infanticide"-noun-fr "infanticidi"-noun-ca
"infanticidi"-noun-ca "infanticide"-noun-fr
"Kexin"-properNoun-fr "Kexin"-properNoun-ca
"Kexin"-properNoun-ca "Kexin"-properNoun-fr
"Guixers"-properNoun-fr "Guixers"-properNoun-ca
"Guixers"-properNoun-ca "Guixers"-properNoun-fr
"mirar de"-verb-ca "essayer de"-verb-fr
"soulevement"-noun-fr "aixecament"-noun-ca
"aixecament"-noun-ca "soulevement"-noun-fr
"postsynaptique"-adjective-fr "postsinàptic"-adjective-ca
"postsinàptic"-adjective-ca "postsynaptique"-adjective-fr
"par conséquent"-adverb-fr "per consegüent"-adverb-ca
"per consegüent"-adverb-ca "par conséquent"-adverb-fr
"Cornellà del Terri"-properNoun-fr "Cornellà del Terri"-properNoun-ca
"Cornellà del Terri"-properNoun-ca "Cornellà del Terri"-properNoun-fr
"Viladamat"-properNoun-fr "Viladamat"-properNoun-ca
"Viladamat"-properNoun-ca "Viladamat"-properNoun-fr
"Alpens"-properNoun-fr "Alpens"-properNoun-ca
"Alpens"-properNoun-ca "Alpens"-properNoun-fr
"Quart de Poblet"-properNoun-fr "Quart de Poblet"-properNoun-ca
"Quart de Poblet"-properNoun-ca "Quart de Poblet"-properNoun-fr
"génomique"-adjective-fr "genòmic"-adjective-ca
"genòmic"-adjective-ca "génomique"-adjective-fr
"Falset"-properNoun-fr "Falset"-properNoun-ca
"Falset"-properNoun-ca "Falset"-properNoun-fr
"trapéziste"-noun-fr "trapezista"-noun-ca
"trapezista"-noun-ca "trapéziste"-noun-fr
"casuellement"-adverb-fr "casualment"-adverb-ca
"casualment"-adverb-ca "casuellement"-adverb-fr
"acrosomique"-adjective-fr "acrosòmic"-adjective-ca
"acrosòmic"-adjective-ca "acrosomique"-adjective-fr
"terrain de culture"-noun-fr "bancal"-noun-ca
"bancal"-noun-ca "terrain de culture"-noun-fr
"texturation"-noun-fr "texturació"-noun-ca
"texturació"-noun-ca "texturation"-noun-fr
"spectrographique"-adjective-fr "espectrogràfic"-adjective-ca
"espectrogràfic"-adjective-ca "spectrographique"-adjective-fr
"Torás"-properNoun-fr "Torás"-properNoun-ca
"Torás"-properNoun-ca "Torás"-properNoun-fr
"Pla de l'Estany"-properNoun-fr "Pla de l'Estany"-properNoun-ca
"Pla de l'Estany"-properNoun-ca "Pla de l'Estany"-properNoun-fr
"Alaia"-properNoun-fr "Alaia"-properNoun-ca
"Alaia"-properNoun-ca "Alaia"-properNoun-fr
"antimilitarisme"-noun-fr "antimilitarisme"-noun-ca
"antimilitarisme"-noun-ca "antimilitarisme"-noun-fr
"Navata"-properNoun-fr "Navata"-properNoun-ca
"Navata"-properNoun-ca "Navata"-properNoun-fr
"Vinebre"-properNoun-fr "Vinebre"-properNoun-ca
"Vinebre"-properNoun-ca "Vinebre"-properNoun-fr
"Castielfabib"-properNoun-fr "Castielfabib"-properNoun-ca
"Castielfabib"-properNoun-ca "Castielfabib"-properNoun-fr
