"the"-determiner-en "lo"-determiner-es
"prevaricación"-noun-es "prevarication"-noun-en
"prey"-noun-en "presa"-noun-es
"presa"-noun-es "prey"-noun-en
"presa"-noun-es "dam"-noun-en
"dam"-noun-en "presa"-noun-es
"dam"-noun-en "dique"-noun-es
"primate"-noun-en "primate"-noun-es
"primate"-noun-es "primate"-noun-en
"princess"-noun-en "princesa"-noun-es
"princesa"-noun-es "princess"-noun-en
"imprenta"-noun-es "printing"-noun-en
"priority"-noun-en "prioridad"-noun-es
"prioridad"-noun-es "priority"-noun-en
"privatisation"-noun-en "privatización"-noun-es
"privatización"-noun-es "privatisation"-noun-en
"procession"-noun-en "procesión"-noun-es
"procesión"-noun-es "procession"-noun-en
"procreation"-noun-en "procreación"-noun-es
"procreación"-noun-es "procreation"-noun-en
"productivity"-noun-en "productividad"-noun-es
"productividad"-noun-es "productivity"-noun-en
"progenitor"-noun-en "progenitor"-noun-es
"progenitor"-noun-es "progenitor"-noun-en
"programming"-noun-en "programación"-noun-es
"programación"-noun-es "programming"-noun-en
"progression"-noun-en "progresión"-noun-es
"progresión"-noun-es "progression"-noun-en
"proliferation"-noun-en "proliferación"-noun-es
"proliferación"-noun-es "proliferation"-noun-en
"prolongation"-noun-en "prolongación"-noun-es
"prolongación"-noun-es "prolongation"-noun-en
"rambla"-noun-es "promenade"-noun-en
"promulgation"-noun-en "promulgación"-noun-es
"promulgación"-noun-es "promulgation"-noun-en
"pronoun"-noun-en "pronombre"-noun-es
"pronombre"-noun-es "pronoun"-noun-en
"pronunciation"-noun-en "pronunciación"-noun-es
"pronunciación"-noun-es "pronunciation"-noun-en
"propagandist"-noun-en "propagandista"-noun-es
"propagandista"-noun-es "propagandist"-noun-en
"prophet"-noun-en "profeta"-noun-es
"profeta"-noun-es "prophet"-noun-en
"propulsion"-noun-en "propulsión"-noun-es
"propulsión"-noun-es "propulsion"-noun-en
"prose"-noun-en "prosa"-noun-es
"prosa"-noun-es "prose"-noun-en
"prosthesis"-noun-en "prótesis"-noun-es
"prótesis"-noun-es "prosthesis"-noun-en
"prostitute"-noun-en "prostituta"-noun-es
"prostituta"-noun-es "prostitute"-noun-en
"protagonist"-noun-en "protagonista"-noun-es
"protagonista"-noun-es "protagonist"-noun-en
"protectorate"-noun-en "protectorado"-noun-es
"protectorado"-noun-es "protectorate"-noun-en
"protein"-noun-en "proteína"-noun-es
"proteína"-noun-es "protein"-noun-en
"protest"-noun-en "protesta"-noun-es
"protesta"-noun-es "protest"-noun-en
"protesta"-noun-es "outcry"-noun-en
"outcry"-noun-en "protesta"-noun-es
"prototype"-noun-en "prototipo"-noun-es
"prototipo"-noun-es "prototype"-noun-en
"providence"-noun-en "providencia"-noun-es
"providencia"-noun-es "providence"-noun-en
"province"-noun-en "provincia"-noun-es
"provincia"-noun-es "province"-noun-en
"prowess"-noun-en "coraje"-noun-es
"coraje"-noun-es "prowess"-noun-en
"pub"-noun-en "pub"-noun-es
"pub"-noun-es "pub"-noun-en
"puberty"-noun-en "pubertad"-noun-es
"pubertad"-noun-es "puberty"-noun-en
"pulpit"-noun-en "púlpito"-noun-es
"púlpito"-noun-es "pulpit"-noun-en
"pulse"-noun-en "pulso"-noun-es
"pulso"-noun-es "pulse"-noun-en
"pumping"-noun-en "bombeo"-noun-es
"bombeo"-noun-es "pumping"-noun-en
"cría"-noun-es "breeding"-noun-en
"puppet"-noun-en "títere"-noun-es
"títere"-noun-es "puppet"-noun-en
"purge"-noun-en "purga"-noun-es
"purge"-noun-en "depuración"-noun-es
"purga"-noun-es "purge"-noun-en
"depuración"-noun-es "cleansing"-noun-en
"depuración"-noun-es "purge"-noun-en
"depuración"-noun-es "purification"-noun-en
"purification"-noun-en "depuración"-noun-es
"purification"-noun-en "purificación"-noun-es
"purificación"-noun-es "purification"-noun-en
"purity"-noun-en "pureza"-noun-es
"pureza"-noun-es "purity"-noun-en
"pâté"-noun-en "paté"-noun-es
"paté"-noun-es "pâté"-noun-en
"quarry"-noun-en "cantera"-noun-es
"cantera"-noun-es "quarry"-noun-en
"quartet"-noun-en "cuarteto"-noun-es
"cuarteto"-noun-es "quartet"-noun-en
"quintet"-noun-en "quinteto"-noun-es
"quinteto"-noun-es "quintet"-noun-en
"radar"-noun-en "radar"-noun-es
"radar"-noun-es "radar"-noun-en
"radiation"-noun-en "radiación"-noun-es
"radiación"-noun-es "radiation"-noun-en
"radicalism"-noun-en "radicalismo"-noun-es
"radicalismo"-noun-es "radicalism"-noun-en
"radioactivity"-noun-en "radiactividad"-noun-es
"radiactividad"-noun-es "radioactivity"-noun-en
"radiotherapy"-noun-en "radioterapia"-noun-es
"radioterapia"-noun-es "radiotherapy"-noun-en
"cólera"-noun-es "rage"-noun-en
"baranda"-noun-es "rail"-noun-en
"barandilla"-noun-es "rail"-noun-en
"raíl"-noun-es "rail"-noun-en
"ranch"-noun-en "rancho"-noun-es
"rancho"-noun-es "ranch"-noun-en
"rancher"-noun-en "granjero"-noun-es
"granjero"-noun-es "rancher"-noun-en
"rapist"-noun-en "violador"-noun-es
"violador"-noun-es "rapist"-noun-en
"rat"-noun-en "rata"-noun-es
"rata"-noun-es "rat"-noun-en
"ration"-noun-en "ración"-noun-es
"ración"-noun-es "ration"-noun-en
"rationality"-noun-en "racionalidad"-noun-es
"racionalidad"-noun-es "rationality"-noun-en
"rationalisation"-noun-en "racionalización"-noun-es
"racionalización"-noun-es "rationalisation"-noun-en
"ravine"-noun-en "barranco"-noun-es
"barranco"-noun-es "ravine"-noun-en
"razor"-noun-en "navaja"-noun-es
"navaja"-noun-es "razor"-noun-en
"reactor"-noun-en "reactor"-noun-es
"reactor"-noun-es "reactor"-noun-en
"reafforestation"-noun-en "reforestación"-noun-es
"reforestación"-noun-es "reafforestation"-noun-en
"realism"-noun-en "realismo"-noun-es
"realismo"-noun-es "realism"-noun-en
"reasoning"-noun-en "razonamiento"-noun-es
"razonamiento"-noun-es "reasoning"-noun-en
"rebellion"-noun-en "rebelión"-noun-es
"rebelión"-noun-es "rebellion"-noun-en
"rebound"-noun-en "rebote"-noun-es
"rebote"-noun-es "rebound"-noun-en
"receptionist"-noun-en "recepcionista"-noun-es
"recepcionista"-noun-es "receptionist"-noun-en
"receptor"-noun-en "receptor"-noun-es
"receptor"-noun-es "receptor"-noun-en
"recession"-noun-en "recesión"-noun-es
"recesión"-noun-es "recession"-noun-en
"recesión"-noun-es "slump"-noun-en
"slump"-noun-en "recesión"-noun-es
"reciprocity"-noun-en "reciprocidad"-noun-es
"reciprocidad"-noun-es "reciprocity"-noun-en
"reconversion"-noun-en "reconversión"-noun-es
"reconversión"-noun-es "reconversion"-noun-en
"recorder"-noun-en "registrador"-noun-es
"recorder"-noun-en "grabadora"-noun-es
"registrador"-noun-es "recorder"-noun-en
"grabadora"-noun-es "recorder"-noun-en
"recreation"-noun-en "recreación"-noun-es
"recreation"-noun-en "esparcimiento"-noun-es
"recreación"-noun-es "recreation"-noun-en
"esparcimiento"-noun-es "recreation"-noun-en
"recruit"-noun-en "recluta"-noun-es
"recluta"-noun-es "recruit"-noun-en
"recruitment"-noun-en "reclutamiento"-noun-es
"reclutamiento"-noun-es "recruitment"-noun-en
"rector"-noun-en "párroco"-noun-es
"rector"-noun-en "rector"-noun-es
"párroco"-noun-es "rector"-noun-en
"rector"-noun-es "rector"-noun-en
"recycling"-noun-en "reciclaje"-noun-es
"reciclaje"-noun-es "recycling"-noun-en
"redistribution"-noun-en "redistribución"-noun-es
"redistribución"-noun-es "redistribution"-noun-en
"refill"-noun-en "recambio"-noun-es
"recambio"-noun-es "refill"-noun-en
"recambio"-noun-es "spare"-noun-en
"spare"-noun-en "recambio"-noun-es
"spare"-noun-en "repuesto"-noun-es
"refinery"-noun-en "refinería"-noun-es
"refinería"-noun-es "refinery"-noun-en
"reformer"-noun-en "reformista"-noun-es
"reformer"-noun-en "reformador"-noun-es
"reformista"-noun-es "reformer"-noun-en
"reformador"-noun-es "reformer"-noun-en
"refusal"-noun-en "desestimación"-noun-es
"refusal"-noun-en "negativa"-noun-es
"desestimación"-noun-es "refusal"-noun-en
"negativa"-noun-es "refusal"-noun-en
"regeneration"-noun-en "regeneración"-noun-es
"regeneración"-noun-es "regeneration"-noun-en
"regiment"-noun-en "regimiento"-noun-es
"regimiento"-noun-es "regiment"-noun-en
"regret"-noun-en "remordimiento"-noun-es
"remordimiento"-noun-es "regret"-noun-en
"remordimiento"-noun-es "remorse"-noun-en
"remorse"-noun-en "remordimiento"-noun-es
"rein"-noun-en "rienda"-noun-es
"rienda"-noun-es "rein"-noun-en
"reincarnation"-noun-en "reencarnación"-noun-es
"reencarnación"-noun-es "reincarnation"-noun-en
"reintegration"-noun-en "reintegración"-noun-es
"reintegración"-noun-es "reintegration"-noun-en
"relativism"-noun-en "relativismo"-noun-es
"relativismo"-noun-es "relativism"-noun-en
"relativity"-noun-en "relatividad"-noun-es
"relatividad"-noun-es "relativity"-noun-en
"remedy"-noun-en "remedio"-noun-es
"remedio"-noun-es "remedy"-noun-en
"reminiscence"-noun-en "reminiscencia"-noun-es
"reminiscencia"-noun-es "reminiscence"-noun-en
"reorganisation"-noun-en "reorganización"-noun-es
"reorganización"-noun-es "reorganisation"-noun-en
"repercussion"-noun-en "repercusión"-noun-es
"repercusión"-noun-es "repercussion"-noun-en
"repertoire"-noun-en "repertorio"-noun-es
"repertorio"-noun-es "repertoire"-noun-en
"réplica"-noun-es "reply"-noun-en
"réplica"-noun-es "retort"-noun-en
"contestación"-noun-es "reply"-noun-en
"retort"-noun-en "réplica"-noun-es
"reporter"-noun-en "reportero"-noun-es
"reporter"-noun-en "noticiero"-noun-es
"reportero"-noun-es "reporter"-noun-en
"noticiero"-noun-es "reporter"-noun-en
"reprieve"-noun-en "indulto"-noun-es
"indulto"-noun-es "reprieve"-noun-en
"reprisal"-noun-en "represalia"-noun-es
"represalia"-noun-es "reprisal"-noun-en
"represalia"-noun-es "retaliation"-noun-en
"retaliation"-noun-en "represalia"-noun-es
"reproduction"-noun-en "reproducción"-noun-es
"reproducción"-noun-es "reproduction"-noun-en
"republising"-noun-en "reedición"-noun-es
"reedición"-noun-es "republising"-noun-en
"repurchase"-noun-en "recompra"-noun-es
"recompra"-noun-es "repurchase"-noun-en
"reputation"-noun-en "reputación"-noun-es
"reputación"-noun-es "reputation"-noun-en
"rescission"-noun-en "rescisión"-noun-es
"rescisión"-noun-es "rescission"-noun-en
"resentment"-noun-en "resentimiento"-noun-es
"resentimiento"-noun-es "resentment"-noun-en
"reservation"-noun-en "reserva"-noun-es
"reserva"-noun-es "reservation"-noun-en
"resident"-noun-en "residente"-noun-es
"residente"-noun-es "resident"-noun-en
"resonance"-noun-en "resonancia"-noun-es
"resonancia"-noun-es "resonance"-noun-en
"restaurant"-noun-en "restaurante"-noun-es
"restaurante"-noun-es "restaurant"-noun-en
"restitution"-noun-en "restitución"-noun-es
"restitución"-noun-es "restitution"-noun-en
"mesura"-noun-es "restraint"-noun-en
"restructuring"-noun-en "reestructuración"-noun-es
"restructuring"-noun-en "restructuración"-noun-es
"reestructuración"-noun-es "restructuring"-noun-en
"restructuración"-noun-es "restructuring"-noun-en
"resumption"-noun-en "reanudación"-noun-es
"reanudación"-noun-es "resumption"-noun-en
"retina"-noun-en "retina"-noun-es
"retina"-noun-es "retina"-noun-en
"retouching"-noun-en "retoque"-noun-es
"retoque"-noun-es "retouching"-noun-en
"revitalisation"-noun-en "revitalización"-noun-es
"revitalización"-noun-es "revitalisation"-noun-en
"revolver"-noun-en "revólver"-noun-es
"revólver"-noun-es "revolver"-noun-en
"reward"-noun-en "retribución"-noun-es
"reward"-noun-en "recompensa"-noun-es
"retribución"-noun-es "reward"-noun-en
"recompensa"-noun-es "reward"-noun-en
"rhetoric"-noun-en "retórica"-noun-es
"retórica"-noun-es "rhetoric"-noun-en
"jinete"-noun-es "rider"-noun-en
"rigidity"-noun-en "rigidez"-noun-es
"rigidez"-noun-es "rigidity"-noun-en
"subida"-noun-es "rise"-noun-en
"rite"-noun-en "rito"-noun-es
"rito"-noun-es "rite"-noun-en
"ritual"-noun-en "ritual"-noun-es
"ritual"-noun-es "ritual"-noun-en
"rival"-noun-en "rival"-noun-es
"rival"-noun-es "rival"-noun-en
"rivalry"-noun-en "rivalidad"-noun-es
"rivalidad"-noun-es "rivalry"-noun-en
"rivet"-noun-en "ribete"-noun-es
"ribete"-noun-es "rivet"-noun-en
"robot"-noun-en "robot"-noun-es
"robot"-noun-es "robot"-noun-en
"rocket"-noun-en "cohete"-noun-es
"cohete"-noun-es "rocket"-noun-en
"romance"-noun-es "romance"-noun-en
"romanticism"-noun-en "romanticismo"-noun-es
"romanticismo"-noun-es "romanticism"-noun-en
"soga"-noun-es "rope"-noun-en
"rosary"-noun-en "rosario"-noun-es
"rosario"-noun-es "rosary"-noun-en
"rouble"-noun-en "rublo"-noun-es
"rublo"-noun-es "rouble"-noun-en
"roulette"-noun-en "ruleta"-noun-es
"ruleta"-noun-es "roulette"-noun-en
"recorrido"-noun-es "route"-noun-en
"recorrido"-noun-es "tour"-noun-en
"rucksack"-noun-en "mochila"-noun-es
"mochila"-noun-es "rucksack"-noun-en
"mochila"-noun-es "backpack"-noun-en
"backpack"-noun-en "mochila"-noun-es
"rudder"-noun-en "timón"-noun-es
"timón"-noun-es "rudder"-noun-en
"ruler"-noun-en "gobernante"-noun-es
"gobernante"-noun-es "ruler"-noun-en
"runway"-noun-en "pasarela"-noun-es
"pasarela"-noun-es "runway"-noun-en
"sabotage"-noun-en "sabotaje"-noun-es
"sabotaje"-noun-es "sabotage"-noun-en
"sacrament"-noun-en "sacramento"-noun-es
"sacramento"-noun-es "sacrament"-noun-en
"sadism"-noun-en "sadismo"-noun-es
"sadismo"-noun-es "sadism"-noun-en
"saga"-noun-en "saga"-noun-es
"saga"-noun-en "zaga"-noun-es
"saga"-noun-es "saga"-noun-en
"zaga"-noun-es "saga"-noun-en
"sailboat"-noun-en "velero"-noun-es
"velero"-noun-es "sailboat"-noun-en
"sailor"-noun-en "marinero"-noun-es
"marinero"-noun-es "sailor"-noun-en
"salad"-noun-en "ensalada"-noun-es
"ensalada"-noun-es "salad"-noun-en
"salinity"-noun-en "salinidad"-noun-es
"salinidad"-noun-es "salinity"-noun-en
"saliva"-noun-en "saliva"-noun-es
"saliva"-noun-es "saliva"-noun-en
"salvation"-noun-en "salvación"-noun-es
"salvación"-noun-es "salvation"-noun-en
"sanatorium"-noun-en "sanatorio"-noun-es
"sanatorio"-noun-es "sanatorium"-noun-en
"sanctuary"-noun-en "santuario"-noun-es
"santuario"-noun-es "sanctuary"-noun-en
"sarcasm"-noun-en "sarcasmo"-noun-es
"sarcasmo"-noun-es "sarcasm"-noun-en
"sarcophagus"-noun-en "sarcófago"-noun-es
"sarcófago"-noun-es "sarcophagus"-noun-en
"satiety"-noun-en "saciedad"-noun-es
"saciedad"-noun-es "satiety"-noun-en
"satin"-noun-en "satén"-noun-es
"satén"-noun-es "satin"-noun-en
"satire"-noun-en "sátira"-noun-es
"sátira"-noun-es "satire"-noun-en
"sauce"-noun-en "salsa"-noun-es
"salsa"-noun-es "sauce"-noun-en
"saving"-noun-en "ahorro"-noun-es
"ahorro"-noun-es "saving"-noun-en
"saxophonist"-noun-en "saxofonista"-noun-es
"saxofonista"-noun-es "saxophonist"-noun-en
"escape"-noun-en "escapada"-noun-es
"escape"-noun-en "fuga"-noun-es
"escape"-noun-en "evasión"-noun-es
"escapada"-noun-es "escape"-noun-en
"fuga"-noun-es "escape"-noun-en
"evasión"-noun-es "escape"-noun-en
"evasión"-noun-es "evasion"-noun-en
"evasion"-noun-en "evasión"-noun-es
"scandal"-noun-en "escándalo"-noun-es
"escándalo"-noun-es "scandal"-noun-en
"scar"-noun-en "cicatriz"-noun-es
"cicatriz"-noun-es "scar"-noun-en
"scepter"-noun-en "cetro"-noun-es
"cetro"-noun-es "scepter"-noun-en
"scepticism"-noun-en "escepticismo"-noun-es
"escepticismo"-noun-es "scepticism"-noun-en
"sclerosis"-noun-en "esclerosis"-noun-es
"esclerosis"-noun-es "sclerosis"-noun-en
"anotador"-noun-es "scorer"-noun-en
"scoundrel"-noun-en "sinvergüenza"-noun-es
"sinvergüenza"-noun-es "scoundrel"-noun-en
"sinvergüenza"-noun-es "crook"-noun-en
"crook"-noun-en "sinvergüenza"-noun-es
"screw"-noun-en "tornillo"-noun-es
"tornillo"-noun-es "bolt"-noun-en
"tornillo"-noun-es "screw"-noun-en
"scruple"-noun-en "escrúpulo"-noun-es
"escrúpulo"-noun-es "scruple"-noun-en
"scuffle"-noun-en "trifulca"-noun-es
"trifulca"-noun-es "scuffle"-noun-en
"sculptor"-noun-en "escultor"-noun-es
"escultor"-noun-es "sculptor"-noun-en
"scupper"-noun-en "alcantarilla"-noun-es
"alcantarilla"-noun-es "scupper"-noun-en
"buscador"-noun-es "seeker"-noun-en
"seeker"-noun-en "buscador"-noun-es
"seasickness"-noun-en "mareo"-noun-es
"mareo"-noun-es "seasickness"-noun-en
"secession"-noun-en "secesión"-noun-es
"secesión"-noun-es "secession"-noun-en
"seclusion"-noun-en "reclusión"-noun-es
"reclusión"-noun-es "seclusion"-noun-en
"secrecy"-noun-en "clandestinidad"-noun-es
"clandestinidad"-noun-es "secrecy"-noun-en
"secretariado"-noun-es "secretariat"-noun-en
"secularisation"-noun-en "secularización"-noun-es
"secularización"-noun-es "secularisation"-noun-en
"seduction"-noun-en "seducción"-noun-es
"seducción"-noun-es "seduction"-noun-en
"seed"-noun-en "pepita"-noun-es
"seed"-noun-en "semilla"-noun-es
"pepita"-noun-es "seed"-noun-en
"semilla"-noun-es "seed"-noun-en
"segregation"-noun-en "segregación"-noun-es
"segregación"-noun-es "segregation"-noun-en
"confiscación"-noun-es "seizure"-noun-en
"incautación"-noun-es "seizure"-noun-en
"self-defence"-noun-en "autodefensa"-noun-es
"autodefensa"-noun-es "self-defence"-noun-en
"self-determination"-noun-en "autodeterminación"-noun-es
"autodeterminación"-noun-es "self-determination"-noun-en
"selfishness"-noun-en "egoísmo"-noun-es
"egoísmo"-noun-es "selfishness"-noun-en
"semaphore"-noun-en "semáforo"-noun-es
"semáforo"-noun-es "semaphore"-noun-en
"semen"-noun-en "semen"-noun-es
"semen"-noun-es "semen"-noun-en
"semence"-noun-en "tacha"-noun-es
"tacha"-noun-es "semence"-noun-en
"semester"-noun-en "semestre"-noun-es
"semestre"-noun-es "semester"-noun-en
"semiconductor"-noun-en "semiconductor"-noun-es
"semiconductor"-noun-es "semiconductor"-noun-en
"semifinalist"-noun-en "semifinalista"-noun-es
"semifinalista"-noun-es "semifinalist"-noun-en
"senate"-noun-en "senado"-noun-es
"senado"-noun-es "senate"-noun-en
"senator"-noun-en "senador"-noun-es
"senador"-noun-es "senator"-noun-en
"sending"-noun-en "envío"-noun-es
"envío"-noun-es "sending"-noun-en
"sensuality"-noun-en "sensualidad"-noun-es
"sensualidad"-noun-es "sensuality"-noun-en
"separation"-noun-en "separación"-noun-es
"separación"-noun-es "separation"-noun-en
"sequela"-noun-en "secuela"-noun-es
"secuela"-noun-es "sequela"-noun-en
"secuela"-noun-es "sequel"-noun-en
"sequel"-noun-en "secuela"-noun-es
"sergeant"-noun-en "sargento"-noun-es
"sargento"-noun-es "sergeant"-noun-en
"serial"-noun-en "serial"-noun-es
"serial"-noun-es "serial"-noun-en
"seriousness"-noun-en "seriedad"-noun-es
"seriedad"-noun-es "seriousness"-noun-en
"serum"-noun-en "suero"-noun-es
"suero"-noun-es "serum"-noun-en
"servitude"-noun-en "servidumbre"-noun-es
"servidumbre"-noun-es "servitude"-noun-en
"sewing"-noun-en "costura"-noun-es
"costura"-noun-es "sewing"-noun-en
"sexuality"-noun-en "sexualidad"-noun-es
"sexualidad"-noun-es "sexuality"-noun-en
"shake"-noun-en "sacudida"-noun-es
"sacudida"-noun-es "shake"-noun-en
"sacudida"-noun-es "jolt"-noun-en
"jolt"-noun-en "sacudida"-noun-es
"shark"-noun-en "tiburón"-noun-es
"tiburón"-noun-es "shark"-noun-en
"sheik"-noun-en "jeque"-noun-es
"jeque"-noun-es "sheik"-noun-en
"shelter"-noun-en "refugio"-noun-es
"refugio"-noun-es "shelter"-noun-en
"shelving"-noun-en "estantería"-noun-es
"estantería"-noun-es "shelving"-noun-en
"shepherd"-noun-en "pastor"-noun-es
"pastor"-noun-es "shepherd"-noun-en
"shipping"-noun-en "navío"-noun-es
"navío"-noun-es "shipping"-noun-en
"shipwreck"-noun-en "naufragio"-noun-es
"naufragio"-noun-es "shipwreck"-noun-en
"shirt"-noun-en "camisa"-noun-es
"camisa"-noun-es "shirt"-noun-en
"shit"-noun-en "mierda"-noun-es
"mierda"-noun-es "shit"-noun-en
"shoemaker"-noun-en "zapatero"-noun-es
"zapatero"-noun-es "shoemaker"-noun-en
"pay"-noun-en "paga"-noun-es
"paga"-noun-es "pay"-noun-en
"patent"-noun-en "patente"-noun-es
"patente"-noun-es "patent"-noun-en
"shoot"-noun-en "brote"-noun-es
"brote"-noun-es "shoot"-noun-en
"shooting"-noun-en "fusilamiento"-noun-es
"shooting"-noun-en "tiroteo"-noun-es
"shooting"-noun-en "rodaje"-noun-es
"fusilamiento"-noun-es "shooting"-noun-en
"tiroteo"-noun-es "shooting"-noun-en
"rodaje"-noun-es "shooting"-noun-en
"shotgun"-noun-en "escopeta"-noun-es
"escopeta"-noun-es "shotgun"-noun-en
"shower"-noun-en "aguacero"-noun-es
"shower"-noun-en "ducha"-noun-es
"aguacero"-noun-es "shower"-noun-en
"ducha"-noun-es "shower"-noun-en
"shrewdness"-noun-en "sagacidad"-noun-es
"sagacidad"-noun-es "shrewdness"-noun-en
"shrimp"-noun-en "gamba"-noun-es
"shrimp"-noun-en "camarón"-noun-es
"gamba"-noun-es "shrimp"-noun-en
"camarón"-noun-es "shrimp"-noun-en
"sigh"-noun-en "suspiro"-noun-es
"suspiro"-noun-es "sigh"-noun-en
"seña"-noun-es "signal"-noun-en
"silhouette"-noun-en "silueta"-noun-es
"silueta"-noun-es "silhouette"-noun-en
"silicon"-noun-en "silicio"-noun-es
"silicio"-noun-es "silicon"-noun-en
"simplification"-noun-en "simplificación"-noun-es
"simplificación"-noun-es "simplification"-noun-en
"simulación"-noun-es "simulation"-noun-en
