"cualquier"-determiner-es "whatsoever"-determiner-en
"ambulante"-adjective-es "roving"-adjective-en
"ambulante"-adjective-es "travelling"-adjective-en
"travelling"-adjective-en "ambulante"-adjective-es
"travelling salesman"-noun-en "viajante"-noun-es
"viajante"-noun-es "travelling salesman"-noun-en
"viajante"-noun-es "travelling saleswoman"-noun-en
"travelling saleswoman"-noun-en "viajante"-noun-es
"Busquets"-noun-en "Busquets"-noun-es
"Busquets"-noun-en "Busquets"-properNoun-es
"Busquets"-noun-es "Busquets"-noun-en
"Busquets"-noun-es "Busquets"-properNoun-en
"Busquets"-properNoun-es "Busquets"-noun-en
"Busquets"-properNoun-es "Busquets"-properNoun-en
"Busquets"-properNoun-en "Busquets"-noun-es
"Busquets"-properNoun-en "Busquets"-properNoun-es
"Hoffman"-noun-en "Hoffman"-noun-es
"Hoffman"-noun-en "Hoffman"-properNoun-es
"Hoffman"-noun-es "Hoffman"-noun-en
"Hoffman"-noun-es "Hoffman"-properNoun-en
"Hoffman"-properNoun-es "Hoffman"-noun-en
"Hoffman"-properNoun-es "Hoffman"-properNoun-en
"Hoffman"-properNoun-en "Hoffman"-noun-es
"Hoffman"-properNoun-en "Hoffman"-properNoun-es
"farewell"-noun-en "despedida"-noun-es
"despedida"-noun-es "farewell"-noun-en
"dejar de lado"-verb-es "put aside"-verb-en
"RSS"-noun-en "RSS"-noun-es
"RSS"-noun-es "RSS"-noun-en
"Beatles"-properNoun-en "Beatles"-properNoun-es
"Beatles"-properNoun-es "Beatles"-properNoun-en
"postwar period"-noun-en "posguerra"-noun-es
"posguerra"-noun-es "postwar period"-noun-en
"hang-up"-noun-en "contratiempo"-noun-es
"contratiempo"-noun-es "hang-up"-noun-en
"Real Madrid"-properNoun-en "Real Madrid"-properNoun-es
"Real Madrid"-properNoun-es "Real Madrid"-properNoun-en
"drinkable"-adjective-en "potable"-adjective-es
"potable"-adjective-es "drinkable"-adjective-en
"potable"-adjective-es "potable"-adjective-en
"potable"-adjective-en "potable"-adjective-es
"steamboat"-noun-en "barco de vapor"-noun-es
"barco de vapor"-noun-es "steamboat"-noun-en
"barco de vapor"-noun-es "steamer"-noun-en
"steamer"-noun-en "barco de vapor"-noun-es
"beloved"-noun-en "amado"-noun-es
"amado"-noun-es "beloved"-noun-en
"escort"-noun-en "escolta"-noun-es
"escolta"-noun-es "escort"-noun-en
"gastado"-adjective-es "worn-out"-adjective-en
"gastado"-adjective-es "worn out"-adjective-en
"worn-out"-adjective-en "gastado"-adjective-es
"worn out"-adjective-en "gastado"-adjective-es
"hackneyed"-adjective-en "trillado"-adjective-es
"trillado"-adjective-es "hackneyed"-adjective-en
"trillado"-adjective-es "trite"-adjective-en
"trite"-adjective-en "trillado"-adjective-es
"crusader"-noun-en "cruzado"-noun-es
"cruzado"-noun-es "crusader"-noun-en
"Libyan"-noun-en "libio"-noun-es
"libio"-noun-es "Libyan"-noun-en
"Benghazi"-properNoun-en "Bengasi"-properNoun-es
"Bengasi"-properNoun-es "Benghazi"-properNoun-en
"Afghan"-noun-en "afgano"-noun-es
"afgano"-noun-es "Afghan"-noun-en
"daffodil"-noun-en "narciso"-noun-es
"narciso"-noun-es "daffodil"-noun-en
"Pompeii"-properNoun-en "Pompeya"-properNoun-es
"Pompeya"-properNoun-es "Pompeii"-properNoun-en
"Sicily"-properNoun-en "Sicilia"-noun-es
"Sicily"-properNoun-en "Sicilia"-properNoun-es
"Sicilia"-noun-es "Sicily"-properNoun-en
"Sicilia"-properNoun-es "Sicily"-properNoun-en
"personalised"-adjective-en "personalizado"-adjective-es
"personalizado"-adjective-es "personalised"-adjective-en
"Ephesus"-properNoun-en "Éfeso"-properNoun-es
"Éfeso"-properNoun-es "Ephesus"-properNoun-en
"Troy"-properNoun-en "Troya"-noun-es
"Troy"-properNoun-en "Troya"-properNoun-es
"Troya"-noun-es "Troy"-properNoun-en
"Troya"-properNoun-es "Troy"-properNoun-en
"machine operator"-noun-en "maquinista"-noun-es
"maquinista"-noun-es "machine operator"-noun-en
"maquinista"-noun-es "engine driver"-noun-en
"engine driver"-noun-en "maquinista"-noun-es
"cultivate the loyalty"-verb-en "fidelizar"-verb-es
"fidelizar"-verb-es "cultivate the loyalty"-verb-en
"SME"-noun-en "pyme"-noun-es
"pyme"-noun-es "SME"-noun-en
"ciudad natal"-noun-es "home town"-noun-en
"home town"-noun-en "ciudad natal"-noun-es
"bile"-noun-en "bilis"-noun-es
"bilis"-noun-es "bile"-noun-en
"remolcador"-noun-es "tug boat"-noun-en
"remolcador"-noun-es "tugboat"-noun-en
"tug boat"-noun-en "remolcador"-noun-es
"tugboat"-noun-en "remolcador"-noun-es
"five-a-side"-noun-en "fútbol sala"-noun-es
"fútbol sala"-noun-es "five-a-side"-noun-en
"fútbol sala"-noun-es "five-a-side football"-noun-en
"five-a-side football"-noun-en "fútbol sala"-noun-es
"five-a-side football"-noun-en "futbito"-noun-es
"futbito"-noun-es "five-a-side football"-noun-en
"Pamplona"-properNoun-en "Pamplona"-noun-es
"Pamplona"-properNoun-en "Pamplona"-properNoun-es
"Pamplona"-noun-es "Pamplona"-properNoun-en
"Pamplona"-properNoun-es "Pamplona"-properNoun-en
"spleen"-noun-en "bazo"-noun-es
"bazo"-noun-es "spleen"-noun-en
"duodenum"-noun-en "duodeno"-noun-es
"duodeno"-noun-es "duodenum"-noun-en
"gall bladder"-noun-en "vesícula biliar"-noun-es
"vesícula biliar"-noun-es "gall bladder"-noun-en
"vesícula biliar"-noun-es "gallbladder"-noun-en
"gallbladder"-noun-en "vesícula biliar"-noun-es
"chyme"-noun-en "quimo"-noun-es
"quimo"-noun-es "chyme"-noun-en
"caecum"-noun-en "intestino ciego"-noun-es
"intestino ciego"-noun-es "caecum"-noun-en
"windpipe"-noun-en "tráquea"-noun-es
"tráquea"-noun-es "windpipe"-noun-en
"tráquea"-noun-es "trachea"-noun-en
"trachea"-noun-en "tráquea"-noun-es
"epiglottis"-noun-en "epiglotis"-noun-es
"epiglotis"-noun-es "epiglottis"-noun-en
"paleness"-noun-en "palidez"-noun-es
"palidez"-noun-es "paleness"-noun-en
"palidez"-noun-es "pallor"-noun-en
"pallor"-noun-en "palidez"-noun-es
"leakage"-noun-en "escape"-noun-es
"escape"-noun-es "leakage"-noun-en
"fixer"-noun-en "mediador"-noun-es
"fixer"-noun-en "fijador"-noun-es
"mediador"-noun-es "fixer"-noun-en
"fijador"-noun-es "fixer"-noun-en
"cease-fire"-noun-en "alto el fuego"-noun-es
"alto el fuego"-noun-es "cease-fire"-noun-en
"alto el fuego"-noun-es "cease fire"-noun-en
"cease fire"-noun-en "alto el fuego"-noun-es
"showdown"-noun-en "confrontación"-noun-es
"confrontación"-noun-es "showdown"-noun-en
"foreign minister"-noun-en "ministro de asuntos exteriores"-noun-es
"ministro de asuntos exteriores"-noun-es "foreign minister"-noun-en
"scum"-noun-en "escoria"-noun-es
"escoria"-noun-es "scum"-noun-en
"escoria"-noun-es "slag"-noun-en
"escoria"-noun-es "scoria"-noun-en
"slag"-noun-en "escoria"-noun-es
"scoria"-noun-en "escoria"-noun-es
"kneejerk"-adjective-en "visceral"-adjective-es
"visceral"-adjective-es "kneejerk"-adjective-en
"visceral"-adjective-es "knee-jerk"-adjective-en
"visceral"-adjective-es "visceral"-adjective-en
"knee-jerk"-adjective-en "visceral"-adjective-es
"visceral"-adjective-en "visceral"-adjective-es
"outraged"-adjective-en "indignado"-adjective-es
"indignado"-adjective-es "outraged"-adjective-en
"indignado"-adjective-es "indignant"-adjective-en
"indignant"-adjective-en "indignado"-adjective-es
"film-maker"-noun-en "cineasta"-noun-es
"cineasta"-noun-es "film-maker"-noun-en
"Mozarab"-noun-en "mozárabe"-noun-es
"mozárabe"-noun-es "Mozarab"-noun-en
"mozarabic"-adjective-en "mozárabe"-adjective-es
"mozárabe"-adjective-es "mozarabic"-adjective-en
"fine arts"-noun-en "bellas artes"-noun-es
"bellas artes"-noun-es "fine arts"-noun-en
"bellas artes"-noun-es "high art"-noun-en
"high art"-noun-en "bellas artes"-noun-es
"Olmec"-noun-en "olmeca"-noun-es
"olmeca"-noun-es "Olmec"-noun-en
"olmec"-adjective-en "olmeca"-adjective-es
"olmeca"-adjective-es "olmec"-adjective-en
"flourishing"-adjective-en "floreciente"-adjective-es
"floreciente"-adjective-es "flourishing"-adjective-en
"emphasize"-verb-en "enfatizar"-verb-es
"enfatizar"-verb-es "emphasize"-verb-en
"geometer"-noun-en "geómetra"-noun-es
"geómetra"-noun-es "geometer"-noun-en
"snub"-noun-en "desaire"-noun-es
"desaire"-noun-es "snub"-noun-en
"surrealism"-noun-en "surrealismo"-noun-es
"surrealismo"-noun-es "surrealism"-noun-en
"postmodernism"-noun-en "posmodernismo"-noun-es
"postmodernism"-noun-en "postmodernismo"-noun-es
"posmodernismo"-noun-es "postmodernism"-noun-en
"posmodernismo"-noun-es "post-modernism"-noun-en
"postmodernismo"-noun-es "postmodernism"-noun-en
"post-modernism"-noun-en "posmodernismo"-noun-es
"expressionist"-adjective-en "expresionista"-adjective-es
"expresionista"-adjective-es "expressionist"-adjective-en
"expresionista"-adjective-es "expressionistic"-adjective-en
"expressionistic"-adjective-en "expresionista"-adjective-es
"expressionist"-noun-en "expresionista"-noun-es
"expresionista"-noun-es "expressionist"-noun-en
"Saint Thomas Aquinas"-properNoun-en "Santo Tomás de Aquino"-properNoun-es
"Santo Tomás de Aquino"-properNoun-es "Saint Thomas Aquinas"-properNoun-en
"psychotherapist"-noun-en "psicoterapeuta"-noun-es
"psicoterapeuta"-noun-es "psychotherapist"-noun-en
"cubist"-adjective-en "cubista"-adjective-es
"cubista"-adjective-es "cubist"-adjective-en
"cubist"-noun-en "cubista"-noun-es
"cubista"-noun-es "cubist"-noun-en
"nude"-noun-en "desnudo"-noun-es
"desnudo"-noun-es "nude"-noun-en
"torturing"-adjective-en "torturador"-adjective-es
"torturador"-adjective-es "torturing"-adjective-en
"torturer"-noun-en "torturador"-noun-es
"torturador"-noun-es "torturer"-noun-en
"Jesus Christ"-properNoun-en "Jesucristo"-properNoun-es
"Jesucristo"-properNoun-es "Jesus Christ"-properNoun-en
"surrealist"-adjective-en "surrealista"-adjective-es
"surrealista"-adjective-es "surrealist"-adjective-en
"surrealist"-noun-en "surrealista"-noun-es
"surrealista"-noun-es "surrealist"-noun-en
"Islamist"-noun-en "islamista"-noun-es
"islamista"-noun-es "Islamist"-noun-en
"islamist"-adjective-en "islamista"-adjective-es
"islamista"-adjective-es "islamist"-adjective-en
"coincidental"-adjective-en "coincidente"-adjective-es
"coincidente"-adjective-es "coincidental"-adjective-en
"effusive"-adjective-en "efusivo"-adjective-es
"efusivo"-adjective-es "effusive"-adjective-en
"turnout"-noun-en "concurrencia"-noun-es
"concurrencia"-noun-es "turnout"-noun-en
"elf"-noun-en "elfo"-noun-es
"elfo"-noun-es "elf"-noun-en
"Teutonic"-noun-en "teutón"-noun-es
"teutón"-noun-es "Teutonic"-noun-en
"norse"-adjective-en "nórdico"-adjective-es
"nórdico"-adjective-es "norse"-adjective-en
"nórdico"-adjective-es "nordic"-adjective-en
"nordic"-adjective-en "nórdico"-adjective-es
"Norse"-noun-en "nórdico"-noun-es
"nórdico"-noun-es "Norse"-noun-en
"nórdico"-noun-es "Nordic"-noun-en
"Nordic"-noun-en "nórdico"-noun-es
"pilferer"-noun-en "ratero"-noun-es
"ratero"-noun-es "pilferer"-noun-en
"perplexity"-noun-en "perplejidad"-noun-es
"perplejidad"-noun-es "perplexity"-noun-en
"despreciable"-adjective-es "contemptible"-adjective-en
"contemptible"-adjective-en "despreciable"-adjective-es
"sparking plug"-noun-en "bujía"-noun-es
"bujía"-noun-es "sparking plug"-noun-en
"inimitable"-adjective-en "inimitable"-adjective-es
"inimitable"-adjective-es "inimitable"-adjective-en
"beehive"-noun-en "colmena"-noun-es
"colmena"-noun-es "beehive"-noun-en
"colmena"-noun-es "hive"-noun-en
"hive"-noun-en "colmena"-noun-es
"neblinoso"-adjective-es "misty"-adjective-en
"recién llegado"-noun-es "incomer"-noun-en
"incomer"-noun-en "recién llegado"-noun-es
"lordship"-noun-en "señorío"-noun-es
"señorío"-noun-es "lordship"-noun-en
"scorching"-adjective-en "abrasador"-adjective-es
"abrasador"-adjective-es "scorching"-adjective-en
"abrasador"-adjective-es "blazing"-adjective-en
"blazing"-adjective-en "abrasador"-adjective-es
"tights"-noun-en "malla"-noun-es
"malla"-noun-es "tights"-noun-en
"malla"-noun-es "mesh"-noun-en
"malla"-noun-es "leotard"-noun-en
"mesh"-noun-en "malla"-noun-es
"leotard"-noun-en "malla"-noun-es
"midfielder"-noun-en "centrocampista"-noun-es
"centrocampista"-noun-es "midfielder"-noun-en
"centrocampista"-noun-es "midfield player"-noun-en
"midfield player"-noun-en "centrocampista"-noun-es
"nom de plume"-noun-en "seudónimo"-noun-es
"seudónimo"-noun-es "nom de plume"-noun-en
"seudónimo"-noun-es "nom de guerre"-noun-en
"seudónimo"-noun-es "pen name"-noun-en
"nom de guerre"-noun-en "seudónimo"-noun-es
"pen name"-noun-en "seudónimo"-noun-es
"colouring"-noun-en "coloración"-noun-es
"coloración"-noun-es "colouring"-noun-en
"Aenor"-properNoun-en "Aenor"-properNoun-es
"Aenor"-properNoun-es "Aenor"-properNoun-en
"página web"-noun-es "webpage"-noun-en
"webpage"-noun-en "página web"-noun-es
"Arteixo"-properNoun-en "Arteixo"-properNoun-es
"Arteixo"-properNoun-es "Arteixo"-properNoun-en
"Ericsson"-properNoun-en "Ericsson"-properNoun-es
"Ericsson"-properNoun-es "Ericsson"-properNoun-en
"Fujitsu"-properNoun-en "Fujitsu"-properNoun-es
"Fujitsu"-properNoun-es "Fujitsu"-properNoun-en
"MySpace"-properNoun-en "MySpace"-properNoun-es
"MySpace"-properNoun-es "MySpace"-properNoun-en
"make compatible"-verb-en "compatibilizar"-verb-es
"compatibilizar"-verb-es "make compatible"-verb-en
"communicating"-adjective-en "comunicante"-adjective-es
"comunicante"-adjective-es "communicating"-adjective-en
"informant"-noun-en "comunicante"-noun-es
"informant"-noun-en "informante"-noun-es
"comunicante"-noun-es "informant"-noun-en
"informante"-noun-es "informant"-noun-en
"exhaustiveness"-noun-en "exhaustividad"-noun-es
"exhaustividad"-noun-es "exhaustiveness"-noun-en
"Fisterra"-properNoun-en "Fisterra"-properNoun-es
"Fisterra"-properNoun-es "Fisterra"-properNoun-en
"guionista"-noun-es "screenwriter"-noun-en
"screenwriter"-noun-en "guionista"-noun-es
"desktop computer"-noun-en "ordenador de sobremesa"-noun-es
"ordenador de sobremesa"-noun-es "desktop computer"-noun-en
"Rajoy"-noun-en "Rajoy"-noun-es
"Rajoy"-noun-en "Rajoy"-properNoun-es
"Rajoy"-noun-es "Rajoy"-noun-en
"Rajoy"-noun-es "Rajoy"-properNoun-en
"Rajoy"-properNoun-es "Rajoy"-noun-en
"Rajoy"-properNoun-es "Rajoy"-properNoun-en
"Rajoy"-properNoun-en "Rajoy"-noun-es
"Rajoy"-properNoun-en "Rajoy"-properNoun-es
"Barreiro"-noun-en "Barreiro"-noun-es
"Barreiro"-noun-en "Barreiro"-properNoun-es
"Barreiro"-noun-es "Barreiro"-noun-en
"Barreiro"-noun-es "Barreiro"-properNoun-en
"Barreiro"-properNoun-es "Barreiro"-noun-en
"Barreiro"-properNoun-es "Barreiro"-properNoun-en
"Barreiro"-properNoun-en "Barreiro"-noun-es
"Barreiro"-properNoun-en "Barreiro"-properNoun-es
"Negreira"-properNoun-en "Negreira"-properNoun-es
"Negreira"-properNoun-es "Negreira"-properNoun-en
"cash register"-noun-en "caja registradora"-noun-es
"caja registradora"-noun-es "cash register"-noun-en
"recorder"-adjective-en "registrador"-adjective-es
"registrador"-adjective-es "recorder"-adjective-en
"teleworking"-noun-en "teletrabajo"-noun-es
"teletrabajo"-noun-es "teleworking"-noun-en
"do without"-verb-en "prescindir de"-verb-es
"prescindir de"-verb-es "do without"-verb-en
"Merkel"-noun-en "Merkel"-noun-es
"Merkel"-noun-en "Merkel"-properNoun-es
"Merkel"-noun-es "Merkel"-noun-en
"Merkel"-noun-es "Merkel"-properNoun-en
"Merkel"-properNoun-es "Merkel"-noun-en
"Merkel"-properNoun-es "Merkel"-properNoun-en
"Merkel"-properNoun-en "Merkel"-noun-es
"Merkel"-properNoun-en "Merkel"-properNoun-es
"cider"-noun-en "sidra"-noun-es
"sidra"-noun-es "cider"-noun-en
"courgette"-noun-en "calabacín"-noun-es
"calabacín"-noun-es "courgette"-noun-en
"calabacín"-noun-es "zucchini"-noun-en
"zucchini"-noun-en "calabacín"-noun-es
"inedible"-adjective-en "incomestible"-adjective-es
"incomestible"-adjective-es "inedible"-adjective-en
"papaya"-noun-en "papaya"-noun-es
"papaya"-noun-es "papaya"-noun-en
"papaya"-noun-es "pawpaw"-noun-en
"pawpaw"-noun-en "papaya"-noun-es
"malay"-adjective-en "malayo"-adjective-es
"malayo"-adjective-es "malay"-adjective-en
"malayo"-adjective-es "malayan"-adjective-en
"malayan"-adjective-en "malayo"-adjective-es
"Malay"-noun-en "malayo"-noun-es
"malayo"-noun-es "Malay"-noun-en
"malayo"-noun-es "Malayan"-noun-en
"Malayan"-noun-en "malayo"-noun-es
"kiwi"-noun-es "kiwifruit"-noun-en
"kiwifruit"-noun-en "kiwi"-noun-es
"pumpkin"-noun-en "calabaza"-noun-es
"calabaza"-noun-es "pumpkin"-noun-en
"calabaza"-noun-es "gourd"-noun-en
"gourd"-noun-en "calabaza"-noun-es
"bruised"-verb-en "magullar"-verb-es
"magullar"-verb-es "bruised"-verb-en
"disambiguation"-noun-en "desambiguación"-noun-es
"desambiguación"-noun-es "disambiguation"-noun-en
"Herodotus"-properNoun-en "Heródoto"-properNoun-es
"Heródoto"-properNoun-es "Herodotus"-properNoun-en
"spawn"-noun-en "hueva"-noun-es
"hueva"-noun-es "spawn"-noun-en
"neolithic"-noun-en "neolítico"-noun-es
"neolítico"-noun-es "neolithic"-noun-en
"aircraft carrier"-noun-en "portaaviones"-noun-es
"portaaviones"-noun-es "aircraft carrier"-noun-en
"runner-up"-noun-en "subcampeón"-noun-es
"subcampeón"-noun-es "runner-up"-noun-en
"mother-in-law"-noun-en "suegro"-noun-es
"suegro"-noun-es "mother-in-law"-noun-en
"suegro"-noun-es "father-in-law"-noun-en
"father-in-law"-noun-en "suegro"-noun-es
"cyclops"-noun-en "cíclope"-noun-es
"cíclope"-noun-es "cyclops"-noun-en
"pimiento"-noun-en "pimentón"-noun-es
"pimentón"-noun-es "pimiento"-noun-en
"blogosphere"-noun-en "blogosfera"-noun-es
"blogosfera"-noun-es "blogosphere"-noun-en
"heresy"-noun-en "herejía"-noun-es
"herejía"-noun-es "heresy"-noun-en
"social democracy"-noun-en "socialdemocracia"-noun-es
"socialdemocracia"-noun-es "social democracy"-noun-en
"grill"-noun-en "parrilla"-noun-es
"grill"-noun-en "gratinador"-noun-es
"parrilla"-noun-es "grill"-noun-en
"parrilla"-noun-es "broiler"-noun-en
"gratinador"-noun-es "grill"-noun-en
"broiler"-noun-en "parrilla"-noun-es
"air-conditioning unit"-noun-en "climatizador"-noun-es
"climatizador"-noun-es "air-conditioning unit"-noun-en
"climatizador"-noun-es "air-conditioner"-noun-en
"air-conditioner"-noun-en "climatizador"-noun-es
"keyring"-noun-en "llavero"-noun-es
"llavero"-noun-es "keyring"-noun-en
"llavero"-noun-es "key ring"-noun-en
"key ring"-noun-en "llavero"-noun-es
"tasting"-noun-en "degustación"-noun-es
"tasting"-noun-en "cata"-noun-es
"degustación"-noun-es "tasting"-noun-en
"cata"-noun-es "tasting"-noun-en
"neckline"-noun-en "escote"-noun-es
"escote"-noun-es "neckline"-noun-en
"overcoat"-noun-en "sobretodo"-noun-es
"sobretodo"-noun-es "overcoat"-noun-en
"weighting"-noun-en "ponderación"-noun-es
"ponderación"-noun-es "weighting"-noun-en
"loin"-noun-en "lomo"-noun-es
"lomo"-noun-es "loin"-noun-en
"aperture"-noun-en "abertura"-noun-es
"abertura"-noun-es "aperture"-noun-en
"peronism"-noun-en "peronismo"-noun-es
"peronismo"-noun-es "peronism"-noun-en
"archpriest"-noun-en "arcipreste"-noun-es
"arcipreste"-noun-es "archpriest"-noun-en
"luminosity"-noun-en "luminosidad"-noun-es
"luminosidad"-noun-es "luminosity"-noun-en
"licuadora"-noun-es "liquidiser"-noun-en
"liquidiser"-noun-en "licuadora"-noun-es
"yolk"-noun-en "yema"-noun-es
"yema"-noun-es "yolk"-noun-en
"yema"-noun-es "fingertip"-noun-en
"fingertip"-noun-en "yema"-noun-es
"truffle"-noun-en "trufa"-noun-es
"trufa"-noun-es "truffle"-noun-en
"upbringing"-noun-en "crianza"-noun-es
"crianza"-noun-es "upbringing"-noun-en
"versatility"-noun-en "versatilidad"-noun-es
"versatilidad"-noun-es "versatility"-noun-en
"tattoo"-noun-en "tatuaje"-noun-es
"tatuaje"-noun-es "tattoo"-noun-en
"chorizo"-noun-en "chorizo"-noun-es
"chorizo"-noun-es "chorizo"-noun-en
"puff pastry"-noun-en "hojaldre"-noun-es
"hojaldre"-noun-es "puff pastry"-noun-en
"vertigo"-noun-en "vértigo"-noun-es
"vértigo"-noun-es "vertigo"-noun-en
"discography"-noun-en "discografía"-noun-es
"discografía"-noun-es "discography"-noun-en
"oregano"-noun-en "orégano"-noun-es
"orégano"-noun-es "oregano"-noun-en
"saffron"-noun-en "azafrán"-noun-es
"azafrán"-noun-es "saffron"-noun-en
"odyssey"-noun-en "odisea"-noun-es
"odisea"-noun-es "odyssey"-noun-en
"fetish"-noun-en "fetiche"-noun-es
"fetiche"-noun-es "fetish"-noun-en
"seafood"-noun-en "marisco"-noun-es
"marisco"-noun-es "seafood"-noun-en
"minimalism"-noun-en "minimalismo"-noun-es
"minimalismo"-noun-es "minimalism"-noun-en
"hypertension"-noun-en "hipertensión"-noun-es
"hipertensión"-noun-es "hypertension"-noun-en
"corset"-noun-en "corsé"-noun-es
"corsé"-noun-es "corset"-noun-en
"lighthouse"-noun-en "faro"-noun-es
"faro"-noun-es "lighthouse"-noun-en
"knob"-noun-en "pomo"-noun-es
"knob"-noun-en "perilla"-noun-es
"pomo"-noun-es "knob"-noun-en
"perilla"-noun-es "knob"-noun-en
"lightness"-noun-en "ligereza"-noun-es
"ligereza"-noun-es "lightness"-noun-en
"remodeling"-noun-en "remodelación"-noun-es
"remodelación"-noun-es "remodeling"-noun-en
"apprentice"-noun-en "aprendiz"-noun-es
"aprendiz"-noun-es "apprentice"-noun-en
"tulle"-noun-en "tul"-noun-es
"tul"-noun-es "tulle"-noun-en
"solidity"-noun-en "solidez"-noun-es
