"l"-noun-oc "l"-noun-fr
"Vladimir"-noun-fr "Vladimir"-properNoun-oc
"Vladimir"-noun-fr "Vladimir"-noun-oc
"Vladimir"-noun-oc "Vladimir"-properNoun-fr
"Vladimir"-noun-oc "Vladimir"-noun-fr
"Voltaire"-properNoun-oc "Voltaire"-properNoun-fr
"Voltaire"-properNoun-oc "Voltaire"-noun-fr
"Voltaire"-properNoun-fr "Voltaire"-properNoun-oc
"Voltaire"-properNoun-fr "Voltaire"-noun-oc
"Voltaire"-noun-fr "Voltaire"-properNoun-oc
"Voltaire"-noun-fr "Voltaire"-noun-oc
"Voltaire"-noun-oc "Voltaire"-properNoun-fr
"Voltaire"-noun-oc "Voltaire"-noun-fr
"Vázquez"-properNoun-oc "Vázquez"-properNoun-fr
"Vázquez"-properNoun-oc "Vázquez"-noun-fr
"Vázquez"-properNoun-fr "Vázquez"-properNoun-oc
"Vázquez"-properNoun-fr "Vázquez"-noun-oc
"Vázquez"-noun-fr "Vázquez"-properNoun-oc
"Vázquez"-noun-fr "Vázquez"-noun-oc
"Vázquez"-noun-oc "Vázquez"-properNoun-fr
"Vázquez"-noun-oc "Vázquez"-noun-fr
"Vélez"-properNoun-oc "Vélez"-properNoun-fr
"Vélez"-properNoun-oc "Vélez"-noun-fr
"Vélez"-properNoun-fr "Vélez"-properNoun-oc
"Vélez"-properNoun-fr "Vélez"-noun-oc
"Vélez"-noun-fr "Vélez"-properNoun-oc
"Vélez"-noun-fr "Vélez"-noun-oc
"Vélez"-noun-oc "Vélez"-properNoun-fr
"Vélez"-noun-oc "Vélez"-noun-fr
"Waals"-properNoun-oc "Waals"-properNoun-fr
"Waals"-properNoun-oc "Waals"-noun-fr
"Waals"-properNoun-fr "Waals"-properNoun-oc
"Waals"-properNoun-fr "Waals"-noun-oc
"Waals"-noun-fr "Waals"-properNoun-oc
"Waals"-noun-fr "Waals"-noun-oc
"Waals"-noun-oc "Waals"-properNoun-fr
"Waals"-noun-oc "Waals"-noun-fr
"Warner"-properNoun-oc "Warner"-noun-fr
"Warner"-noun-fr "Warner"-properNoun-oc
"Warner"-noun-fr "Warner"-noun-oc
"Warner"-noun-oc "Warner"-noun-fr
"Washington"-properNoun-oc "Washington"-properNoun-fr
"Washington"-properNoun-oc "Washington"-noun-fr
"Washington"-properNoun-oc "Washington Post"-properNoun-fr
"Washington"-properNoun-fr "Washington"-properNoun-oc
"Washington"-properNoun-fr "Washington"-noun-oc
"Washington"-noun-fr "Washington"-properNoun-oc
"Washington"-noun-fr "Washington"-noun-oc
"Washington Post"-properNoun-fr "Washington"-properNoun-oc
"Washington Post"-properNoun-fr "Washington"-noun-oc
"Washington"-noun-oc "Washington"-properNoun-fr
"Washington"-noun-oc "Washington"-noun-fr
"Washington"-noun-oc "Washington Post"-properNoun-fr
"Watson"-properNoun-oc "Watson"-properNoun-fr
"Watson"-properNoun-oc "Watson"-noun-fr
"Watson"-properNoun-fr "Watson"-properNoun-oc
"Watson"-properNoun-fr "Watson"-noun-oc
"Watson"-noun-fr "Watson"-properNoun-oc
"Watson"-noun-fr "Watson"-noun-oc
"Watson"-noun-oc "Watson"-properNoun-fr
"Watson"-noun-oc "Watson"-noun-fr
"Wilde"-properNoun-oc "Wilde"-properNoun-fr
"Wilde"-properNoun-oc "Wilde"-noun-fr
"Wilde"-properNoun-fr "Wilde"-properNoun-oc
"Wilde"-properNoun-fr "Wilde"-noun-oc
"Wilde"-noun-fr "Wilde"-properNoun-oc
"Wilde"-noun-fr "Wilde"-noun-oc
"Wilde"-noun-oc "Wilde"-properNoun-fr
"Wilde"-noun-oc "Wilde"-noun-fr
"Williams"-properNoun-oc "Williams"-properNoun-fr
"Williams"-properNoun-oc "Williams"-noun-fr
"Williams"-properNoun-fr "Williams"-properNoun-oc
"Williams"-properNoun-fr "Williams"-noun-oc
"Williams"-noun-fr "Williams"-properNoun-oc
"Williams"-noun-fr "Williams"-noun-oc
"Williams"-noun-oc "Williams"-properNoun-fr
"Williams"-noun-oc "Williams"-noun-fr
"Wilson"-properNoun-oc "Wilson"-properNoun-fr
"Wilson"-properNoun-oc "Wilson"-noun-fr
"Wilson"-properNoun-fr "Wilson"-properNoun-oc
"Wilson"-properNoun-fr "Wilson"-noun-oc
"Wilson"-noun-fr "Wilson"-properNoun-oc
"Wilson"-noun-fr "Wilson"-noun-oc
"Wilson"-noun-oc "Wilson"-properNoun-fr
"Wilson"-noun-oc "Wilson"-noun-fr
"Wojtyla"-properNoun-oc "Wojtyla"-properNoun-fr
"Wojtyla"-properNoun-oc "Wojtyla"-noun-fr
"Wojtyla"-properNoun-fr "Wojtyla"-properNoun-oc
"Wojtyla"-properNoun-fr "Wojtyla"-noun-oc
"Wojtyla"-noun-fr "Wojtyla"-properNoun-oc
"Wojtyla"-noun-fr "Wojtyla"-noun-oc
"Wojtyla"-noun-oc "Wojtyla"-properNoun-fr
"Wojtyla"-noun-oc "Wojtyla"-noun-fr
"Wood"-properNoun-oc "Wood"-properNoun-fr
"Wood"-properNoun-oc "Wood"-noun-fr
"Wood"-properNoun-fr "Wood"-properNoun-oc
"Wood"-properNoun-fr "Wood"-noun-oc
"Wood"-noun-fr "Wood"-properNoun-oc
"Wood"-noun-fr "Wood"-noun-oc
"Wood"-noun-oc "Wood"-properNoun-fr
"Wood"-noun-oc "Wood"-noun-fr
"Xicoy"-properNoun-oc "Xicoy"-properNoun-fr
"Xicoy"-properNoun-oc "Xicoy"-noun-fr
"Xicoy"-properNoun-fr "Xicoy"-properNoun-oc
"Xicoy"-properNoun-fr "Xicoy"-noun-oc
"Xicoy"-noun-fr "Xicoy"-properNoun-oc
"Xicoy"-noun-fr "Xicoy"-noun-oc
"Xicoy"-noun-oc "Xicoy"-properNoun-fr
"Xicoy"-noun-oc "Xicoy"-noun-fr
"Yagüe"-properNoun-oc "Yagüe"-properNoun-fr
"Yagüe"-properNoun-oc "Yagüe"-noun-fr
"Yagüe"-properNoun-fr "Yagüe"-properNoun-oc
"Yagüe"-properNoun-fr "Yagüe"-noun-oc
"Yagüe"-noun-fr "Yagüe"-properNoun-oc
"Yagüe"-noun-fr "Yagüe"-noun-oc
"Yagüe"-noun-oc "Yagüe"-properNoun-fr
"Yagüe"-noun-oc "Yagüe"-noun-fr
"York"-properNoun-oc "York"-properNoun-fr
"York"-properNoun-oc "York"-noun-fr
"York"-properNoun-fr "York"-properNoun-oc
"York"-properNoun-fr "York"-noun-oc
"York"-noun-fr "York"-properNoun-oc
"York"-noun-fr "York"-noun-oc
"York"-noun-oc "York"-properNoun-fr
"York"-noun-oc "York"-noun-fr
"Young"-properNoun-oc "Young"-properNoun-fr
"Young"-properNoun-oc "Young"-noun-fr
"Young"-properNoun-fr "Young"-properNoun-oc
"Young"-properNoun-fr "Young"-noun-oc
"Young"-noun-fr "Young"-properNoun-oc
"Young"-noun-fr "Young"-noun-oc
"Young"-noun-oc "Young"-properNoun-fr
"Young"-noun-oc "Young"-noun-fr
"Yunus"-properNoun-oc "Yunus"-properNoun-fr
"Yunus"-properNoun-oc "Yunus"-noun-fr
"Yunus"-properNoun-fr "Yunus"-properNoun-oc
"Yunus"-properNoun-fr "Yunus"-noun-oc
"Yunus"-noun-fr "Yunus"-properNoun-oc
"Yunus"-noun-fr "Yunus"-noun-oc
"Yunus"-noun-oc "Yunus"-properNoun-fr
"Yunus"-noun-oc "Yunus"-noun-fr
"Yuste"-properNoun-oc "Yuste"-properNoun-fr
"Yuste"-properNoun-oc "Yuste"-noun-fr
"Yuste"-properNoun-fr "Yuste"-properNoun-oc
"Yuste"-properNoun-fr "Yuste"-noun-oc
"Yuste"-noun-fr "Yuste"-properNoun-oc
"Yuste"-noun-fr "Yuste"-noun-oc
"Yuste"-noun-oc "Yuste"-properNoun-fr
"Yuste"-noun-oc "Yuste"-noun-fr
"Zambrano"-properNoun-oc "Zambrano"-properNoun-fr
"Zambrano"-properNoun-oc "Zambrano"-noun-fr
"Zambrano"-properNoun-fr "Zambrano"-properNoun-oc
"Zambrano"-properNoun-fr "Zambrano"-noun-oc
"Zambrano"-noun-fr "Zambrano"-properNoun-oc
"Zambrano"-noun-fr "Zambrano"-noun-oc
"Zambrano"-noun-oc "Zambrano"-properNoun-fr
"Zambrano"-noun-oc "Zambrano"-noun-fr
"Zamora"-properNoun-oc "Zamora"-properNoun-fr
"Zamora"-properNoun-oc "Zamora"-noun-fr
"Zamora"-properNoun-fr "Zamora"-properNoun-oc
"Zamora"-properNoun-fr "Zamora"-noun-oc
"Zamora"-noun-fr "Zamora"-properNoun-oc
"Zamora"-noun-fr "Zamora"-noun-oc
"Zamora"-noun-oc "Zamora"-properNoun-fr
"Zamora"-noun-oc "Zamora"-noun-fr
"Zamorano"-properNoun-oc "Zamorano"-properNoun-fr
"Zamorano"-properNoun-oc "Zamorano"-noun-fr
"Zamorano"-properNoun-fr "Zamorano"-properNoun-oc
"Zamorano"-properNoun-fr "Zamorano"-noun-oc
"Zamorano"-noun-fr "Zamorano"-properNoun-oc
"Zamorano"-noun-fr "Zamorano"-noun-oc
"Zamorano"-noun-oc "Zamorano"-properNoun-fr
"Zamorano"-noun-oc "Zamorano"-noun-fr
"Zanón"-properNoun-oc "Zanón"-properNoun-fr
"Zanón"-properNoun-oc "Zanón"-noun-fr
"Zanón"-properNoun-fr "Zanón"-properNoun-oc
"Zanón"-properNoun-fr "Zanón"-noun-oc
"Zanón"-noun-fr "Zanón"-properNoun-oc
"Zanón"-noun-fr "Zanón"-noun-oc
"Zanón"-noun-oc "Zanón"-properNoun-fr
"Zanón"-noun-oc "Zanón"-noun-fr
"Zapata"-properNoun-oc "Zapata"-properNoun-fr
"Zapata"-properNoun-oc "Zapata"-noun-fr
"Zapata"-properNoun-fr "Zapata"-properNoun-oc
"Zapata"-properNoun-fr "Zapata"-noun-oc
"Zapata"-noun-fr "Zapata"-properNoun-oc
"Zapata"-noun-fr "Zapata"-noun-oc
"Zapata"-noun-oc "Zapata"-properNoun-fr
"Zapata"-noun-oc "Zapata"-noun-fr
"Zapater"-properNoun-oc "Zapater"-properNoun-fr
"Zapater"-properNoun-oc "Zapater"-noun-fr
"Zapater"-properNoun-fr "Zapater"-properNoun-oc
"Zapater"-properNoun-fr "Zapater"-noun-oc
"Zapater"-noun-fr "Zapater"-properNoun-oc
"Zapater"-noun-fr "Zapater"-noun-oc
"Zapater"-noun-oc "Zapater"-properNoun-fr
"Zapater"-noun-oc "Zapater"-noun-fr
"Zapatero"-properNoun-oc "Zapatero"-properNoun-fr
"Zapatero"-properNoun-oc "Zapatero"-noun-fr
"Zapatero"-properNoun-fr "Zapatero"-properNoun-oc
"Zapatero"-properNoun-fr "Zapatero"-noun-oc
"Zapatero"-noun-fr "Zapatero"-properNoun-oc
"Zapatero"-noun-fr "Zapatero"-noun-oc
"Zapatero"-noun-oc "Zapatero"-properNoun-fr
"Zapatero"-noun-oc "Zapatero"-noun-fr
"Zaplana"-properNoun-oc "Zaplana"-properNoun-fr
"Zaplana"-properNoun-oc "Zaplana"-noun-fr
"Zaplana"-properNoun-fr "Zaplana"-properNoun-oc
"Zaplana"-properNoun-fr "Zaplana"-noun-oc
"Zaplana"-noun-fr "Zaplana"-properNoun-oc
"Zaplana"-noun-fr "Zaplana"-noun-oc
"Zaplana"-noun-oc "Zaplana"-properNoun-fr
"Zaplana"-noun-oc "Zaplana"-noun-fr
"Zaragozá"-properNoun-oc "Zaragozá"-properNoun-fr
"Zaragozá"-properNoun-oc "Zaragozá"-noun-fr
"Zaragozá"-properNoun-fr "Zaragozá"-properNoun-oc
"Zaragozá"-properNoun-fr "Zaragozá"-noun-oc
"Zaragozá"-noun-fr "Zaragozá"-properNoun-oc
"Zaragozá"-noun-fr "Zaragozá"-noun-oc
"Zaragozá"-noun-oc "Zaragozá"-properNoun-fr
"Zaragozá"-noun-oc "Zaragozá"-noun-fr
"Zarranz"-properNoun-oc "Zarranz"-properNoun-fr
"Zarranz"-properNoun-oc "Zarranz"-noun-fr
"Zarranz"-properNoun-fr "Zarranz"-properNoun-oc
"Zarranz"-properNoun-fr "Zarranz"-noun-oc
"Zarranz"-noun-fr "Zarranz"-properNoun-oc
"Zarranz"-noun-fr "Zarranz"-noun-oc
"Zarranz"-noun-oc "Zarranz"-properNoun-fr
"Zarranz"-noun-oc "Zarranz"-noun-fr
"Zedillo"-properNoun-oc "Zedillo"-properNoun-fr
"Zedillo"-properNoun-oc "Zedillo"-noun-fr
"Zedillo"-properNoun-fr "Zedillo"-properNoun-oc
"Zedillo"-properNoun-fr "Zedillo"-noun-oc
"Zedillo"-noun-fr "Zedillo"-properNoun-oc
"Zedillo"-noun-fr "Zedillo"-noun-oc
"Zedillo"-noun-oc "Zedillo"-properNoun-fr
"Zedillo"-noun-oc "Zedillo"-noun-fr
"Zidane"-properNoun-oc "Zidane"-properNoun-fr
"Zidane"-properNoun-oc "Zidane"-noun-fr
"Zidane"-properNoun-fr "Zidane"-properNoun-oc
"Zidane"-properNoun-fr "Zidane"-noun-oc
"Zidane"-noun-fr "Zidane"-properNoun-oc
"Zidane"-noun-fr "Zidane"-noun-oc
"Zidane"-noun-oc "Zidane"-properNoun-fr
"Zidane"-noun-oc "Zidane"-noun-fr
"Zorrilla"-properNoun-oc "Zorrilla"-properNoun-fr
"Zorrilla"-properNoun-oc "Zorrilla"-noun-fr
"Zorrilla"-properNoun-fr "Zorrilla"-properNoun-oc
"Zorrilla"-properNoun-fr "Zorrilla"-noun-oc
"Zorrilla"-noun-fr "Zorrilla"-properNoun-oc
"Zorrilla"-noun-fr "Zorrilla"-noun-oc
"Zorrilla"-noun-oc "Zorrilla"-properNoun-fr
"Zorrilla"-noun-oc "Zorrilla"-noun-fr
"Zurbarán"-properNoun-oc "Zurbarán"-properNoun-fr
"Zurbarán"-properNoun-oc "Zurbarán"-noun-fr
"Zurbarán"-properNoun-fr "Zurbarán"-properNoun-oc
"Zurbarán"-properNoun-fr "Zurbarán"-noun-oc
"Zurbarán"-noun-fr "Zurbarán"-properNoun-oc
"Zurbarán"-noun-fr "Zurbarán"-noun-oc
"Zurbarán"-noun-oc "Zurbarán"-properNoun-fr
"Zurbarán"-noun-oc "Zurbarán"-noun-fr
"Zurita"-properNoun-oc "Zurita"-properNoun-fr
"Zurita"-properNoun-oc "Zurita"-noun-fr
"Zurita"-properNoun-fr "Zurita"-properNoun-oc
"Zurita"-properNoun-fr "Zurita"-noun-oc
"Zurita"-noun-fr "Zurita"-properNoun-oc
"Zurita"-noun-fr "Zurita"-noun-oc
"Zurita"-noun-oc "Zurita"-properNoun-fr
"Zurita"-noun-oc "Zurita"-noun-fr
"da Silva"-properNoun-oc "da Silva"-properNoun-fr
"da Silva"-properNoun-oc "da Silva"-noun-fr
"da Silva"-properNoun-fr "da Silva"-properNoun-oc
"da Silva"-properNoun-fr "da Silva"-noun-oc
"da Silva"-noun-fr "da Silva"-properNoun-oc
"da Silva"-noun-fr "da Silva"-noun-oc
"da Silva"-noun-oc "da Silva"-properNoun-fr
"da Silva"-noun-oc "da Silva"-noun-fr
"Álvarez"-properNoun-oc "Álvarez"-properNoun-fr
"Álvarez"-properNoun-oc "Álvarez"-noun-fr
"Álvarez"-properNoun-fr "Álvarez"-properNoun-oc
"Álvarez"-properNoun-fr "Álvarez"-noun-oc
"Álvarez"-noun-fr "Álvarez"-properNoun-oc
"Álvarez"-noun-fr "Álvarez"-noun-oc
"Álvarez"-noun-oc "Álvarez"-properNoun-fr
"Álvarez"-noun-oc "Álvarez"-noun-fr
"Álvaro"-properNoun-oc "Álvaro"-properNoun-fr
"Álvaro"-properNoun-oc "Álvaro"-noun-fr
"Álvaro"-properNoun-fr "Álvaro"-properNoun-oc
"Álvaro"-properNoun-fr "Álvaro"-noun-oc
"Álvaro"-noun-fr "Álvaro"-properNoun-oc
"Álvaro"-noun-fr "Álvaro"-noun-oc
"Álvaro"-noun-oc "Álvaro"-properNoun-fr
"Álvaro"-noun-oc "Álvaro"-noun-fr
"Duran Lleida"-properNoun-oc "Duran Lleida"-properNoun-fr
"Duran Lleida"-properNoun-oc "Duran Lleida"-noun-fr
"Duran Lleida"-properNoun-fr "Duran Lleida"-properNoun-oc
"Duran Lleida"-properNoun-fr "Duran Lleida"-noun-oc
"Duran Lleida"-noun-fr "Duran Lleida"-properNoun-oc
"Duran Lleida"-noun-fr "Duran Lleida"-noun-oc
"Duran Lleida"-noun-oc "Duran Lleida"-properNoun-fr
"Duran Lleida"-noun-oc "Duran Lleida"-noun-fr
"Duran i Lleida"-properNoun-oc "Duran i Lleida"-properNoun-fr
"Duran i Lleida"-properNoun-oc "Duran i Lleida"-noun-fr
"Duran i Lleida"-properNoun-fr "Duran i Lleida"-properNoun-oc
"Duran i Lleida"-properNoun-fr "Duran i Lleida"-noun-oc
"Duran i Lleida"-noun-fr "Duran i Lleida"-properNoun-oc
"Duran i Lleida"-noun-fr "Duran i Lleida"-noun-oc
"Duran i Lleida"-noun-oc "Duran i Lleida"-properNoun-fr
"Duran i Lleida"-noun-oc "Duran i Lleida"-noun-fr
"Edmilson"-properNoun-oc "Edmilson"-properNoun-fr
"Edmilson"-properNoun-oc "Edmilson"-noun-fr
"Edmilson"-properNoun-fr "Edmilson"-properNoun-oc
"Edmilson"-properNoun-fr "Edmilson"-noun-oc
"Edmilson"-noun-fr "Edmilson"-properNoun-oc
"Edmilson"-noun-fr "Edmilson"-noun-oc
"Edmilson"-noun-oc "Edmilson"-properNoun-fr
"Edmilson"-noun-oc "Edmilson"-noun-fr
"Estupe"-properNoun-oc "Estupe"-properNoun-fr
"Estupe"-properNoun-oc "Estupe"-noun-fr
"Estupe"-properNoun-fr "Estupe"-properNoun-oc
"Estupe"-properNoun-fr "Estupe"-noun-oc
"Estupe"-noun-fr "Estupe"-properNoun-oc
"Estupe"-noun-fr "Estupe"-noun-oc
"Estupe"-noun-oc "Estupe"-properNoun-fr
"Estupe"-noun-oc "Estupe"-noun-fr
"Freche"-properNoun-oc "Freche"-properNoun-fr
"Freche"-properNoun-oc "Freche"-noun-fr
"Freche"-properNoun-fr "Freche"-properNoun-oc
"Freche"-properNoun-fr "Freche"-noun-oc
"Freche"-noun-fr "Freche"-properNoun-oc
"Freche"-noun-fr "Freche"-noun-oc
"Freche"-noun-oc "Freche"-properNoun-fr
"Freche"-noun-oc "Freche"-noun-fr
"Guia"-properNoun-oc "Guia"-properNoun-fr
"Guia"-properNoun-oc "Guia"-noun-fr
"Guia"-properNoun-fr "Guia"-properNoun-oc
"Guia"-properNoun-fr "Guia"-noun-oc
"Guia"-noun-fr "Guia"-properNoun-oc
"Guia"-noun-fr "Guia"-noun-oc
"Guia"-noun-oc "Guia"-properNoun-fr
"Guia"-noun-oc "Guia"-noun-fr
"Laden"-properNoun-oc "Laden"-properNoun-fr
"Laden"-properNoun-oc "Laden"-noun-fr
"Laden"-properNoun-fr "Laden"-properNoun-oc
"Laden"-properNoun-fr "Laden"-noun-oc
"Laden"-noun-fr "Laden"-properNoun-oc
"Laden"-noun-fr "Laden"-noun-oc
"Laden"-noun-oc "Laden"-properNoun-fr
"Laden"-noun-oc "Laden"-noun-fr
"Loyola"-properNoun-oc "Loyola"-properNoun-fr
"Loyola"-properNoun-oc "Loyola"-noun-fr
"Loyola"-properNoun-fr "Loyola"-properNoun-oc
"Loyola"-properNoun-fr "Loyola"-noun-oc
"Loyola"-noun-fr "Loyola"-properNoun-oc
"Loyola"-noun-fr "Loyola"-noun-oc
"Loyola"-noun-oc "Loyola"-properNoun-fr
"Loyola"-noun-oc "Loyola"-noun-fr
"Magràs"-properNoun-oc "Magràs"-properNoun-fr
"Magràs"-properNoun-oc "Magràs"-noun-fr
"Magràs"-properNoun-fr "Magràs"-properNoun-oc
"Magràs"-properNoun-fr "Magràs"-noun-oc
"Magràs"-noun-fr "Magràs"-properNoun-oc
"Magràs"-noun-fr "Magràs"-noun-oc
"Magràs"-noun-oc "Magràs"-properNoun-fr
"Magràs"-noun-oc "Magràs"-noun-fr
"Mercè"-properNoun-oc "Mercè"-properNoun-fr
"Mercè"-properNoun-oc "Mercè"-noun-fr
"Mercè"-properNoun-fr "Mercè"-properNoun-oc
"Mercè"-properNoun-fr "Mercè"-noun-oc
"Mercè"-noun-fr "Mercè"-properNoun-oc
"Mercè"-noun-fr "Mercè"-noun-oc
"Mercè"-noun-oc "Mercè"-properNoun-fr
"Mercè"-noun-oc "Mercè"-noun-fr
"Susanna"-properNoun-oc "Susanna"-properNoun-fr
"Susanna"-properNoun-oc "Susanna"-noun-fr
"Susanna"-properNoun-fr "Susanna"-properNoun-oc
"Susanna"-properNoun-fr "Susanna"-noun-oc
"Susanna"-noun-fr "Susanna"-properNoun-oc
"Susanna"-noun-fr "Susanna"-noun-oc
"Susanna"-noun-oc "Susanna"-properNoun-fr
"Susanna"-noun-oc "Susanna"-noun-fr
"per part de"-preposition-oc "de la part de"-preposition-fr
"de la part de"-preposition-fr "per part de"-preposition-oc
"de la part de"-preposition-fr "de la part de"-preposition-oc
"de la part de"-preposition-oc "de la part de"-preposition-fr
"al costat de"-preposition-oc "à côté de"-preposition-fr
"à côté de"-preposition-fr "al costat de"-preposition-oc
"al travèrs de"-preposition-oc "au travers de"-preposition-fr
"au travers de"-preposition-fr "al travèrs de"-preposition-oc
"exceptat"-preposition-oc "excepté"-preposition-fr
"excepté"-preposition-fr "exceptat"-preposition-oc
"Flandra"-properNoun-oc "Flandres"-properNoun-fr
"Flandra"-properNoun-oc "Flandre"-properNoun-fr
"Flandres"-properNoun-fr "Flandra"-properNoun-oc
"Flandre"-properNoun-fr "Flandra"-properNoun-oc
"Nòva York"-properNoun-oc "New York"-properNoun-fr
"New York"-properNoun-fr "Nòva York"-properNoun-oc
"Londres"-properNoun-oc "Londres"-properNoun-fr
"Londres"-properNoun-fr "Londres"-properNoun-oc
"Russia"-properNoun-oc "Russie"-properNoun-fr
"Russie"-properNoun-fr "Russia"-properNoun-oc
"Reialme Unit"-properNoun-oc "Royaume-Uni"-properNoun-fr
"Royaume-Uni"-properNoun-fr "Reialme Unit"-properNoun-oc
"Brussèlas"-properNoun-oc "Bruxelles"-properNoun-fr
"Bruxelles"-properNoun-fr "Brussèlas"-properNoun-oc
"Païses Basses"-properNoun-oc "Pays-Bas"-properNoun-fr
"Pays-Bas"-properNoun-fr "Païses Basses"-properNoun-oc
"Viena"-properNoun-oc "Vienne"-properNoun-fr
"Vienne"-properNoun-fr "Viena"-properNoun-oc
"Vienne"-properNoun-fr "Vinhana"-properNoun-oc
"Vinhana"-properNoun-oc "Vienne"-properNoun-fr
"Brasil"-properNoun-oc "Brésil"-properNoun-fr
"Brésil"-properNoun-fr "Brasil"-properNoun-oc
"Ròse"-properNoun-oc "Rhône"-properNoun-fr
"Rhône"-properNoun-fr "Ròse"-properNoun-oc
"Asia"-properNoun-oc "Asia"-properNoun-fr
"Asia"-properNoun-fr "Asia"-properNoun-oc
"Grècia"-properNoun-oc "Grèce"-properNoun-fr
"Grèce"-properNoun-fr "Grècia"-properNoun-oc
"Niça"-properNoun-oc "Nice"-properNoun-fr
"Nice"-properNoun-fr "Niça"-properNoun-oc
"Nantas"-properNoun-oc "Nantes"-properNoun-fr
"Nantes"-properNoun-fr "Nantas"-properNoun-oc
"Israel"-properNoun-fr "Israèl"-properNoun-oc
"Borgonha"-properNoun-oc "Bourgogne"-properNoun-fr
"Bourgogne"-properNoun-fr "Borgonha"-properNoun-oc
"Milan"-properNoun-oc "Milan"-properNoun-fr
"Milan"-properNoun-fr "Milan"-properNoun-oc
"Escòcia"-properNoun-oc "Écosse"-properNoun-fr
"Écosse"-properNoun-fr "Escòcia"-properNoun-oc
"Normandia"-properNoun-oc "Normandie"-properNoun-fr
"Normandie"-properNoun-fr "Normandia"-properNoun-oc
"Genèva"-properNoun-oc "Genève"-properNoun-fr
"Genève"-properNoun-fr "Genèva"-properNoun-oc
"Irlanda"-properNoun-oc "Irlande"-properNoun-fr
"Irlande"-properNoun-fr "Irlanda"-properNoun-oc
"Africa del Sud"-properNoun-oc "Afrique du Sud"-properNoun-fr
"Afrique du Sud"-properNoun-fr "Africa del Sud"-properNoun-oc
"Munic"-properNoun-oc "Munich"-properNoun-fr
"Munich"-properNoun-fr "Munic"-properNoun-oc
"Sèina"-properNoun-oc "Seine"-properNoun-fr
"Sèina"-properNoun-oc "la Seine"-properNoun-fr
"Seine"-properNoun-fr "Sèina"-properNoun-oc
"la Seine"-properNoun-fr "Sèina"-properNoun-oc
"Argièr"-properNoun-oc "Alger"-properNoun-fr
"Alger"-properNoun-fr "Argièr"-properNoun-oc
"Mètz"-properNoun-oc "Metz"-properNoun-fr
"Metz"-properNoun-fr "Mètz"-properNoun-oc
"Tèxas"-properNoun-oc "Texas"-properNoun-fr
"Texas"-properNoun-fr "Tèxas"-properNoun-oc
"Auvèrnhe"-properNoun-oc "Auvergne"-properNoun-fr
"Auvergne"-properNoun-fr "Auvèrnhe"-properNoun-oc
"Auvergne"-properNoun-fr "Auvèrnha"-properNoun-oc
"Auvèrnha"-properNoun-oc "Auvergne"-properNoun-fr
"Rennes"-properNoun-oc "Rennes"-properNoun-fr
"Rennes"-properNoun-fr "Rennes"-properNoun-oc
"Nòva Zelanda"-properNoun-oc "Nouvelle-Zélande"-properNoun-fr
"Nouvelle-Zélande"-properNoun-fr "Nòva Zelanda"-properNoun-oc
"Jerusalèm"-properNoun-oc "Jérusalem"-properNoun-fr
"Jérusalem"-properNoun-fr "Jerusalèm"-properNoun-oc
"Iran"-properNoun-oc "Iran"-properNoun-fr
"Iran"-properNoun-fr "Iran"-properNoun-oc
"Maurici"-properNoun-oc "Maurice"-properNoun-fr
"Maurici"-properNoun-oc "Maurici"-properNoun-fr
"Maurice"-properNoun-fr "Maurici"-properNoun-oc
"Maurici"-properNoun-fr "Maurici"-properNoun-oc
"Illinois"-properNoun-oc "Illinois"-properNoun-fr
"Illinois"-properNoun-fr "Illinois"-properNoun-oc
"Canton"-properNoun-oc "Canton"-properNoun-fr
"Canton"-properNoun-fr "Canton"-properNoun-oc
"Florida"-properNoun-oc "Floride"-properNoun-fr
"Floride"-properNoun-fr "Florida"-properNoun-oc
"Iogoslavia"-properNoun-oc "Yougoslavie"-properNoun-fr
"Yougoslavie"-properNoun-fr "Iogoslavia"-properNoun-oc
"Toronto"-properNoun-oc "Toronto"-properNoun-fr
"Toronto"-properNoun-fr "Toronto"-properNoun-oc
"Ren"-properNoun-oc "Rhin"-properNoun-fr
"Rhin"-properNoun-fr "Ren"-properNoun-oc
"Georgia"-properNoun-oc "Georgia"-properNoun-fr
"Georgia"-properNoun-fr "Georgia"-properNoun-oc
"Filadèlfia"-properNoun-oc "Philadelphie"-properNoun-fr
"Philadelphie"-properNoun-fr "Filadèlfia"-properNoun-oc
"Sòna"-properNoun-oc "Saône"-properNoun-fr
"Saône"-properNoun-fr "Sòna"-properNoun-oc
"Ohio"-properNoun-oc "Ohio"-properNoun-fr
"Ohio"-properNoun-fr "Ohio"-properNoun-oc
"Cuba"-properNoun-oc "Cuba"-properNoun-fr
"Cuba"-properNoun-fr "Cuba"-properNoun-oc
"Sydney"-properNoun-oc "Sydney"-properNoun-fr
"Sydney"-properNoun-fr "Sydney"-properNoun-oc
"Mosèla"-properNoun-oc "Moselle"-properNoun-fr
"Moselle"-properNoun-fr "Mosèla"-properNoun-oc
"Corsega"-properNoun-oc "Corse"-properNoun-fr
"Corse"-properNoun-fr "Corsega"-properNoun-oc
"Bòsnia e Ercegovina"-properNoun-oc "Bosnie-Herzégovine"-properNoun-fr
"Bosnie-Herzégovine"-properNoun-fr "Bòsnia e Ercegovina"-properNoun-oc
"Tibet"-properNoun-oc "Tibet"-properNoun-fr
