"n'importe quel"-determiner-fr "qualsevol"-determiner-ca
"cirera"-noun-ca "cerise"-noun-fr
"castanyer"-noun-ca "châtaignier"-noun-fr
"châtaignier"-noun-fr "castanyer"-noun-ca
"infància"-noun-ca "enfance"-noun-fr
"enfance"-noun-fr "infància"-noun-ca
"enfance"-noun-fr "infantesa"-noun-ca
"infantesa"-noun-ca "enfance"-noun-fr
"chorégraphie"-noun-fr "coreografia"-noun-ca
"coreografia"-noun-ca "chorégraphie"-noun-fr
"cigare"-noun-fr "cigar"-noun-ca
"cigar"-noun-ca "cigare"-noun-fr
"argila"-noun-ca "argile"-noun-fr
"argile"-noun-fr "argila"-noun-ca
"cohabitation"-noun-fr "convivència"-noun-ca
"convivència"-noun-ca "cohabitation"-noun-fr
"colonel"-noun-fr "coronel"-noun-ca
"coronel"-noun-ca "colonel"-noun-fr
"commercialisation"-noun-fr "comercialització"-noun-ca
"comercialització"-noun-ca "commercialisation"-noun-fr
"compatriote"-noun-fr "compatriota"-noun-ca
"compatriota"-noun-ca "compatriote"-noun-fr
"confédération"-noun-fr "confederació"-noun-ca
"confederació"-noun-ca "confédération"-noun-fr
"conjonction"-noun-fr "conjunció"-noun-ca
"conjunció"-noun-ca "conjonction"-noun-fr
"conquête"-noun-fr "conquesta"-noun-ca
"conquesta"-noun-ca "conquête"-noun-fr
"continuïtat"-noun-ca "continuité"-noun-fr
"continuité"-noun-fr "continuïtat"-noun-ca
"monastère"-noun-fr "monestir"-noun-ca
"monestir"-noun-ca "monastère"-noun-fr
"coordination"-noun-fr "coordinació"-noun-ca
"coordinació"-noun-ca "coordination"-noun-fr
"cosí"-noun-ca "cousin"-noun-fr
"cousin"-noun-fr "cosí"-noun-ca
"béquille"-noun-fr "crossa"-noun-ca
"crossa"-noun-ca "béquille"-noun-fr
"cortina"-noun-ca "courtine"-noun-fr
"cortina"-noun-ca "rideau"-noun-fr
"courtine"-noun-fr "cortina"-noun-ca
"rideau"-noun-fr "cortina"-noun-ca
"quist"-noun-ca "kyste"-noun-fr
"kyste"-noun-fr "quist"-noun-ca
"papa"-noun-ca "pape"-noun-fr
"pape"-noun-fr "papa"-noun-ca
"delegat"-noun-ca "délégué"-noun-fr
"délégué"-noun-fr "delegat"-noun-ca
"démocrate"-noun-fr "demòcrata"-noun-ca
"demòcrata"-noun-ca "démocrate"-noun-fr
"desesperació"-noun-ca "désespoir"-noun-fr
"désespoir"-noun-fr "desesperació"-noun-ca
"diarrea"-noun-ca "diarrhée"-noun-fr
"diarrhée"-noun-fr "diarrea"-noun-ca
"dictateur"-noun-fr "dictador"-noun-ca
"dictador"-noun-ca "dictateur"-noun-fr
"dictature"-noun-fr "dictadura"-noun-ca
"dictadura"-noun-ca "dictature"-noun-fr
"desproporció"-noun-ca "disproportion"-noun-fr
"disproportion"-noun-fr "desproporció"-noun-ca
"diversificació"-noun-ca "diversification"-noun-fr
"diversification"-noun-fr "diversificació"-noun-ca
"diversité"-noun-fr "diversitat"-noun-ca
"diversitat"-noun-ca "diversité"-noun-fr
"reaccionari"-adjective-ca "réactionnaire"-adjective-fr
"réactionnaire"-adjective-fr "reaccionari"-adjective-ca
"documentaire"-noun-fr "documental"-noun-ca
"documental"-noun-ca "documentaire"-noun-fr
"sécheresse"-noun-fr "sequera"-noun-ca
"sequera"-noun-ca "sécheresse"-noun-fr
"aigle"-noun-fr "àguila"-noun-ca
"àguila"-noun-ca "aigle"-noun-fr
"timpà"-noun-ca "tympan"-noun-fr
"tympan"-noun-fr "timpà"-noun-ca
"économiste"-noun-fr "economista"-noun-ca
"economista"-noun-ca "économiste"-noun-fr
"écosystème"-noun-fr "ecosistema"-noun-ca
"ecosistema"-noun-ca "écosystème"-noun-fr
"remolí"-noun-ca "remous"-noun-fr
"remolí"-noun-ca "tourbillon"-noun-fr
"remous"-noun-fr "remolí"-noun-ca
"tourbillon"-noun-fr "remolí"-noun-ca
"électorat"-noun-fr "electorat"-noun-ca
"electorat"-noun-ca "électorat"-noun-fr
"électron"-noun-fr "electró"-noun-ca
"electró"-noun-ca "électron"-noun-fr
"ambassade"-noun-fr "ambaixada"-noun-ca
"ambaixada"-noun-ca "ambassade"-noun-fr
"embrassade"-noun-fr "abraçada"-noun-ca
"abraçada"-noun-ca "embrassade"-noun-fr
"emigrant"-noun-ca "émigrant"-noun-fr
"émigrant"-noun-fr "emigrant"-noun-ca
"euphorie"-noun-fr "eufòria"-noun-ca
"eufòria"-noun-ca "euphorie"-noun-fr
"euro"-noun-fr "euro"-noun-ca
"euro"-noun-ca "euro"-noun-fr
"évacuation"-noun-fr "evacuació"-noun-ca
"evacuació"-noun-ca "évacuation"-noun-fr
"évocation"-noun-fr "evocació"-noun-ca
"evocació"-noun-ca "évocation"-noun-fr
"exportateur"-noun-fr "exportador"-noun-ca
"exportador"-noun-ca "exportateur"-noun-fr
"expropriation"-noun-fr "expropiació"-noun-ca
"expropiació"-noun-ca "expropriation"-noun-fr
"extradition"-noun-fr "extradició"-noun-ca
"extradició"-noun-ca "extradition"-noun-fr
"fédéralisme"-noun-fr "federalisme"-noun-ca
"federalisme"-noun-ca "fédéralisme"-noun-fr
"federació"-noun-ca "fédération"-noun-fr
"fédération"-noun-fr "federació"-noun-ca
"figue"-noun-fr "figa"-noun-ca
"figa"-noun-ca "figue"-noun-fr
"pesca"-noun-ca "pêche"-noun-fr
"pêche"-noun-fr "pesca"-noun-ca
"grippe"-noun-fr "grip"-noun-ca
"grip"-noun-ca "grippe"-noun-fr
"footballeur"-noun-fr "futbolista"-noun-ca
"futbolista"-noun-ca "footballeur"-noun-fr
"quinzaine"-noun-fr "quinzena"-noun-ca
"quinzena"-noun-ca "quinzaine"-noun-fr
"fossile"-noun-fr "fòssil"-noun-ca
"fòssil"-noun-ca "fossile"-noun-fr
"fondateur"-noun-fr "fundador"-noun-ca
"fundador"-noun-ca "fondateur"-noun-fr
"bolet"-noun-ca "champignon"-noun-fr
"champignon"-noun-fr "bolet"-noun-ca
"gène"-noun-fr "gen"-noun-ca
"gen"-noun-ca "gène"-noun-fr
"générateur"-noun-fr "generador"-noun-ca
"generador"-noun-ca "générateur"-noun-fr
"génocide"-noun-fr "genocidi"-noun-ca
"genocidi"-noun-ca "génocide"-noun-fr
"glacier"-noun-fr "glacera"-noun-ca
"glacera"-noun-ca "glacier"-noun-fr
"nain"-noun-fr "nan"-noun-ca
"nan"-noun-ca "nain"-noun-fr
"guitare"-noun-fr "guitarra"-noun-ca
"guitarra"-noun-ca "guitare"-noun-fr
"cuisse"-noun-fr "cuixa"-noun-ca
"cuixa"-noun-ca "cuisse"-noun-fr
"pernil"-noun-ca "jambon"-noun-fr
"jambon"-noun-fr "pernil"-noun-ca
"handball"-noun-fr "handbol"-noun-ca
"handbol"-noun-ca "handball"-noun-fr
"llebre"-noun-ca "lièvre"-noun-fr
"lièvre"-noun-fr "llebre"-noun-ca
"calefacció"-noun-ca "chauffage"-noun-fr
"chauffage"-noun-fr "calefacció"-noun-ca
"hélicoptère"-noun-fr "helicòpter"-noun-ca
"helicòpter"-noun-ca "hélicoptère"-noun-fr
"enfer"-noun-fr "infern"-noun-ca
"infern"-noun-ca "enfer"-noun-fr
"hépatite"-noun-fr "hepatitis"-noun-ca
"hepatitis"-noun-ca "hépatite"-noun-fr
"patrie"-noun-fr "pàtria"-noun-ca
"pàtria"-noun-ca "patrie"-noun-fr
"otage"-noun-fr "ostatge"-noun-ca
"ostatge"-noun-ca "otage"-noun-fr
"humilité"-noun-fr "humilitat"-noun-ca
"humilitat"-noun-ca "humilité"-noun-fr
"centenar"-noun-ca "centaine"-noun-fr
"centaine"-noun-fr "centenar"-noun-ca
"hypocrisie"-noun-fr "hipocresia"-noun-ca
"hipocresia"-noun-ca "hypocrisie"-noun-fr
"improvisació"-noun-ca "improvisation"-noun-fr
"improvisation"-noun-fr "improvisació"-noun-ca
"indifférence"-noun-fr "indiferència"-noun-ca
"indiferència"-noun-ca "indifférence"-noun-fr
"inflamació"-noun-ca "inflammation"-noun-fr
"inflammation"-noun-fr "inflamació"-noun-ca
"ingrédient"-noun-fr "ingredient"-noun-ca
"ingredient"-noun-ca "ingrédient"-noun-fr
"inquisition"-noun-fr "inquisició"-noun-ca
"inquisició"-noun-ca "inquisition"-noun-fr
"scarabée"-noun-fr "escarabat"-noun-ca
"escarabat"-noun-ca "scarabée"-noun-fr
"insecte"-noun-ca "insecte"-noun-fr
"insecte"-noun-fr "insecte"-noun-ca
"internauta"-noun-ca "internaute"-noun-fr
"internaute"-noun-fr "internauta"-noun-ca
"intonation"-noun-fr "entonació"-noun-ca
"entonació"-noun-ca "intonation"-noun-fr
"intuition"-noun-fr "intuïció"-noun-ca
"intuïció"-noun-ca "intuition"-noun-fr
"inversor"-noun-ca "investisseur"-noun-fr
"investisseur"-noun-fr "inversor"-noun-ca
"ironie"-noun-fr "ironia"-noun-ca
"ironia"-noun-ca "ironie"-noun-fr
"juridiction"-noun-fr "jurisdicció"-noun-ca
"jurisdicció"-noun-ca "juridiction"-noun-fr
"rein"-noun-fr "ronyó"-noun-ca
"ronyó"-noun-ca "rein"-noun-fr
"petó"-noun-ca "bisou"-noun-fr
"petó"-noun-ca "baiser"-noun-fr
"bisou"-noun-fr "petó"-noun-ca
"baiser"-noun-fr "petó"-noun-ca
"genou"-noun-fr "genoll"-noun-ca
"genoll"-noun-ca "genou"-noun-fr
"labyrinthe"-noun-fr "laberint"-noun-ca
"laberint"-noun-ca "labyrinthe"-noun-fr
"alouette"-noun-fr "alosa"-noun-ca
"alosa"-noun-ca "alouette"-noun-fr
"gauche"-noun-fr "esquerra"-noun-ca
"esquerra"-noun-ca "gauche"-noun-fr
"legalització"-noun-ca "légalisation"-noun-fr
"légalisation"-noun-fr "legalització"-noun-ca
"llegenda"-noun-ca "légende"-noun-fr
"légende"-noun-fr "llegenda"-noun-ca
"légion"-noun-fr "legió"-noun-ca
"legió"-noun-ca "légion"-noun-fr
"llentia"-noun-ca "lentille"-noun-fr
"lentille"-noun-fr "llentia"-noun-ca
"libéralisation"-noun-fr "liberalització"-noun-ca
"liberalització"-noun-ca "libéralisation"-noun-fr
"logistique"-noun-fr "logística"-noun-ca
"logística"-noun-ca "logistique"-noun-fr
"luxe"-noun-fr "luxe"-noun-ca
"luxe"-noun-ca "luxe"-noun-fr
"magie"-noun-fr "màgia"-noun-ca
"màgia"-noun-ca "magie"-noun-fr
"mammifère"-noun-fr "mamífer"-noun-ca
"mamífer"-noun-ca "mammifère"-noun-fr
"manipulation"-noun-fr "manipulació"-noun-ca
"manipulació"-noun-ca "manipulation"-noun-fr
"marató"-noun-ca "marathon"-noun-fr
"marathon"-noun-fr "marató"-noun-ca
"martyr"-noun-fr "màrtir"-noun-ca
"màrtir"-noun-ca "martyr"-noun-fr
"matelas"-noun-fr "matalàs"-noun-ca
"matalàs"-noun-ca "matelas"-noun-fr
"mirage"-noun-fr "miratge"-noun-ca
"miratge"-noun-ca "mirage"-noun-fr
"mobilisation"-noun-fr "mobilització"-noun-ca
"mobilització"-noun-ca "mobilisation"-noun-fr
"modernisation"-noun-fr "modernització"-noun-ca
"modernització"-noun-ca "modernisation"-noun-fr
"monarque"-noun-fr "monarca"-noun-ca
"monarca"-noun-ca "monarque"-noun-fr
"monologue"-noun-fr "monòleg"-noun-ca
"monòleg"-noun-ca "monologue"-noun-fr
"monstre"-noun-fr "monstre"-noun-ca
"monstre"-noun-ca "monstre"-noun-fr
"moto"-noun-fr "moto"-noun-ca
"moto"-noun-ca "moto"-noun-fr
"nebot"-noun-ca "neveu"-noun-fr
"neveu"-noun-fr "nebot"-noun-ca
"observatoire"-noun-fr "observatori"-noun-ca
"observatori"-noun-ca "observatoire"-noun-fr
"océan"-noun-fr "oceà"-noun-ca
"oceà"-noun-ca "océan"-noun-fr
"opéra"-noun-fr "òpera"-noun-ca
"òpera"-noun-ca "opéra"-noun-fr
"orbite"-noun-fr "òrbita"-noun-ca
"òrbita"-noun-ca "orbite"-noun-fr
"hort"-noun-ca "verger"-noun-fr
"verger"-noun-fr "hort"-noun-ca
"mirador"-noun-fr "mirador"-noun-ca
"mirador"-noun-ca "mirador"-noun-fr
"pacifista"-noun-ca "pacifiste"-noun-fr
"pacifiste"-noun-fr "pacifista"-noun-ca
"peintre"-noun-fr "pintor"-noun-ca
"pintor"-noun-ca "peintre"-noun-fr
"panique"-noun-fr "pànic"-noun-ca
"pànic"-noun-ca "panique"-noun-fr
"léopard"-noun-fr "lleopard"-noun-ca
"lleopard"-noun-ca "léopard"-noun-fr
"péninsule"-noun-fr "península"-noun-ca
"península"-noun-ca "péninsule"-noun-fr
"pétale"-noun-fr "pètal"-noun-ca
"pètal"-noun-ca "pétale"-noun-fr
"pèlerinage"-noun-fr "romiatge"-noun-ca
"romiatge"-noun-ca "pèlerinage"-noun-fr
"rosa"-noun-ca "rose"-noun-fr
"rose"-noun-fr "rosa"-noun-ca
"pirate"-noun-fr "pirata"-noun-ca
"pirata"-noun-ca "pirate"-noun-fr
"plural"-noun-ca "pluriel"-noun-fr
"pluriel"-noun-fr "plural"-noun-ca
"poche"-noun-fr "butxaca"-noun-ca
"butxaca"-noun-ca "poche"-noun-fr
"grenade"-noun-fr "magrana"-noun-ca
"magrana"-noun-ca "grenade"-noun-fr
"portrait"-noun-fr "retrat"-noun-ca
"retrat"-noun-ca "portrait"-noun-fr
"préhistoire"-noun-fr "prehistòria"-noun-ca
"prehistòria"-noun-ca "préhistoire"-noun-fr
"préposition"-noun-fr "preposició"-noun-ca
"preposició"-noun-ca "préposition"-noun-fr
"productivité"-noun-fr "productivitat"-noun-ca
"productivitat"-noun-ca "productivité"-noun-fr
"projection"-noun-fr "projecció"-noun-ca
"projecció"-noun-ca "projection"-noun-fr
"proliferació"-noun-ca "prolifération"-noun-fr
"prolifération"-noun-fr "proliferació"-noun-ca
"pronom"-noun-fr "pronom"-noun-ca
"pronom"-noun-ca "pronom"-noun-fr
"prophète"-noun-fr "profeta"-noun-ca
"profeta"-noun-ca "prophète"-noun-fr
"prototype"-noun-fr "prototip"-noun-ca
"prototip"-noun-ca "prototype"-noun-fr
"quatuor"-noun-fr "quartet"-noun-ca
"quartet"-noun-ca "quatuor"-noun-fr
"radar"-noun-fr "radar"-noun-ca
"radar"-noun-ca "radar"-noun-fr
"rat"-noun-fr "rata"-noun-ca
"rata"-noun-ca "rat"-noun-fr
"réalisme"-noun-fr "realisme"-noun-ca
"realisme"-noun-ca "réalisme"-noun-fr
"reconstrucció"-noun-ca "reconstruction"-noun-fr
"reconstruction"-noun-fr "reconstrucció"-noun-ca
"régénération"-noun-fr "regeneració"-noun-ca
"regeneració"-noun-ca "régénération"-noun-fr
"réouverture"-noun-fr "reobertura"-noun-ca
"reobertura"-noun-ca "réouverture"-noun-fr
"rhétorique"-noun-fr "retòrica"-noun-ca
"retòrica"-noun-ca "rhétorique"-noun-fr
"robot"-noun-fr "robot"-noun-ca
"robot"-noun-ca "robot"-noun-fr
"rosaire"-noun-fr "rosari"-noun-ca
"rosari"-noun-ca "rosaire"-noun-fr
"motxilla"-noun-ca "sac à dos"-noun-fr
"sac à dos"-noun-fr "motxilla"-noun-ca
"anchois"-noun-fr "anxova"-noun-ca
"anxova"-noun-ca "anchois"-noun-fr
"sardine"-noun-fr "sardina"-noun-ca
"sardina"-noun-ca "sardine"-noun-fr
"salsa"-noun-ca "sauce"-noun-fr
"sauce"-noun-fr "salsa"-noun-ca
"sculpteur"-noun-fr "escultor"-noun-ca
"escultor"-noun-ca "sculpteur"-noun-fr
"escultura"-noun-ca "sculpture"-noun-fr
"sculpture"-noun-fr "escultura"-noun-ca
"vertige"-noun-fr "mareig"-noun-ca
"mareig"-noun-ca "vertige"-noun-fr
"autodétermination"-noun-fr "autodeterminació"-noun-ca
"autodeterminació"-noun-ca "autodétermination"-noun-fr
"sémaphore"-noun-fr "semàfor"-noun-ca
"semàfor"-noun-ca "sémaphore"-noun-fr
"sénateur"-noun-fr "senador"-noun-ca
"senador"-noun-ca "sénateur"-noun-fr
"sensibilisation"-noun-fr "sensibilització"-noun-ca
"sensibilització"-noun-ca "sensibilisation"-noun-fr
"sergent"-noun-fr "sergent"-noun-ca
"sergent"-noun-ca "sergent"-noun-fr
"silhouette"-noun-fr "silueta"-noun-ca
"silueta"-noun-ca "silhouette"-noun-fr
"gratacel"-noun-ca "gratte-ciel"-noun-fr
"gratte-ciel"-noun-fr "gratacel"-noun-ca
"ferrer"-noun-ca "forgeron"-noun-fr
"forgeron"-noun-fr "ferrer"-noun-ca
"sociologue"-noun-fr "sociòleg"-noun-ca
"sociòleg"-noun-ca "sociologue"-noun-fr
"solista"-noun-ca "soliste"-noun-fr
"soliste"-noun-fr "solista"-noun-ca
"souveraineté"-noun-fr "sobirania"-noun-ca
"sobirania"-noun-ca "souveraineté"-noun-fr
"sport"-noun-fr "esport"-noun-ca
"esport"-noun-ca "sport"-noun-fr
"acier"-noun-fr "acer"-noun-ca
"acer"-noun-ca "acier"-noun-fr
"beau-père"-noun-fr "sogre"-noun-ca
"sogre"-noun-ca "beau-père"-noun-fr
"sogre"-noun-ca "beaux-parents"-noun-fr
"beaux-parents"-noun-fr "sogre"-noun-ca
"estomac"-noun-fr "estómac"-noun-ca
"estómac"-noun-ca "estomac"-noun-fr
"sous-marin"-noun-fr "submarí"-noun-ca
"submarí"-noun-ca "sous-marin"-noun-fr
"supervivència"-noun-ca "survivance"-noun-fr
"survivance"-noun-fr "supervivència"-noun-ca
"adolescent"-noun-ca "adolescent"-noun-fr
"adolescent"-noun-fr "adolescent"-noun-ca
"tiers"-noun-fr "terç"-noun-ca
"terç"-noun-ca "tiers"-noun-fr
"crapaud"-noun-fr "gripau"-noun-ca
"gripau"-noun-ca "crapaud"-noun-fr
"touriste"-noun-fr "turista"-noun-ca
"turista"-noun-ca "touriste"-noun-fr
"tournoi"-noun-fr "torneig"-noun-ca
"torneig"-noun-ca "tournoi"-noun-fr
"jouet"-noun-fr "joguina"-noun-ca
"joguina"-noun-ca "jouet"-noun-fr
"tragédie"-noun-fr "tragèdia"-noun-ca
"tragèdia"-noun-ca "tragédie"-noun-fr
"traumatisme"-noun-ca "traumatisme"-noun-fr
"traumatisme"-noun-fr "traumatisme"-noun-ca
"billion"-noun-fr "bilió"-noun-ca
"bilió"-noun-ca "billion"-noun-fr
"trio"-noun-ca "trio"-noun-fr
"trio"-noun-fr "trio"-noun-ca
"trophée"-noun-fr "trofeu"-noun-ca
"trofeu"-noun-ca "trophée"-noun-fr
"paraigua"-noun-ca "parapluie"-noun-fr
"parapluie"-noun-fr "paraigua"-noun-ca
"uranium"-noun-fr "urani"-noun-ca
"urani"-noun-ca "uranium"-noun-fr
"orina"-noun-ca "urine"-noun-fr
"urine"-noun-fr "orina"-noun-ca
"utopie"-noun-fr "utopia"-noun-ca
"utopia"-noun-ca "utopie"-noun-fr
"vibration"-noun-fr "vibració"-noun-ca
"vibració"-noun-ca "vibration"-noun-fr
"violí"-noun-ca "violon"-noun-fr
"violon"-noun-fr "violí"-noun-ca
"vitamine"-noun-fr "vitamina"-noun-ca
"vitamina"-noun-ca "vitamine"-noun-fr
"vocation"-noun-fr "vocació"-noun-ca
"vocació"-noun-ca "vocation"-noun-fr
"blat"-noun-ca "blé"-noun-fr
"blé"-noun-fr "blat"-noun-ca
"vidu"-noun-ca "veuf"-noun-fr
"veuf"-noun-fr "vidu"-noun-ca
"llana"-noun-ca "laine"-noun-fr
"laine"-noun-fr "llana"-noun-ca
"indi"-noun-ca "Indien"-noun-fr
"Indien"-noun-fr "indi"-noun-ca
"bàrbar"-adjective-ca "barbare"-adjective-fr
"barbare"-adjective-fr "bàrbar"-adjective-ca
"antarctique"-adjective-fr "antàrtic"-adjective-ca
"antàrtic"-adjective-ca "antarctique"-adjective-fr
"africain"-adjective-fr "africà"-adjective-ca
"africà"-adjective-ca "africain"-adjective-fr
"andalou"-adjective-fr "andalús"-adjective-ca
"andalús"-adjective-ca "andalou"-adjective-fr
"arabe"-adjective-fr "àrab"-adjective-ca
"àrab"-adjective-ca "arabe"-adjective-fr
"argentí"-adjective-ca "argentin"-adjective-fr
"argentin"-adjective-fr "argentí"-adjective-ca
"asiatique"-adjective-fr "asiàtic"-adjective-ca
"asiàtic"-adjective-ca "asiatique"-adjective-fr
"australien"-adjective-fr "australià"-adjective-ca
"australià"-adjective-ca "australien"-adjective-fr
"austríac"-adjective-ca "autrichien"-adjective-fr
"autrichien"-adjective-fr "austríac"-adjective-ca
"belge"-adjective-fr "belga"-adjective-ca
"belga"-adjective-ca "belge"-adjective-fr
"brésilien"-adjective-fr "brasiler"-adjective-ca
"brasiler"-adjective-ca "brésilien"-adjective-fr
"britannique"-adjective-fr "britànic"-adjective-ca
"britànic"-adjective-ca "britannique"-adjective-fr
"canadien"-adjective-fr "canadenc"-adjective-ca
"canadenc"-adjective-ca "canadien"-adjective-fr
"catalan"-adjective-fr "català"-adjective-ca
"català"-adjective-ca "catalan"-adjective-fr
"catholique"-adjective-fr "catòlic"-adjective-ca
"catòlic"-adjective-ca "catholique"-adjective-fr
"chinois"-adjective-fr "xinès"-adjective-ca
"xinès"-adjective-ca "chinois"-adjective-fr
"chrétien"-adjective-fr "cristià"-adjective-ca
"cristià"-adjective-ca "chrétien"-adjective-fr
"colombien"-adjective-fr "colombià"-adjective-ca
"colombià"-adjective-ca "colombien"-adjective-fr
"danois"-adjective-fr "danès"-adjective-ca
"danès"-adjective-ca "danois"-adjective-fr
"égyptien"-adjective-fr "egipci"-adjective-ca
"egipci"-adjective-ca "égyptien"-adjective-fr
"anglais"-adjective-fr "anglès"-adjective-ca
"anglès"-adjective-ca "anglais"-adjective-fr
"européen"-adjective-fr "europeu"-adjective-ca
"europeu"-adjective-ca "européen"-adjective-fr
"finlandais"-adjective-fr "finlandès"-adjective-ca
"finlandès"-adjective-ca "finlandais"-adjective-fr
"français"-adjective-fr "francès"-adjective-ca
"francès"-adjective-ca "français"-adjective-fr
"allemand"-adjective-fr "alemany"-adjective-ca
"alemany"-adjective-ca "allemand"-adjective-fr
"gothique"-adjective-fr "gòtic"-adjective-ca
"gòtic"-adjective-ca "gothique"-adjective-fr
"grec"-adjective-fr "grec"-adjective-ca
"grec"-adjective-ca "grec"-adjective-fr
"hongrois"-adjective-fr "hongarès"-adjective-ca
"hongarès"-adjective-ca "hongrois"-adjective-fr
"ibérique"-adjective-fr "ibèric"-adjective-ca
"ibèric"-adjective-ca "ibérique"-adjective-fr
"indi"-adjective-ca "indien"-adjective-fr
"indien"-adjective-fr "indi"-adjective-ca
"irlandais"-adjective-fr "irlandès"-adjective-ca
"irlandès"-adjective-ca "irlandais"-adjective-fr
"musulmà"-adjective-ca "musulman"-adjective-fr
"musulman"-adjective-fr "musulmà"-adjective-ca
"islamiste"-adjective-fr "islàmic"-adjective-ca
"islàmic"-adjective-ca "islamiste"-adjective-fr
"islàmic"-adjective-ca "islamique"-adjective-fr
"islamique"-adjective-fr "islàmic"-adjective-ca
"israélien"-adjective-fr "israelià"-adjective-ca
"israelià"-adjective-ca "israélien"-adjective-fr
"italien"-adjective-fr "italià"-adjective-ca
"italià"-adjective-ca "italien"-adjective-fr
"hébreu"-adjective-fr "hebreu"-adjective-ca
"hebreu"-adjective-ca "hébreu"-adjective-fr
"juif"-adjective-fr "jueu"-adjective-ca
"jueu"-adjective-ca "juif"-adjective-fr
"latin"-adjective-fr "llatí"-adjective-ca
"llatí"-adjective-ca "latin"-adjective-fr
"marxiste"-adjective-fr "marxista"-adjective-ca
"marxista"-adjective-ca "marxiste"-adjective-fr
"méditerranéen"-adjective-fr "mediterrani"-adjective-ca
"mediterrani"-adjective-ca "méditerranéen"-adjective-fr
"mexicain"-adjective-fr "mexicà"-adjective-ca
"mexicà"-adjective-ca "mexicain"-adjective-fr
"marocain"-adjective-fr "marroquí"-adjective-ca
"marroquí"-adjective-ca "marocain"-adjective-fr
"tchèque"-adjective-fr "txec"-adjective-ca
"txec"-adjective-ca "tchèque"-adjective-fr
"palestinien"-adjective-fr "palestí"-adjective-ca
"palestí"-adjective-ca "palestinien"-adjective-fr
"polonais"-adjective-fr "polonès"-adjective-ca
"polonès"-adjective-ca "polonais"-adjective-fr
"portugais"-adjective-fr "portuguès"-adjective-ca
"portuguès"-adjective-ca "portugais"-adjective-fr
"russe"-adjective-fr "rus"-adjective-ca
"rus"-adjective-ca "russe"-adjective-fr
"écossais"-adjective-fr "escocès"-adjective-ca
"escocès"-adjective-ca "écossais"-adjective-fr
"soviétique"-adjective-fr "soviètic"-adjective-ca
"soviètic"-adjective-ca "soviétique"-adjective-fr
"castillan"-adjective-fr "castellà"-adjective-ca
"castellà"-adjective-ca "castillan"-adjective-fr
"espagnol"-adjective-fr "espanyol"-adjective-ca
"espanyol"-adjective-ca "espagnol"-adjective-fr
"suédois"-adjective-fr "suec"-adjective-ca
"suec"-adjective-ca "suédois"-adjective-fr
"suisse"-adjective-fr "suís"-adjective-ca
"suís"-adjective-ca "suisse"-adjective-fr
"turc"-adjective-ca "turc"-adjective-fr
"turc"-adjective-fr "turc"-adjective-ca
"ukrainien"-adjective-fr "ucraïnès"-adjective-ca
"ucraïnès"-adjective-ca "ukrainien"-adjective-fr
"valencien"-adjective-fr "valencià"-adjective-ca
