"França"-properNoun-ca "France"-properNoun-fr
"Deleon"-properNoun-fr "Deleon"-properNoun-ca
"stylistique"-adjective-fr "estilístic"-adjective-ca
"estilístic"-adjective-ca "stylistique"-adjective-fr
"baixant"-noun-ca "descente"-noun-fr
"genèse"-noun-fr "gènesi"-noun-ca
"gènesi"-noun-ca "genèse"-noun-fr
"Vigo"-noun-fr "Vigo"-properNoun-ca
"Vigo"-properNoun-ca "Vigo"-noun-fr
"Vigo"-properNoun-ca "Vigo"-properNoun-fr
"Vigo"-properNoun-fr "Vigo"-properNoun-ca
"Gold"-noun-fr "Gold"-properNoun-ca
"Gold"-properNoun-ca "Gold"-noun-fr
"Gold"-properNoun-ca "Gold"-properNoun-fr
"Gold"-properNoun-fr "Gold"-properNoun-ca
"Lallouz"-noun-fr "Lallouz"-properNoun-ca
"Lallouz"-properNoun-ca "Lallouz"-noun-fr
"Lallouz"-properNoun-ca "Lallouz"-properNoun-fr
"Lallouz"-properNoun-fr "Lallouz"-properNoun-ca
"Doblado"-noun-fr "Doblado"-properNoun-ca
"Doblado"-properNoun-ca "Doblado"-noun-fr
"Doblado"-properNoun-ca "Doblado"-properNoun-fr
"Doblado"-properNoun-fr "Doblado"-properNoun-ca
"Azuaga"-noun-fr "Azuaga"-properNoun-ca
"Azuaga"-properNoun-ca "Azuaga"-noun-fr
"Azuaga"-properNoun-ca "Azuaga"-properNoun-fr
"Azuaga"-properNoun-fr "Azuaga"-properNoun-ca
"vie"-noun-fr "vida"-noun-ca
"vida"-noun-ca "vie"-noun-fr
"Baquero"-noun-fr "Baquero"-properNoun-ca
"Baquero"-properNoun-ca "Baquero"-noun-fr
"Baquero"-properNoun-ca "Baquero"-properNoun-fr
"Baquero"-properNoun-fr "Baquero"-properNoun-ca
"promulgation"-noun-fr "promulgació"-noun-ca
"promulgació"-noun-ca "promulgation"-noun-fr
"Calvente"-noun-fr "Calvente"-properNoun-ca
"Calvente"-properNoun-ca "Calvente"-noun-fr
"Calvente"-properNoun-ca "Calvente"-properNoun-fr
"Calvente"-properNoun-fr "Calvente"-properNoun-ca
"Cabrerizo"-noun-fr "Cabrerizo"-properNoun-ca
"Cabrerizo"-properNoun-ca "Cabrerizo"-noun-fr
"Cabrerizo"-properNoun-ca "Cabrerizo"-properNoun-fr
"Cabrerizo"-properNoun-fr "Cabrerizo"-properNoun-ca
"Taha"-noun-fr "Taha"-properNoun-ca
"Taha"-properNoun-ca "Taha"-noun-fr
"Taha"-properNoun-ca "Taha"-properNoun-fr
"Taha"-properNoun-fr "Taha"-properNoun-ca
"intermédiaire"-noun-fr "mitjancer"-noun-ca
"intermédiaire"-noun-fr "intermediari"-noun-ca
"mitjancer"-noun-ca "intermédiaire"-noun-fr
"intermediari"-noun-ca "intermédiaire"-noun-fr
"adjudication"-noun-fr "adjudicació"-noun-ca
"adjudicació"-noun-ca "adjudication"-noun-fr
"Bologne"-properNoun-fr "Bolonya"-properNoun-ca
"Bolonya"-properNoun-ca "Bologne"-properNoun-fr
"Sarrazin"-noun-fr "Sarrazin"-properNoun-ca
"Sarrazin"-properNoun-ca "Sarrazin"-noun-fr
"Sarrazin"-properNoun-ca "Sarrazin"-properNoun-fr
"Sarrazin"-properNoun-fr "Sarrazin"-properNoun-ca
"subdivision"-noun-fr "subdivisió"-noun-ca
"subdivisió"-noun-ca "subdivision"-noun-fr
"Carbajal"-noun-fr "Carbajal"-properNoun-ca
"Carbajal"-properNoun-ca "Carbajal"-noun-fr
"Carbajal"-properNoun-ca "Carbajal"-properNoun-fr
"Carbajal"-properNoun-fr "Carbajal"-properNoun-ca
"Darcy"-noun-fr "Darcy"-properNoun-ca
"Darcy"-properNoun-ca "Darcy"-noun-fr
"Darcy"-properNoun-ca "Darcy"-properNoun-fr
"Darcy"-properNoun-fr "Darcy"-properNoun-ca
"Cunill"-noun-fr "Cunill"-properNoun-ca
"Cunill"-properNoun-ca "Cunill"-noun-fr
"Cunill"-properNoun-ca "Cunill"-properNoun-fr
"Cunill"-properNoun-fr "Cunill"-properNoun-ca
"Pujolrás"-noun-fr "Pujolrás"-properNoun-ca
"Pujolrás"-properNoun-ca "Pujolrás"-noun-fr
"Pujolrás"-properNoun-ca "Pujolrás"-properNoun-fr
"Pujolrás"-properNoun-fr "Pujolrás"-properNoun-ca
"Coca"-noun-fr "Coca"-properNoun-ca
"Coca"-properNoun-ca "Coca"-noun-fr
"Coca"-properNoun-ca "Coca"-properNoun-fr
"Coca"-properNoun-fr "Coca"-properNoun-ca
"Campas"-noun-fr "Campas"-properNoun-ca
"Campas"-properNoun-ca "Campas"-noun-fr
"Campas"-properNoun-ca "Campas"-properNoun-fr
"Campas"-properNoun-fr "Campas"-properNoun-ca
"Carlone"-noun-fr "Carlone"-properNoun-ca
"Carlone"-properNoun-ca "Carlone"-noun-fr
"Carlone"-properNoun-ca "Carlone"-properNoun-fr
"Carlone"-properNoun-fr "Carlone"-properNoun-ca
"Delarosbil"-noun-fr "Delarosbil"-properNoun-ca
"Delarosbil"-properNoun-ca "Delarosbil"-noun-fr
"Delarosbil"-properNoun-ca "Delarosbil"-properNoun-fr
"Delarosbil"-properNoun-fr "Delarosbil"-properNoun-ca
"Vázquez"-noun-fr "Vázquez"-properNoun-ca
"Vázquez"-properNoun-ca "Vázquez"-noun-fr
"Vázquez"-properNoun-ca "Vázquez"-properNoun-fr
"Vázquez"-properNoun-fr "Vázquez"-properNoun-ca
"confronter"-verb-fr "acarar"-verb-ca
"acarar"-verb-ca "confronter"-verb-fr
"Puges"-noun-fr "Puges"-properNoun-ca
"Puges"-properNoun-ca "Puges"-noun-fr
"Puges"-properNoun-ca "Puges"-properNoun-fr
"Puges"-properNoun-fr "Puges"-properNoun-ca
"rébellion"-noun-fr "rebel·lia"-noun-ca
"rebel·lia"-noun-ca "rébellion"-noun-fr
"aisselle"-noun-fr "aixella"-noun-ca
"aixella"-noun-ca "aisselle"-noun-fr
"entropie"-noun-fr "entropia"-noun-ca
"entropia"-noun-ca "entropie"-noun-fr
"rythmer"-verb-fr "acompassar"-verb-ca
"acompassar"-verb-ca "rythmer"-verb-fr
"Sissoko"-noun-fr "Sissoko"-properNoun-ca
"Sissoko"-properNoun-ca "Sissoko"-noun-fr
"Sissoko"-properNoun-ca "Sissoko"-properNoun-fr
"Sissoko"-properNoun-fr "Sissoko"-properNoun-ca
"turbine"-noun-fr "turbina"-noun-ca
"turbina"-noun-ca "turbine"-noun-fr
"Castille-La Manche"-properNoun-fr "Castella-la Manxa"-properNoun-ca
"Castella-la Manxa"-properNoun-ca "Castille-La Manche"-properNoun-fr
"discipliner"-verb-fr "disciplinar"-verb-ca
"disciplinar"-verb-ca "discipliner"-verb-fr
"Orri"-noun-fr "Orri"-properNoun-ca
"Orri"-properNoun-ca "Orri"-noun-fr
"Orri"-properNoun-ca "Orri"-properNoun-fr
"Orri"-properNoun-fr "Orri"-properNoun-ca
"Carcassonne"-properNoun-fr "Carcassona"-properNoun-ca
"Carcassona"-properNoun-ca "Carcassonne"-properNoun-fr
"Fermin"-noun-fr "Fermin"-properNoun-ca
"Fermin"-properNoun-ca "Fermin"-noun-fr
"Fermin"-properNoun-ca "Fermin"-properNoun-fr
"Fermin"-properNoun-fr "Fermin"-properNoun-ca
"Silveira"-noun-fr "Silveira"-properNoun-ca
"Silveira"-properNoun-ca "Silveira"-noun-fr
"Silveira"-properNoun-ca "Silveira"-properNoun-fr
"Silveira"-properNoun-fr "Silveira"-properNoun-ca
"Robbins"-noun-fr "Robbins"-properNoun-ca
"Robbins"-properNoun-ca "Robbins"-noun-fr
"Robbins"-properNoun-ca "Robbins"-properNoun-fr
"Robbins"-properNoun-fr "Robbins"-properNoun-ca
"découvrir"-verb-fr "esbrinar"-verb-ca
"esbrinar"-verb-ca "découvrir"-verb-fr
"ribambelle"-noun-fr "reguitzell"-noun-ca
"reguitzell"-noun-ca "ribambelle"-noun-fr
"Moncusí"-noun-fr "Moncusí"-properNoun-ca
"Moncusí"-properNoun-ca "Moncusí"-noun-fr
"Moncusí"-properNoun-ca "Moncusí"-properNoun-fr
"Moncusí"-properNoun-fr "Moncusí"-properNoun-ca
"malheur"-noun-fr "desgràcia"-noun-ca
"malheur"-noun-fr "infortuni"-noun-ca
"desgràcia"-noun-ca "malheur"-noun-fr
"infortuni"-noun-ca "malheur"-noun-fr
"long-métrage"-noun-fr "llargmetratge"-noun-ca
"llargmetratge"-noun-ca "long-métrage"-noun-fr
"Marchena"-noun-fr "Marchena"-properNoun-ca
"Marchena"-properNoun-ca "Marchena"-noun-fr
"Marchena"-properNoun-ca "Marchena"-properNoun-fr
"Marchena"-properNoun-fr "Marchena"-properNoun-ca
"Olot"-properNoun-fr "Olot"-properNoun-ca
"Olot"-properNoun-ca "Olot"-properNoun-fr
"Boté"-noun-fr "Boté"-properNoun-ca
"Boté"-properNoun-ca "Boté"-noun-fr
"Boté"-properNoun-ca "Boté"-properNoun-fr
"Boté"-properNoun-fr "Boté"-properNoun-ca
"clamer"-verb-fr "clamar"-verb-ca
"clamar"-verb-ca "clamer"-verb-fr
"Plana"-noun-fr "Plana"-properNoun-ca
"Plana"-properNoun-ca "Plana"-noun-fr
"Plana"-properNoun-ca "Plana"-properNoun-fr
"Plana"-properNoun-fr "Plana"-properNoun-ca
"Polonio"-noun-fr "Polonio"-properNoun-ca
"Polonio"-properNoun-ca "Polonio"-noun-fr
"Polonio"-properNoun-ca "Polonio"-properNoun-fr
"Polonio"-properNoun-fr "Polonio"-properNoun-ca
"endetter"-verb-fr "endeutar"-verb-ca
"endeutar"-verb-ca "endetter"-verb-fr
"Azor"-noun-fr "Azor"-properNoun-ca
"Azor"-properNoun-ca "Azor"-noun-fr
"Azor"-properNoun-ca "Azor"-properNoun-fr
"Azor"-properNoun-fr "Azor"-properNoun-ca
"Peidro"-noun-fr "Peidro"-properNoun-ca
"Peidro"-properNoun-ca "Peidro"-noun-fr
"Peidro"-properNoun-ca "Peidro"-properNoun-fr
"Peidro"-properNoun-fr "Peidro"-properNoun-ca
"Boileau"-noun-fr "Boileau"-properNoun-ca
"Boileau"-properNoun-ca "Boileau"-noun-fr
"Boileau"-properNoun-ca "Boileau"-properNoun-fr
"Boileau"-properNoun-fr "Boileau"-properNoun-ca
"Escaut"-properNoun-fr "Escalda"-properNoun-ca
"Escalda"-properNoun-ca "Escaut"-properNoun-fr
"silencieusement"-adverb-fr "silenciosament"-adverb-ca
"silenciosament"-adverb-ca "silencieusement"-adverb-fr
"côlon"-noun-fr "còlon"-noun-ca
"còlon"-noun-ca "côlon"-noun-fr
"invertébré"-noun-fr "invertebrat"-noun-ca
"invertebrat"-noun-ca "invertébré"-noun-fr
"filtre"-noun-fr "filtre"-noun-ca
"filtre"-noun-ca "filtre"-noun-fr
"Ronda"-noun-fr "Ronda"-properNoun-ca
"Ronda"-properNoun-ca "Ronda"-noun-fr
"Ronda"-properNoun-ca "Ronda"-properNoun-fr
"Ronda"-properNoun-fr "Ronda"-properNoun-ca
"Tapies"-noun-fr "Tapies"-properNoun-ca
"Tapies"-properNoun-ca "Tapies"-noun-fr
"Tapies"-properNoun-ca "Tapies"-properNoun-fr
"Tapies"-properNoun-fr "Tapies"-properNoun-ca
"Sanjuan"-noun-fr "Sanjuan"-properNoun-ca
"Sanjuan"-properNoun-ca "Sanjuan"-noun-fr
"Sanjuan"-properNoun-ca "Sanjuan"-properNoun-fr
"Sanjuan"-properNoun-fr "Sanjuan"-properNoun-ca
"jouet"-noun-fr "joguet"-noun-ca
"joguet"-noun-ca "jouet"-noun-fr
"Genís"-noun-fr "Genís"-properNoun-ca
"Genís"-properNoun-ca "Genís"-noun-fr
"Genís"-properNoun-ca "Genís"-properNoun-fr
"Genís"-properNoun-fr "Genís"-properNoun-ca
"enxampar"-verb-ca "attraper"-verb-fr
"attraper"-verb-fr "enxampar"-verb-ca
"Arpin"-noun-fr "Arpin"-properNoun-ca
"Arpin"-properNoun-ca "Arpin"-noun-fr
"Arpin"-properNoun-ca "Arpin"-properNoun-fr
"Arpin"-properNoun-fr "Arpin"-properNoun-ca
"pathogène"-adjective-fr "patogen"-adjective-ca
"patogen"-adjective-ca "pathogène"-adjective-fr
"Rabadán"-noun-fr "Rabadán"-properNoun-ca
"Rabadán"-properNoun-ca "Rabadán"-noun-fr
"Rabadán"-properNoun-ca "Rabadán"-properNoun-fr
"Rabadán"-properNoun-fr "Rabadán"-properNoun-ca
"Sargent"-noun-fr "Sargent"-properNoun-ca
"Sargent"-properNoun-ca "Sargent"-noun-fr
"Sargent"-properNoun-ca "Sargent"-properNoun-fr
"Sargent"-properNoun-fr "Sargent"-properNoun-ca
"infériorité"-noun-fr "inferioritat"-noun-ca
"inferioritat"-noun-ca "infériorité"-noun-fr
"Morros"-noun-fr "Morros"-properNoun-ca
"Morros"-properNoun-ca "Morros"-noun-fr
"Morros"-properNoun-ca "Morros"-properNoun-fr
"Morros"-properNoun-fr "Morros"-properNoun-ca
"Crosas"-noun-fr "Crosas"-properNoun-ca
"Crosas"-properNoun-ca "Crosas"-noun-fr
"Crosas"-properNoun-ca "Crosas"-properNoun-fr
"Crosas"-properNoun-fr "Crosas"-properNoun-ca
"Resendes"-noun-fr "Resendes"-properNoun-ca
"Resendes"-properNoun-ca "Resendes"-noun-fr
"Resendes"-properNoun-ca "Resendes"-properNoun-fr
"Resendes"-properNoun-fr "Resendes"-properNoun-ca
"Lama"-noun-fr "Lama"-properNoun-ca
"Lama"-properNoun-ca "Lama"-noun-fr
"Lama"-properNoun-ca "Lama"-properNoun-fr
"Lama"-properNoun-fr "Lama"-properNoun-ca
"Verret"-noun-fr "Verret"-properNoun-ca
"Verret"-properNoun-ca "Verret"-noun-fr
"Verret"-properNoun-ca "Verret"-properNoun-fr
"Verret"-properNoun-fr "Verret"-properNoun-ca
"crêpe"-noun-fr "crespó"-noun-ca
"crespó"-noun-ca "crêpe"-noun-fr
"Pradas"-noun-fr "Pradas"-properNoun-ca
"Pradas"-properNoun-ca "Pradas"-noun-fr
"Pradas"-properNoun-ca "Pradas"-properNoun-fr
"Pradas"-properNoun-fr "Pradas"-properNoun-ca
"Mònica"-properNoun-fr "Mònica"-properNoun-ca
"Mònica"-properNoun-ca "Mònica"-properNoun-fr
"self-government"-noun-fr "autogovern"-noun-ca
"autogovern"-noun-ca "self-government"-noun-fr
"Danube"-properNoun-fr "Danubi"-properNoun-ca
"Danubi"-properNoun-ca "Danube"-properNoun-fr
"motocycliste"-adjective-fr "motociclista"-adjective-ca
"motociclista"-adjective-ca "motocycliste"-adjective-fr
"Gurreri"-noun-fr "Gurreri"-properNoun-ca
"Gurreri"-properNoun-ca "Gurreri"-noun-fr
"Gurreri"-properNoun-ca "Gurreri"-properNoun-fr
"Gurreri"-properNoun-fr "Gurreri"-properNoun-ca
"Richards"-noun-fr "Richards"-properNoun-ca
"Richards"-properNoun-ca "Richards"-noun-fr
"Richards"-properNoun-ca "Richards"-properNoun-fr
"Richards"-properNoun-fr "Richards"-properNoun-ca
"de Gràcia"-noun-fr "de Gràcia"-properNoun-ca
"de Gràcia"-properNoun-ca "de Gràcia"-noun-fr
"de Gràcia"-properNoun-ca "de Gràcia"-properNoun-fr
"de Gràcia"-properNoun-fr "de Gràcia"-properNoun-ca
"Carreiro"-noun-fr "Carreiro"-properNoun-ca
"Carreiro"-properNoun-ca "Carreiro"-noun-fr
"Carreiro"-properNoun-ca "Carreiro"-properNoun-fr
"Carreiro"-properNoun-fr "Carreiro"-properNoun-ca
"féministe"-noun-fr "feminista"-noun-ca
"feminista"-noun-ca "féministe"-noun-fr
"prosodie"-noun-fr "prosòdia"-noun-ca
"prosòdia"-noun-ca "prosodie"-noun-fr
"Caubet"-noun-fr "Caubet"-properNoun-ca
"Caubet"-properNoun-ca "Caubet"-noun-fr
"Caubet"-properNoun-ca "Caubet"-properNoun-fr
"Caubet"-properNoun-fr "Caubet"-properNoun-ca
"nominatif"-noun-fr "nominatiu"-noun-ca
"nominatiu"-noun-ca "nominatif"-noun-fr
"Huanca"-noun-fr "Huanca"-properNoun-ca
"Huanca"-properNoun-ca "Huanca"-noun-fr
"Huanca"-properNoun-ca "Huanca"-properNoun-fr
"Huanca"-properNoun-fr "Huanca"-properNoun-ca
"Calderón"-noun-fr "Calderón"-properNoun-ca
"Calderón"-properNoun-ca "Calderón"-noun-fr
"Calderón"-properNoun-ca "Calderón"-properNoun-fr
"Calderón"-properNoun-fr "Calderón"-properNoun-ca
"Borrull"-noun-fr "Borrull"-properNoun-ca
"Borrull"-properNoun-ca "Borrull"-noun-fr
"Borrull"-properNoun-ca "Borrull"-properNoun-fr
"Borrull"-properNoun-fr "Borrull"-properNoun-ca
"Watt"-noun-fr "Watt"-properNoun-ca
"Watt"-properNoun-ca "Watt"-noun-fr
"Watt"-properNoun-ca "Watt"-properNoun-fr
"Watt"-properNoun-fr "Watt"-properNoun-ca
"Mourinho"-noun-fr "Mourinho"-properNoun-ca
"Mourinho"-properNoun-ca "Mourinho"-noun-fr
"Mourinho"-properNoun-ca "Mourinho"-properNoun-fr
"Mourinho"-properNoun-fr "Mourinho"-properNoun-ca
"inhibition"-noun-fr "inhibició"-noun-ca
"inhibició"-noun-ca "inhibition"-noun-fr
"fossé"-noun-fr "fosa"-noun-ca
"fossé"-noun-fr "cuneta"-noun-ca
"fosa"-noun-ca "fossé"-noun-fr
"cuneta"-noun-ca "fossé"-noun-fr
"divulgateur"-noun-fr "divulgador"-noun-ca
"divulgador"-noun-ca "divulgateur"-noun-fr
"bulle"-noun-fr "bombolla"-noun-ca
"bombolla"-noun-ca "bulle"-noun-fr
"Caraïbe"-properNoun-fr "Carib"-properNoun-ca
"Carib"-properNoun-ca "Caraïbe"-properNoun-fr
"Marino"-noun-fr "Marino"-properNoun-ca
"Marino"-properNoun-ca "Marino"-noun-fr
"Marino"-properNoun-ca "Marino"-properNoun-fr
"Marino"-properNoun-fr "Marino"-properNoun-ca
"radiologie"-noun-fr "radiologia"-noun-ca
"radiologia"-noun-ca "radiologie"-noun-fr
"astronomiquement"-adverb-fr "astronòmicament"-adverb-ca
"astronòmicament"-adverb-ca "astronomiquement"-adverb-fr
"Gual"-noun-fr "Gual"-properNoun-ca
"Gual"-properNoun-ca "Gual"-noun-fr
"Gual"-properNoun-ca "Gual"-properNoun-fr
"Gual"-properNoun-fr "Gual"-properNoun-ca
"amazone"-noun-fr "amazona"-noun-ca
"amazona"-noun-ca "amazone"-noun-fr
"Tarrida"-noun-fr "Tarrida"-properNoun-ca
"Tarrida"-properNoun-ca "Tarrida"-noun-fr
"Tarrida"-properNoun-ca "Tarrida"-properNoun-fr
"Tarrida"-properNoun-fr "Tarrida"-properNoun-ca
"Canal"-noun-fr "Canal"-properNoun-ca
"Canal"-properNoun-ca "Canal"-noun-fr
"Canal"-properNoun-ca "Canal"-properNoun-fr
"Canal"-properNoun-fr "Canal"-properNoun-ca
"Regàs"-noun-fr "Regàs"-properNoun-ca
"Regàs"-properNoun-ca "Regàs"-noun-fr
"Regàs"-properNoun-ca "Regàs"-properNoun-fr
"Regàs"-properNoun-fr "Regàs"-properNoun-ca
"trilatéralement"-adverb-fr "trilateralment"-adverb-ca
"trilateralment"-adverb-ca "trilatéralement"-adverb-fr
"Cologne"-properNoun-fr "Colònia"-properNoun-ca
"Colònia"-properNoun-ca "Cologne"-properNoun-fr
"le long de"-preposition-fr "al llarg de"-preposition-ca
"al llarg de"-preposition-ca "le long de"-preposition-fr
"al llarg de"-preposition-ca "au long de"-preposition-fr
"al llarg de"-preposition-ca "au fur et à mesure de"-preposition-fr
"au long de"-preposition-fr "al llarg de"-preposition-ca
"au fur et à mesure de"-preposition-fr "al llarg de"-preposition-ca
"Garrós"-noun-fr "Garrós"-properNoun-ca
"Garrós"-properNoun-ca "Garrós"-noun-fr
"Garrós"-properNoun-ca "Garrós"-properNoun-fr
"Garrós"-properNoun-fr "Garrós"-properNoun-ca
"Ronald"-properNoun-fr "Ronald"-properNoun-ca
"Ronald"-properNoun-ca "Ronald"-properNoun-fr
"eschatologie"-noun-fr "escatologia"-noun-ca
"escatologia"-noun-ca "eschatologie"-noun-fr
"Gatius"-noun-fr "Gatius"-properNoun-ca
"Gatius"-properNoun-ca "Gatius"-noun-fr
"Gatius"-properNoun-ca "Gatius"-properNoun-fr
"Gatius"-properNoun-fr "Gatius"-properNoun-ca
"simulation"-noun-fr "simulació"-noun-ca
"simulació"-noun-ca "simulation"-noun-fr
"onzième"-adjective-fr "onzè"-adjective-ca
"onzè"-adjective-ca "onzième"-adjective-fr
"aphorisme"-noun-fr "aforisme"-noun-ca
"aforisme"-noun-ca "aphorisme"-noun-fr
"Sud-Américain"-noun-fr "sud-americà"-noun-ca
"sud-americà"-noun-ca "Sud-Américain"-noun-fr
"institut"-noun-fr "institut"-noun-ca
"institut"-noun-ca "institut"-noun-fr
"capital"-adjective-fr "cabdal"-adjective-ca
"cabdal"-adjective-ca "capital"-adjective-fr
"Tukkiapik"-noun-fr "Tukkiapik"-properNoun-ca
"Tukkiapik"-properNoun-ca "Tukkiapik"-noun-fr
"Tukkiapik"-properNoun-ca "Tukkiapik"-properNoun-fr
"Tukkiapik"-properNoun-fr "Tukkiapik"-properNoun-ca
"Sophia"-properNoun-fr "Sophia"-properNoun-ca
"Sophia"-properNoun-ca "Sophia"-properNoun-fr
"Ness"-noun-fr "Ness"-properNoun-ca
"Ness"-properNoun-ca "Ness"-noun-fr
"Ness"-properNoun-ca "Ness"-properNoun-fr
"Ness"-properNoun-fr "Ness"-properNoun-ca
"minorquin"-adjective-fr "menorquí"-adjective-ca
"menorquí"-adjective-ca "minorquin"-adjective-fr
"réélection"-noun-fr "reelecció"-noun-ca
"reelecció"-noun-ca "réélection"-noun-fr
"fat"-adjective-fr "fat"-adjective-ca
"fat"-adjective-ca "fat"-adjective-fr
"Torrecillas"-noun-fr "Torrecillas"-properNoun-ca
"Torrecillas"-properNoun-ca "Torrecillas"-noun-fr
"Torrecillas"-properNoun-ca "Torrecillas"-properNoun-fr
"Torrecillas"-properNoun-fr "Torrecillas"-properNoun-ca
"parent"-noun-ca "parent"-noun-fr
"légèrement"-adverb-fr "lleument"-adverb-ca
"lleument"-adverb-ca "légèrement"-adverb-fr
"Bernèche"-noun-fr "Bernèche"-properNoun-ca
"Bernèche"-properNoun-ca "Bernèche"-noun-fr
"Bernèche"-properNoun-ca "Bernèche"-properNoun-fr
"Bernèche"-properNoun-fr "Bernèche"-properNoun-ca
"Archs"-noun-fr "Archs"-properNoun-ca
"Archs"-properNoun-ca "Archs"-noun-fr
"Archs"-properNoun-ca "Archs"-properNoun-fr
"Archs"-properNoun-fr "Archs"-properNoun-ca
"Hallikmägi"-noun-fr "Hallikmägi"-properNoun-ca
"Hallikmägi"-properNoun-ca "Hallikmägi"-noun-fr
"Hallikmägi"-properNoun-ca "Hallikmägi"-properNoun-fr
"Hallikmägi"-properNoun-fr "Hallikmägi"-properNoun-ca
"Forgione"-noun-fr "Forgione"-properNoun-ca
"Forgione"-properNoun-ca "Forgione"-noun-fr
"Forgione"-properNoun-ca "Forgione"-properNoun-fr
"Forgione"-properNoun-fr "Forgione"-properNoun-ca
"Paolo"-properNoun-ca "Paolo"-properNoun-fr
"Paolo"-properNoun-fr "Paolo"-properNoun-ca
"Allard"-noun-fr "Allard"-properNoun-ca
"Allard"-properNoun-ca "Allard"-noun-fr
"Allard"-properNoun-ca "Allard"-properNoun-fr
"Allard"-properNoun-fr "Allard"-properNoun-ca
"collatéral"-adjective-fr "col·lateral"-adjective-ca
"col·lateral"-adjective-ca "collatéral"-adjective-fr
"Francis"-properNoun-ca "Francis"-properNoun-fr
"Francis"-properNoun-fr "Francis"-properNoun-ca
"détection"-noun-fr "detecció"-noun-ca
"detecció"-noun-ca "détection"-noun-fr
"Guérette"-noun-fr "Guérette"-properNoun-ca
"Guérette"-properNoun-ca "Guérette"-noun-fr
"Guérette"-properNoun-ca "Guérette"-properNoun-fr
"Guérette"-properNoun-fr "Guérette"-properNoun-ca
"Besora"-noun-fr "Besora"-properNoun-ca
"Besora"-properNoun-ca "Besora"-noun-fr
"Besora"-properNoun-ca "Besora"-properNoun-fr
"Besora"-properNoun-fr "Besora"-properNoun-ca
"radeau"-noun-fr "rai"-noun-ca
"rai"-noun-ca "radeau"-noun-fr
"Calvache"-noun-fr "Calvache"-properNoun-ca
"Calvache"-properNoun-ca "Calvache"-noun-fr
"Calvache"-properNoun-ca "Calvache"-properNoun-fr
"Calvache"-properNoun-fr "Calvache"-properNoun-ca
"Fabi"-noun-fr "Fabi"-properNoun-ca
"Fabi"-properNoun-ca "Fabi"-noun-fr
"Fabi"-properNoun-ca "Fabi"-properNoun-fr
"Fabi"-properNoun-fr "Fabi"-properNoun-ca
"Hovington"-noun-fr "Hovington"-properNoun-ca
"Hovington"-properNoun-ca "Hovington"-noun-fr
"Hovington"-properNoun-ca "Hovington"-properNoun-fr
"Hovington"-properNoun-fr "Hovington"-properNoun-ca
"Gousse"-noun-fr "Gousse"-properNoun-ca
"Gousse"-properNoun-ca "Gousse"-noun-fr
"Gousse"-properNoun-ca "Gousse"-properNoun-fr
"Gousse"-properNoun-fr "Gousse"-properNoun-ca
"Carnevale"-noun-fr "Carnevale"-properNoun-ca
"Carnevale"-properNoun-ca "Carnevale"-noun-fr
"Carnevale"-properNoun-ca "Carnevale"-properNoun-fr
"Carnevale"-properNoun-fr "Carnevale"-properNoun-ca
"Laboissonnière"-noun-fr "Laboissonnière"-properNoun-ca
"Laboissonnière"-properNoun-ca "Laboissonnière"-noun-fr
"Laboissonnière"-properNoun-ca "Laboissonnière"-properNoun-fr
"Laboissonnière"-properNoun-fr "Laboissonnière"-properNoun-ca
"mouette"-noun-fr "gavina"-noun-ca
"gavina"-noun-ca "mouette"-noun-fr
"oppresseur"-noun-fr "opressor"-noun-ca
"opressor"-noun-ca "oppresseur"-noun-fr
"apathiquement"-adverb-fr "apàticament"-adverb-ca
"apàticament"-adverb-ca "apathiquement"-adverb-fr
"Chalifour"-noun-fr "Chalifour"-properNoun-ca
"Chalifour"-properNoun-ca "Chalifour"-noun-fr
"Chalifour"-properNoun-ca "Chalifour"-properNoun-fr
"Chalifour"-properNoun-fr "Chalifour"-properNoun-ca
"radicaliser"-verb-fr "radicalitzar"-verb-ca
"radicalitzar"-verb-ca "radicaliser"-verb-fr
"cité"-adjective-fr "citat"-adjective-ca
"citat"-adjective-ca "cité"-adjective-fr
"Almeda"-noun-fr "Almeda"-properNoun-ca
"Almeda"-properNoun-ca "Almeda"-noun-fr
"Almeda"-properNoun-ca "Almeda"-properNoun-fr
"Almeda"-properNoun-fr "Almeda"-properNoun-ca
"avertir"-verb-fr "advertir"-verb-ca
"advertir"-verb-ca "avertir"-verb-fr
"Lacambra"-noun-fr "Lacambra"-properNoun-ca
"Lacambra"-properNoun-ca "Lacambra"-noun-fr
"Lacambra"-properNoun-ca "Lacambra"-properNoun-fr
"Lacambra"-properNoun-fr "Lacambra"-properNoun-ca
"corsaire"-noun-fr "corsari"-noun-ca
"corsari"-noun-ca "corsaire"-noun-fr
"Carlos"-properNoun-fr "Carlos"-properNoun-ca
"Carlos"-properNoun-ca "Carlos"-properNoun-fr
"culture"-noun-fr "cultura"-noun-ca
"culture"-noun-fr "conreu"-noun-ca
"culture"-noun-fr "cultiu"-noun-ca
"cultura"-noun-ca "culture"-noun-fr
"conreu"-noun-ca "culture"-noun-fr
"cultiu"-noun-ca "culture"-noun-fr
"Esquerra"-noun-fr "Esquerra"-properNoun-ca
"Esquerra"-properNoun-ca "Esquerra"-noun-fr
"Esquerra"-properNoun-ca "Esquerra"-properNoun-fr
"Esquerra"-properNoun-fr "Esquerra"-properNoun-ca
