"Aalst"-properNoun-eo "Aalst"-properNoun-fr
"rajustement"-noun-fr "reĝustigo"-noun-eo
"rajustement"-noun-fr "reĝustiĝo"-noun-eo
"reĝustiĝo"-noun-eo "rajustement"-noun-fr
"reinterpreta"-adjective-eo "réinterprétatif"-adjective-fr
"réinterprétatif"-adjective-fr "reinterpreta"-adjective-eo
"reinterprete"-adverb-eo "réinterprétativement"-adverb-fr
"réinterprétativement"-adverb-fr "reinterprete"-adverb-eo
"rekompence pro"-preposition-eo "en récompense de"-preposition-fr
"rekompence pro"-preposition-eo "pour la peine de"-preposition-fr
"en récompense de"-preposition-fr "rekompence pro"-preposition-eo
"pour la peine de"-preposition-fr "rekompence pro"-preposition-eo
"rekompilaĵo"-noun-eo "recompilation"-noun-fr
"recompilation"-noun-fr "rekompilaĵo"-noun-eo
"recompilation"-noun-fr "rekompilo"-noun-eo
"rekompilo"-noun-eo "recompilation"-noun-fr
"rekompili"-verb-eo "recompiler"-verb-fr
"recompiler"-verb-fr "rekompili"-verb-eo
"rektifebla"-adjective-eo "rectifiable"-adjective-fr
"rectifiable"-adjective-fr "rektifebla"-adjective-eo
"redresseur"-noun-fr "rektigilo"-noun-eo
"rektigilo"-noun-eo "redresseur"-noun-fr
"rektoŝnuro"-noun-eo "cordeau"-noun-fr
"cordeau"-noun-fr "rektoŝnuro"-noun-eo
"rekupereble"-adverb-eo "récupérablement"-adverb-fr
"récupérablement"-adverb-fr "rekupereble"-adverb-eo
"rekursive"-adverb-eo "récursivement"-adverb-fr
"récursivement"-adverb-fr "rekursive"-adverb-eo
"rekvizito"-noun-eo "accessoire de théâtre"-noun-fr
"accessoire de théâtre"-noun-fr "rekvizito"-noun-eo
"relacie"-adverb-eo "relationnellement"-adverb-fr
"relationnellement"-adverb-fr "relacie"-adverb-eo
"relegado"-noun-eo "relecture"-noun-fr
"relecture"-noun-fr "relegado"-noun-eo
"relecture"-noun-fr "relego"-noun-eo
"relego"-noun-eo "relecture"-noun-fr
"releganto"-noun-eo "relecteur"-noun-fr
"relecteur"-noun-fr "releganto"-noun-eo
"relikvujo"-noun-eo "reliquaire"-noun-fr
"reliquaire"-noun-fr "relikvujo"-noun-eo
"reltobogano"-noun-eo "montagnes russes"-noun-fr
"montagnes russes"-noun-fr "reltobogano"-noun-eo
"remalsupreniro"-noun-eo "redescente"-noun-fr
"redescente"-noun-fr "remalsupreniro"-noun-eo
"Renaix"-properNoun-eo "Renaix"-properNoun-fr
"Renaix"-properNoun-fr "Renaix"-properNoun-eo
"renversaĵo"-noun-eo "dérangement"-noun-fr
"dérangement"-noun-fr "renversaĵo"-noun-eo
"Repentigny"-properNoun-eo "Repentigny"-properNoun-fr
"Repentigny"-properNoun-fr "Repentigny"-properNoun-eo
"repetitora"-adjective-eo "répétiteur"-adjective-fr
"répétiteur"-adjective-fr "repetitora"-adjective-eo
"replonĝi"-verb-eo "replonger"-verb-fr
"replonger"-verb-fr "replonĝi"-verb-eo
"reprezalii"-verb-eo "exercer des représailles"-verb-fr
"exercer des représailles"-verb-fr "reprezalii"-verb-eo
"reprovizado"-noun-eo "réapprovisionnement"-noun-fr
"réapprovisionnement"-noun-fr "reprovizado"-noun-eo
"réapprovisionnement"-noun-fr "reprovizo"-noun-eo
"reprovizo"-noun-eo "réapprovisionnement"-noun-fr
"repso"-noun-eo "reps"-noun-fr
"reps"-noun-fr "repso"-noun-eo
"respektemulo"-noun-eo "considéré"-noun-fr
"considéré"-noun-fr "respektemulo"-noun-eo
"respondil-registrilo"-noun-eo "répondeur-enregistreur"-noun-fr
"répondeur-enregistreur"-noun-fr "respondil-registrilo"-noun-eo
"reta ligo"-noun-eo "lien externe"-noun-fr
"lien externe"-noun-fr "reta ligo"-noun-eo
"retbabilado"-noun-eo "clavardage"-noun-fr
"clavardage"-noun-fr "retbabilado"-noun-eo
"retflugilulo"-noun-eo "névroptère"-noun-fr
"retflugilulo"-noun-eo "planipenne"-noun-fr
"névroptère"-noun-fr "retflugilulo"-noun-eo
"planipenne"-noun-fr "retflugilulo"-noun-eo
"retletero"-noun-eo "message électronique"-noun-fr
"message électronique"-noun-fr "retletero"-noun-eo
"retpoŝtilo"-noun-eo "messagerie électronique"-noun-fr
"messagerie électronique"-noun-fr "retpoŝtilo"-noun-eo
"retro"-adverb-eo "rétro"-adverb-fr
"rétro"-adverb-fr "retro"-adverb-eo
"retroderivaĵo"-noun-eo "mot réanalysé"-noun-fr
"mot réanalysé"-noun-fr "retroderivaĵo"-noun-eo
"retroderivi"-verb-eo "réanalyser"-verb-fr
"réanalyser"-verb-fr "retroderivi"-verb-eo
"retsako"-noun-eo "filet à provisions"-noun-fr
"filet à provisions"-noun-fr "retsako"-noun-eo
"reunia"-adjective-eo "réunionnais"-adjective-fr
"réunionnais"-adjective-fr "reunia"-adjective-eo
"reuniano"-noun-eo "Réunionnais"-noun-fr
"Réunionnais"-noun-fr "reuniano"-noun-eo
"reutiligeble"-adverb-eo "réutilisablement"-adverb-fr
"réutilisablement"-adverb-fr "reutiligeble"-adverb-eo
"reuzpapero"-noun-eo "papier recyclé"-noun-fr
"papier recyclé"-noun-fr "reuzpapero"-noun-eo
"revarmigilo"-noun-eo "réchauffeur"-noun-fr
"réchauffeur"-noun-fr "varmigilo"-noun-eo
"réchauffeur"-noun-fr "revarmigilo"-noun-eo
"revizora kortumo"-noun-eo "cour de comptes"-noun-fr
"cour de comptes"-noun-fr "revizora kortumo"-noun-eo
"revpensi"-verb-eo "prendre ses désirs pour des réalités"-verb-fr
"prendre ses désirs pour des réalités"-verb-fr "revpensi"-verb-eo
"Rezé"-properNoun-eo "Rezé"-properNoun-fr
"Rezé"-properNoun-fr "Rezé"-properNoun-eo
"ribeko"-noun-eo "rebec"-noun-fr
"rebec"-noun-fr "ribeko"-noun-eo
"riĉaĵetato"-noun-eo "état des biens"-noun-fr
"état des biens"-noun-fr "riĉaĵetato"-noun-eo
"Richmond Hill"-properNoun-eo "Richmond Hill"-properNoun-fr
"Richmond Hill"-properNoun-fr "Richmond Hill"-properNoun-eo
"riĉiga"-adjective-eo "enrichissant"-adjective-fr
"enrichissant"-adjective-fr "riĉiga"-adjective-eo
"ridaĉo"-noun-eo "ricanement"-noun-fr
"ricanement"-noun-fr "ridaĉo"-noun-eo
"rigardema"-adjective-eo "voyeur"-adjective-fr
"voyeur"-adjective-fr "rigardema"-adjective-eo
"voyeur"-adjective-fr "vidavida"-adjective-eo
"vidavida"-adjective-eo "voyeur"-adjective-fr
"rijeto"-noun-eo "rillette"-noun-fr
"rillette"-noun-fr "rijeto"-noun-eo
"point de vue"-noun-fr "videjo"-noun-eo
"videjo"-noun-eo "point de vue"-noun-fr
"Rillieux-la-Pape"-properNoun-eo "Rillieux-la-Pape"-properNoun-fr
"Rillieux-la-Pape"-properNoun-fr "Rillieux-la-Pape"-properNoun-eo
"rilo"-noun-eo "reel"-noun-fr
"reel"-noun-fr "rilo"-noun-eo
"rimana"-adjective-eo "de Riemann"-adjective-fr
"rimana"-adjective-eo "riemannien"-adjective-fr
"de Riemann"-adjective-fr "rimana"-adjective-eo
"riemannien"-adjective-fr "rimana"-adjective-eo
"rimana integralo"-noun-eo "intégrale de Riemann"-noun-fr
"intégrale de Riemann"-noun-fr "rimana integralo"-noun-eo
"rimaro"-noun-eo "dictionnaire de rimes"-noun-fr
"dictionnaire de rimes"-noun-fr "rimaro"-noun-eo
"dictionnaire de rimes"-noun-fr "rimvortaro"-noun-eo
"rimvortaro"-noun-eo "dictionnaire de rimes"-noun-fr
"ringo de n-modulaj restoklasoj"-noun-eo "anneau des classes résiduelles"-noun-fr
"anneau des classes résiduelles"-noun-fr "ringo de n-modulaj restoklasoj"-noun-eo
"ringokolombo"-noun-eo "pigeon ramier"-noun-fr
"pigeon ramier"-noun-fr "ringokolombo"-noun-eo
"riparisto"-noun-eo "dépanneur"-noun-fr
"riparisto"-noun-eo "réparateur"-noun-fr
"dépanneur"-noun-fr "riparisto"-noun-eo
"réparateur"-noun-fr "riparisto"-noun-eo
"ripozdomo"-noun-eo "maison de repos"-noun-fr
"maison de repos"-noun-fr "ripozdomo"-noun-eo
"riskogrupo"-noun-eo "groupe à risque"-noun-fr
"groupe à risque"-noun-fr "riskogrupo"-noun-eo
"Ris-Orangis"-properNoun-eo "Ris-Orangis"-properNoun-fr
"Ris-Orangis"-properNoun-fr "Ris-Orangis"-properNoun-eo
"ritornelo"-noun-eo "ritournelle"-noun-fr
"ritournelle"-noun-fr "ritornelo"-noun-eo
"rivolua"-adjective-eo "de révolution"-adjective-fr
"de révolution"-adjective-fr "rivolua"-adjective-eo
"rizoto"-noun-eo "risotto"-noun-fr
"risotto"-noun-fr "rizoto"-noun-eo
"Roanne"-properNoun-eo "Roanne"-properNoun-fr
"Roanne"-properNoun-fr "Roanne"-properNoun-eo
"robote"-adverb-eo "robotiquement"-adverb-fr
"robotiquement"-adverb-fr "robote"-adverb-eo
"robotizo"-noun-eo "robotisation"-noun-fr
"robotisation"-noun-fr "robotizo"-noun-eo
"Roeselare"-properNoun-eo "Roeselare"-properNoun-fr
"Roeselare"-properNoun-fr "Roeselare"-properNoun-eo
"Roissy-en-Brie"-properNoun-eo "Roissy-en-Brie"-properNoun-fr
"Roissy-en-Brie"-properNoun-fr "Roissy-en-Brie"-properNoun-eo
"roji"-verb-eo "ruisseler"-verb-fr
"ruisseler"-verb-fr "roji"-verb-eo
"rokkolombo"-noun-eo "pigeon biset"-noun-fr
"pigeon biset"-noun-fr "rokkolombo"-noun-eo
"rokuo"-noun-eo "rocou"-noun-fr
"rocou"-noun-fr "rokuo"-noun-eo
"être impliqué dans"-verb-fr "roli"-verb-eo
"Romainville"-properNoun-eo "Romainville"-properNoun-fr
"Romainville"-properNoun-fr "Romainville"-properNoun-eo
"Romandio"-properNoun-eo "Romandie"-properNoun-fr
"Romandio"-properNoun-eo "Suisse Romande"-properNoun-fr
"Romandie"-properNoun-fr "Romandio"-properNoun-eo
"Suisse Romande"-properNoun-fr "Romandio"-properNoun-eo
"romando"-noun-eo "Suisse-romand"-noun-fr
"Suisse-romand"-noun-fr "romando"-noun-eo
"romaniko"-noun-eo "style roman"-noun-fr
"style roman"-noun-fr "romaniko"-noun-eo
"Romans-sur-Isère"-properNoun-eo "Romans-sur-Isère"-properNoun-fr
"Romans-sur-Isère"-properNoun-fr "Romans-sur-Isère"-properNoun-eo
"romkatolika"-adjective-eo "catholique romain"-adjective-fr
"catholique romain"-adjective-fr "romkatolika"-adjective-eo
"romkatoliko"-noun-eo "catholique romain"-noun-fr
"catholique romain"-noun-fr "romkatoliko"-noun-eo
"rompdancado"-noun-eo "breakdance"-noun-fr
"breakdance"-noun-fr "rompdancado"-noun-eo
"rompita linio"-noun-eo "ligne brisée"-noun-fr
"ligne brisée"-noun-fr "rompita linio"-noun-eo
"rondbuŝulo"-noun-eo "cyclostome"-noun-fr
"cyclostome"-noun-fr "rondbuŝulo"-noun-eo
"rondeco"-noun-eo "rondeur"-noun-fr
"rondeur"-noun-fr "rondeco"-noun-eo
"ronrono"-noun-eo "ronronnement"-noun-fr
"ronrono"-noun-eo "ronron"-noun-fr
"ronronnement"-noun-fr "ronrono"-noun-eo
"ronron"-noun-fr "ronrono"-noun-eo
"Ronse"-properNoun-eo "Ronse"-properNoun-fr
"Ronse"-properNoun-fr "Ronse"-properNoun-eo
"roselona"-adjective-eo "roussillonais"-adjective-fr
"roussillonais"-adjective-fr "roselona"-adjective-eo
"roselonano"-noun-eo "Roussillonais"-noun-fr
"Roussillonais"-noun-fr "roselonano"-noun-eo
"Rosny-sous-Bois"-properNoun-eo "Rosny-sous-Bois"-properNoun-fr
"Rosny-sous-Bois"-properNoun-fr "Rosny-sous-Bois"-properNoun-eo
"rostbefo"-noun-eo "rosbeef"-noun-fr
"rostbefo"-noun-eo "rosbif"-noun-fr
"rosbeef"-noun-fr "rostbefo"-noun-eo
"rosbif"-noun-fr "rostbefo"-noun-eo
"rotacia centro"-noun-eo "centre de rotation"-noun-fr
"centre de rotation"-noun-fr "rotacia centro"-noun-eo
"Roulers"-properNoun-eo "Roulers"-properNoun-fr
"Roulers"-properNoun-fr "Roulers"-properNoun-eo
"rozaco"-noun-eo "rosacée"-noun-fr
"rosacée"-noun-fr "rozaco"-noun-eo
"rozakvo"-noun-eo "eau de rose"-noun-fr
"eau de rose"-noun-fr "rozakvo"-noun-eo
"rubiaco"-noun-eo "rubiacée"-noun-fr
"rubiacée"-noun-fr "rubiaco"-noun-eo
"rudbekio"-noun-eo "rudbeckia"-noun-fr
"rudbeckia"-noun-fr "rudbekio"-noun-eo
"Rueil-Malmaison"-properNoun-eo "Rueil-Malmaison"-properNoun-fr
"Rueil-Malmaison"-properNoun-fr "Rueil-Malmaison"-properNoun-eo
"ruĝa beto"-noun-eo "betterave rouge"-noun-fr
"betterave rouge"-noun-fr "ruĝa beto"-noun-eo
"Ruĝa Ĉapeto"-properNoun-eo "Petit Chaperon rouge"-properNoun-fr
"Petit Chaperon rouge"-properNoun-fr "Ruĝa Ĉapeto"-properNoun-eo
"Petit Chaperon rouge"-properNoun-fr "Ruĝkufulineto"-properNoun-eo
"Ruĝkufulineto"-properNoun-eo "Petit Chaperon rouge"-properNoun-fr
"ruĝa cervo"-noun-eo "cerf noble"-noun-fr
"ruĝa cervo"-noun-eo "cerf rouge"-noun-fr
"cerf noble"-noun-fr "ruĝa cervo"-noun-eo
"cerf rouge"-noun-fr "ruĝa cervo"-noun-eo
"rugbeisto"-noun-eo "rugbyman"-noun-fr
"rugbyman"-noun-fr "rugbeisto"-noun-eo
"rugbeo 13"-noun-eo "rugby à XIII"-noun-fr
"rugby à XIII"-noun-fr "rugbeo 13"-noun-eo
"rugbeo 15"-noun-eo "rugby à XV"-noun-fr
"rugby à XV"-noun-fr "rugbeo 15"-noun-eo
"rugbeo 7"-noun-eo "rugby à sept"-noun-fr
"rugby à sept"-noun-fr "rugbeo 7"-noun-eo
"ruina"-adjective-eo "en ruine"-adjective-fr
"ruina"-adjective-eo "ruiné"-adjective-fr
"en ruine"-adjective-fr "ruina"-adjective-eo
"ruiné"-adjective-fr "ruina"-adjective-eo
"ruinige"-adverb-eo "ruineusement"-adverb-fr
"ruineusement"-adverb-fr "ruinige"-adverb-eo
"rula"-adjective-eo "roulant"-adjective-fr
"roulant"-adjective-fr "rula"-adjective-eo
"rultabulo"-noun-eo "planche à roulettes"-noun-fr
"rultabulo"-noun-eo "skate-board"-noun-fr
"planche à roulettes"-noun-fr "rultabulo"-noun-eo
"skate-board"-noun-fr "rultabulo"-noun-eo
"rumori"-verb-eo "bruire"-verb-fr
"bruire"-verb-fr "rumori"-verb-eo
"bruire"-verb-fr "ŝuŝi"-verb-eo
"ŝuŝi"-verb-eo "bruire"-verb-fr
"ŝuŝi"-verb-eo "bruisser"-verb-fr
"ŝuŝi"-verb-eo "chuinter"-verb-fr
"rundi"-verb-eo "faire une ronde"-verb-fr
"faire une ronde"-verb-fr "rundi"-verb-eo
"rune"-adverb-eo "runiquement"-adverb-fr
"runiquement"-adverb-fr "rune"-adverb-eo
"Ruriko"-properNoun-eo "Riourik"-properNoun-fr
"Riourik"-properNoun-fr "Ruriko"-properNoun-eo
"rusulo"-noun-eo "russule"-noun-fr
"russule"-noun-fr "rusulo"-noun-eo
"ruzi"-verb-eo "ruser"-verb-fr
"ruser"-verb-fr "ruzi"-verb-eo
"Saanich"-properNoun-eo "Saanich"-properNoun-fr
"Saanich"-properNoun-fr "Saanich"-properNoun-eo
"sabate matene"-adverb-eo "samedi matin"-adverb-fr
"samedi matin"-adverb-fr "sabate matene"-adverb-eo
"sabate nokte"-adverb-eo "samedi soir"-adverb-fr
"samedi soir"-adverb-fr "sabate nokte"-adverb-eo
"samedi soir"-adverb-fr "sabate vespere"-adverb-eo
"sabate vespere"-adverb-eo "samedi soir"-adverb-fr
"sabate posttagmeze"-adverb-eo "samedi après-midi"-adverb-fr
"samedi après-midi"-adverb-fr "sabate posttagmeze"-adverb-eo
"sabeko"-noun-eo "sambuque"-noun-fr
"sambuque"-noun-fr "sabeko"-noun-eo
"sabeliko"-noun-eo "chou frisé"-noun-fr
"sabeliko"-noun-eo "chou de Milan"-noun-fr
"chou frisé"-noun-fr "sabeliko"-noun-eo
"chou de Milan"-noun-fr "sabeliko"-noun-eo
"sabla horloĝo"-noun-eo "sablier"-noun-fr
"sablier"-noun-fr "sabla horloĝo"-noun-eo
"sablopapero"-noun-eo "papier de verre"-noun-fr
"papier de verre"-noun-fr "sablopapero"-noun-eo
"papier de verre"-noun-fr "smirga papero"-noun-eo
"papier de verre"-noun-fr "smirgopapero"-noun-eo
"smirga papero"-noun-eo "papier de verre"-noun-fr
"smirga papero"-noun-eo "papier d'émeri"-noun-fr
"smirgopapero"-noun-eo "papier de verre"-noun-fr
"smirgopapero"-noun-eo "papier d'émeri"-noun-fr
"sadismulo"-noun-eo "sadique"-noun-fr
"sadique"-noun-fr "sadismulo"-noun-eo
"sadukea"-adjective-eo "sadducéen"-adjective-fr
"sadducéen"-adjective-fr "sadukea"-adjective-eo
"Ŝafo"-noun-eo "Bélier"-noun-fr
"Bélier"-noun-fr "Ŝafo"-noun-eo
"Saguenay"-properNoun-eo "Saguenay"-properNoun-fr
"Saguenay"-properNoun-fr "Saguenay"-properNoun-eo
"Saint"-properNoun-eo "Saint"-properNoun-fr
"Saint"-properNoun-fr "Saint"-properNoun-eo
"Saint Albert"-properNoun-eo "Saint Albert"-properNoun-fr
"Saint Albert"-properNoun-fr "Saint Albert"-properNoun-eo
"Saint-André"-properNoun-eo "Saint-André"-properNoun-fr
"Saint-André"-properNoun-fr "Saint-André"-properNoun-eo
"Saint-Benoît"-properNoun-eo "Saint-Benoît"-properNoun-fr
"Saint-Benoît"-properNoun-fr "Saint-Benoît"-properNoun-eo
"Saint-Chamond"-properNoun-eo "Saint-Chamond"-properNoun-fr
"Saint-Chamond"-properNoun-fr "Saint-Chamond"-properNoun-eo
"Saint-Cloud"-properNoun-eo "Saint-Cloud"-properNoun-fr
"Saint-Cloud"-properNoun-fr "Saint-Cloud"-properNoun-eo
"Saint-Dié-des-Vosges"-properNoun-eo "Saint-Dié-des-Vosges"-properNoun-fr
"Saint-Dié-des-Vosges"-properNoun-fr "Saint-Dié-des-Vosges"-properNoun-eo
"Saint-Dizier"-properNoun-eo "Saint-Dizier"-properNoun-fr
"Saint-Dizier"-properNoun-fr "Saint-Dizier"-properNoun-eo
"Sainte"-properNoun-eo "Sainte"-properNoun-fr
"Sainte"-properNoun-fr "Sainte"-properNoun-eo
"Sainte-Anne"-properNoun-eo "Sainte-Anne"-properNoun-fr
"Sainte-Anne"-properNoun-fr "Sainte-Anne"-properNoun-eo
"Sainte-Foy-lès-Lyon"-properNoun-eo "Sainte-Foy-lès-Lyon"-properNoun-fr
"Sainte-Foy-lès-Lyon"-properNoun-fr "Sainte-Foy-lès-Lyon"-properNoun-eo
"Sainte-Geneviève-des-Bois"-properNoun-eo "Sainte-Geneviève-des-Bois"-properNoun-fr
"Sainte-Geneviève-des-Bois"-properNoun-fr "Sainte-Geneviève-des-Bois"-properNoun-eo
"Sainte-Marie"-properNoun-eo "Sainte-Marie"-properNoun-fr
"Sainte-Marie"-properNoun-fr "Sainte-Marie"-properNoun-eo
"Saintes"-properNoun-eo "Saintes"-properNoun-fr
"Saintes"-properNoun-fr "Saintes"-properNoun-eo
"Sainte-Suzanne"-properNoun-eo "Sainte-Suzanne"-properNoun-fr
"Sainte-Suzanne"-properNoun-fr "Sainte-Suzanne"-properNoun-eo
"Saint-Étienne-du-Rouvray"-properNoun-eo "Saint-Étienne-du-Rouvray"-properNoun-fr
"Saint-Étienne-du-Rouvray"-properNoun-fr "Saint-Étienne-du-Rouvray"-properNoun-eo
"Saint-Gall"-properNoun-eo "Saint-Gall"-properNoun-fr
"Saint-Gall"-properNoun-fr "Saint-Gall"-properNoun-eo
"Saint-Genis-Laval"-properNoun-eo "Saint-Genis-Laval"-properNoun-fr
"Saint-Genis-Laval"-properNoun-fr "Saint-Genis-Laval"-properNoun-eo
"Saint-Germain-en-Laye"-properNoun-eo "Saint-Germain-en-Laye"-properNoun-fr
"Saint-Germain-en-Laye"-properNoun-fr "Saint-Germain-en-Laye"-properNoun-eo
"Saint-Ghislain"-properNoun-eo "Saint-Ghislain"-properNoun-fr
"Saint-Ghislain"-properNoun-fr "Saint-Ghislain"-properNoun-eo
"Saint-Gratien"-properNoun-eo "Saint-Gratien"-properNoun-fr
"Saint-Gratien"-properNoun-fr "Saint-Gratien"-properNoun-eo
"Saint-Herblain"-properNoun-eo "Saint-Herblain"-properNoun-fr
"Saint-Herblain"-properNoun-fr "Saint-Herblain"-properNoun-eo
"Saint-Hubert"-properNoun-eo "Saint-Hubert"-properNoun-fr
"Saint-Hubert"-properNoun-fr "Saint-Hubert"-properNoun-eo
"Saint-Hyacinthe"-properNoun-eo "Saint-Hyacinthe"-properNoun-fr
"Saint-Hyacinthe"-properNoun-fr "Saint-Hyacinthe"-properNoun-eo
"Saint-Jean-sur-Richelieu"-properNoun-eo "Saint-Jean-sur-Richelieu"-properNoun-fr
"Saint-Jean-sur-Richelieu"-properNoun-fr "Saint-Jean-sur-Richelieu"-properNoun-eo
"Saint-Jérôme"-properNoun-eo "Saint-Jérôme"-properNoun-fr
"Saint-Jérôme"-properNoun-fr "Saint-Jérôme"-properNoun-eo
"Saint-Joseph"-properNoun-eo "Saint-Joseph"-properNoun-fr
"Saint-Joseph"-properNoun-fr "Saint-Joseph"-properNoun-eo
"Saint-Laurent-du-Maroni"-properNoun-eo "Saint-Laurent-du-Maroni"-properNoun-fr
"Saint-Laurent-du-Maroni"-properNoun-fr "Saint-Laurent-du-Maroni"-properNoun-eo
"Saint-Laurent-du-Var"-properNoun-eo "Saint-Laurent-du-Var"-properNoun-fr
"Saint-Laurent-du-Var"-properNoun-fr "Saint-Laurent-du-Var"-properNoun-eo
"Saint-Leu"-properNoun-eo "Saint-Leu"-properNoun-fr
"Saint-Leu"-properNoun-fr "Saint-Leu"-properNoun-eo
"Saint-Mandé"-properNoun-eo "Saint-Mandé"-properNoun-fr
"Saint-Mandé"-properNoun-fr "Saint-Mandé"-properNoun-eo
"Saint-Martin-d'Hères"-properNoun-eo "Saint-Martin-d'Hères"-properNoun-fr
"Saint-Martin-d'Hères"-properNoun-fr "Saint-Martin-d'Hères"-properNoun-eo
"Saint-Maur-des-Fossés"-properNoun-eo "Saint-Maur-des-Fossés"-properNoun-fr
"Saint-Maur-des-Fossés"-properNoun-fr "Saint-Maur-des-Fossés"-properNoun-eo
"Saint-Médard-en-Jalles"-properNoun-eo "Saint-Médard-en-Jalles"-properNoun-fr
"Saint-Médard-en-Jalles"-properNoun-fr "Saint-Médard-en-Jalles"-properNoun-eo
"Saint-Michel-sur-Orge"-properNoun-eo "Saint-Michel-sur-Orge"-properNoun-fr
"Saint-Michel-sur-Orge"-properNoun-fr "Saint-Michel-sur-Orge"-properNoun-eo
"Saint-Nazaire"-properNoun-eo "Saint-Nazaire"-properNoun-fr
"Saint-Nazaire"-properNoun-fr "Saint-Nazaire"-properNoun-eo
"Saint-Nicolas"-properNoun-eo "Saint-Nicolas"-properNoun-fr
"Saint-Nicolas"-properNoun-fr "Saint-Nicolas"-properNoun-eo
"Saint-Ouen"-properNoun-eo "Saint-Ouen"-properNoun-fr
"Saint-Ouen"-properNoun-fr "Saint-Ouen"-properNoun-eo
"Saint-Ouen-l'Aumône"-properNoun-eo "Saint-Ouen-l'Aumône"-properNoun-fr
"Saint-Ouen-l'Aumône"-properNoun-fr "Saint-Ouen-l'Aumône"-properNoun-eo
"Saint-Paul"-properNoun-eo "Saint-Paul"-properNoun-fr
"Saint-Paul"-properNoun-fr "Saint-Paul"-properNoun-eo
"Saint-Pol-sur-Mer"-properNoun-eo "Saint-Pol-sur-Mer"-properNoun-fr
"Saint-Pol-sur-Mer"-properNoun-fr "Saint-Pol-sur-Mer"-properNoun-eo
"Saint-Priest"-properNoun-eo "Saint-Priest"-properNoun-fr
"Saint-Priest"-properNoun-fr "Saint-Priest"-properNoun-eo
"Saint-Quentin"-properNoun-eo "Saint-Quentin"-properNoun-fr
"Saint-Quentin"-properNoun-fr "Saint-Quentin"-properNoun-eo
"Saint-Raphaël"-properNoun-eo "Saint-Raphaël"-properNoun-fr
"Saint-Raphaël"-properNoun-fr "Saint-Raphaël"-properNoun-eo
"Saint-Sauveur"-properNoun-eo "Saint-Sauveur"-properNoun-fr
"Saint-Sauveur"-properNoun-fr "Saint-Sauveur"-properNoun-eo
"Saint-Sébastien-sur-Loire"-properNoun-eo "Saint-Sébastien-sur-Loire"-properNoun-fr
"Saint-Sébastien-sur-Loire"-properNoun-fr "Saint-Sébastien-sur-Loire"-properNoun-eo
"Saint-Trond"-properNoun-eo "Saint-Trond"-properNoun-fr
"Saint-Trond"-properNoun-fr "Saint-Trond"-properNoun-eo
"Saint-Vith"-properNoun-eo "Saint-Vith"-properNoun-fr
"Saint-Vith"-properNoun-fr "Saint-Vith"-properNoun-eo
"sairo"-noun-eo "balaou du Japon"-noun-fr
"balaou du Japon"-noun-fr "sairo"-noun-eo
"Sajano"-properNoun-eo "Saïan"-properNoun-fr
"Sajano"-properNoun-eo "Sayan"-properNoun-fr
"Saïan"-properNoun-fr "Sajano"-properNoun-eo
"Sayan"-properNoun-fr "Sajano"-properNoun-eo
"ŝajnpiedo"-noun-eo "pseudopode"-noun-fr
