"n'importe quel"-determiner-fr "ajna"-determiner-eo
"aera"-adjective-eo "aérien"-adjective-fr
"esthétique"-adjective-fr "estetika"-adjective-eo
"estetika"-adjective-eo "esthétique"-adjective-fr
"alfabeta"-adjective-eo "alphabétique"-adjective-fr
"alphabétique"-adjective-fr "alfabeta"-adjective-eo
"alpin"-adjective-fr "alpa"-adjective-eo
"alpa"-adjective-eo "alpin"-adjective-fr
"analoga"-adjective-eo "analogique"-adjective-fr
"analoga"-adjective-eo "analogue"-adjective-fr
"analogique"-adjective-fr "analoga"-adjective-eo
"analogue"-adjective-fr "analoga"-adjective-eo
"applicable"-adjective-fr "aplikebla"-adjective-eo
"aplikebla"-adjective-eo "applicable"-adjective-fr
"aquatique"-adjective-fr "akva"-adjective-eo
"akva"-adjective-eo "aquatique"-adjective-fr
"athlétique"-adjective-fr "atleta"-adjective-eo
"atleta"-adjective-eo "athlétique"-adjective-fr
"atlantique"-adjective-fr "atlantika"-adjective-eo
"atlantika"-adjective-eo "atlantique"-adjective-fr
"biblique"-adjective-fr "biblia"-adjective-eo
"biblia"-adjective-eo "biblique"-adjective-fr
"cellulaire"-adjective-fr "ĉela"-adjective-eo
"ĉela"-adjective-eo "cellulaire"-adjective-fr
"infana"-adjective-eo "infantile"-adjective-fr
"infana"-adjective-eo "enfantin"-adjective-fr
"infantile"-adjective-fr "infana"-adjective-eo
"enfantin"-adjective-fr "infana"-adjective-eo
"kronologia"-adjective-eo "chronologique"-adjective-fr
"chronologique"-adjective-fr "kronologia"-adjective-eo
"climatique"-adjective-fr "klimata"-adjective-eo
"klimata"-adjective-eo "climatique"-adjective-fr
"cohérent"-adjective-fr "kohera"-adjective-eo
"kohera"-adjective-eo "cohérent"-adjective-fr
"pliant"-adjective-fr "faldebla"-adjective-eo
"faldebla"-adjective-eo "pliant"-adjective-fr
"universitata"-adjective-eo "universitaire"-adjective-fr
"universitaire"-adjective-fr "universitata"-adjective-eo
"communiste"-adjective-fr "komunista"-adjective-eo
"communiste"-adjective-fr "komunisma"-adjective-eo
"komunista"-adjective-eo "communiste"-adjective-fr
"komunisma"-adjective-eo "communiste"-adjective-fr
"compétent"-adjective-fr "kompetenta"-adjective-eo
"kompetenta"-adjective-eo "compétent"-adjective-fr
"consultatif"-adjective-fr "konsulta"-adjective-eo
"konsulta"-adjective-eo "consultatif"-adjective-fr
"continental"-adjective-fr "kontinenta"-adjective-eo
"kontinenta"-adjective-eo "continental"-adjective-fr
"convergent"-adjective-fr "konverĝa"-adjective-eo
"konverĝa"-adjective-eo "convergent"-adjective-fr
"diplomatique"-adjective-fr "diplomatia"-adjective-eo
"diplomatique"-adjective-fr "diplomata"-adjective-eo
"diplomatia"-adjective-eo "diplomatique"-adjective-fr
"diplomata"-adjective-eo "diplomatique"-adjective-fr
"malkontenta"-adjective-eo "inassouvi"-adjective-fr
"malkontenta"-adjective-eo "mécontent"-adjective-fr
"inassouvi"-adjective-fr "malkontenta"-adjective-eo
"mécontent"-adjective-fr "malkontenta"-adjective-eo
"dissident"-adjective-fr "disidenta"-adjective-eo
"disidenta"-adjective-eo "dissident"-adjective-fr
"divin"-adjective-fr "dia"-adjective-eo
"dia"-adjective-eo "divin"-adjective-fr
"documentaire"-adjective-fr "dokumenta"-adjective-eo
"dokumenta"-adjective-eo "documentaire"-adjective-fr
"elektromagneta"-adjective-eo "électromagnétique"-adjective-fr
"électromagnétique"-adjective-fr "elektromagneta"-adjective-eo
"ĝisfunda"-adjective-eo "exhaustif"-adjective-fr
"exhaustif"-adjective-fr "ĝisfunda"-adjective-eo
"existant"-adjective-fr "ekzistanta"-adjective-eo
"ekzistanta"-adjective-eo "existant"-adjective-fr
"fanatika"-adjective-eo "fanatique"-adjective-fr
"fanatique"-adjective-fr "fanatika"-adjective-eo
"faŝisma"-adjective-eo "fasciste"-adjective-fr
"fasciste"-adjective-fr "faŝisma"-adjective-eo
"fasciste"-adjective-fr "faŝista"-adjective-eo
"faŝista"-adjective-eo "fasciste"-adjective-fr
"fictif"-adjective-fr "fikcia"-adjective-eo
"fikcia"-adjective-eo "fictif"-adjective-fr
"fiscal"-adjective-fr "fiska"-adjective-eo
"fiska"-adjective-eo "fiscal"-adjective-fr
"inflammable"-adjective-fr "brulema"-adjective-eo
"brulema"-adjective-eo "inflammable"-adjective-fr
"géologique"-adjective-fr "geologia"-adjective-eo
"geologia"-adjective-eo "géologique"-adjective-fr
"gouvernemental"-adjective-fr "registara"-adjective-eo
"registara"-adjective-eo "gouvernemental"-adjective-fr
"hermetika"-adjective-eo "hermétique"-adjective-fr
"hermétique"-adjective-fr "hermetika"-adjective-eo
"heroa"-adjective-eo "héroïque"-adjective-fr
"héroïque"-adjective-fr "heroa"-adjective-eo
"heterogena"-adjective-eo "hétérogène"-adjective-fr
"hétérogène"-adjective-fr "heterogena"-adjective-eo
"gastama"-adjective-eo "hospitalier"-adjective-fr
"hospitalier"-adjective-fr "gastama"-adjective-eo
"hydraulique"-adjective-fr "hidraŭlika"-adjective-eo
"hidraŭlika"-adjective-eo "hydraulique"-adjective-fr
"hipoteza"-adjective-eo "hypothétique"-adjective-fr
"hypothétique"-adjective-fr "hipoteza"-adjective-eo
"sama"-adjective-eo "même"-adjective-fr
"même"-adjective-fr "sama"-adjective-eo
"identique"-adjective-fr "identa"-adjective-eo
"identa"-adjective-eo "identique"-adjective-fr
"immortel"-adjective-fr "senmorta"-adjective-eo
"senmorta"-adjective-eo "immortel"-adjective-fr
"immun"-adjective-fr "imuna"-adjective-eo
"imuna"-adjective-eo "immun"-adjective-fr
"impératif"-adjective-fr "imperativa"-adjective-eo
"impératif"-adjective-fr "ordona"-adjective-eo
"imperativa"-adjective-eo "impératif"-adjective-fr
"ordona"-adjective-eo "impératif"-adjective-fr
"téméraire"-adjective-fr "temerara"-adjective-eo
"temerara"-adjective-eo "téméraire"-adjective-fr
"impulsif"-adjective-fr "impulsiĝema"-adjective-eo
"impulsiĝema"-adjective-eo "impulsif"-adjective-fr
"incompréhensible"-adjective-fr "nekomprenebla"-adjective-eo
"nekomprenebla"-adjective-eo "incompréhensible"-adjective-fr
"senefika"-adjective-eo "inopérant"-adjective-fr
"inopérant"-adjective-fr "senefika"-adjective-eo
"insistant"-adjective-fr "insista"-adjective-eo
"insista"-adjective-eo "insistant"-adjective-fr
"insolvable"-adjective-fr "nesolventa"-adjective-eo
"nesolventa"-adjective-eo "insolvable"-adjective-fr
"instrumental"-adjective-fr "instrumenta"-adjective-eo
"instrumenta"-adjective-eo "instrumental"-adjective-fr
"insulaire"-adjective-fr "insula"-adjective-eo
"insula"-adjective-eo "insulaire"-adjective-fr
"intolérable"-adjective-fr "netolerebla"-adjective-eo
"netolerebla"-adjective-eo "intolérable"-adjective-fr
"irréfutable"-adjective-fr "nerefutebla"-adjective-eo
"nerefutebla"-adjective-eo "irréfutable"-adjective-fr
"irresponsable"-adjective-fr "nerespondeca"-adjective-eo
"nerespondeca"-adjective-eo "irresponsable"-adjective-fr
"irréversible"-adjective-fr "neinversigebla"-adjective-eo
"neinversigebla"-adjective-eo "irréversible"-adjective-fr
"ĵurnalisma"-adjective-eo "journalistique"-adjective-fr
"journalistique"-adjective-fr "ĵurnalisma"-adjective-eo
"judiciaire"-adjective-fr "juĝa"-adjective-eo
"juĝa"-adjective-eo "judiciaire"-adjective-fr
"juridique"-adjective-fr "jura"-adjective-eo
"jura"-adjective-eo "juridique"-adjective-fr
"cultivé"-adjective-fr "klera"-adjective-eo
"klera"-adjective-eo "cultivé"-adjective-fr
"logistique"-adjective-fr "loĝistika"-adjective-eo
"loĝistika"-adjective-eo "logistique"-adjective-fr
"lyrique"-adjective-fr "lirika"-adjective-eo
"lirika"-adjective-eo "lyrique"-adjective-fr
"manuel"-adjective-fr "mana"-adjective-eo
"mana"-adjective-eo "manuel"-adjective-fr
"maternel"-adjective-fr "patrina"-adjective-eo
"patrina"-adjective-eo "maternel"-adjective-fr
"metala"-adjective-eo "métallique"-adjective-fr
"métallique"-adjective-fr "metala"-adjective-eo
"métropolitain"-adjective-fr "metropola"-adjective-eo
"metropola"-adjective-eo "métropolitain"-adjective-fr
"minimuma"-adjective-eo "minimal"-adjective-fr
"minimal"-adjective-fr "minimuma"-adjective-eo
"minoritata"-adjective-eo "minoritaire"-adjective-fr
"minoritaire"-adjective-fr "minoritata"-adjective-eo
"minoritaire"-adjective-fr "malplimulta"-adjective-eo
"malplimulta"-adjective-eo "minoritaire"-adjective-fr
"modeste"-adjective-fr "modesta"-adjective-eo
"modesta"-adjective-eo "modeste"-adjective-fr
"mistera"-adjective-eo "mystérieux"-adjective-fr
"mystérieux"-adjective-fr "mistera"-adjective-eo
"legenda"-adjective-eo "légendaire"-adjective-fr
"légendaire"-adjective-fr "legenda"-adjective-eo
"mita"-adjective-eo "mythique"-adjective-fr
"mythique"-adjective-fr "mita"-adjective-eo
"naval"-adjective-fr "ŝipa"-adjective-eo
"ŝipa"-adjective-eo "naval"-adjective-fr
"optique"-adjective-fr "optika"-adjective-eo
"optika"-adjective-eo "optique"-adjective-fr
"optimiste"-adjective-fr "optimisma"-adjective-eo
"optimisma"-adjective-eo "optimiste"-adjective-fr
"fakultativa"-adjective-eo "facultatif"-adjective-fr
"facultatif"-adjective-fr "fakultativa"-adjective-eo
"osseux"-adjective-fr "osta"-adjective-eo
"osta"-adjective-eo "osseux"-adjective-fr
"antaŭlasta"-adjective-eo "avant-dernier"-adjective-fr
"avant-dernier"-adjective-fr "antaŭlasta"-adjective-eo
"phénoménal"-adjective-fr "fenomena"-adjective-eo
"fenomena"-adjective-eo "phénoménal"-adjective-fr
"filozofia"-adjective-eo "philosophique"-adjective-fr
"philosophique"-adjective-fr "filozofia"-adjective-eo
"photographique"-adjective-fr "fotografa"-adjective-eo
"fotografa"-adjective-eo "photographique"-adjective-fr
"pia"-adjective-eo "pieux"-adjective-fr
"pieux"-adjective-fr "pia"-adjective-eo
"planeda"-adjective-eo "planétaire"-adjective-fr
"planétaire"-adjective-fr "planeda"-adjective-eo
"poezia"-adjective-eo "poétique"-adjective-fr
"poétique"-adjective-fr "poezia"-adjective-eo
"policier"-adjective-fr "polica"-adjective-eo
"polica"-adjective-eo "policier"-adjective-fr
"postmorta"-adjective-eo "posthume"-adjective-fr
"posthume"-adjective-fr "postmorta"-adjective-eo
"potentiel"-adjective-fr "potenciala"-adjective-eo
"potenciala"-adjective-eo "potentiel"-adjective-fr
"préhistorique"-adjective-fr "antaŭhistoria"-adjective-eo
"antaŭhistoria"-adjective-eo "préhistorique"-adjective-fr
"présidentiel"-adjective-fr "prezidenta"-adjective-eo
"prezidenta"-adjective-eo "présidentiel"-adjective-fr
"préventif"-adjective-fr "preventa"-adjective-eo
"preventa"-adjective-eo "préventif"-adjective-fr
"psychique"-adjective-fr "psika"-adjective-eo
"psika"-adjective-eo "psychique"-adjective-fr
"républicain"-adjective-fr "respublika"-adjective-eo
"respublika"-adjective-eo "républicain"-adjective-fr
"respectif"-adjective-fr "respektiva"-adjective-eo
"respektiva"-adjective-eo "respectif"-adjective-fr
"spira"-adjective-eo "respiratoire"-adjective-fr
"respiratoire"-adjective-fr "spira"-adjective-eo
"retroaktiva"-adjective-eo "rétroactif"-adjective-fr
"rétroactif"-adjective-fr "retroaktiva"-adjective-eo
"rétrospectif"-adjective-fr "retrospekta"-adjective-eo
"retrospekta"-adjective-eo "rétrospectif"-adjective-fr
"révolutionnaire"-adjective-fr "revolucia"-adjective-eo
"revolucia"-adjective-eo "révolutionnaire"-adjective-fr
"rotatif"-adjective-fr "rotacia"-adjective-eo
"rotacia"-adjective-eo "rotatif"-adjective-fr
"rhétorique"-adjective-fr "retorika"-adjective-eo
"retorika"-adjective-eo "rhétorique"-adjective-fr
"rigoureux"-adjective-fr "rigora"-adjective-eo
"rigora"-adjective-eo "rigoureux"-adjective-fr
"strikta"-adjective-eo "strict"-adjective-fr
"strict"-adjective-fr "strikta"-adjective-eo
"roman"-adjective-fr "romanika"-adjective-eo
"romanika"-adjective-eo "roman"-adjective-fr
"romain"-adjective-fr "roma"-adjective-eo
"roma"-adjective-eo "romain"-adjective-fr
"romantique"-adjective-fr "romantika"-adjective-eo
"romantika"-adjective-eo "romantique"-adjective-fr
"sanitaire"-adjective-fr "sanitara"-adjective-eo
"sanitara"-adjective-eo "sanitaire"-adjective-fr
"scolaire"-adjective-fr "lerneja"-adjective-eo
"lerneja"-adjective-eo "scolaire"-adjective-fr
"sentimental"-adjective-fr "sentimentala"-adjective-eo
"sentimentala"-adjective-eo "sentimental"-adjective-fr
"syndical"-adjective-fr "sindikata"-adjective-eo
"sindikata"-adjective-eo "syndical"-adjective-fr
"skeptika"-adjective-eo "sceptique"-adjective-fr
"sceptique"-adjective-fr "skeptika"-adjective-eo
"sociologique"-adjective-fr "sociologia"-adjective-eo
"sociologia"-adjective-eo "sociologique"-adjective-fr
"solaire"-adjective-fr "suna"-adjective-eo
"suna"-adjective-eo "solaire"-adjective-fr
"sfera"-adjective-eo "sphérique"-adjective-fr
"sphérique"-adjective-fr "sfera"-adjective-eo
"sporadique"-adjective-fr "sporada"-adjective-eo
"sporada"-adjective-eo "sporadique"-adjective-fr
"sporta"-adjective-eo "sportif"-adjective-fr
"sportif"-adjective-fr "sporta"-adjective-eo
"inoxydable"-adjective-fr "neoksidebla"-adjective-eo
"neoksidebla"-adjective-eo "inoxydable"-adjective-fr
"subjectif"-adjective-fr "subjektiva"-adjective-eo
"subjektiva"-adjective-eo "subjectif"-adjective-fr
"supersona"-adjective-eo "supersonique"-adjective-fr
"supersonique"-adjective-fr "supersona"-adjective-eo
"territorial"-adjective-fr "teritoria"-adjective-eo
"teritoria"-adjective-eo "territorial"-adjective-fr
"terroriste"-adjective-fr "terorista"-adjective-eo
"terroriste"-adjective-fr "terorisma"-adjective-eo
"terorista"-adjective-eo "terroriste"-adjective-fr
"terorisma"-adjective-eo "terroriste"-adjective-fr
"textile"-adjective-fr "tekstila"-adjective-eo
"tekstila"-adjective-eo "textile"-adjective-fr
"théâtral"-adjective-fr "teatra"-adjective-eo
"teatra"-adjective-eo "théâtral"-adjective-fr
"thermique"-adjective-fr "termika"-adjective-eo
"termika"-adjective-eo "thermique"-adjective-fr
"tragique"-adjective-fr "tragika"-adjective-eo
"tragique"-adjective-fr "tragedia"-adjective-eo
"tragika"-adjective-eo "tragique"-adjective-fr
"tragedia"-adjective-eo "tragique"-adjective-fr
"tropical"-adjective-fr "tropika"-adjective-eo
"tropika"-adjective-eo "tropical"-adjective-fr
"typique"-adjective-fr "tipa"-adjective-eo
"tipa"-adjective-eo "typique"-adjective-fr
"inconscient"-adjective-fr "senkonscia"-adjective-eo
"senkonscia"-adjective-eo "inconscient"-adjective-fr
"subevoluinta"-adjective-eo "sous-développé"-adjective-fr
"sous-développé"-adjective-fr "subevoluinta"-adjective-eo
"submara"-adjective-eo "sous-marin"-adjective-fr
"sous-marin"-adjective-fr "submara"-adjective-eo
"universel"-adjective-fr "universala"-adjective-eo
"universala"-adjective-eo "universel"-adjective-fr
"impopulaire"-adjective-fr "nepopulara"-adjective-eo
"nepopulara"-adjective-eo "impopulaire"-adjective-fr
"clandestin"-adjective-fr "kaŝa"-adjective-eo
"kaŝa"-adjective-eo "clandestin"-adjective-fr
"sekreta"-adjective-eo "secret"-adjective-fr
"secret"-adjective-fr "sekreta"-adjective-eo
"vulkana"-adjective-eo "volcanique"-adjective-fr
"volcanique"-adjective-fr "vulkana"-adjective-eo
"anarchiste"-adjective-fr "anarkiista"-adjective-eo
"anarchiste"-adjective-fr "anarkiisma"-adjective-eo
"anarkiista"-adjective-eo "anarchiste"-adjective-fr
"anarkiisma"-adjective-eo "anarchiste"-adjective-fr
"féministe"-adjective-fr "feminista"-adjective-eo
"féministe"-adjective-fr "feminisma"-adjective-eo
"feminista"-adjective-eo "féministe"-adjective-fr
"feminisma"-adjective-eo "féministe"-adjective-fr
"hollandais"-adjective-fr "nederlanda"-adjective-eo
"nederlanda"-adjective-eo "hollandais"-adjective-fr
"nederlanda"-adjective-eo "néerlandais"-adjective-fr
"néerlandais"-adjective-fr "nederlanda"-adjective-eo
"plasta"-adjective-eo "plastique"-adjective-fr
"plastique"-adjective-fr "plasta"-adjective-eo
"suverena"-adjective-eo "souverain"-adjective-fr
"souverain"-adjective-fr "suverena"-adjective-eo
"coréen"-adjective-fr "korea"-adjective-eo
"korea"-adjective-eo "coréen"-adjective-fr
"accréditer"-verb-fr "akrediti"-verb-eo
"akrediti"-verb-eo "accréditer"-verb-fr
"amplifi"-verb-eo "amplifier"-verb-fr
"amplifier"-verb-fr "amplifi"-verb-eo
"anestezi"-verb-eo "anesthésier"-verb-fr
"anesthésier"-verb-fr "anestezi"-verb-eo
"blinder"-verb-fr "blendi"-verb-eo
"blendi"-verb-eo "blinder"-verb-fr
"abdiki"-verb-eo "abdiquer"-verb-fr
"abdiquer"-verb-fr "abdiki"-verb-eo
"boycotter"-verb-fr "bojkoti"-verb-eo
"bojkoti"-verb-eo "boycotter"-verb-fr
"cataloguer"-verb-fr "katalogi"-verb-eo
"katalogi"-verb-eo "cataloguer"-verb-fr
"censurer"-verb-fr "cenzuri"-verb-eo
"cenzuri"-verb-eo "censurer"-verb-fr
"allier"-verb-fr "alianci"-verb-eo
"alianci"-verb-eo "allier"-verb-fr
"constituer"-verb-fr "konstitui"-verb-eo
"konstitui"-verb-eo "constituer"-verb-fr
"debuti"-verb-eo "débuter"-verb-fr
"débuter"-verb-fr "debuti"-verb-eo
"déléguer"-verb-fr "delegi"-verb-eo
"delegi"-verb-eo "déléguer"-verb-fr
"delegi"-verb-eo "mandater"-verb-fr
"mandater"-verb-fr "delegi"-verb-eo
"dizerti"-verb-eo "déserter"-verb-fr
"déserter"-verb-fr "dizerti"-verb-eo
"diagnozi"-verb-eo "diagnostiquer"-verb-fr
"diagnostiquer"-verb-fr "diagnozi"-verb-eo
"évoluer"-verb-fr "evolui"-verb-eo
"evolui"-verb-eo "évoluer"-verb-fr
"enplanti"-verb-eo "implanter"-verb-fr
"implanter"-verb-fr "enplanti"-verb-eo
"interkapti"-verb-eo "intercepter"-verb-fr
"intercepter"-verb-fr "interkapti"-verb-eo
"toksi"-verb-eo "intoxiquer"-verb-fr
"intoxiquer"-verb-fr "toksi"-verb-eo
"audace"-noun-fr "aŭdaco"-noun-eo
"aŭdaco"-noun-eo "audace"-noun-fr
"modifier"-verb-fr "modifi"-verb-eo
"modifi"-verb-eo "modifier"-verb-fr
"restrikti"-verb-eo "restreindre"-verb-fr
"restreindre"-verb-fr "restrikti"-verb-eo
"subventionner"-verb-fr "subvencii"-verb-eo
"subvencii"-verb-eo "subventionner"-verb-fr
"symboliser"-verb-fr "simboli"-verb-eo
"simboli"-verb-eo "symboliser"-verb-fr
"Séville"-properNoun-fr "Sevilo"-properNoun-eo
"Sevilo"-properNoun-eo "Séville"-properNoun-fr
"bancaire"-adjective-fr "banka"-adjective-eo
"banka"-adjective-eo "bancaire"-adjective-fr
"discriminer"-verb-fr "diskriminacii"-verb-eo
"diskriminacii"-verb-eo "discriminer"-verb-fr
"indicatif"-adjective-fr "indika"-adjective-eo
"indika"-adjective-eo "indicatif"-adjective-fr
"blog"-noun-fr "blogo"-noun-eo
"blogo"-noun-eo "blog"-noun-fr
"Kurdistan"-properNoun-fr "Kurdio"-properNoun-eo
"Kurdio"-properNoun-eo "Kurdistan"-properNoun-fr
"Majenco"-properNoun-eo "Mayence"-properNoun-fr
"Mayence"-properNoun-fr "Majenco"-properNoun-eo
"Montpellier"-properNoun-fr "Montpellier"-properNoun-eo
"Montpellier"-properNoun-eo "Montpellier"-properNoun-fr
"Nikozio"-properNoun-eo "Nicosie"-properNoun-fr
"Nicosie"-properNoun-fr "Nikozio"-properNoun-eo
"Normandie"-properNoun-fr "Normandio"-properNoun-eo
"Normandio"-properNoun-eo "Normandie"-properNoun-fr
"abbaye"-noun-fr "abatejo"-noun-eo
"abatejo"-noun-eo "abbaye"-noun-fr
"bouleau"-noun-fr "betulo"-noun-eo
"betulo"-noun-eo "bouleau"-noun-fr
"sapin"-noun-fr "abio"-noun-eo
"abio"-noun-eo "sapin"-noun-fr
"filleul"-noun-fr "baptofilo"-noun-eo
"baptofilo"-noun-eo "filleul"-noun-fr
"amiral"-noun-fr "admiralo"-noun-eo
"admiralo"-noun-eo "amiral"-noun-fr
"amalgame"-noun-fr "amalgamo"-noun-eo
"amalgamo"-noun-eo "amalgame"-noun-fr
"anatomia"-adjective-eo "anatomique"-adjective-fr
"anatomique"-adjective-fr "anatomia"-adjective-eo
"athée"-adjective-fr "ateisma"-adjective-eo
"ateisma"-adjective-eo "athée"-adjective-fr
"athée"-noun-fr "ateisto"-noun-eo
"ateisto"-noun-eo "athée"-noun-fr
"bikini"-noun-fr "bikino"-noun-eo
"bikino"-noun-eo "bikini"-noun-fr
"crabe"-noun-fr "krabo"-noun-eo
"krabo"-noun-eo "crabe"-noun-fr
"canonique"-adjective-fr "kanona"-adjective-eo
"kanona"-adjective-eo "canonique"-adjective-fr
"capitulation"-noun-fr "kapitulaco"-noun-eo
"kapitulaco"-noun-eo "capitulation"-noun-fr
"carnaval"-noun-fr "karnavalo"-noun-eo
"karnavalo"-noun-eo "carnaval"-noun-fr
"célibat"-noun-fr "fraŭleco"-noun-eo
"fraŭleco"-noun-eo "célibat"-noun-fr
"cerf"-noun-fr "cervo"-noun-eo
"cervo"-noun-eo "cerf"-noun-fr
"clinique"-noun-fr "kliniko"-noun-eo
"kliniko"-noun-eo "clinique"-noun-fr
"déclinaison"-noun-fr "deklinacio"-noun-eo
"deklinacio"-noun-eo "déclinaison"-noun-fr
"émir"-noun-fr "emiro"-noun-eo
"emiro"-noun-eo "émir"-noun-fr
"eŭska"-adjective-eo "basque"-adjective-fr
"basque"-adjective-fr "eŭska"-adjective-eo
"exigeant"-adjective-fr "postulema"-adjective-eo
"postulema"-adjective-eo "exigeant"-adjective-fr
"grammatical"-adjective-fr "gramatika"-adjective-eo
"gramatika"-adjective-eo "grammatical"-adjective-fr
"guérilla"-noun-fr "gerilo"-noun-eo
"gerilo"-noun-eo "guérilla"-noun-fr
"inimaginable"-adjective-fr "neimagebla"-adjective-eo
"neimagebla"-adjective-eo "inimaginable"-adjective-fr
"madrilène"-adjective-fr "madrida"-adjective-eo
"madrida"-adjective-eo "madrilène"-adjective-fr
"papillon"-noun-fr "papilio"-noun-eo
"papilio"-noun-eo "papillon"-noun-fr
"mélodrame"-noun-fr "melodramo"-noun-eo
"melodramo"-noun-eo "mélodrame"-noun-fr
"meteologia"-adjective-eo "météorologique"-adjective-fr
"météorologique"-adjective-fr "meteologia"-adjective-eo
"morphologique"-adjective-fr "morfologia"-adjective-eo
"morfologia"-adjective-eo "morphologique"-adjective-fr
"nazi"-adjective-fr "nazia"-adjective-eo
"nazia"-adjective-eo "nazi"-adjective-fr
"organizi"-verb-eo "organiser"-verb-fr
"organiser"-verb-fr "organizi"-verb-eo
"huître"-noun-fr "ostro"-noun-eo
"ostro"-noun-eo "huître"-noun-fr
"parchemin"-noun-fr "pergameno"-noun-eo
"pergameno"-noun-eo "parchemin"-noun-fr
"pyrénéen"-adjective-fr "pirenea"-adjective-eo
"pirenea"-adjective-eo "pyrénéen"-adjective-fr
"potion"-noun-fr "pocio"-noun-eo
"pocio"-noun-eo "potion"-noun-fr
"potassium"-noun-fr "kalio"-noun-eo
"kalio"-noun-eo "potassium"-noun-fr
"subtera"-adjective-eo "souterrain"-adjective-fr
"souterrain"-adjective-fr "subtera"-adjective-eo
"anchois"-noun-fr "anĉovo"-noun-eo
"anĉovo"-noun-eo "anchois"-noun-fr
"antenne"-noun-fr "anteno"-noun-eo
"anteno"-noun-eo "antenne"-noun-fr
"fiŝisto"-noun-eo "pêcheur"-noun-fr
"pêcheur"-noun-fr "fiŝisto"-noun-eo
"marquis"-noun-fr "markizo"-noun-eo
"markizo"-noun-eo "marquis"-noun-fr
"linguiste"-noun-fr "lingvisto"-noun-eo
"lingvisto"-noun-eo "linguiste"-noun-fr
"fraise"-noun-fr "frago"-noun-eo
"frago"-noun-eo "fraise"-noun-fr
"étincelle"-noun-fr "fajrero"-noun-eo
"fajrero"-noun-eo "étincelle"-noun-fr
"oie"-noun-fr "ansero"-noun-eo
"ansero"-noun-eo "oie"-noun-fr
"pompier"-noun-fr "fajrestingisto"-noun-eo
"fajrestingisto"-noun-eo "pompier"-noun-fr
"kokcinelo"-noun-eo "coccinelle"-noun-fr
"coccinelle"-noun-fr "kokcinelo"-noun-eo
"vakso"-noun-eo "cire"-noun-fr
"cire"-noun-fr "vakso"-noun-eo
"pizza"-noun-fr "pico"-noun-eo
"pico"-noun-eo "pizza"-noun-fr
"memoriga"-adjective-eo "commémoratif"-adjective-fr
"commémoratif"-adjective-fr "memoriga"-adjective-eo
"majoritaire"-adjective-fr "plimulta"-adjective-eo
