"alta"-noun-ca "malalitigo"-noun-eo
"postlaso"-noun-eo "ressaga"-noun-ca
"ressaga"-noun-ca "postlaso"-noun-eo
"sunresendo"-noun-eo "ressol"-noun-ca
"ressol"-noun-ca "sunresendo"-noun-eo
"replandumi"-verb-eo "ressolar"-verb-ca
"ressolar"-verb-ca "replandumi"-verb-eo
"cetera"-adverb-eo "restant"-adverb-ca
"restant"-adverb-ca "cetera"-adverb-eo
"mallaksa"-adjective-eo "restret"-adjective-ca
"restret"-adjective-ca "mallaksa"-adjective-eo
"tranĉebla"-adjective-eo "retallable"-adjective-ca
"retallable"-adjective-ca "tranĉebla"-adjective-eo
"afiŝskribilo"-noun-eo "retolador"-noun-ca
"retolador"-noun-ca "afiŝskribilo"-noun-eo
"romanĉo"-noun-eo "retoromanx"-noun-ca
"retoromanx"-noun-ca "romanĉo"-noun-eo
"retroefiki"-verb-eo "retrotreure"-verb-ca
"retrotreure"-verb-ca "retroefiki"-verb-eo
"refrapi"-verb-eo "retrucar"-verb-ca
"retrucar"-verb-ca "refrapi"-verb-eo
"reŭmato"-noun-eo "reuma"-noun-ca
"reuma"-noun-ca "reŭmato"-noun-eo
"reŭmatologio"-noun-eo "reumatologia"-noun-ca
"reumatologia"-noun-ca "reŭmatologio"-noun-eo
"reŭmatologo"-noun-eo "reumatòleg"-noun-ca
"reumatòleg"-noun-ca "reŭmatologo"-noun-eo
"reverdigi"-verb-eo "reverdir"-verb-ca
"reverdir"-verb-ca "reverdigi"-verb-eo
"revalidigo"-noun-eo "revàlida"-noun-ca
"revàlida"-noun-ca "revalidigo"-noun-eo
"Rodezio"-properNoun-eo "Rhodèsia"-properNoun-ca
"Rhodèsia"-properNoun-ca "Rodezio"-properNoun-eo
"raboti"-verb-eo "ribotar"-verb-ca
"raboti"-verb-eo "ribotejar"-verb-ca
"ribotar"-verb-ca "raboti"-verb-eo
"ribotejar"-verb-ca "raboti"-verb-eo
"lotumi"-verb-eo "rifar"-verb-ca
"rifar"-verb-ca "lotumi"-verb-eo
"refi"-verb-eo "rissar"-verb-ca
"rissar"-verb-ca "refi"-verb-eo
"fortika"-adverb-eo "robust"-adverb-ca
"robust"-adverb-ca "fortika"-adverb-eo
"raŭkiĝita"-adjective-eo "rogallós"-adjective-ca
"rogallós"-adjective-ca "raŭkiĝita"-adjective-eo
"senpinta"-adverb-eo "rom"-adverb-ca
"rom"-adverb-ca "senpinta"-adverb-eo
"romanika"-adverb-eo "romànicament"-adverb-ca
"romànicament"-adverb-ca "romanika"-adverb-eo
"romànicament"-adverb-ca "latinida"-adverb-eo
"latinida"-adverb-eo "romànicament"-adverb-ca
"raŭka"-adverb-eo "roncament"-adverb-ca
"roncament"-adverb-ca "raŭka"-adverb-eo
"rengraso"-noun-eo "ronyonada"-noun-ca
"ronyonada"-noun-ca "rengraso"-noun-eo
"multrokejo"-noun-eo "roquisar"-noun-ca
"roquisar"-noun-ca "multrokejo"-noun-eo
"panpeco"-noun-eo "rosegó"-noun-ca
"rosegó"-noun-ca "panpeco"-noun-eo
"rosteti"-verb-eo "rossejar"-verb-ca
"rossejar"-verb-ca "rosteti"-verb-eo
"rusti"-verb-eo "rovellar-se"-verb-ca
"rovellar-se"-verb-ca "rusti"-verb-eo
"kruda"-adverb-eo "rude"-adverb-ca
"kruda"-adverb-eo "verge"-adverb-ca
"rude"-adverb-ca "kruda"-adverb-eo
"rude"-adverb-ca "sovaĝa"-adverb-eo
"verge"-adverb-ca "kruda"-adverb-eo
"verge"-adverb-ca "virga"-adverb-eo
"sovaĝa"-adverb-eo "rude"-adverb-ca
"sovaĝa"-adverb-eo "salvatge"-adverb-ca
"virga"-adverb-eo "verge"-adverb-ca
"virga"-adverb-eo "virginal"-adverb-ca
"salvatge"-adverb-ca "sovaĝa"-adverb-eo
"ruŝo"-noun-eo "ruixa"-noun-ca
"ruixa"-noun-ca "ruŝo"-noun-eo
"bukli"-verb-eo "rullar"-verb-ca
"rullar"-verb-ca "bukli"-verb-eo
"raeto"-noun-eo "rètic"-noun-ca
"rètic"-noun-ca "raeto"-noun-eo
"Rusioj"-properNoun-eo "Rússies"-properNoun-ca
"Rússies"-properNoun-ca "Rusioj"-properNoun-eo
"sabri"-verb-eo "sabrejar"-verb-ca
"sabrejar"-verb-ca "sabri"-verb-eo
"sagitario"-noun-eo "sagitària"-noun-ca
"sagitària"-noun-ca "sagitario"-noun-eo
"saharano"-noun-eo "saharià"-noun-ca
"saharià"-noun-ca "saharano"-noun-eo
"salpetro"-noun-eo "salnitre"-noun-ca
"salnitre"-noun-ca "salpetro"-noun-eo
"salikejo"-noun-eo "salzereda"-noun-ca
"salzereda"-noun-ca "salikejo"-noun-eo
"publika sanservo"-noun-eo "sanitat pública"-noun-ca
"sanitat pública"-noun-ca "publika sanservo"-noun-eo
"kontenta"-adverb-eo "satisfet"-adverb-ca
"satisfet"-adverb-ca "kontenta"-adverb-eo
"satisfet"-adverb-ca "sata"-adverb-eo
"sata"-adverb-eo "satisfet"-adverb-ca
"saŭro"-noun-eo "saure"-noun-ca
"saure"-noun-ca "saŭro"-noun-eo
"juĝeja sekretario"-noun-eo "secretari judicial"-noun-ca
"secretari judicial"-noun-ca "juĝeja sekretario"-noun-eo
"sekreti"-verb-eo "secretejar"-verb-ca
"secretejar"-verb-ca "sekreti"-verb-eo
"sekulara"-adverb-eo "secular"-adverb-ca
"secular"-adverb-ca "sekulara"-adverb-eo
"sekva"-adverb-eo "següent"-adverb-ca
"següent"-adverb-ca "sekva"-adverb-eo
"duoncirkla"-adverb-eo "semicircular"-adverb-ca
"semicircular"-adverb-ca "duoncirkla"-adverb-eo
"tuta"-adverb-eo "sencer"-adverb-ca
"sencer"-adverb-ca "tuta"-adverb-eo
"sensacia"-adverb-eo "sensacional"-adverb-ca
"sensacional"-adverb-ca "sensacia"-adverb-eo
"sendokumentulo"-noun-eo "sense papers"-noun-ca
"sense papers"-noun-ca "sendokumentulo"-noun-eo
"sendokumenta"-adjective-eo "sense papers"-adjective-ca
"sense papers"-adjective-ca "sendokumenta"-adjective-eo
"sendokumente"-adverb-eo "sense papers"-adverb-ca
"sense papers"-adverb-ca "sendokumente"-adverb-eo
"senterulo"-adverb-eo "sense terra"-adverb-ca
"sense terra"-adverb-ca "senterulo"-adverb-eo
"sense terra"-adverb-ca "sentere"-adverb-eo
"sentere"-adverb-eo "sense terra"-adverb-ca
"sentera"-adjective-eo "sense terra"-adjective-ca
"sense terra"-adjective-ca "sentera"-adjective-eo
"sensora"-adjective-eo "sensori"-adjective-ca
"sensori"-adjective-ca "sensora"-adjective-eo
"sentimentala"-adverb-eo "sentimental"-adverb-ca
"sentimental"-adverb-ca "sentimentala"-adverb-eo
"serpenttubo"-noun-eo "serpentí"-noun-ca
"serpentí"-noun-ca "serpenttubo"-noun-eo
"sorparbo"-noun-eo "server"-noun-ca
"server"-noun-ca "sorparbo"-noun-eo
"server"-noun-ca "sorpujo"-noun-eo
"sorpujo"-noun-eo "server"-noun-ca
"sorpujo"-noun-eo "servera"-noun-ca
"servera"-noun-ca "sorpujo"-noun-eo
"helpema"-adverb-eo "servicial"-adverb-ca
"servicial"-adverb-ca "helpema"-adverb-eo
"servila"-adverb-eo "servil"-adverb-ca
"servil"-adverb-ca "servila"-adverb-eo
"semajna"-adverb-eo "setmanal"-adverb-ca
"setmanal"-adverb-ca "semajna"-adverb-eo
"oleujo"-noun-eo "sitrell"-noun-ca
"sitrell"-noun-ca "oleujo"-noun-eo
"episkopa sidejo"-noun-eo "seu episcopal"-noun-ca
"seu episcopal"-noun-ca "episkopa sidejo"-noun-eo
"se tio okazus"-adverb-eo "si aquest fós el cas"-adverb-ca
"si aquest fós el cas"-adverb-ca "se tio okazus"-adverb-eo
"bonvolu"-adverb-eo "si us plau"-adverb-ca
"si us plau"-adverb-ca "bonvolu"-adverb-eo
"simila"-adverb-eo "similar"-adverb-ca
"similar"-adverb-ca "simila"-adverb-eo
"sindikata"-adverb-eo "sindical"-adverb-ca
"sindical"-adverb-ca "sindikata"-adverb-eo
"loki en"-verb-eo "situar a"-verb-ca
"situar a"-verb-ca "loki en"-verb-eo
"razkapulo"-noun-eo "skin head"-noun-ca
"skin head"-noun-ca "razkapulo"-noun-eo
"supernutri"-verb-eo "sobrealimentar"-verb-ca
"sobrealimentar"-verb-ca "supernutri"-verb-eo
"supernatura"-adverb-eo "sobrenatural"-adverb-ca
"sobrenatural"-adverb-ca "supernatura"-adverb-eo
"soveta socialisma"-adjective-eo "socialista soviètic"-adjective-ca
"socialista soviètic"-adjective-ca "soveta socialisma"-adjective-eo
"akcia kompanio"-noun-eo "societat anònima"-noun-ca
"societat anònima"-noun-ca "akcia kompanio"-noun-eo
"socikultura"-adverb-eo "sociocultural"-adverb-ca
"sociocultural"-adverb-ca "socikultura"-adverb-eo
"sokrata"-adverb-eo "socràticament"-adverb-ca
"socràticament"-adverb-ca "sokrata"-adverb-eo
"sultanejo"-noun-eo "soldanat"-noun-ca
"sultanejo"-noun-eo "sultanat"-noun-ca
"soldanat"-noun-ca "sultanejo"-noun-eo
"sultanat"-noun-ca "sultanejo"-noun-eo
"sultanat"-noun-ca "sultanlando"-noun-eo
"sultanlando"-noun-eo "sultanat"-noun-ca
"solventa"-adverb-eo "solvent"-adverb-ca
"solvent"-adverb-ca "solida"-adverb-eo
"solvent"-adverb-ca "solventa"-adverb-eo
"surdamutulo"-noun-eo "sord-mut"-noun-ca
"surdamutulo"-noun-eo "sordmut"-noun-ca
"sord-mut"-noun-ca "surdamutulo"-noun-eo
"sordmut"-noun-ca "surdamutulo"-noun-eo
"sordmut"-noun-ca "surdmutulo"-noun-eo
"surdmutulo"-noun-eo "sordmut"-noun-ca
"subterigi"-verb-eo "soterrar"-verb-ca
"soterrar"-verb-ca "subterigi"-verb-eo
"vicluigi"-verb-eo "sots-arrendar"-verb-ca
"sots-arrendar"-verb-ca "vicluigi"-verb-eo
"oftiĝi"-verb-eo "sovintejar"-verb-ca
"sovintejar"-verb-ca "oftiĝi"-verb-eo
"sovetia"-adverb-eo "sovièticament"-adverb-ca
"sovièticament"-adverb-ca "sovetia"-adverb-eo
"sovièticament"-adverb-ca "soveta"-adverb-eo
"soveta"-adverb-eo "sovièticament"-adverb-ca
"Stehen"-properNoun-eo "Stehen"-properNoun-ca
"Stehen"-properNoun-ca "Stehen"-properNoun-eo
"datumfluo"-noun-eo "streaming"-noun-ca
"streaming"-noun-ca "datumfluo"-noun-eo
"subartikolo"-noun-eo "subarticle"-noun-ca
"subarticle"-noun-ca "subartikolo"-noun-eo
"subkomisio"-noun-eo "subcontractació"-noun-ca
"subcontractació"-noun-ca "subkomisio"-noun-eo
"sublima"-adverb-eo "sublim"-adverb-ca
"sublim"-adverb-ca "sublima"-adverb-eo
"subprocezo"-noun-eo "subprocés"-noun-ca
"subprocés"-noun-ca "subprocezo"-noun-eo
"subsekcio"-noun-eo "subsecció"-noun-ca
"subsecció"-noun-ca "subsekcio"-noun-eo
"substantivigi"-verb-eo "substantivar"-verb-ca
"substantivar"-verb-ca "substantivigi"-verb-eo
"subtropika"-adverb-eo "subtropical"-adverb-ca
"subtropical"-adverb-ca "subtropika"-adverb-eo
"sud-kataluno"-noun-eo "sud-català"-noun-ca
"sud-català"-noun-ca "sud-kataluno"-noun-eo
"sud-kataluna"-adjective-eo "sud-català"-adjective-ca
"sud-català"-adjective-ca "sud-kataluna"-adjective-eo
"sud-pirenea"-adjective-eo "sud-pirenaic"-adjective-ca
"sud-pirenea"-adjective-eo "sud-pirinenc"-adjective-ca
"sud-pirenaic"-adjective-ca "sud-pirenea"-adjective-eo
"sud-pirinenc"-adjective-ca "sud-pirenea"-adjective-eo
"sud-pirenea"-adverb-eo "sud-pirinenc"-adverb-ca
"sud-pirinenc"-adverb-ca "sud-pirenea"-adverb-eo
"ŝvitiga"-adverb-eo "sudoríficament"-adverb-ca
"sudoríficament"-adverb-ca "ŝvitiga"-adverb-eo
"sunao"-noun-eo "sunna"-noun-ca
"sunna"-noun-ca "sunao"-noun-eo
"fiera"-adverb-eo "superb"-adverb-ca
"superb"-adverb-ca "fiera"-adverb-eo
"superb"-adverb-ca "superba"-adverb-eo
"superba"-adverb-eo "superb"-adverb-ca
"supera"-adverb-eo "superior"-adverb-ca
"superior"-adverb-ca "supera"-adverb-eo
"superior"-adverb-ca "supra"-adverb-eo
"supra"-adverb-eo "superior"-adverb-ca
"supersona"-adverb-eo "supersònicament"-adverb-ca
"supersònicament"-adverb-ca "supersona"-adverb-eo
"artifikaĵo"-noun-eo "superxeria"-noun-ca
"superxeria"-noun-ca "artifikaĵo"-noun-eo
"ofendiĝemo"-noun-eo "susceptibiltat"-noun-ca
"susceptibiltat"-noun-ca "ofendiĝemo"-noun-eo
"Symond"-properNoun-eo "Symond"-properNoun-ca
"Symond"-properNoun-ca "Symond"-properNoun-eo
"sanskrito"-noun-eo "sànscrit"-noun-ca
"sànscrit"-noun-ca "sanskrito"-noun-eo
"parolsintezo"-noun-eo "síntesi de veu"-noun-ca
"síntesi de veu"-noun-ca "parolsintezo"-noun-eo
"tamburini"-verb-eo "tamborinar"-verb-ca
"tamborinar"-verb-ca "tamburini"-verb-eo
"masonfermi"-verb-eo "tapiar"-verb-ca
"tapiar"-verb-ca "masonfermi"-verb-eo
"aŭtuna"-adverb-eo "tardorencament"-adverb-ca
"tardorencament"-adverb-ca "aŭtuna"-adverb-eo
"taragona"-adjective-eo "tarragoní"-adjective-ca
"tarragoní"-adjective-ca "taragona"-adjective-eo
"taragonano"-noun-eo "tarragoní"-noun-ca
"tarragoní"-noun-ca "taragonano"-noun-eo
"teatra"-adverb-eo "teatral"-adverb-ca
"teatral"-adverb-ca "teatra"-adverb-eo
"bioteknologia"-adverb-eo "biotecnològicament"-adverb-ca
"biotecnològicament"-adverb-ca "bioteknologia"-adverb-eo
"nanoteknologia"-adverb-eo "nanotecnològicament"-adverb-ca
"nanotecnològicament"-adverb-ca "nanoteknologia"-adverb-eo
"ŝtormi"-verb-eo "tempestejar"-verb-ca
"tempestejar"-verb-ca "ŝtormi"-verb-eo
"pacienci"-verb-eo "tenir paciència"-verb-ca
"tenir paciència"-verb-ca "pacienci"-verb-eo
"ne forgesi"-verb-eo "tenir present"-verb-ca
"tenir present"-verb-ca "ne forgesi"-verb-eo
"vizii"-verb-eo "tenir visions"-verb-ca
"tenir visions"-verb-ca "vizii"-verb-eo
"tera"-adverb-eo "terrenal"-adverb-ca
"terrenal"-adverb-ca "tera"-adverb-eo
"terrenal"-adverb-ca "tergloba"-adverb-eo
"tergloba"-adverb-eo "terrenal"-adverb-ca
"terura"-adverb-eo "terrible"-adverb-ca
"terrible"-adverb-ca "terura"-adverb-eo
"tetanio"-noun-eo "tetània"-noun-ca
"tetània"-noun-ca "tetanio"-noun-eo
"laŭteksta"-adverb-eo "textual"-adverb-ca
"textual"-adverb-ca "laŭteksta"-adverb-eo
"rudri"-verb-eo "timonejar"-verb-ca
"timonejar"-verb-ca "rudri"-verb-eo
"divizia generalo"-noun-eo "tinent general"-noun-ca
"tinent general"-noun-ca "divizia generalo"-noun-eo
"tinio"-noun-eo "tinya"-noun-ca
"tinya"-noun-ca "tinio"-noun-eo
"kurfo"-noun-eo "toc de queda"-noun-ca
"toc de queda"-noun-ca "kurfo"-noun-eo
"stratvendisto"-noun-eo "top manta"-noun-ca
"top manta"-noun-ca "stratvendisto"-noun-eo
"torei"-verb-eo "torejar"-verb-ca
"torejar"-verb-ca "torei"-verb-eo
"reveni al"-verb-eo "tornar a"-verb-ca
"tornar a"-verb-ca "reveni al"-verb-eo
"unuokula"-adverb-eo "tort"-adverb-ca
"tort"-adverb-ca "unuokula"-adverb-eo
"transgenaĵo"-noun-eo "transgènic"-noun-ca
"transgènic"-noun-ca "transgenaĵo"-noun-eo
"transitivigi"-verb-eo "transitivitzar"-verb-ca
"transitivitzar"-verb-ca "transitivigi"-verb-eo
"transsubstancigado"-noun-eo "transsubstanciació"-noun-ca
"transsubstanciació"-noun-ca "transsubstancigado"-noun-eo
"travestiulo"-noun-eo "travestí"-noun-ca
"travestí"-noun-ca "travestiulo"-noun-eo
"radiri"-verb-eo "traslladar-se"-verb-ca
"traslladar-se"-verb-ca "radiri"-verb-eo
"ŝoveli"-verb-eo "traspalar"-verb-ca
"traspalar"-verb-ca "ŝoveli"-verb-eo
"agema"-adverb-eo "treballador"-adverb-ca
"treballador"-adverb-ca "agema"-adverb-eo
"treballador"-adverb-ca "laborema"-adverb-eo
"laborema"-adverb-eo "treballador"-adverb-ca
"terebinto"-noun-eo "trementina"-noun-ca
"trementina"-noun-ca "terebinto"-noun-eo
"longdistanca trajno"-noun-eo "tren de llarg recorregut"-noun-ca
"tren de llarg recorregut"-noun-ca "longdistanca trajno"-noun-eo
"harplektaĵo"-noun-eo "trunyella"-noun-ca
"trunyella"-noun-ca "harplektaĵo"-noun-eo
"batvundo"-noun-eo "trenc"-noun-ca
"trenc"-noun-ca "batvundo"-noun-eo
"tri"-noun-eo "tres"-noun-ca
"tres"-noun-ca "tri"-noun-eo
"konstitucia kortumo"-noun-eo "tribunal constitucional"-noun-ca
"tribunal constitucional"-noun-ca "konstitucia kortumo"-noun-eo
"Internacia Kortumo de Justico"-noun-eo "Tribunal Internacional de Justíca"-noun-ca
"Tribunal Internacional de Justíca"-noun-ca "Internacia Kortumo de Justico"-noun-eo
"Katalunia Kasacia Kortumo"-noun-eo "Tribunal Superior de Justícia de Catalunya"-noun-ca
"Katalunia Kasacia Kortumo"-noun-eo "TSJC"-noun-ca
"Tribunal Superior de Justícia de Catalunya"-noun-ca "Katalunia Kasacia Kortumo"-noun-eo
"TSJC"-noun-ca "Katalunia Kasacia Kortumo"-noun-eo
"trijara"-adverb-eo "triennal"-adverb-ca
"triennal"-adverb-ca "trijara"-adverb-eo
"triennal"-adverb-ca "jartria"-adverb-eo
"jartria"-adverb-eo "triennal"-adverb-ca
"triĝemelo"-noun-eo "trigemin"-noun-ca
"trigemin"-noun-ca "triĝemelo"-noun-eo
"triĝemela"-adjective-eo "trigemin"-adjective-ca
"trigemin"-adjective-ca "triĝemela"-adjective-eo
"triflanka"-adverb-eo "trilateral"-adverb-ca
"trilateral"-adverb-ca "triflanka"-adverb-eo
"trilingva"-adverb-eo "trilingüe"-adverb-ca
"trilingüe"-adverb-ca "trilingva"-adverb-eo
"trimonata"-adverb-eo "trimestral"-adverb-ca
"trimestral"-adverb-ca "trimonata"-adverb-eo
"tripo"-noun-eo "tripa"-noun-ca
"tripa"-noun-ca "tripo"-noun-eo
"trobla"-adverb-eo "triple"-adverb-ca
"triple"-adverb-ca "trobla"-adverb-eo
"tropika"-adverb-eo "tropical"-adverb-ca
"tropical"-adverb-ca "tropika"-adverb-eo
"trufi"-verb-eo "trufar"-verb-ca
"trufar"-verb-ca "trufi"-verb-eo
"tuberkulo"-noun-eo "tubèrcul"-noun-ca
"tubèrcul"-noun-ca "tuberkulo"-noun-eo
"cidiro"-noun-eo "tuteig"-noun-ca
"tuteig"-noun-ca "cidiro"-noun-eo
"tetanoso"-noun-eo "tètan"-noun-ca
"tetanoso"-noun-eo "tètanus"-noun-ca
"tètan"-noun-ca "tetanoso"-noun-eo
"tètanus"-noun-ca "tetanoso"-noun-eo
"tekstila"-adverb-eo "tèxtil"-adverb-ca
"tèxtil"-adverb-ca "tekstila"-adverb-eo
"ekstreme konservativa"-adverb-eo "ultraconservador"-adverb-ca
"ultraconservador"-adverb-ca "ekstreme konservativa"-adverb-eo
"ekstreme liberala"-adverb-eo "ultraliberal"-adverb-ca
"ultraliberal"-adverb-ca "ekstreme liberala"-adverb-eo
"ungovundo"-noun-eo "unglada"-noun-ca
"unglada"-noun-ca "ungovundo"-noun-eo
"unuforma"-adverb-eo "uniforme"-adverb-ca
"uniforme"-adverb-ca "unuforma"-adverb-eo
"universaliĝo"-noun-eo "universalització"-noun-ca
"universalització"-noun-ca "universaliĝo"-noun-eo
"universalització"-noun-ca "universaligo"-noun-eo
"universaligo"-noun-eo "universalització"-noun-ca
"kontraŭtumulta urba policano"-noun-eo "UPAS"-noun-ca
"UPAS"-noun-ca "kontraŭtumulta urba policano"-noun-eo
"malcerta"-adverb-eo "vacil·lant"-adverb-ca
"vacil·lant"-adverb-ca "malcerta"-adverb-eo
"striko por nedifinita daŭro"-noun-eo "vaga indefinida"-noun-ca
"vaga indefinida"-noun-ca "striko por nedifinita daŭro"-noun-eo
"nesindikata striko"-noun-eo "vaga salvatge"-noun-ca
"vaga salvatge"-noun-ca "nesindikata striko"-noun-eo
"surpriza striko"-noun-eo "vaga sorpresa"-noun-ca
"vaga sorpresa"-noun-ca "surpriza striko"-noun-eo
"loktena striko"-noun-eo "vaga de braços caiguts"-noun-ca
"vaga de braços caiguts"-noun-ca "loktena striko"-noun-eo
"lanteca striko"-noun-eo "vaga de zel"-noun-ca
"vaga de zel"-noun-ca "lanteca striko"-noun-eo
"pasumi"-verb-eo "vagarejar"-verb-ca
"vagarejar"-verb-ca "pasumi"-verb-eo
"valencieco"-noun-eo "valencianitat"-noun-ca
"valencianitat"-noun-ca "valencieco"-noun-eo
"valenciigo"-noun-eo "valencianització"-noun-ca
"valencianització"-noun-ca "valenciigo"-noun-eo
"valenciigi"-verb-eo "valencianitzar"-verb-ca
"valencianitzar"-verb-ca "valenciigi"-verb-eo
"valsi"-verb-eo "valsar"-verb-ca
"valsar"-verb-ca "valsi"-verb-eo
"fieri"-verb-eo "vanar-se"-verb-ca
"vanar-se"-verb-ca "fieri"-verb-eo
"kartavi"-verb-eo "velaritzar"-verb-ca
"velaritzar"-verb-ca "kartavi"-verb-eo
"ventroparolisto"-noun-eo "ventríloc"-noun-ca
"ventríloc"-noun-ca "ventroparolisto"-noun-eo
"virginal"-adverb-ca "virga"-adverb-eo
"alnejo"-noun-eo "verneda"-noun-ca
"verneda"-noun-ca "alnejo"-noun-eo
"versalo"-noun-eo "versaleta"-noun-ca
"versaleta"-noun-ca "versalo"-noun-eo
"versaleta"-noun-ca "majuskleto"-noun-eo
"majuskleto"-noun-eo "versaleta"-noun-ca
"versi"-verb-eo "versejar"-verb-ca
"versejar"-verb-ca "versi"-verb-eo
"voja"-adverb-eo "vial"-adverb-ca
"vial"-adverb-ca "voja"-adverb-eo
"viktimisto"-noun-eo "victimista"-noun-ca
"victimista"-noun-ca "viktimisto"-noun-eo
"viktimista"-adjective-eo "victimista"-adjective-ca
"victimista"-adjective-ca "viktimista"-adjective-eo
"victimista"-adjective-ca "viktimisma"-adjective-eo
"viktimisma"-adjective-eo "victimista"-adjective-ca
"perforto kontraŭ virinoj"-noun-eo "violència de gènere"-noun-ca
"violència de gènere"-noun-ca "perforto kontraŭ virinoj"-noun-eo
"visigota"-adverb-eo "visigòticament"-adverb-ca
"visigòticament"-adverb-ca "visigota"-adverb-eo
"Vyncent"-properNoun-eo "Vyncent"-properNoun-ca
"Vyncent"-properNoun-ca "Vyncent"-properNoun-eo
"valida"-adverb-eo "vàlid"-adverb-ca
"vàlid"-adverb-ca "valida"-adverb-eo
"Warin"-properNoun-eo "Warin"-properNoun-ca
"Warin"-properNoun-ca "Warin"-properNoun-eo
"Wilham"-properNoun-eo "Wilham"-properNoun-ca
"Wilham"-properNoun-ca "Wilham"-properNoun-eo
"Winchester"-properNoun-eo "Winchester"-properNoun-ca
"Winchester"-properNoun-ca "Winchester"-properNoun-eo
"batalpretigo"-noun-eo "xafarranxo"-noun-ca
"xafarranxo"-noun-ca "batalpretigo"-noun-eo
"bonŝanco"-noun-eo "xamba"-noun-ca
"xamba"-noun-ca "bonŝanco"-noun-eo
"fiŝeto"-noun-eo "xanguet"-noun-ca
"xanguet"-noun-ca "fiŝeto"-noun-eo
"ŝercaĵo"-noun-eo "xanxa"-noun-ca
"xanxa"-noun-ca "ŝercaĵo"-noun-eo
"superbordo"-noun-eo "xarbot"-noun-ca
"xarbot"-noun-ca "superbordo"-noun-eo
"verniso"-noun-eo "xarol"-noun-ca
"xarol"-noun-ca "verniso"-noun-eo
"siropa"-adjective-eo "xaropós"-adjective-ca
"xaropós"-adjective-ca "siropa"-adjective-eo
"brusta leda zono por spadingo"-noun-eo "xarpa"-noun-ca
"xarpa"-noun-ca "brusta leda zono por spadingo"-noun-eo
"reto por tutmonda mobilizado"-noun-eo "xarxa de mobilització global"-noun-ca
"xarxa de mobilització global"-noun-ca "reto por tutmonda mobilizado"-noun-eo
"ŝterno"-noun-eo "xatrac"-noun-ca
"xatrac"-noun-ca "ŝterno"-noun-eo
"kupronikela mono"-noun-eo "xavalla"-noun-ca
"xavalla"-noun-ca "kupronikela mono"-noun-eo
"mansegileto"-noun-eo "xerrac"-noun-ca
"xerrac"-noun-ca "mansegileto"-noun-eo
"maldiskreta"-adverb-eo "xerraire"-adverb-ca
"xerraire"-adverb-ca "maldiskreta"-adverb-eo
"xerraire"-adverb-ca "parolema"-adverb-eo
"parolema"-adverb-eo "xerraire"-adverb-ca
"grinco"-noun-eo "xerric"-noun-ca
"xerric"-noun-ca "grinco"-noun-eo
"taseto"-noun-eo "xicra"-noun-ca
"xicra"-noun-ca "taseto"-noun-eo
"nebulpluveto"-noun-eo "xim-xim"-noun-ca
"xim-xim"-noun-ca "nebulpluveto"-noun-eo
"malserioza"-adverb-eo "ximple"-adverb-ca
"ximple"-adverb-ca "malserioza"-adverb-eo
"kirlado"-noun-eo "xipolleig"-noun-ca
"xipolleig"-noun-ca "kirlado"-noun-eo
"viando-hakaĵo"-noun-eo "xixina"-noun-ca
"xixina"-noun-ca "viando-hakaĵo"-noun-eo
"peceto da ĉokolado"-noun-eo "xocolatina"-noun-ca
"xocolatina"-noun-ca "peceto da ĉokolado"-noun-eo
"vespobuteo"-noun-eo "xoriguer"-noun-ca
"xoriguer"-noun-ca "vespobuteo"-noun-eo
"otuso"-noun-eo "xot"-noun-ca
"xot"-noun-ca "otuso"-noun-eo
"termigdalo"-noun-eo "xufla"-noun-ca
"xufla"-noun-ca "termigdalo"-noun-eo
"Zacheus"-properNoun-eo "Zacheus"-properNoun-ca
"Zacheus"-properNoun-ca "Zacheus"-properNoun-eo
"zairano"-noun-eo "zairès"-noun-ca
"zairès"-noun-ca "zairano"-noun-eo
"oscilio"-noun-eo "zumzeig"-noun-ca
"zumzeig"-noun-ca "oscilio"-noun-eo
"acida"-adverb-eo "àcid"-adverb-ca
"àcid"-adverb-ca "acida"-adverb-eo
"arida"-adverb-eo "àrid"-adverb-ca
"àrid"-adverb-ca "arida"-adverb-eo
"àrid"-adverb-ca "seka"-adverb-eo
"seka"-adverb-eo "àrid"-adverb-ca
"arkta"-adverb-eo "àrticament"-adverb-ca
"àrticament"-adverb-ca "arkta"-adverb-eo
"avida"-adverb-eo "àvid"-adverb-ca
"àvid"-adverb-ca "avida"-adverb-eo
"integra"-adverb-eo "íntegre"-adverb-ca
"íntegre"-adverb-ca "integra"-adverb-eo
"utila"-adverb-eo "útil"-adverb-ca
"útil"-adverb-ca "utila"-adverb-eo
"Mclean"-properNoun-eo "Mclean"-properNoun-ca
"Mclean"-properNoun-ca "Mclean"-properNoun-eo
"Mclean"-properNoun-ca "Mclean"-noun-eo
"Mclean"-noun-eo "Mclean"-properNoun-ca
"﻿Garcia"-properNoun-eo "﻿Garcia"-properNoun-ca
"﻿Garcia"-properNoun-ca "﻿Garcia"-properNoun-eo
"﻿Garcia"-properNoun-ca "﻿Garcia"-noun-eo
"﻿Garcia"-noun-eo "﻿Garcia"-properNoun-ca
"Castellón de la Plana"-properNoun-eo "Castellón de la Plana"-properNoun-ca
