"desagradable"-adjective-ca "neagrabla"-adjective-eo
"kiam eble"-adverb-eo "quan sigui possible"-adverb-ca
"quan sigui possible"-adverb-ca "kiam eble"-adverb-eo
"pri tio"-adverb-eo "quant a això"-adverb-ca
"quant a això"-adverb-ca "pri tio"-adverb-eo
"kemiterapio"-noun-eo "quimioteràpia"-noun-ca
"quimioteràpia"-noun-ca "kemiterapio"-noun-eo
"kiu"-determiner-eo "quin"-determiner-ca
"quin"-determiner-ca "kiu"-determiner-eo
"Rabato"-properNoun-eo "Rabat"-properNoun-ca
"Rabat"-properNoun-ca "Rabato"-properNoun-eo
"Racó d'Ademús"-properNoun-eo "Racó d'Ademús"-properNoun-ca
"Racó d'Ademús"-properNoun-ca "Racó d'Ademús"-properNoun-eo
"radii"-verb-eo "radiar"-verb-ca
"radiar"-verb-ca "radii"-verb-eo
"radiki"-verb-eo "radicar"-verb-ca
"radicar"-verb-ca "radiki"-verb-eo
"radioterapiisto"-noun-eo "radioterapeuta"-noun-ca
"radioterapeuta"-noun-ca "radioterapiisto"-noun-eo
"Raff"-properNoun-eo "Raff"-properNoun-ca
"Raff"-properNoun-ca "Raff"-properNoun-eo
"Raffe"-properNoun-eo "Raffe"-properNoun-ca
"Raffe"-properNoun-ca "Raffe"-properNoun-eo
"artsilko"-noun-eo "raió"-noun-ca
"raió"-noun-ca "artsilko"-noun-eo
"Ralf"-properNoun-eo "Ralf"-properNoun-ca
"Ralf"-properNoun-ca "Ralf"-properNoun-eo
"Ralph"-properNoun-eo "Ralph"-properNoun-ca
"Ralph"-properNoun-ca "Ralph"-properNoun-eo
"brosi"-verb-eo "raspallar"-verb-ca
"raspallar"-verb-ca "brosi"-verb-eo
"ventoblovo"-noun-eo "ratxa"-noun-ca
"ratxa"-noun-ca "ventoblovo"-noun-eo
"Rauf"-properNoun-eo "Rauf"-properNoun-ca
"Rauf"-properNoun-ca "Rauf"-properNoun-eo
"Rauff"-properNoun-eo "Rauff"-properNoun-ca
"Rauff"-properNoun-ca "Rauff"-properNoun-eo
"ribela"-adjective-eo "rebel"-adjective-ca
"rebel"-adjective-ca "ribela"-adjective-eo
"ĵuse"-adverb-eo "recentment"-adverb-ca
"recentment"-adverb-ca "ĵuse"-adverb-eo
"reklasifiki"-verb-eo "reclassificar"-verb-ca
"reclassificar"-verb-ca "reklasifiki"-verb-eo
"reclassificar"-verb-ca "reklasi"-verb-eo
"reklasi"-verb-eo "reclassificar"-verb-ca
"recomanable"-adjective-ca "rekomendebla"-adjective-eo
"rekomendebla"-adjective-eo "recomanable"-adjective-ca
"reamikiĝo"-noun-eo "reconciliació"-noun-ca
"reconciliació"-noun-ca "reamikiĝo"-noun-eo
"rekrei"-verb-eo "recrear"-verb-ca
"recrear"-verb-ca "rekrei"-verb-eo
"reŝarĝo"-noun-eo "recàrrega"-noun-ca
"recàrrega"-noun-ca "reŝarĝo"-noun-eo
"reelektado"-noun-eo "reelecció"-noun-ca
"reelecció"-noun-ca "reelektado"-noun-eo
"reflektilo"-noun-eo "reflector"-noun-ca
"reflector"-noun-ca "reflektilo"-noun-eo
"splendi"-verb-eo "resplendir"-verb-ca
"resplendir"-verb-ca "splendi"-verb-eo
"Reginald"-properNoun-eo "Reginald"-properNoun-ca
"Reginald"-properNoun-ca "Reginald"-properNoun-eo
"Reichstag"-properNoun-eo "Reichstag"-properNoun-ca
"Reichstag"-properNoun-ca "Reichstag"-properNoun-eo
"reenigi"-verb-eo "reinserir"-verb-ca
"reinserir"-verb-ca "reenigi"-verb-eo
"reenkonduki"-verb-eo "reintroduir"-verb-ca
"reintroduir"-verb-ca "reenkonduki"-verb-eo
"horloĝvendejo"-noun-eo "rellotgeria"-noun-ca
"rellotgeria"-noun-ca "horloĝvendejo"-noun-eo
"reboniga"-adjective-eo "remeier"-adjective-ca
"remeier"-adjective-ca "reboniga"-adjective-eo
"remodlado"-noun-eo "remodelació"-noun-ca
"remodelació"-noun-ca "remodlado"-noun-eo
"rangifero"-noun-eo "ren"-noun-ca
"ren"-noun-ca "rangifero"-noun-eo
"lavejo"-noun-eo "rentador"-noun-ca
"rentador"-noun-ca "lavejo"-noun-eo
"repasi"-verb-eo "repassar"-verb-ca
"repassar"-verb-ca "repasi"-verb-eo
"repatriigo"-noun-eo "repatriació"-noun-ca
"repatriació"-noun-ca "repatriigo"-noun-eo
"repatriigi"-verb-eo "repatriar"-verb-ca
"repatriar"-verb-ca "repatriigi"-verb-eo
"repensi"-verb-eo "repensar"-verb-ca
"repensar"-verb-ca "repensi"-verb-eo
"ripetanta"-adjective-eo "repetitiu"-adjective-ca
"repetitiu"-adjective-ca "ripetanta"-adjective-eo
"sonoriligo"-noun-eo "repic"-noun-ca
"repic"-noun-ca "sonoriligo"-noun-eo
"repentri"-verb-eo "repintar"-verb-ca
"repintar"-verb-ca "repentri"-verb-eo
"refaldado"-noun-eo "replegament"-noun-ca
"replegament"-noun-ca "refaldado"-noun-eo
"ŝtupara placeto"-noun-eo "replà"-noun-ca
"replà"-noun-ca "ŝtupara placeto"-noun-eo
"replantado"-noun-eo "repoblació"-noun-ca
"repoblació"-noun-ca "replantado"-noun-eo
"respublikismo"-noun-eo "republicanisme"-noun-ca
"republicanisme"-noun-ca "respublikismo"-noun-eo
"Centr-Afrika Respubliko"-properNoun-eo "República Centreafricana"-properNoun-ca
"República Centreafricana"-properNoun-ca "Centr-Afrika Respubliko"-properNoun-eo
"rekvalifiko"-noun-eo "requalificació"-noun-ca
"requalificació"-noun-ca "rekvalifiko"-noun-eo
"rekvalifiki"-verb-eo "requalificar"-verb-ca
"requalificar"-verb-ca "rekvalifiki"-verb-eo
"dorsapogilo"-noun-eo "respatller"-noun-ca
"respatller"-noun-ca "dorsapogilo"-noun-eo
"respirador"-noun-ca "ventolejo"-noun-eo
"postkolero"-noun-eo "ressentiment"-noun-ca
"ressentiment"-noun-ca "postkolero"-noun-eo
"mallaksigi"-verb-eo "restrènyer"-verb-ca
"restrènyer"-verb-ca "mallaksigi"-verb-eo
"forsilentado"-noun-eo "reticència"-noun-ca
"reticència"-noun-ca "forsilentado"-noun-eo
"romanĉo"-noun-eo "romanx"-noun-ca
"romanx"-noun-ca "romanĉo"-noun-eo
"erarkonfeso"-noun-eo "retractació"-noun-ca
"retractació"-noun-ca "erarkonfeso"-noun-eo
"retrovidilo"-noun-eo "retrovisor"-noun-ca
"retrovisor"-noun-ca "retrovidilo"-noun-eo
"refrapo"-noun-eo "retruc"-noun-ca
"retruc"-noun-ca "refrapo"-noun-eo
"entiriĝebla"-adjective-eo "retràctil"-adjective-ca
"retràctil"-adjective-ca "entiriĝebla"-adjective-eo
"lumresendo"-noun-eo "reverberació"-noun-ca
"reverberació"-noun-ca "lumresendo"-noun-eo
"riverenca"-adjective-eo "reverencial"-adjective-ca
"reverencial"-adjective-ca "riverenca"-adjective-eo
"reversebla"-adjective-eo "reversible"-adjective-ca
"reversible"-adjective-ca "reversebla"-adjective-eo
"vivigado"-noun-eo "revifalla"-noun-ca
"revifalla"-noun-ca "vivigado"-noun-eo
"ribeligi"-verb-eo "revoltar"-verb-ca
"revoltar"-verb-ca "ribeligi"-verb-eo
"Rejkjaviko"-properNoun-eo "Reykjavík"-properNoun-ca
"Reykjavík"-properNoun-ca "Rejkjaviko"-properNoun-eo
"Reynard"-properNoun-eo "Reynard"-properNoun-ca
"Reynard"-properNoun-ca "Reynard"-properNoun-eo
"Reynold"-properNoun-eo "Reynold"-properNoun-ca
"Reynold"-properNoun-ca "Reynold"-properNoun-eo
"ekrido"-noun-eo "rialla"-noun-ca
"rialla"-noun-ca "ekrido"-noun-eo
"ridema"-adjective-eo "rialler"-adjective-ca
"rialler"-adjective-ca "ridema"-adjective-eo
"Ribagorça"-properNoun-eo "Ribagorça"-properNoun-ca
"Ribagorça"-properNoun-ca "Ribagorça"-properNoun-eo
"Ribera Baixa"-properNoun-eo "Ribera Baixa"-properNoun-ca
"Ribera Baixa"-properNoun-ca "Ribera Baixa"-properNoun-eo
"Ribera d'Ebre"-properNoun-eo "Ribera d'Ebre"-properNoun-ca
"Ribera d'Ebre"-properNoun-ca "Ribera d'Ebre"-properNoun-eo
"striita fusilo"-noun-eo "rifle"-noun-ca
"rifle"-noun-ca "striita fusilo"-noun-eo
"ekridego"-noun-eo "riota"-noun-ca
"riota"-noun-ca "ekridego"-noun-eo
"riveraltiĝo"-noun-eo "riuada"-noun-ca
"riuada"-noun-ca "riveraltiĝo"-noun-eo
"riveleco"-noun-eo "rivalitat"-noun-ca
"rivalitat"-noun-ca "riveleco"-noun-eo
"ŝtonegoplena"-adjective-eo "rocallós"-adjective-ca
"rocallós"-adjective-ca "ŝtonegoplena"-adjective-eo
"Rocio"-properNoun-eo "Rocio"-properNoun-ca
"Rocio"-properNoun-ca "Rocio"-properNoun-eo
"rondaeto"-noun-eo "rodanxa"-noun-ca
"rodanxa"-noun-ca "rondaeto"-noun-eo
"senpinta"-adjective-eo "rom"-adjective-ca
"rom"-adjective-ca "senpinta"-adjective-eo
"romanigi"-verb-eo "romanitzar"-verb-ca
"romanitzar"-verb-ca "romanigi"-verb-eo
"romanitzar"-verb-ca "romiigi"-verb-eo
"romiigi"-verb-eo "romanitzar"-verb-ca
"rubèola"-noun-ca "rubeolo"-noun-eo
"rozvitralo"-noun-eo "rosassa"-noun-ca
"rosassa"-noun-ca "rozvitralo"-noun-eo
"rotondo"-noun-eo "rotonda"-noun-ca
"rotonda"-noun-ca "rotondo"-noun-eo
"Rowland"-properNoun-eo "Rowland"-properNoun-ca
"Rowland"-properNoun-ca "Rowland"-properNoun-eo
"Ruben"-properNoun-eo "Ruben"-properNoun-ca
"Ruben"-properNoun-ca "Ruben"-properNoun-eo
"rudimento"-noun-eo "rudiment"-noun-ca
"rudiment"-noun-ca "rudimento"-noun-eo
"ventpuŝo"-noun-eo "ràfega"-noun-ca
"ràfega"-noun-ca "ventpuŝo"-noun-eo
"raeta"-adjective-eo "rètic"-adjective-ca
"rètic"-adjective-ca "raeta"-adjective-eo
"romba"-adjective-eo "ròmbic"-adjective-ca
"ròmbic"-adjective-ca "romba"-adjective-eo
"rustika"-adverb-eo "rústicament"-adverb-ca
"rústicament"-adverb-ca "rustika"-adverb-eo
"Sabadelo"-properNoun-eo "Sabadell"-properNoun-ca
"Sabadell"-properNoun-ca "Sabadelo"-properNoun-eo
"Sabadell"-properNoun-ca "Sabadello"-properNoun-eo
"Sabadello"-properNoun-eo "Sabadell"-properNoun-ca
"ariero"-noun-eo "saga"-noun-ca
"saga"-noun-ca "ariero"-noun-eo
"San-Marino"-properNoun-eo "San Marino"-properNoun-ca
"San Marino"-properNoun-ca "San-Marino"-properNoun-eo
"sapigi"-verb-eo "saponificar"-verb-ca
"saponificar"-verb-ca "sapigi"-verb-eo
"sardona"-adverb-eo "sarcàsticament"-adverb-ca
"sarcàsticament"-adverb-ca "sardona"-adverb-eo
"sardano"-noun-eo "sardana"-noun-ca
"sardana"-noun-ca "sardano"-noun-eo
"fadenfliki"-verb-eo "sargir"-verb-ca
"sargir"-verb-ca "fadenfliki"-verb-eo
"Satano"-properNoun-eo "Satanàs"-properNoun-ca
"Satanàs"-properNoun-ca "Satano"-properNoun-eo
"sekci"-verb-eo "seccionar"-verb-ca
"seccionar"-verb-ca "sekci"-verb-eo
"sektora"-adjective-eo "sectorial"-adjective-ca
"sectorial"-adjective-ca "sektora"-adjective-eo
"sektore"-adverb-eo "sectorialment"-adverb-ca
"sectorialment"-adverb-ca "sektore"-adverb-eo
"sekularigi"-verb-eo "secularitzar"-verb-ca
"secularitzar"-verb-ca "sekularigi"-verb-eo
"laŭ mia opinio"-adverb-eo "segons el meu parer"-adverb-ca
"segons el meu parer"-adverb-ca "laŭ mia opinio"-adverb-eo
"laŭ lia opinio"-adverb-eo "segons el seu parer"-adverb-ca
"segons el seu parer"-adverb-ca "laŭ lia opinio"-adverb-eo
"laŭ propra fakturado"-adverb-eo "segons facturació pròpia"-adverb-ca
"segons facturació pròpia"-adverb-ca "laŭ propra fakturado"-adverb-eo
"laŭ onidiro"-adverb-eo "segons hom diu"-adverb-ca
"segons hom diu"-adverb-ca "laŭ onidiro"-adverb-eo
"kidnapanto"-noun-eo "segrestador"-noun-ca
"segrestador"-noun-ca "kidnapanto"-noun-eo
"Segrià"-properNoun-eo "Segrià"-properNoun-ca
"Segrià"-properNoun-ca "Segrià"-properNoun-eo
"evoluobservado"-noun-eo "seguiment"-noun-ca
"seguiment"-noun-ca "evoluobservado"-noun-eo
"duonrondo"-noun-eo "semicercle"-noun-ca
"semicercle"-noun-ca "duonrondo"-noun-eo
"duoncirkla"-adjective-eo "semicircular"-adjective-ca
"semicircular"-adjective-ca "duoncirkla"-adjective-eo
"ĉiam je via dispono"-adverb-eo "sempre a la seva disposició"-adverb-ca
"sempre a la seva disposició"-adverb-ca "ĉiam je via dispono"-adverb-eo
"Sence"-properNoun-eo "Sence"-properNoun-ca
"Sence"-properNoun-ca "Sence"-properNoun-eo
"sen damaĝi"-adverb-eo "sense causar cap perjudici"-adverb-ca
"sense causar cap perjudici"-adverb-ca "sen damaĝi"-adverb-eo
"sen lasi spurojn"-adverb-eo "sense deixar cap rastre"-adverb-ca
"sense deixar cap rastre"-adverb-ca "sen lasi spurojn"-adverb-eo
"sen ŝuldoj"-adverb-eo "sense deutes"-adverb-ca
"sense deutes"-adverb-ca "sen ŝuldoj"-adverb-eo
"sen diskuti"-adverb-eo "sense discutir"-adverb-ca
"sense discutir"-adverb-ca "sen diskuti"-adverb-eo
"senplie"-adverb-eo "sense més ni més"-adverb-ca
"sense més ni més"-adverb-ca "senplie"-adverb-eo
"senpense"-adverb-eo "sense pensar-hi"-adverb-ca
"sense pensar-hi"-adverb-ca "senpense"-adverb-eo
"senjorejo"-noun-eo "senyoria"-noun-ca
"senyoria"-noun-ca "senjorejo"-noun-eo
"senyoria"-noun-ca "sinjoreco"-noun-eo
"senyoria"-noun-ca "senjoreco"-noun-eo
"senyoria"-noun-ca "senjorlando"-noun-eo
"sinjoreco"-noun-eo "senyoria"-noun-ca
"senjoreco"-noun-eo "senyoria"-noun-ca
"senjorlando"-noun-eo "senyoria"-noun-ca
"senjorlando"-noun-eo "senyoriu"-noun-ca
"senyoriu"-noun-ca "senjorlando"-noun-eo
"serpenti"-verb-eo "serpentejar"-verb-ca
"serpentejar"-verb-ca "serpenti"-verb-eo
"venontsemajne"-adverb-eo "setmana vinent"-adverb-ca
"setmana vinent"-adverb-ca "venontsemajne"-adverb-eo
"oleujo"-noun-eo "setrill"-noun-ca
"setrill"-noun-ca "oleujo"-noun-eo
"Aŭtora Societo"-noun-eo "SGAE"-noun-ca
"SGAE"-noun-ca "Aŭtora Societo"-noun-eo
"se la tempo ĝin permesas"-adverb-eo "si el temps ho permet"-adverb-ca
"si el temps ho permet"-adverb-ca "se la tempo ĝin permesas"-adverb-eo
"se iam"-adverb-eo "si mai"-adverb-ca
"si mai"-adverb-ca "se iam"-adverb-eo
"Sibil"-properNoun-eo "Sibil"-properNoun-ca
"Sibil"-properNoun-ca "Sibil"-properNoun-eo
"muziksintezatoro"-noun-eo "sintetitzador"-noun-ca
"sintetitzador"-noun-ca "muziksintezatoro"-noun-eo
"sinteza"-adverb-eo "sintèticament"-adverb-ca
"sintèticament"-adverb-ca "sinteza"-adverb-eo
"sistemigi"-verb-eo "sistematitzar"-verb-ca
"sistematitzar"-verb-ca "sistemigi"-verb-eo
"superŝarĝi"-verb-eo "sobrecarregar"-verb-ca
"sobrecarregar"-verb-ca "superŝarĝi"-verb-eo
"socialigi"-verb-eo "socialitzar"-verb-ca
"socialitzar"-verb-ca "socialigi"-verb-eo
"solema"-adjective-eo "solitari"-adjective-ca
"solitari"-adjective-ca "solema"-adjective-eo
"Solsonès"-properNoun-eo "Solsonès"-properNoun-ca
"Solsonès"-properNoun-ca "Solsonès"-properNoun-eo
"sonoreco"-noun-eo "sonoritat"-noun-ca
"sonoritat"-noun-ca "sonoreco"-noun-eo
"loti"-verb-eo "sortejar"-verb-ca
"sortejar"-verb-ca "loti"-verb-eo
"elira"-adjective-eo "sortint"-adjective-ca
"sortint"-adjective-ca "elira"-adjective-eo
"subfosi"-verb-eo "soscavar"-verb-ca
"soscavar"-verb-ca "subfosi"-verb-eo
"suspektinde"-adverb-eo "sospitosament"-adverb-ca
"sospitosament"-adverb-ca "suspektinde"-adverb-eo
"suspektito"-noun-eo "sospitós"-noun-ca
"sospitós"-noun-ca "suspektito"-noun-eo
"daŭre disvolvebla"-adjective-eo "sostenible"-adjective-ca
"sostenible"-adjective-ca "daŭre disvolvebla"-adjective-eo
"en enhejma aresto"-adverb-eo "sota arrest domiciliari"-adverb-ca
"sota arrest domiciliari"-adverb-ca "en enhejma aresto"-adverb-eo
"sub trudado"-adverb-eo "sota coacció"-adverb-ca
"sota coacció"-adverb-ca "sub trudado"-adverb-eo
"sub la zorgado"-adverb-eo "sota custòdia"-adverb-ca
"sota custòdia"-adverb-ca "sub la zorgado"-adverb-eo
"kontraŭ kaŭcio"-adverb-eo "sota fiança"-adverb-ca
"sota fiança"-adverb-ca "kontraŭ kaŭcio"-adverb-eo
"sub ĵuro"-adverb-eo "sota jurament"-adverb-ca
"sota jurament"-adverb-ca "sub ĵuro"-adverb-eo
"sub suspekto"-adverb-eo "sota sospita"-adverb-ca
"sota sospita"-adverb-ca "sub suspekto"-adverb-eo
"subterigo"-noun-eo "soterrament"-noun-ca
"soterrament"-noun-ca "subterigo"-noun-eo
"subdistriktestro"-noun-eo "sotsveguer"-noun-ca
"sotsveguer"-noun-ca "subdistriktestro"-noun-eo
"subdistrikto"-noun-eo "sotsvegueria"-noun-ca
"sotsvegueria"-noun-ca "subdistrikto"-noun-eo
"Steven"-properNoun-eo "Steven"-properNoun-ca
"Steven"-properNoun-ca "Steven"-properNoun-eo
"Stutgarto"-properNoun-eo "Stuttgart"-properNoun-ca
"Stuttgart"-properNoun-ca "Stutgarto"-properNoun-eo
"subkonscie"-adverb-eo "subconscientment"-adverb-ca
"subconscientment"-adverb-ca "subkonscie"-adverb-eo
"subkomisii"-verb-eo "subcontractar"-verb-ca
"subcontractar"-verb-ca "subkomisii"-verb-eo
"subdividi"-verb-eo "subdividir"-verb-ca
"subdividir"-verb-ca "subdividi"-verb-eo
"sublimi"-verb-eo "sublimar"-verb-ca
"sublimar"-verb-ca "sublimi"-verb-eo
"subtiligi"-verb-eo "subtilitzar"-verb-ca
"subtilitzar"-verb-ca "subtiligi"-verb-eo
"sudana"-adjective-eo "sudanès"-adjective-ca
"sudanès"-adjective-ca "sudana"-adjective-eo
"sudanano"-noun-eo "sudanès"-noun-ca
"sudanès"-noun-ca "sudanano"-noun-eo
"luksega"-adjective-eo "sumptuós"-adjective-ca
"sumptuós"-adjective-ca "luksega"-adjective-eo
"sunnita"-adjective-ca "sunaista"-adjective-eo
"sunaista"-adjective-eo "sunnita"-adjective-ca
"subjugigi"-verb-eo "supeditar"-verb-ca
"supeditar"-verb-ca "subjugigi"-verb-eo
"superado"-noun-eo "superació"-noun-ca
"superació"-noun-ca "superado"-noun-eo
"supermeto"-noun-eo "superposició"-noun-ca
"superposició"-noun-ca "supermeto"-noun-eo
"reviziinto"-noun-eo "supervisor"-noun-ca
"supervisor"-noun-ca "reviziinto"-noun-eo
"elpuŝi"-verb-eo "suplantar"-verb-ca
"suplantar"-verb-ca "elpuŝi"-verb-eo
"subportebla"-adjective-eo "suportable"-adjective-ca
"suportable"-adjective-ca "subportebla"-adjective-eo
"supozado"-noun-eo "suposició"-noun-ca
"suposició"-noun-ca "supozado"-noun-eo
"pusi"-verb-eo "supurar"-verb-ca
"supurar"-verb-ca "pusi"-verb-eo
"Susan"-properNoun-eo "Susan"-properNoun-ca
"Susan"-properNoun-ca "Susan"-properNoun-eo
"Suzanne"-properNoun-eo "Suzanne"-properNoun-ca
"Suzanne"-properNoun-ca "Suzanne"-properNoun-eo
"suicida"-adjective-eo "suïcida"-adjective-ca
"suïcida"-adjective-ca "suicida"-adjective-eo
"suïcida"-adjective-ca "memmortiga"-adjective-eo
"suïcida"-adjective-ca "sinmortiga"-adjective-eo
"memmortiga"-adjective-eo "suïcida"-adjective-ca
"sinmortiga"-adjective-eo "suïcida"-adjective-ca
"sinmortiginto"-noun-eo "suïcida"-noun-ca
"suïcida"-noun-ca "sinmortiginto"-noun-eo
"memmortigi"-verb-eo "suïcidar"-verb-ca
"suïcidar"-verb-ca "memmortigi"-verb-eo
"Sybell"-properNoun-eo "Sybell"-properNoun-ca
"Sybell"-properNoun-ca "Sybell"-properNoun-eo
"Sybil"-properNoun-eo "Sybil"-properNoun-ca
"Sybil"-properNoun-ca "Sybil"-properNoun-eo
"Sybill"-properNoun-eo "Sybill"-properNoun-ca
"Sybill"-properNoun-ca "Sybill"-properNoun-eo
"sadisma"-adverb-eo "sàdicament"-adverb-ca
"sàdicament"-adverb-ca "sadisma"-adverb-eo
"jes kaj ne"-adverb-eo "sí i no"-adverb-ca
"sí i no"-adverb-ca "jes kaj ne"-adverb-eo
"haketaĵo"-noun-eo "tallada"-noun-ca
"haketaĵo"-noun-eo "tallat"-noun-ca
"tallada"-noun-ca "haketaĵo"-noun-eo
"tallat"-noun-ca "haketaĵo"-noun-eo
"tamburini"-verb-eo "tamborinejar"-verb-ca
"tamborinejar"-verb-ca "tamburini"-verb-eo
"tioma"-determiner-eo "tant"-determiner-ca
"tant"-determiner-ca "tioma"-determiner-eo
"baldaŭ aŭ de baldaŭ"-adverb-eo "tard o d'hora"-adverb-ca
"tard o d'hora"-adverb-ca "baldaŭ aŭ de baldaŭ"-adverb-eo
"tarda"-adjective-eo "tardà"-adjective-ca
"tardà"-adjective-ca "tarda"-adjective-eo
"Taragono"-properNoun-eo "Tarragona"-properNoun-ca
"Tarragona"-properNoun-ca "Taragono"-properNoun-eo
"Tarragonès"-properNoun-eo "Tarragonès"-properNoun-ca
"Tarragonès"-properNoun-ca "Tarragonès"-properNoun-eo
"taujtologio"-noun-eo "tautologia"-noun-ca
"tautologia"-noun-ca "taujtologio"-noun-eo
"teleskopa"-adjective-eo "telescòpic"-adjective-ca
"telescòpic"-adjective-ca "teleskopa"-adjective-eo
"portempa dungado"-noun-eo "temporalitat"-noun-ca
"temporalitat"-noun-ca "portempa dungado"-noun-eo
"ĉion konsiderante"-adverb-eo "tenint-ho tot en compte"-adverb-ca
"tenint-ho tot en compte"-adverb-ca "ĉion konsiderante"-adverb-eo
"Terra Alta"-properNoun-eo "Terra Alta"-properNoun-ca
"Terra Alta"-properNoun-ca "Terra Alta"-properNoun-eo
"terorizi"-verb-eo "terroritzar"-verb-ca
"terroritzar"-verb-ca "terorizi"-verb-eo
"Tezeo"-properNoun-eo "Teseu"-properNoun-ca
"Teseu"-properNoun-ca "Tezeo"-properNoun-eo
"Thames"-properNoun-eo "Thames"-properNoun-ca
"Thames"-properNoun-ca "Thames"-properNoun-eo
"Thomasine"-properNoun-eo "Thomasine"-properNoun-ca
"Thomasine"-properNoun-ca "Thomasine"-properNoun-eo
"Thomasyn"-properNoun-eo "Thomasyn"-properNoun-ca
"Thomasyn"-properNoun-ca "Thomasyn"-properNoun-eo
"tiroido"-noun-eo "tiroide"-noun-ca
"tiroide"-noun-ca "tiroido"-noun-eo
"Togolando"-properNoun-eo "Togo"-properNoun-ca
"Togo"-properNoun-ca "Togolando"-properNoun-eo
"loknomaro"-noun-eo "toponímia"-noun-ca
"toponímia"-noun-ca "loknomaro"-noun-eo
"frotpurigi"-verb-eo "torcar"-verb-ca
"torcar"-verb-ca "frotpurigi"-verb-eo
"la tuta tempo"-adverb-eo "tota l'estona"-adverb-ca
"tota l'estona"-adverb-ca "la tuta tempo"-adverb-eo
"tramontano"-noun-eo "tramuntana"-noun-ca
"tramuntana"-noun-ca "tramontano"-noun-eo
"transgena"-adjective-eo "transgènic"-adjective-ca
"transgènic"-adjective-ca "transgena"-adjective-eo
"transseksismo"-noun-eo "transsexualitat"-noun-ca
"transsexualitat"-noun-ca "transseksismo"-noun-eo
"travestiulo"-noun-eo "transvestit"-noun-ca
"transvestit"-noun-ca "travestiulo"-noun-eo
"triennal"-adjective-ca "jartria"-adjective-eo
"jartria"-adjective-eo "triennal"-adjective-ca
"trijaro"-noun-eo "trienni"-noun-ca
"trienni"-noun-ca "trijaro"-noun-eo
"Trunuo"-properNoun-eo "Trinitat"-properNoun-ca
"Trinitat"-properNoun-ca "Trunuo"-properNoun-eo
"tripartio"-noun-eo "tripartit"-noun-ca
"tripartit"-noun-ca "tripartio"-noun-eo
"tripartia"-adjective-eo "tripartit"-adjective-ca
"tripartit"-adjective-ca "tripartia"-adjective-eo
"tropismo"-noun-eo "tropisme"-noun-ca
"tropisme"-noun-ca "tropismo"-noun-eo
"Tripolo"-properNoun-eo "Trípoli"-properNoun-ca
"Trípoli"-properNoun-ca "Tripolo"-properNoun-eo
"protektanta"-adjective-eo "tutelar"-adjective-ca
"tutelar"-adjective-ca "protektanta"-adjective-eo
"kuratorio"-noun-eo "tutoria"-noun-ca
"tutoria"-noun-ca "kuratorio"-noun-eo
"termika"-adverb-eo "tèrmicament"-adverb-ca
"tèrmicament"-adverb-ca "termika"-adverb-eo
"EU"-properNoun-eo "UE"-properNoun-ca
"UE"-properNoun-ca "EU"-properNoun-eo
"ekstreme dekstra"-adjective-eo "ultradretà"-adjective-ca
"ultradretà"-adjective-ca "ekstreme dekstra"-adjective-eo
"ekstreme maldekstra"-adjective-eo "ultraesquerrà"-adjective-ca
"ultraesquerrà"-adjective-ca "ekstreme maldekstra"-adjective-eo
"transmaro"-adverb-eo "ultramar"-adverb-ca
"ultramar"-adverb-ca "transmaro"-adverb-eo
"longa tempo"-adverb-eo "una bona estona"-adverb-ca
"una bona estona"-adverb-ca "longa tempo"-adverb-eo
"iom da tempo"-adverb-eo "una estona"-adverb-ca
"una estona"-adverb-ca "iom da tempo"-adverb-eo
"iom da"-determiner-eo "una mica de"-determiner-ca
"una mica de"-determiner-ca "iom da"-determiner-eo
"unu aŭ dufoje"-adverb-eo "una vegada o dues"-adverb-ca
"una vegada o dues"-adverb-ca "unu aŭ dufoje"-adverb-eo
"per unu fojo kaj por ĉiam"-adverb-eo "una vegada per sempre"-adverb-ca
"una vegada per sempre"-adverb-ca "per unu fojo kaj por ĉiam"-adverb-eo
"universaligi"-verb-eo "universalitzar"-verb-ca
