"10a"-adjective-eo "Xème"-adjective-fr
"perpleksa"-adjective-eo "perplexe"-adjective-fr
"sendecida"-adjective-eo "indécis"-adjective-fr
"temporaire"-adjective-fr "nedaŭra"-adjective-eo
"temporaire"-adjective-fr "portempa"-adjective-eo
"portempa"-adjective-eo "temporaire"-adjective-fr
"maldeca"-adjective-eo "indécent"-adjective-fr
"maldeca"-adjective-eo "inconvenant"-adjective-fr
"indécent"-adjective-fr "maldeca"-adjective-eo
"inconvenant"-adjective-fr "maldeca"-adjective-eo
"inconvenant"-adjective-fr "malkonvena"-adjective-eo
"malkonvena"-adjective-eo "inconvenant"-adjective-fr
"malkonvena"-adjective-eo "inapproprié"-adjective-fr
"malkonvena"-adjective-eo "non fondé"-adjective-fr
"maldekstre"-adverb-eo "à gauche"-adverb-fr
"à gauche"-adverb-fr "maldekstre"-adverb-eo
"maldekstrulo"-noun-eo "gaucher"-noun-fr
"gaucher"-noun-fr "maldekstrulo"-noun-eo
"maldekstruma"-adjective-eo "lévogyre"-adjective-fr
"maldekstruma"-adjective-eo "indirect"-adjective-fr
"lévogyre"-adjective-fr "maldekstruma"-adjective-eo
"indirect"-adjective-fr "maldekstruma"-adjective-eo
"indirect"-adjective-fr "malrekta"-adjective-eo
"malrekta"-adjective-eo "indirect"-adjective-fr
"indélicat"-adjective-fr "maldiskreta"-adjective-eo
"indélicat"-adjective-fr "maldelikata"-adjective-eo
"rudement"-adverb-fr "maldelikate"-adverb-eo
"diffus"-adjective-fr "malkompakta"-adjective-eo
"diffus"-adjective-fr "maldensa"-adjective-eo
"maldensejo"-noun-eo "clairière"-noun-fr
"clairière"-noun-fr "maldensejo"-noun-eo
"maldetale"-adverb-eo "grossièrement"-adverb-fr
"maldetale"-adverb-eo "en gros"-adverb-fr
"grossièrement"-adverb-fr "maldetale"-adverb-eo
"en gros"-adverb-fr "maldetale"-adverb-eo
"menu"-adjective-fr "maldika"-adjective-eo
"menu"-adjective-fr "minca"-adjective-eo
"mince"-adjective-fr "minca"-adjective-eo
"mince"-adjective-fr "mallarĝa"-adjective-eo
"mallarĝa"-adjective-eo "mince"-adjective-fr
"mallarĝa"-adjective-eo "exigu"-adjective-fr
"mallarĝa"-adjective-eo "limité"-adjective-fr
"maldiligenta"-adjective-eo "indolent"-adjective-fr
"maldiligenta"-adjective-eo "nonchalant"-adjective-fr
"maldiligenta"-adjective-eo "paresseux"-adjective-fr
"indolent"-adjective-fr "maldiligenta"-adjective-eo
"indolent"-adjective-fr "pigra"-adjective-eo
"nonchalant"-adjective-fr "maldiligenta"-adjective-eo
"nonchalant"-adjective-fr "pigra"-adjective-eo
"paresseux"-adjective-fr "maldiligenta"-adjective-eo
"paresseux"-adjective-fr "mallaborema"-adjective-eo
"pigra"-adjective-eo "indolent"-adjective-fr
"pigra"-adjective-eo "nonchalant"-adjective-fr
"mallaborema"-adjective-eo "paresseux"-adjective-fr
"maldiligente"-adverb-eo "paresseusement"-adverb-fr
"paresseusement"-adverb-fr "maldiligente"-adverb-eo
"paresseusement"-adverb-fr "mallaboreme"-adverb-eo
"paresseusement"-adverb-fr "pigre"-adverb-eo
"mallaboreme"-adverb-eo "paresseusement"-adverb-fr
"pigre"-adverb-eo "paresseusement"-adverb-fr
"maldiligenteco"-noun-eo "mollesse"-noun-fr
"maldiligenteco"-noun-eo "nonchalance"-noun-fr
"mollesse"-noun-fr "maldiligenteco"-noun-eo
"mollesse"-noun-fr "maldiligento"-noun-eo
"nonchalance"-noun-fr "maldiligenteco"-noun-eo
"nonchalance"-noun-fr "maldiligento"-noun-eo
"nonchalance"-noun-fr "pigro"-noun-eo
"maldiligento"-noun-eo "mollesse"-noun-fr
"maldiligento"-noun-eo "nonchalance"-noun-fr
"pigro"-noun-eo "nonchalance"-noun-fr
"indiscret"-adjective-fr "maldiskreta"-adjective-eo
"malema"-adjective-eo "réticent"-adjective-fr
"réticent"-adjective-fr "sindetenema"-adjective-eo
"réticent"-adjective-fr "malema"-adjective-eo
"réticent"-adjective-fr "suspektema"-adjective-eo
"suspektema"-adjective-eo "réticent"-adjective-fr
"suspektema"-adjective-eo "méfiant"-adjective-fr
"maleo"-noun-eo "maillet"-noun-fr
"maillet"-noun-fr "maleo"-noun-eo
"malespera"-adjective-eo "désespéré"-adjective-fr
"désespéré"-adjective-fr "malespera"-adjective-eo
"désespéré"-adjective-fr "senespera"-adjective-eo
"senespera"-adjective-eo "désespéré"-adjective-fr
"désespérément"-adverb-fr "senespere"-adverb-eo
"senespere"-adverb-eo "désespérément"-adverb-fr
"malesperi"-verb-eo "désespérer"-verb-fr
"désespérer"-verb-fr "malesperi"-verb-eo
"malesperiga"-adjective-eo "désespérant"-adjective-fr
"désespérant"-adjective-fr "malesperiga"-adjective-eo
"malestimo"-noun-eo "mépris"-noun-fr
"mépris"-noun-fr "malestimo"-noun-eo
"problème"-noun-fr "malfacilaĵo"-noun-eo
"hostile"-adjective-fr "malinklina"-adjective-eo
"malfeliĉa"-adjective-eo "malchanceux"-adjective-fr
"malfeliĉa"-adjective-eo "malencontreux"-adjective-fr
"malchanceux"-adjective-fr "malfeliĉa"-adjective-eo
"malencontreux"-adjective-fr "malfeliĉa"-adjective-eo
"malheureux"-adjective-fr "misfortuna"-adjective-eo
"misfortuna"-adjective-eo "malheureux"-adjective-fr
"malfeliĉe"-adverb-eo "malchanceusement"-adverb-fr
"malfeliĉe"-adverb-eo "par malheur"-adverb-fr
"malfeliĉe"-adverb-eo "malencontreusement"-adverb-fr
"malchanceusement"-adverb-fr "malfeliĉe"-adverb-eo
"par malheur"-adverb-fr "malfeliĉe"-adverb-eo
"malencontreusement"-adverb-fr "malfeliĉe"-adverb-eo
"malfervora"-adjective-eo "tiède"-adjective-fr
"tiède"-adjective-fr "malfervora"-adjective-eo
"tiède"-adjective-fr "tepida"-adjective-eo
"tiède"-adjective-fr "varmeta"-adjective-eo
"tepida"-adjective-eo "tiède"-adjective-fr
"varmeta"-adjective-eo "tiède"-adjective-fr
"déloyal"-adjective-fr "malfidela"-adjective-eo
"imprécis"-adjective-fr "malfidela"-adjective-eo
"imprécis"-adjective-fr "malpreciza"-adjective-eo
"malpreciza"-adjective-eo "imprécis"-adjective-fr
"malpreciza"-adjective-eo "flou"-adjective-fr
"méfiance"-noun-fr "suspekto"-noun-eo
"méfiance"-noun-fr "malkonfido"-noun-eo
"méfiance"-noun-fr "skeptiko"-noun-eo
"skeptiko"-noun-eo "méfiance"-noun-fr
"skeptiko"-noun-eo "scepticisme"-noun-fr
"malfirma"-adjective-eo "instable"-adjective-fr
"instable"-adjective-fr "malfirma"-adjective-eo
"malfirmeco"-noun-eo "inconsistance"-noun-fr
"inconsistance"-noun-fr "malfirmeco"-noun-eo
"démantèlement"-noun-fr "malkonstruo"-noun-eo
"malkonstruo"-noun-eo "démantèlement"-noun-fr
"malkonstruo"-noun-eo "démolition"-noun-fr
"malfortulo"-noun-eo "faible"-noun-fr
"faible"-noun-fr "malfortulo"-noun-eo
"malfrua"-adjective-eo "tardif"-adjective-fr
"tardif"-adjective-fr "malfrua"-adjective-eo
"malfrue"-adverb-eo "tardivement"-adverb-fr
"tardivement"-adverb-fr "malfrue"-adverb-eo
"retard"-noun-fr "subevoluo"-noun-eo
"déshonorant"-adjective-fr "malhonora"-adjective-eo
"malhonora"-adjective-eo "déshonorant"-adjective-fr
"malgracia"-adjective-eo "disgracieux"-adjective-fr
"disgracieux"-adjective-fr "malgracia"-adjective-eo
"Malgranda Azio"-properNoun-eo "Proche-Orient"-properNoun-fr
"Proche-Orient"-properNoun-fr "Malgranda Azio"-properNoun-eo
"malgranda fingro"-noun-eo "auriculaire"-noun-fr
"auriculaire"-noun-fr "malgranda fingro"-noun-eo
"Malgranda Ursino"-properNoun-eo "Petite Ourse"-properNoun-fr
"Petite Ourse"-properNoun-fr "Malgranda Ursino"-properNoun-eo
"malgrandigo"-noun-eo "diminution"-noun-fr
"diminution"-noun-fr "malgrandigo"-noun-eo
"diminution"-noun-fr "malkresko"-noun-eo
"diminution"-noun-fr "malpliiĝo"-noun-eo
"malkresko"-noun-eo "diminution"-noun-fr
"malkresko"-noun-eo "décroissance"-noun-fr
"malpliiĝo"-noun-eo "diminution"-noun-fr
"pauvre"-adjective-fr "malgrasa"-adjective-eo
"pauvre"-adjective-fr "malluksa"-adjective-eo
"pauvre"-adjective-fr "povra"-adjective-eo
"malluksa"-adjective-eo "pauvre"-adjective-fr
"malluksa"-adjective-eo "indigent"-adjective-fr
"povra"-adjective-eo "pauvre"-adjective-fr
"malgraŭ ĉio"-adverb-eo "malgré tout"-adverb-fr
"malgré tout"-adverb-fr "malgraŭ ĉio"-adverb-eo
"bénin"-adjective-fr "malgrava"-adjective-eo
"bénin"-adjective-fr "sendanĝera"-adjective-eo
"incorrect"-adjective-fr "malkorekta"-adjective-eo
"malĝuste"-adverb-eo "incorrectement"-adverb-fr
"incorrectement"-adverb-fr "malĝuste"-adverb-eo
"disparité"-noun-fr "malharmonio"-noun-eo
"empêchement"-noun-fr "malhelpo"-noun-eo
"empêchement"-noun-fr "obstaklo"-noun-eo
"obstaklo"-noun-eo "empêchement"-noun-fr
"malhonesta"-adjective-eo "malhonnête"-adjective-fr
"malhonnête"-adjective-fr "malhonesta"-adjective-eo
"malhonestaĵo"-noun-eo "malhonnêteté"-noun-fr
"malhonnêteté"-noun-fr "malhonestaĵo"-noun-eo
"malhonnêteté"-noun-fr "malhonesteco"-noun-eo
"malhonesteco"-noun-eo "malhonnêteté"-noun-fr
"malhonoro"-noun-eo "déshonneur"-noun-fr
"déshonneur"-noun-fr "malhonoro"-noun-eo
"malica"-adjective-eo "pervers"-adjective-fr
"pervers"-adjective-fr "malica"-adjective-eo
"pervers"-adjective-fr "perversa"-adjective-eo
"perversa"-adjective-eo "pervers"-adjective-fr
"perversa"-adjective-eo "vicieux"-adjective-fr
"malice"-adverb-eo "malicieusement"-adverb-fr
"malicieusement"-adverb-fr "malice"-adverb-eo
"maligna"-adjective-eo "malin"-adjective-fr
"malin"-adjective-fr "maligna"-adjective-eo
"malimplici"-verb-eo "expliciter"-verb-fr
"expliciter"-verb-fr "malimplici"-verb-eo
"ennemi"-adjective-fr "malinklina"-adjective-eo
"malinstalado"-noun-eo "désinstallation"-noun-fr
"désinstallation"-noun-fr "malinstalado"-noun-eo
"malinstiga"-adjective-eo "dissuasif"-adjective-fr
"dissuasif"-adjective-fr "malinstiga"-adjective-eo
"malinstigado"-noun-eo "dissuasion"-noun-fr
"dissuasion"-noun-fr "malinstigado"-noun-eo
"malinstigo"-noun-eo "découragement"-noun-fr
"découragement"-noun-fr "malinstigo"-noun-eo
"désintégration"-noun-fr "malintegriĝo"-noun-eo
"malintegriĝo"-noun-eo "désintégration"-noun-fr
"malintegri"-verb-eo "désintégrer"-verb-fr
"désintégrer"-verb-fr "malintegri"-verb-eo
"malinteligenta"-adjective-eo "inintelligent"-adjective-fr
"inintelligent"-adjective-fr "malinteligenta"-adjective-eo
"Malio"-properNoun-eo "Mali"-properNoun-fr
"Mali"-properNoun-fr "Malio"-properNoun-eo
"malizotropa"-adjective-eo "anisotrope"-adjective-fr
"anisotrope"-adjective-fr "malizotropa"-adjective-eo
"vieux"-adjective-fr "olda"-adjective-eo
"olda"-adjective-eo "vieux"-adjective-fr
"maljuneco"-noun-eo "vieillesse"-noun-fr
"vieillesse"-noun-fr "maljuneco"-noun-eo
"maljuniĝo"-noun-eo "vieillissement"-noun-fr
"vieillissement"-noun-fr "maljuniĝo"-noun-eo
"maljunulo"-noun-eo "vieux"-noun-fr
"vieux"-noun-fr "maljunulo"-noun-eo
"maljusta"-adjective-eo "illégitime"-adjective-fr
"illégitime"-adjective-fr "maljusta"-adjective-eo
"maljustaĵo"-noun-eo "injustice"-noun-fr
"injustice"-noun-fr "maljustaĵo"-noun-eo
"injustice"-noun-fr "maljusto"-noun-eo
"maljusto"-noun-eo "injustice"-noun-fr
"maljuste"-adverb-eo "illégitimement"-adverb-fr
"illégitimement"-adverb-fr "maljuste"-adverb-eo
"manifeste"-adjective-fr "malkaŝa"-adjective-eo
"ostensible"-adjective-fr "malkaŝa"-adjective-eo
"patent"-adjective-fr "malkaŝa"-adjective-eo
"transparent"-adjective-fr "malkaŝa"-adjective-eo
"transparent"-adjective-fr "travidebla"-adjective-eo
"travidebla"-adjective-eo "transparent"-adjective-fr
"malkaŝe"-adverb-eo "manifestement"-adverb-fr
"malkaŝe"-adverb-eo "ostensiblement"-adverb-fr
"manifestement"-adverb-fr "malkaŝe"-adverb-eo
"ostensiblement"-adverb-fr "malkaŝe"-adverb-eo
"divulgation"-noun-fr "malkaŝo"-noun-eo
"malklara"-adjective-eo "flou"-adjective-fr
"malklara"-adjective-eo "vague"-adjective-fr
"flou"-adjective-fr "malpreciza"-adjective-eo
"flou"-adjective-fr "malklara"-adjective-eo
"vague"-adjective-fr "malklara"-adjective-eo
"ignare"-adjective-fr "malklera"-adjective-eo
"ignare"-adjective-fr "nekompetenta"-adjective-eo
"inculte"-adjective-fr "malklera"-adjective-eo
"inculte"-adjective-fr "senkultura"-adjective-eo
"vulgaire"-adjective-fr "triviala"-adjective-eo
"vulgaire"-adjective-fr "malklera"-adjective-eo
"vulgaire"-adjective-fr "sengusta"-adjective-eo
"nekompetenta"-adjective-eo "ignare"-adjective-fr
"nekompetenta"-adjective-eo "ignorant"-adjective-fr
"nekompetenta"-adjective-eo "inapte"-adjective-fr
"nekompetenta"-adjective-eo "incapable"-adjective-fr
"nekompetenta"-adjective-eo "incompétent"-adjective-fr
"nekompetenta"-adjective-eo "nul"-adjective-fr
"senkultura"-adjective-eo "inculte"-adjective-fr
"ignorant"-adjective-fr "nekompetenta"-adjective-eo
"sengusta"-adjective-eo "vulgaire"-adjective-fr
"sengusta"-adjective-eo "insipide"-adjective-fr
"malklereco"-noun-eo "ignorance"-noun-fr
"ignorance"-noun-fr "malklereco"-noun-eo
"malkodi"-verb-eo "décoder"-verb-fr
"décoder"-verb-fr "malkodi"-verb-eo
"malkomforta"-adjective-eo "incommode"-adjective-fr
"incommode"-adjective-fr "malkomforta"-adjective-eo
"incommode"-adjective-fr "maloportuna"-adjective-eo
"incommode"-adjective-fr "nekomforta"-adjective-eo
"incommode"-adjective-fr "nepraktika"-adjective-eo
"maloportuna"-adjective-eo "incommode"-adjective-fr
"maloportuna"-adjective-eo "inopportun"-adjective-fr
"maloportuna"-adjective-eo "intempestif"-adjective-fr
"nekomforta"-adjective-eo "incommode"-adjective-fr
"nepraktika"-adjective-eo "incommode"-adjective-fr
"impitoyable"-adjective-fr "malkompatema"-adjective-eo
"impitoyable"-adjective-fr "senkompata"-adjective-eo
"inflexible"-adjective-fr "senindulga"-adjective-eo
"inflexible"-adjective-fr "malkompatema"-adjective-eo
"inflexible"-adjective-fr "senkompata"-adjective-eo
"impitoyablement"-adverb-fr "senkompate"-adverb-eo
"inflexiblement"-adverb-fr "senkompate"-adverb-eo
"malkompatemo"-noun-eo "implacabilité"-noun-fr
"malkompatemo"-noun-eo "inflexibilité"-noun-fr
"implacabilité"-noun-fr "malkompatemo"-noun-eo
"inflexibilité"-noun-fr "malkompatemo"-noun-eo
"inapte"-adjective-fr "nekompetenta"-adjective-eo
"incapable"-adjective-fr "nekompetenta"-adjective-eo
"incompétent"-adjective-fr "nekompetenta"-adjective-eo
"nul"-adjective-fr "nekompetenta"-adjective-eo
"inachevé"-adjective-fr "nekompleta"-adjective-eo
"inachevé"-adjective-fr "nefinita"-adjective-eo
"nefinita"-adjective-eo "inachevé"-adjective-fr
"malkomponi"-verb-eo "décomposer"-verb-fr
"malkomponi"-verb-eo "désagréger"-verb-fr
"malkomponi"-verb-eo "disloquer"-verb-fr
"malkomponi"-verb-eo "disséquer"-verb-fr
"malkomponi"-verb-eo "scinder"-verb-fr
"décomposer"-verb-fr "malkomponi"-verb-eo
"désagréger"-verb-fr "malkomponi"-verb-eo
"disloquer"-verb-fr "malkomponi"-verb-eo
"disséquer"-verb-fr "malkomponi"-verb-eo
"scinder"-verb-fr "malkomponi"-verb-eo
"impardonnable"-adjective-fr "nekomprenebla"-adjective-eo
"impardonnable"-adjective-fr "nepardonebla"-adjective-eo
"nekomprenebla"-adjective-eo "impardonnable"-adjective-fr
"nekomprenebla"-adjective-eo "inexcusable"-adjective-fr
"nekomprenebla"-adjective-eo "inexplicable"-adjective-fr
"nekomprenebla"-adjective-eo "inintelligible"-adjective-fr
"nepardonebla"-adjective-eo "impardonnable"-adjective-fr
"inexcusable"-adjective-fr "nekomprenebla"-adjective-eo
"inexplicable"-adjective-fr "nekomprenebla"-adjective-eo
"inintelligible"-adjective-fr "nekomprenebla"-adjective-eo
"impardonnablement"-adverb-fr "nekompreneble"-adverb-eo
"impardonnablement"-adverb-fr "nepardoneble"-adverb-eo
"nekompreneble"-adverb-eo "impardonnablement"-adverb-fr
"nekompreneble"-adverb-eo "incompréhensiblement"-adverb-fr
"nekompreneble"-adverb-eo "inexcusablement"-adverb-fr
"nekompreneble"-adverb-eo "inintelligiblement"-adverb-fr
"nepardoneble"-adverb-eo "impardonnablement"-adverb-fr
"incompréhensiblement"-adverb-fr "nekompreneble"-adverb-eo
"inexcusablement"-adverb-fr "nekompreneble"-adverb-eo
"inintelligiblement"-adverb-fr "nekompreneble"-adverb-eo
"malkompreno"-noun-eo "incompréhension"-noun-fr
"incompréhension"-noun-fr "malkompreno"-noun-eo
"déconcentrer"-verb-fr "malkoncentri"-verb-eo
"malkonekti"-verb-eo "débrancher"-verb-fr
"débrancher"-verb-fr "malkonekti"-verb-eo
"méfiant"-adjective-fr "suspektema"-adjective-eo
"défiance"-noun-fr "malkonfido"-noun-eo
"démolition"-noun-fr "malkonstruo"-noun-eo
"malkontento"-noun-eo "mécontentement"-noun-fr
"mécontentement"-noun-fr "malkontento"-noun-eo
"inapproprié"-adjective-fr "malkonvena"-adjective-eo
"non fondé"-adjective-fr "malkonvena"-adjective-eo
"découverte"-noun-fr "trovaĵo"-noun-eo
"découverte"-noun-fr "trovo"-noun-eo
"trovaĵo"-noun-eo "découverte"-noun-fr
"trovaĵo"-noun-eo "trouvaille"-noun-fr
"trovo"-noun-eo "découverte"-noun-fr
"trovo"-noun-eo "trouvaille"-noun-fr
"décroissance"-noun-fr "malkresko"-noun-eo
"malkreskanta"-adjective-eo "décroissant"-adjective-fr
"décroissant"-adjective-fr "malkreskanta"-adjective-eo
"décompression"-noun-fr "malkunpremo"-noun-eo
"malkunpremo"-noun-eo "décompression"-noun-fr
"malkvieta"-adjective-eo "agité"-adjective-fr
"malkvieta"-adjective-eo "excité"-adjective-fr
"agité"-adjective-fr "multemova"-adjective-eo
"agité"-adjective-fr "malkvieta"-adjective-eo
"excité"-adjective-fr "malkvieta"-adjective-eo
"mallaboremo"-noun-eo "paresse"-noun-fr
"paresse"-noun-fr "mallaboremo"-noun-eo
"paresse"-noun-fr "pigreco"-noun-eo
"pigreco"-noun-eo "paresse"-noun-fr
"mallakso"-noun-eo "constipation"-noun-fr
"constipation"-noun-fr "mallakso"-noun-eo
"exigu"-adjective-fr "mallarĝa"-adjective-eo
"limité"-adjective-fr "mallarĝa"-adjective-eo
"étroit"-adjective-fr "malvasta"-adjective-eo
"maladroit"-adjective-fr "mallerta"-adjective-eo
"mallerteco"-noun-eo "maladresse"-noun-fr
"maladresse"-noun-fr "mallerteco"-noun-eo
"malleviĝo"-noun-eo "abaissement"-noun-fr
"abaissement"-noun-fr "malleviĝo"-noun-eo
"abaissement"-noun-fr "malsupreniro"-noun-eo
"malsupreniro"-noun-eo "abaissement"-noun-fr
"malsupreniro"-noun-eo "descente"-noun-fr
"mallibera"-adjective-eo "captif"-adjective-fr
"mallibera"-adjective-eo "prisonnier"-adjective-fr
"captif"-adjective-fr "mallibera"-adjective-eo
"prisonnier"-adjective-fr "mallibera"-adjective-eo
"malliberulo"-noun-eo "captif"-noun-fr
"captif"-noun-fr "malliberulo"-noun-eo
"mallojala"-adjective-eo "perfide"-adjective-fr
"perfide"-adjective-fr "mallojala"-adjective-eo
"perfide"-adjective-fr "perfida"-adjective-eo
"perfida"-adjective-eo "perfide"-adjective-fr
"mallonge"-adverb-eo "bref"-adverb-fr
"mallonge"-adverb-eo "brièvement"-adverb-fr
"bref"-adverb-fr "mallonge"-adverb-eo
"brièvement"-adverb-fr "mallonge"-adverb-eo
"indigent"-adjective-fr "malluksa"-adjective-eo
"mallumo"-noun-eo "noir"-noun-fr
"noir"-noun-fr "mallumo"-noun-eo
"noir"-noun-fr "nigro"-noun-eo
"nigro"-noun-eo "noir"-noun-fr
"malmilda"-adjective-eo "dur"-adjective-fr
"dur"-adjective-fr "malmilda"-adjective-eo
"obstiné"-adjective-fr "obstina"-adjective-eo
"obstina"-adjective-eo "obstiné"-adjective-fr
"accidentel"-adjective-fr "okaza"-adjective-eo
"okaza"-adjective-eo "accidentel"-adjective-fr
"okaza"-adjective-eo "occasionnel"-adjective-fr
"okaza"-adjective-eo "sporadique"-adjective-fr
"ignoble"-adjective-fr "malnobla"-adjective-eo
"malobeado"-noun-eo "désobéissance"-noun-fr
"désobéissance"-noun-fr "malobeado"-noun-eo
"désobéissance"-noun-fr "malobeemo"-noun-eo
"désobéissance"-noun-fr "malobeo"-noun-eo
"malobeemo"-noun-eo "désobéissance"-noun-fr
"malobeo"-noun-eo "désobéissance"-noun-fr
"malobeo"-noun-eo "violation"-noun-fr
"malobeema"-adjective-eo "désobéissant"-adjective-fr
"désobéissant"-adjective-fr "malobeema"-adjective-eo
"violation"-noun-fr "malobeo"-noun-eo
"malobservi"-verb-eo "enfreindre"-verb-fr
"malobservi"-verb-eo "transgresser"-verb-fr
"malobservi"-verb-eo "violer"-verb-fr
"enfreindre"-verb-fr "malobservi"-verb-eo
"transgresser"-verb-fr "malobservi"-verb-eo
"violer"-verb-fr "malobservi"-verb-eo
"violer"-verb-fr "profani"-verb-eo
"profani"-verb-eo "violer"-verb-fr
"profani"-verb-eo "profaner"-verb-fr
"malobservo"-noun-eo "infraction"-noun-fr
"infraction"-noun-fr "malobservo"-noun-eo
"maloftaĵo"-noun-eo "rareté"-noun-fr
"rareté"-noun-fr "maloftaĵo"-noun-eo
"rareté"-noun-fr "raraĵo"-noun-eo
"raraĵo"-noun-eo "rareté"-noun-fr
"inopportun"-adjective-fr "maloportuna"-adjective-eo
"intempestif"-adjective-fr "maloportuna"-adjective-eo
"maloportune"-adverb-eo "hors de propos"-adverb-fr
"maloportune"-adverb-eo "intempestivement"-adverb-fr
"hors de propos"-adverb-fr "maloportune"-adverb-eo
"intempestivement"-adverb-fr "maloportune"-adverb-eo
"malorganizado"-noun-eo "désorganisation"-noun-fr
"désorganisation"-noun-fr "malorganizado"-noun-eo
"désorganisation"-noun-fr "malorganizo"-noun-eo
"malorganizo"-noun-eo "désorganisation"-noun-fr
"malorganizi"-verb-eo "désorganiser"-verb-fr
"désorganiser"-verb-fr "malorganizi"-verb-eo
"malpacema"-adjective-eo "vindicatif"-adjective-fr
"vindicatif"-adjective-fr "malpacema"-adjective-eo
"malpia"-adjective-eo "impie"-adjective-fr
"malpia"-adjective-eo "païen"-adjective-fr
"impie"-adjective-fr "malpia"-adjective-eo
"païen"-adjective-fr "malpia"-adjective-eo
"païen"-adjective-fr "pagana"-adjective-eo
"pagana"-adjective-eo "païen"-adjective-fr
"impiété"-noun-fr "sendieco"-noun-eo
"impiété"-noun-fr "sendiismo"-noun-eo
"vide"-adjective-fr "senenhava"-adjective-eo
"vide"-adjective-fr "senhoma"-adjective-eo
"malplimulte"-adverb-eo "minoritairement"-adverb-fr
"minoritairement"-adverb-fr "malplimulte"-adverb-eo
"minoritairement"-adverb-fr "minoritate"-adverb-eo
"minoritate"-adverb-eo "minoritairement"-adverb-fr
"rétrograde"-adjective-fr "retroira"-adjective-eo
"retroira"-adjective-eo "rétrograde"-adjective-fr
"malprospera"-adjective-eo "infructueux"-adjective-fr
"malprospera"-adjective-eo "raté"-adjective-fr
"infructueux"-adjective-fr "malprospera"-adjective-eo
"raté"-adjective-fr "malprospera"-adjective-eo
"malprospere"-adverb-eo "infructueusement"-adverb-fr
"infructueusement"-adverb-fr "malprospere"-adverb-eo
"malprudenta"-adjective-eo "imprudent"-adjective-fr
"imprudent"-adjective-fr "malprudenta"-adjective-eo
"imprudent"-adjective-fr "neprudenta"-adjective-eo
"imprudent"-adjective-fr "nesingardema"-adjective-eo
"imprudent"-adjective-fr "senprudenta"-adjective-eo
"neprudenta"-adjective-eo "imprudent"-adjective-fr
"nesingardema"-adjective-eo "imprudent"-adjective-fr
"senprudenta"-adjective-eo "imprudent"-adjective-fr
"malprudentulo"-noun-eo "imprudent"-noun-fr
"imprudent"-noun-fr "malprudentulo"-noun-eo
"impur"-adjective-fr "malpura"-adjective-eo
"malpuraĵo"-noun-eo "impureté"-noun-fr
"impureté"-noun-fr "malpuraĵo"-noun-eo
"impureté"-noun-fr "malpureco"-noun-eo
"malpureco"-noun-eo "impureté"-noun-fr
"malracia"-adjective-eo "irrationnel"-adjective-fr
"irrationnel"-adjective-fr "malracia"-adjective-eo
