"2a"-adjective-eo "IInd"-adjective-fr
"Roumain"-noun-fr "rumano"-noun-eo
"rusiano"-noun-eo "Russe"-noun-fr
"Russe"-noun-fr "rusiano"-noun-eo
"Russe"-noun-fr "ruso"-noun-eo
"ruso"-noun-eo "Russe"-noun-fr
"ruslingvano"-noun-eo "russophone"-noun-fr
"russophone"-noun-fr "ruslingvano"-noun-eo
"ruto"-noun-eo "rue fétide"-noun-fr
"rue fétide"-noun-fr "ruto"-noun-eo
"RWE"-properNoun-eo "RWE"-properNoun-fr
"RWE"-properNoun-fr "RWE"-properNoun-eo
"Sabic"-properNoun-eo "Sabic"-properNoun-fr
"Sabic"-properNoun-fr "Sabic"-properNoun-eo
"sablier"-noun-fr "sablohorloĝo"-noun-eo
"sablohorloĝo"-noun-eo "sablier"-noun-fr
"sadique"-noun-fr "sadisto"-noun-eo
"sadisto"-noun-eo "sadique"-noun-fr
"sadukeo"-noun-eo "Sadducéen"-noun-fr
"Sadducéen"-noun-fr "sadukeo"-noun-eo
"Safeway"-properNoun-eo "Safeway"-properNoun-fr
"Safeway"-properNoun-fr "Safeway"-properNoun-eo
"sagaca"-adjective-eo "sagace"-adjective-fr
"sagace"-adjective-fr "sagaca"-adjective-eo
"saguo"-noun-eo "sagou"-noun-fr
"sagou"-noun-fr "saguo"-noun-eo
"Sainsbury"-properNoun-eo "Sainsbury"-properNoun-fr
"Sainsbury"-properNoun-fr "Sainsbury"-properNoun-eo
"Saint-Gobain"-properNoun-eo "Saint-Gobain"-properNoun-fr
"Saint-Gobain"-properNoun-fr "Saint-Gobain"-properNoun-eo
"Sajgono"-properNoun-eo "Saïgon"-properNoun-fr
"Saïgon"-properNoun-fr "Sajgono"-properNoun-eo
"ŝajne"-adverb-eo "en apparence"-adverb-fr
"en apparence"-adverb-fr "ŝajne"-adverb-eo
"ŝakalo"-noun-eo "chacal"-noun-fr
"chacal"-noun-fr "ŝakalo"-noun-eo
"ŝakludi"-verb-eo "jouer aux échecs"-verb-fr
"jouer aux échecs"-verb-fr "ŝakludi"-verb-eo
"sakrala"-adjective-eo "sacral"-adjective-fr
"sacral"-adjective-fr "sakrala"-adjective-eo
"sakri"-verb-eo "dire des gros mots"-verb-fr
"dire des gros mots"-verb-fr "sakri"-verb-eo
"ŝakri"-verb-eo "arnaquer"-verb-fr
"arnaquer"-verb-fr "ŝakri"-verb-eo
"ŝakristo"-noun-eo "arnaqueur"-noun-fr
"ŝakristo"-noun-eo "commerçant malhonnête"-noun-fr
"arnaqueur"-noun-fr "ŝakristo"-noun-eo
"commerçant malhonnête"-noun-fr "ŝakristo"-noun-eo
"sakro"-noun-eo "sacrum"-noun-fr
"sacrum"-noun-fr "sakro"-noun-eo
"salamo"-noun-eo "salami"-noun-fr
"salami"-noun-fr "salamo"-noun-eo
"ŝalmo"-noun-eo "chalumeau"-noun-fr
"chalumeau"-noun-fr "ŝalmo"-noun-eo
"ŝalti"-verb-eo "enclencher"-verb-fr
"ŝalti"-verb-eo "mettre en circuit"-verb-fr
"enclencher"-verb-fr "ŝalti"-verb-eo
"mettre en circuit"-verb-fr "ŝalti"-verb-eo
"saltomortalo"-noun-eo "saut périlleux"-noun-fr
"saut périlleux"-noun-fr "saltomortalo"-noun-eo
"salubra"-adjective-eo "bon pour la santé"-adjective-fr
"bon pour la santé"-adjective-fr "salubra"-adjective-eo
"ŝalupo"-noun-eo "chaloupe"-noun-fr
"chaloupe"-noun-fr "ŝalupo"-noun-eo
"salutnomo"-noun-eo "identifiant d'utilisateur"-noun-fr
"salutnomo"-noun-eo "nom d'utilisateur"-noun-fr
"salutnomo"-noun-eo "login"-noun-fr
"identifiant d'utilisateur"-noun-fr "salutnomo"-noun-eo
"nom d'utilisateur"-noun-fr "salutnomo"-noun-eo
"login"-noun-fr "salutnomo"-noun-eo
"samaĝulo"-noun-eo "personne de même âge"-noun-fr
"personne de même âge"-noun-fr "samaĝulo"-noun-eo
"ŝamanismo"-noun-eo "shamanisme"-noun-fr
"shamanisme"-noun-fr "ŝamanismo"-noun-eo
"ŝamano"-noun-eo "chamane"-noun-fr
"ŝamano"-noun-eo "shamane"-noun-fr
"ŝamano"-noun-eo "shaman"-noun-fr
"chamane"-noun-fr "ŝamano"-noun-eo
"shamane"-noun-fr "ŝamano"-noun-eo
"shaman"-noun-fr "ŝamano"-noun-eo
"samklasano"-noun-eo "camarade de classe"-noun-fr
"camarade de classe"-noun-fr "samklasano"-noun-eo
"coréligionnaire"-noun-fr "samreligiano"-noun-eo
"samreligiano"-noun-eo "coréligionnaire"-noun-fr
"ŝamo"-noun-eo "peau de chamois"-noun-fr
"peau de chamois"-noun-fr "ŝamo"-noun-eo
"samrangulo"-noun-eo "égal"-noun-fr
"samrangulo"-noun-eo "pair"-noun-fr
"égal"-noun-fr "samrangulo"-noun-eo
"pair"-noun-fr "samrangulo"-noun-eo
"Samsung Electronics"-properNoun-eo "Samsung Electronics"-properNoun-fr
"Samsung Electronics"-properNoun-fr "Samsung Electronics"-properNoun-eo
"Samsung Life Insurance"-properNoun-eo "Samsung Life Insurance"-properNoun-fr
"Samsung Life Insurance"-properNoun-fr "Samsung Life Insurance"-properNoun-eo
"sana"-adjective-eo "en bonne santé"-adjective-fr
"en bonne santé"-adjective-fr "sana"-adjective-eo
"sandalo"-noun-eo "nu-pieds"-noun-fr
"nu-pieds"-noun-fr "sandalo"-noun-eo
"ŝanelo"-noun-eo "chenal"-noun-fr
"chenal"-noun-fr "ŝanelo"-noun-eo
"ŝanĝebla"-adjective-eo "changeable"-adjective-fr
"changeable"-adjective-fr "ŝanĝebla"-adjective-eo
"sangocirkulado"-noun-eo "circulation sanguine"-noun-fr
"circulation sanguine"-noun-fr "sangocirkulado"-noun-eo
"ŝankro"-noun-eo "chancre"-noun-fr
"chancre"-noun-fr "ŝankro"-noun-eo
"sanktolei"-verb-eo "oindre"-verb-fr
"oindre"-verb-fr "sanktolei"-verb-eo
"Sanofi"-properNoun-eo "Sanofi"-properNoun-fr
"Sanofi"-properNoun-fr "Sanofi"-properNoun-eo
"Sanpaolo"-properNoun-eo "Sanpaolo"-properNoun-fr
"Sanpaolo"-properNoun-fr "Sanpaolo"-properNoun-eo
"santalo"-noun-eo "santal"-noun-fr
"santal"-noun-fr "santalo"-noun-eo
"Sanyo Electric"-properNoun-eo "Sanyo Electric"-properNoun-fr
"Sanyo Electric"-properNoun-fr "Sanyo Electric"-properNoun-eo
"sapeo"-noun-eo "sape"-noun-fr
"sape"-noun-fr "sapeo"-noun-eo
"sapumi"-verb-eo "savonner"-verb-fr
"savonner"-verb-fr "sapumi"-verb-eo
"sarabando"-noun-eo "sarabande"-noun-fr
"sarabande"-noun-fr "sarabando"-noun-eo
"Sardinio"-properNoun-eo "Sardeigne"-properNoun-fr
"Sardeigne"-properNoun-fr "Sardinio"-properNoun-eo
"Sardeigne"-properNoun-fr "Sardio"-properNoun-eo
"Sardio"-properNoun-eo "Sardeigne"-properNoun-fr
"sario"-noun-eo "sari"-noun-fr
"sari"-noun-fr "sario"-noun-eo
"sarkilo"-noun-eo "raclette"-noun-fr
"sarkilo"-noun-eo "sarcloir"-noun-fr
"raclette"-noun-fr "sarkilo"-noun-eo
"sarcloir"-noun-fr "sarkilo"-noun-eo
"satano"-noun-eo "satan"-noun-fr
"satan"-noun-fr "satano"-noun-eo
"Savarmeo"-properNoun-eo "Armée du Salut"-properNoun-fr
"Armée du Salut"-properNoun-fr "Savarmeo"-properNoun-eo
"secourisme"-noun-fr "sukurismo"-noun-eo
"sukurismo"-noun-eo "secourisme"-noun-fr
"savisto"-noun-eo "sauveteur"-noun-fr
"sauveteur"-noun-fr "savisto"-noun-eo
"Sberbank"-properNoun-eo "Sberbank"-properNoun-fr
"Sberbank"-properNoun-fr "Sberbank"-properNoun-eo
"sbiro"-noun-eo "homme de main"-noun-fr
"homme de main"-noun-fr "sbiro"-noun-eo
"sciencfikcio"-noun-eo "science-fiction"-noun-fr
"science-fiction"-noun-fr "sciencfikcio"-noun-eo
"Sears Holdings"-properNoun-eo "Sears Holdings"-properNoun-fr
"Sears Holdings"-properNoun-fr "Sears Holdings"-properNoun-eo
"secesio"-noun-eo "art nouveau"-noun-fr
"secesio"-noun-eo "modern style"-noun-fr
"art nouveau"-noun-fr "secesio"-noun-eo
"modern style"-noun-fr "secesio"-noun-eo
"sefardo"-noun-eo "Séfarade"-noun-fr
"Séfarade"-noun-fr "sefardo"-noun-eo
"segmento"-noun-eo "intervalle fermé"-noun-fr
"segmento"-noun-eo "segment de droite"-noun-fr
"intervalle fermé"-noun-fr "segmento"-noun-eo
"segment de droite"-noun-fr "segmento"-noun-eo
"segregaciisma"-adjective-eo "ségrégationniste"-adjective-fr
"ségrégationniste"-adjective-fr "segregaciisma"-adjective-eo
"ségrégationniste"-adjective-fr "segregaciista"-adjective-eo
"segregaciista"-adjective-eo "ségrégationniste"-adjective-fr
"segregaciismo"-noun-eo "ségrégationnisme"-noun-fr
"ségrégationnisme"-noun-fr "segregaciismo"-noun-eo
"segregaciisto"-noun-eo "ségrégationniste"-noun-fr
"ségrégationniste"-noun-fr "segregaciisto"-noun-eo
"Seiki"-properNoun-eo "Seiki"-properNoun-fr
"Seiki"-properNoun-fr "Seiki"-properNoun-eo
"sekciestro"-noun-eo "chef de groupe"-noun-fr
"sekciestro"-noun-eo "chef de section"-noun-fr
"chef de groupe"-noun-fr "sekciestro"-noun-eo
"chef de section"-noun-fr "sekciestro"-noun-eo
"sekeco"-noun-eo "secheresse"-noun-fr
"secheresse"-noun-fr "sekeco"-noun-eo
"sekrecii"-verb-eo "sécréter"-verb-fr
"sécréter"-verb-fr "sekrecii"-verb-eo
"sekreta"-adjective-eo "dérobé"-adjective-fr
"dérobé"-adjective-fr "sekreta"-adjective-eo
"sektano"-noun-eo "membre d'une secte"-noun-fr
"sektano"-noun-eo "sectaire"-noun-fr
"membre d'une secte"-noun-fr "sektano"-noun-eo
"sectaire"-noun-fr "sektano"-noun-eo
"sektoro"-noun-eo "secteur angulaire"-noun-fr
"sektoro"-noun-eo "secteur circulaire"-noun-fr
"sektoro"-noun-eo "secteur sphérique"-noun-fr
"secteur angulaire"-noun-fr "sektoro"-noun-eo
"secteur circulaire"-noun-fr "sektoro"-noun-eo
"secteur sphérique"-noun-fr "sektoro"-noun-eo
"sekura"-adjective-eo "en sûreté"-adjective-fr
"en sûreté"-adjective-fr "sekura"-adjective-eo
"sekve"-adverb-eo "donc"-adverb-fr
"donc"-adverb-fr "sekve"-adverb-eo
"selakto"-noun-eo "petit lait"-noun-fr
"petit lait"-noun-fr "selakto"-noun-eo
"shell"-noun-fr "ŝelo"-noun-eo
"semaforo"-noun-eo "feu de signalisation"-noun-fr
"feu de signalisation"-noun-fr "semaforo"-noun-eo
"sen"-preposition-eo "dépourvu de"-preposition-fr
"dépourvu de"-preposition-fr "sen"-preposition-eo
"senafekta"-adjective-eo "sans façons"-adjective-fr
"senafekta"-adjective-eo "sans manières"-adjective-fr
"sans façons"-adjective-fr "senafekta"-adjective-eo
"sans manières"-adjective-fr "senafekta"-adjective-eo
"senatenta"-adjective-eo "inattentif"-adjective-fr
"inattentif"-adjective-fr "senatenta"-adjective-eo
"senatente"-adverb-eo "inattentivement"-adverb-fr
"inattentivement"-adverb-fr "senatente"-adverb-eo
"senaverte"-adverb-eo "au dépourvu"-adverb-fr
"au dépourvu"-adverb-fr "senaverte"-adverb-eo
"au dépourvu"-adverb-fr "surprize"-adverb-eo
"surprize"-adverb-eo "au dépourvu"-adverb-fr
"surprize"-adverb-eo "surprenantement"-adverb-fr
"senbaza"-adjective-eo "en l'air"-adjective-fr
"senbaza"-adjective-eo "immotivé"-adjective-fr
"en l'air"-adjective-fr "senbaza"-adjective-eo
"immotivé"-adjective-fr "senbaza"-adjective-eo
"senbrida"-adjective-eo "débridé"-adjective-fr
"débridé"-adjective-fr "senbrida"-adjective-eo
"sencela"-adjective-eo "sans but"-adjective-fr
"sans but"-adjective-fr "sencela"-adjective-eo
"sencerbulo"-noun-eo "écervelé"-noun-fr
"écervelé"-noun-fr "sencerbulo"-noun-eo
"senceremonia"-adjective-eo "sans-façon"-adjective-fr
"sans-façon"-adjective-fr "senceremonia"-adjective-eo
"sendanĝera"-adjective-eo "sans danger"-adjective-fr
"sans danger"-adjective-fr "sendanĝera"-adjective-eo
"sendanĝere"-adverb-eo "inoffensivement"-adverb-fr
"inoffensivement"-adverb-fr "sendanĝere"-adverb-eo
"sendifekta"-adjective-eo "sans défaut"-adjective-fr
"sans défaut"-adjective-fr "sendifekta"-adjective-eo
"sendifekte"-adverb-eo "impeccablement"-adverb-fr
"impeccablement"-adverb-fr "sendifekte"-adverb-eo
"impeccablement"-adverb-fr "senmanke"-adverb-eo
"senmanke"-adverb-eo "impeccablement"-adverb-fr
"senmanke"-adverb-eo "irréprochablement"-adverb-fr
"senmanke"-adverb-eo "sans faille"-adverb-fr
"sendolora"-adjective-eo "indolore"-adjective-fr
"indolore"-adjective-fr "sendolora"-adjective-eo
"sendube"-adverb-eo "sans l'ombre d'un doute"-adverb-fr
"sans l'ombre d'un doute"-adverb-fr "sendube"-adverb-eo
"senegala"-adjective-eo "sans égal"-adjective-fr
"senegala"-adjective-eo "sénégalien"-adjective-fr
"sans égal"-adjective-fr "senegala"-adjective-eo
"sénégalien"-adjective-fr "senegala"-adjective-eo
"senescepte"-adverb-eo "sans exception"-adverb-fr
"sans exception"-adverb-fr "senescepte"-adverb-eo
"senfina"-adjective-eo "sans fin"-adjective-fr
"sans fin"-adjective-fr "senfina"-adjective-eo
"senfrukta"-adjective-eo "infertile"-adjective-fr
"infertile"-adjective-fr "senfrukta"-adjective-eo
"senĝena"-adjective-eo "désinvolte"-adjective-fr
"senĝena"-adjective-eo "sans gêne"-adjective-fr
"désinvolte"-adjective-fr "senĝena"-adjective-eo
"sans gêne"-adjective-fr "senĝena"-adjective-eo
"sengusta"-adjective-eo "sans goût"-adjective-fr
"sans goût"-adjective-fr "sengusta"-adjective-eo
"senhalta"-adjective-eo "sans arrêt"-adjective-fr
"senhalta"-adjective-eo "sans interruption"-adjective-fr
"sans arrêt"-adjective-fr "senhalta"-adjective-eo
"sans interruption"-adjective-fr "senhalta"-adjective-eo
"senhelpa"-adjective-eo "désemparé"-adjective-fr
"désemparé"-adjective-fr "senhelpa"-adjective-eo
"senhezite"-adverb-eo "sans hésitation"-adverb-fr
"sans hésitation"-adverb-fr "senhezite"-adverb-eo
"senhoma"-adjective-eo "inoccupé"-adjective-fr
"inoccupé"-adjective-fr "senhoma"-adjective-eo
"senhonora"-adjective-eo "sans honneur"-adjective-fr
"sans honneur"-adjective-fr "senhonora"-adjective-eo
"senindulga"-adjective-eo "sans clémence"-adjective-fr
"senindulga"-adjective-eo "sans égard"-adjective-fr
"senindulga"-adjective-eo "sans indulgence"-adjective-fr
"senindulga"-adjective-eo "sans mansuétude"-adjective-fr
"sans clémence"-adjective-fr "senindulga"-adjective-eo
"sans égard"-adjective-fr "senindulga"-adjective-eo
"sans indulgence"-adjective-fr "senindulga"-adjective-eo
"sans mansuétude"-adjective-fr "senindulga"-adjective-eo
"senintenca"-adjective-eo "non-intentionnel"-adjective-fr
"non-intentionnel"-adjective-fr "senintenca"-adjective-eo
"senintence"-adverb-eo "sans le vouloir"-adverb-fr
"sans le vouloir"-adverb-fr "senintence"-adverb-eo
"senkonekte"-adverb-eo "déconnecté"-adverb-fr
"senkonekte"-adverb-eo "hors connexion"-adverb-fr
"déconnecté"-adverb-fr "senkonekte"-adverb-eo
"hors connexion"-adverb-fr "senkonekte"-adverb-eo
"senkonsidera"-adjective-eo "inconsidéré"-adjective-fr
"inconsidéré"-adjective-fr "senkonsidera"-adjective-eo
"inconsidéré"-adjective-fr "senpripensa"-adjective-eo
"senpripensa"-adjective-eo "inconsidéré"-adjective-fr
"senpripensa"-adjective-eo "irréfléchi"-adjective-fr
"senkonsidere"-adverb-eo "inconsidéremment"-adverb-fr
"inconsidéremment"-adverb-fr "senkonsidere"-adverb-eo
"inconsidéremment"-adverb-fr "senpripense"-adverb-eo
"senpripense"-adverb-eo "inconsidéremment"-adverb-fr
"senlabora"-adjective-eo "sans emploi"-adjective-fr
"sans emploi"-adjective-fr "senlabora"-adjective-eo
"senmanka"-adjective-eo "sans faille"-adjective-fr
"sans faille"-adjective-fr "senmanka"-adjective-eo
"irréprochablement"-adverb-fr "senmanke"-adverb-eo
"sans faille"-adverb-fr "senmanke"-adverb-eo
"sennaciismo"-noun-eo "anationalisme"-noun-fr
"anationalisme"-noun-fr "sennaciismo"-noun-eo
"ŝenoprazo"-noun-eo "ciboulette"-noun-fr
"ciboulette"-noun-fr "ŝenoprazo"-noun-eo
"senpene"-adverb-eo "sans peine"-adverb-fr
"sans peine"-adverb-fr "senpene"-adverb-eo
"irréfléchi"-adjective-fr "senpripensa"-adjective-eo
"stationnairement"-adverb-fr "senŝanĝe"-adverb-eo
"senŝanĝe"-adverb-eo "stationnairement"-adverb-fr
"senŝanĝe"-adverb-eo "immuablement"-adverb-fr
"senrespondeculo"-noun-eo "irresponsable"-noun-fr
"irresponsable"-noun-fr "senrespondeculo"-noun-eo
"irresponsable"-noun-fr "senresponsulo"-noun-eo
"senresponsulo"-noun-eo "irresponsable"-noun-fr
"senŝanĝa"-adjective-eo "inaltéré"-adjective-fr
"senŝanĝa"-adjective-eo "inchangé"-adjective-fr
"inaltéré"-adjective-fr "senŝanĝa"-adjective-eo
"inchangé"-adjective-fr "senŝanĝa"-adjective-eo
"immuablement"-adverb-fr "senŝanĝe"-adverb-eo
"senŝeligilo"-noun-eo "épluche-légume"-noun-fr
"épluche-légume"-noun-fr "senŝeligilo"-noun-eo
"sensencaĵo"-noun-eo "ineptie"-noun-fr
"ineptie"-noun-fr "sensencaĵo"-noun-eo
"sensence"-adverb-eo "ineptement"-adverb-fr
"ineptement"-adverb-fr "sensence"-adverb-eo
"senŝerce"-adverb-eo "le plus sérieusement du monde"-adverb-fr
"senŝerce"-adverb-eo "plaisanterie mise à part"-adverb-fr
"le plus sérieusement du monde"-adverb-fr "senŝerce"-adverb-eo
"plaisanterie mise à part"-adverb-fr "senŝerce"-adverb-eo
"sensignifa"-adjective-eo "dépourvu d'importance"-adjective-fr
"dépourvu d'importance"-adjective-fr "sensignifa"-adjective-eo
"senskrupula"-adjective-eo "sans scrupules"-adjective-fr
"sans scrupules"-adjective-fr "senskrupula"-adjective-eo
"senskue"-adverb-eo "continument"-adverb-fr
"senskue"-adverb-eo "sans secousses"-adverb-fr
"continument"-adverb-fr "senskue"-adverb-eo
"sans secousses"-adverb-fr "senskue"-adverb-eo
"senspure"-adverb-eo "ni vu ni connu"-adverb-fr
"senspure"-adverb-eo "sans laisser de trace"-adverb-fr
"ni vu ni connu"-adverb-fr "senspure"-adverb-eo
"sans laisser de trace"-adverb-fr "senspure"-adverb-eo
"desséché"-adjective-fr "velka"-adjective-eo
"velka"-adjective-eo "desséché"-adjective-fr
"velka"-adjective-eo "fanée"-adjective-fr
"sentime"-adverb-eo "intrépidement"-adverb-fr
"intrépidement"-adverb-fr "sentime"-adverb-eo
"senvalora"-adjective-eo "sans valeur"-adjective-fr
"sans valeur"-adjective-fr "senvalora"-adjective-eo
"senvole"-adverb-eo "abouliquement"-adverb-fr
"abouliquement"-adverb-fr "senvole"-adverb-eo
"senvorte"-adverb-eo "sans un mot"-adverb-fr
"sans un mot"-adverb-fr "senvorte"-adverb-eo
"sepdek"-numeral-eo "septante"-numeral-fr
"septante"-numeral-fr "sepdek"-numeral-eo
"sepdek du"-numeral-eo "septante-deux"-numeral-fr
"septante-deux"-numeral-fr "sepdek du"-numeral-eo
"sepdek kvar"-numeral-eo "septante-quatre"-numeral-fr
"septante-quatre"-numeral-fr "sepdek kvar"-numeral-eo
"sepdek kvin"-numeral-eo "septante-cinq"-numeral-fr
"septante-cinq"-numeral-fr "sepdek kvin"-numeral-eo
"sepdek naŭ"-numeral-eo "septante-neuf"-numeral-fr
"septante-neuf"-numeral-fr "sepdek naŭ"-numeral-eo
"sepdek ok"-numeral-eo "septante-huit"-numeral-fr
"septante-huit"-numeral-fr "sepdek ok"-numeral-eo
"sepdek sep"-numeral-eo "septante-sept"-numeral-fr
"septante-sept"-numeral-fr "sepdek sep"-numeral-eo
"sepdek ses"-numeral-eo "septante-six"-numeral-fr
"septante-six"-numeral-fr "sepdek ses"-numeral-eo
"sepdek tri"-numeral-eo "septante-trois"-numeral-fr
"septante-trois"-numeral-fr "sepdek tri"-numeral-eo
"sepdek unu"-numeral-eo "septante-et-un"-numeral-fr
"septante-et-un"-numeral-fr "sepdek unu"-numeral-eo
"sepdeko"-noun-eo "soixantedizaine"-noun-fr
"soixantedizaine"-noun-fr "sepdeko"-noun-eo
"sepe"-adverb-eo "septièmement"-adverb-fr
"septièmement"-adverb-fr "sepe"-adverb-eo
"septeto"-noun-eo "septuor"-noun-fr
"septuor"-noun-fr "septeto"-noun-eo
"serbo"-noun-eo "Serbe"-noun-fr
"Serbe"-noun-fr "serbo"-noun-eo
"ŝerce"-adverb-eo "par plaisanterie"-adverb-fr
"par plaisanterie"-adverb-fr "ŝerce"-adverb-eo
"plaisantin"-adjective-fr "ŝercema"-adjective-eo
"ŝercemulo"-noun-eo "plaisantin"-noun-fr
"plaisantin"-noun-fr "ŝercemulo"-noun-eo
"serĝento"-noun-eo "maréchal des logis"-noun-fr
"maréchal des logis"-noun-fr "serĝento"-noun-eo
"serpentumi"-verb-eo "serpenter"-verb-fr
"serpentumi"-verb-eo "sinuer"-verb-fr
"serpenter"-verb-fr "serpentumi"-verb-eo
"sinuer"-verb-fr "serpentumi"-verb-eo
"ŝerpo"-noun-eo "sherpa"-noun-fr
"sherpa"-noun-fr "ŝerpo"-noun-eo
"servico"-noun-eo "service de table"-noun-fr
"service de table"-noun-fr "servico"-noun-eo
"service de table"-noun-fr "vazaro"-noun-eo
"vazaro"-noun-eo "service de table"-noun-fr
"sese"-adverb-eo "sixièmement"-adverb-fr
"sixièmement"-adverb-fr "sese"-adverb-eo
"Seven"-properNoun-eo "Seven"-properNoun-fr
"Seven"-properNoun-fr "Seven"-properNoun-eo
"Shanghai Automotive"-properNoun-eo "Shanghai Automotive"-properNoun-fr
"Shanghai Automotive"-properNoun-fr "Shanghai Automotive"-properNoun-eo
"Shenhua"-properNoun-eo "Shenhua"-properNoun-fr
"Shenhua"-properNoun-fr "Shenhua"-properNoun-eo
"Shenhua Group"-properNoun-eo "Shenhua Group"-properNoun-fr
"Shenhua Group"-properNoun-fr "Shenhua Group"-properNoun-eo
"Shimizu"-properNoun-eo "Shimizu"-properNoun-fr
"Shimizu"-properNoun-fr "Shimizu"-properNoun-eo
"Showa Shell Sekiyu"-properNoun-eo "Showa Shell Sekiyu"-properNoun-fr
"Showa Shell Sekiyu"-properNoun-fr "Showa Shell Sekiyu"-properNoun-eo
"sia"-adjective-eo "à soi"-adjective-fr
"à soi"-adjective-fr "sia"-adjective-eo
"siberia"-adjective-eo "sibérien"-adjective-fr
"sibérien"-adjective-fr "siberia"-adjective-eo
"siberiano"-noun-eo "Sibérien"-noun-fr
"Sibérien"-noun-fr "siberiano"-noun-eo
"sigelvakso"-noun-eo "cire à cacheter"-noun-fr
"cire à cacheter"-noun-fr "sigelvakso"-noun-eo
"signaro"-noun-eo "jeu de caractères"-noun-fr
"signaro"-noun-eo "répertoire de signes"-noun-fr
"jeu de caractères"-noun-fr "signaro"-noun-eo
"répertoire de signes"-noun-fr "signaro"-noun-eo
"ŝijaismo"-noun-eo "chiisme"-noun-fr
"chiisme"-noun-fr "ŝijaismo"-noun-eo
"ŝijaisto"-noun-eo "Chiite"-noun-fr
"Chiite"-noun-fr "ŝijaisto"-noun-eo
"ŝika"-adjective-eo "chic"-adjective-fr
"chic"-adjective-fr "ŝika"-adjective-eo
"ŝildo"-noun-eo "panneau indicateur"-noun-fr
"ŝildo"-noun-eo "panneau routier"-noun-fr
"panneau indicateur"-noun-fr "ŝildo"-noun-eo
"panneau indicateur"-noun-fr "vojmontrilo"-noun-eo
"panneau routier"-noun-fr "ŝildo"-noun-eo
"panneau routier"-noun-fr "vojmontrilo"-noun-eo
"vojmontrilo"-noun-eo "panneau indicateur"-noun-fr
"vojmontrilo"-noun-eo "panneau routier"-noun-fr
"silfo"-noun-eo "sylphe"-noun-fr
"sylphe"-noun-fr "silfo"-noun-eo
"ŝilingo"-noun-eo "schilling"-noun-fr
"schilling"-noun-fr "ŝilingo"-noun-eo
"silkece"-adverb-eo "soyeusement"-adverb-fr
"soyeusement"-adverb-fr "silkece"-adverb-eo
"silkopapero"-noun-eo "papier à cigarette"-noun-fr
"silkopapero"-noun-eo "papier de soie"-noun-fr
"papier à cigarette"-noun-fr "silkopapero"-noun-eo
"papier de soie"-noun-fr "silkopapero"-noun-eo
"silurio"-noun-eo "silurien"-noun-fr
"silurien"-noun-fr "silurio"-noun-eo
"simetriakso"-noun-eo "axe de symétrie"-noun-fr
"axe de symétrie"-noun-fr "simetriakso"-noun-eo
"simile"-adverb-eo "semblablement"-adverb-fr
"semblablement"-adverb-fr "simile"-adverb-eo
"simpatii"-verb-eo "ressentir de la sympathie"-verb-fr
"ressentir de la sympathie"-verb-fr "simpatii"-verb-eo
"sinapo"-noun-eo "moutarde noire"-noun-fr
"sinapo"-noun-eo "sénevé"-noun-fr
