"quelque"-determiner-fr "qualque"-determiner-oc
"mobilizacion"-noun-oc "mobilisation"-noun-fr
"modernizacion"-noun-oc "modernisation"-noun-fr
"modernisation"-noun-fr "modernizacion"-noun-oc
"monarca"-noun-oc "monarque"-noun-fr
"monarque"-noun-fr "monarca"-noun-oc
"monològ"-noun-oc "monologue"-noun-fr
"monologue"-noun-fr "monològ"-noun-oc
"monstre"-noun-oc "monstre"-noun-fr
"monstre"-noun-fr "monstre"-noun-oc
"moto"-noun-fr "motò"-noun-oc
"moto"-noun-fr "mòto"-noun-oc
"motò"-noun-oc "moto"-noun-fr
"mòto"-noun-oc "moto"-noun-fr
"motocicleta"-noun-oc "motocyclette"-noun-fr
"motocyclette"-noun-fr "motocicleta"-noun-oc
"maternitat"-noun-oc "maternité"-noun-fr
"maternité"-noun-fr "maternitat"-noun-oc
"mostacha"-noun-oc "moustache"-noun-fr
"moustache"-noun-fr "mostacha"-noun-oc
"nebot"-noun-oc "neveu"-noun-fr
"neveu"-noun-fr "nebot"-noun-oc
"neurona"-noun-oc "neurone"-noun-fr
"neurone"-noun-fr "neurona"-noun-oc
"observatòri"-noun-oc "observatoire"-noun-fr
"observatoire"-noun-fr "observatòri"-noun-oc
"ocean"-noun-oc "océan"-noun-fr
"océan"-noun-fr "ocean"-noun-oc
"oliva"-noun-oc "olive"-noun-fr
"olive"-noun-fr "oliva"-noun-oc
"opèra"-noun-oc "opéra"-noun-fr
"opéra"-noun-fr "opèra"-noun-oc
"orbita"-noun-oc "orbite"-noun-fr
"orbite"-noun-fr "orbita"-noun-oc
"òrt"-noun-oc "verger"-noun-fr
"verger"-noun-fr "òrt"-noun-oc
"mirador"-noun-oc "mirador"-noun-fr
"mirador"-noun-fr "mirador"-noun-oc
"mirador"-noun-fr "guardader"-noun-oc
"guardader"-noun-oc "mirador"-noun-fr
"orografia"-noun-oc "orographie"-noun-fr
"orographie"-noun-fr "orografia"-noun-oc
"oxidacion"-noun-oc "oxydation"-noun-fr
"oxydation"-noun-fr "oxidacion"-noun-oc
"pintor"-noun-oc "peintre"-noun-fr
"peintre"-noun-fr "pintor"-noun-oc
"panic"-noun-oc "panique"-noun-fr
"panique"-noun-fr "panic"-noun-oc
"paradigma"-noun-oc "paradigme"-noun-fr
"paradigme"-noun-fr "paradigma"-noun-oc
"pedon"-noun-oc "piéton"-noun-fr
"piéton"-noun-fr "pedon"-noun-oc
"peninsula"-noun-oc "péninsule"-noun-fr
"péninsule"-noun-fr "peninsula"-noun-oc
"pelegrin"-noun-oc "pèlerin"-noun-fr
"pèlerin"-noun-fr "pelegrin"-noun-oc
"pèlerinage"-noun-fr "romieuatge"-noun-oc
"romieuatge"-noun-oc "pèlerinage"-noun-fr
"ròsa"-noun-oc "rose"-noun-fr
"rose"-noun-fr "ròsa"-noun-oc
"pirate"-noun-fr "pirata"-noun-oc
"pirata"-noun-oc "pirate"-noun-fr
"pòcha"-noun-oc "poche"-noun-fr
"poche"-noun-fr "pòcha"-noun-oc
"polòni"-noun-oc "polonium"-noun-fr
"polonium"-noun-fr "polòni"-noun-oc
"miugrana"-noun-oc "grenade"-noun-fr
"grenade"-noun-fr "miugrana"-noun-oc
"grenade"-noun-fr "milgrana"-noun-oc
"milgrana"-noun-oc "grenade"-noun-fr
"retrait"-noun-oc "portrait"-noun-fr
"portrait"-noun-fr "retrait"-noun-oc
"preistòria"-noun-oc "préhistoire"-noun-fr
"préhistoire"-noun-fr "preistòria"-noun-oc
"preposicion"-noun-oc "préposition"-noun-fr
"préposition"-noun-fr "preposicion"-noun-oc
"privatizacion"-noun-oc "privatisation"-noun-fr
"privatisation"-noun-fr "privatizacion"-noun-oc
"productivitat"-noun-oc "productivité"-noun-fr
"productivité"-noun-fr "productivitat"-noun-oc
"projection"-noun-fr "projeccion"-noun-oc
"projeccion"-noun-oc "projection"-noun-fr
"proliferacion"-noun-oc "prolifération"-noun-fr
"prolifération"-noun-fr "proliferacion"-noun-oc
"pronòm"-noun-oc "pronom"-noun-fr
"pronom"-noun-fr "pronòm"-noun-oc
"profèta"-noun-oc "prophète"-noun-fr
"prophète"-noun-fr "profèta"-noun-oc
"prototipe"-noun-oc "prototype"-noun-fr
"prototype"-noun-fr "prototipe"-noun-oc
"quatrin"-noun-oc "quatuor"-noun-fr
"quatuor"-noun-fr "quatrin"-noun-oc
"radar"-noun-oc "radar"-noun-fr
"radar"-noun-fr "radar"-noun-oc
"arrat"-noun-oc "rat"-noun-fr
"rat"-noun-fr "arrat"-noun-oc
"rat"-noun-fr "rat"-noun-oc
"rat"-noun-oc "rat"-noun-fr
"realisme"-noun-oc "réalisme"-noun-fr
"réalisme"-noun-fr "realisme"-noun-oc
"reconstruccion"-noun-oc "reconstruction"-noun-fr
"reconstruction"-noun-fr "reconstruccion"-noun-oc
"reconversion"-noun-oc "reconversion"-noun-fr
"reconversion"-noun-fr "reconversion"-noun-oc
"regeneracion"-noun-oc "régénération"-noun-fr
"régénération"-noun-fr "regeneracion"-noun-oc
"redubertura"-noun-oc "réouverture"-noun-fr
"réouverture"-noun-fr "redubertura"-noun-oc
"réouverture"-noun-fr "redobertura"-noun-oc
"réouverture"-noun-fr "reobertura"-noun-oc
"redobertura"-noun-oc "réouverture"-noun-fr
"reobertura"-noun-oc "réouverture"-noun-fr
"retorica"-noun-oc "rhétorique"-noun-fr
"rhétorique"-noun-fr "retorica"-noun-oc
"rivalitat"-noun-oc "rivalité"-noun-fr
"rivalité"-noun-fr "rivalitat"-noun-oc
"robòt"-noun-oc "robot"-noun-fr
"robot"-noun-fr "robòt"-noun-oc
"rosari"-noun-oc "rosaire"-noun-fr
"rosaire"-noun-fr "rosari"-noun-oc
"sabotatge"-noun-oc "sabotage"-noun-fr
"sabotage"-noun-fr "sabotatge"-noun-oc
"anchòia"-noun-oc "anchois"-noun-fr
"anchois"-noun-fr "anchòia"-noun-oc
"sarda"-noun-oc "sardine"-noun-fr
"sardine"-noun-fr "sarda"-noun-oc
"sauce"-noun-fr "saussa"-noun-oc
"saussa"-noun-oc "sauce"-noun-fr
"épargne"-noun-fr "estalvi"-noun-oc
"estalvi"-noun-oc "épargne"-noun-fr
"escultor"-noun-oc "sculpteur"-noun-fr
"sculpteur"-noun-fr "escultor"-noun-oc
"estabordiment"-noun-oc "vertige"-noun-fr
"vertige"-noun-fr "estabordiment"-noun-oc
"autodeterminacion"-noun-oc "autodétermination"-noun-fr
"autodétermination"-noun-fr "autodeterminacion"-noun-oc
"senador"-noun-oc "sénateur"-noun-fr
"sénateur"-noun-fr "senador"-noun-oc
"sergent"-noun-oc "sergent"-noun-fr
"sergent"-noun-fr "sergent"-noun-oc
"sexualitat"-noun-oc "sexualité"-noun-fr
"sexualité"-noun-fr "sexualitat"-noun-oc
"siloeta"-noun-oc "silhouette"-noun-fr
"silhouette"-noun-fr "siloeta"-noun-oc
"gratte-ciel"-noun-fr "gratacèl"-noun-oc
"gratacèl"-noun-oc "gratte-ciel"-noun-fr
"lentor"-noun-oc "lenteur"-noun-fr
"lenteur"-noun-fr "lentor"-noun-oc
"sorire"-noun-oc "sourire"-noun-fr
"sourire"-noun-fr "sorire"-noun-oc
"forgeron"-noun-fr "faure"-noun-oc
"forgeron"-noun-fr "fabre"-noun-oc
"faure"-noun-oc "forgeron"-noun-fr
"fabre"-noun-oc "forgeron"-noun-fr
"sociològ"-noun-oc "sociologue"-noun-fr
"sociologue"-noun-fr "sociològ"-noun-oc
"sobeiranetat"-noun-oc "souveraineté"-noun-fr
"souveraineté"-noun-fr "sobeiranetat"-noun-oc
"corrector"-adjective-oc "correcteur"-adjective-fr
"correcteur"-adjective-fr "corrector"-adjective-oc
"espòrt"-noun-oc "sport"-noun-fr
"sport"-noun-fr "espòrt"-noun-oc
"acièr"-noun-oc "acier"-noun-fr
"acier"-noun-fr "acièr"-noun-oc
"estomac"-noun-oc "estomac"-noun-fr
"estomac"-noun-fr "estomac"-noun-oc
"estructuracion"-noun-oc "structuration"-noun-fr
"structuration"-noun-fr "estructuracion"-noun-oc
"sosmarin"-noun-oc "sous-marin"-noun-fr
"sous-marin"-noun-fr "sosmarin"-noun-oc
"sindròme"-noun-oc "syndrome"-noun-fr
"syndrome"-noun-fr "sindròme"-noun-oc
"tèrç"-noun-oc "tiers"-noun-fr
"tiers"-noun-fr "tèrç"-noun-oc
"grapaud"-noun-oc "crapaud"-noun-fr
"crapaud"-noun-fr "grapaud"-noun-oc
"torista"-noun-oc "touriste"-noun-fr
"touriste"-noun-fr "torista"-noun-oc
"torneg"-noun-oc "tournoi"-noun-fr
"tournoi"-noun-fr "torneg"-noun-oc
"joguet"-noun-oc "jouet"-noun-fr
"jouet"-noun-fr "joguet"-noun-oc
"tragèdia"-noun-oc "tragédie"-noun-fr
"tragédie"-noun-fr "tragèdia"-noun-oc
"transcripcion"-noun-oc "transcription"-noun-fr
"transcription"-noun-fr "transcripcion"-noun-oc
"bilion"-noun-oc "billion"-noun-fr
"billion"-noun-fr "bilion"-noun-oc
"trilogia"-noun-oc "trilogie"-noun-fr
"trilogie"-noun-fr "trilogia"-noun-oc
"trofèu"-noun-oc "trophée"-noun-fr
"trophée"-noun-fr "trofèu"-noun-oc
"magnat"-noun-oc "magnat"-noun-fr
"magnat"-noun-fr "magnat"-noun-oc
"tifon"-noun-oc "typhon"-noun-fr
"typhon"-noun-fr "tifon"-noun-oc
"parapluèja"-noun-oc "parapluie"-noun-fr
"parapluie"-noun-fr "parapluèja"-noun-oc
"urani"-noun-oc "uranium"-noun-fr
"uranium"-noun-fr "urani"-noun-oc
"urine"-noun-fr "urina"-noun-oc
"urina"-noun-oc "urine"-noun-fr
"utopia"-noun-oc "utopie"-noun-fr
"utopie"-noun-fr "utopia"-noun-oc
"vibracion"-noun-oc "vibration"-noun-fr
"vibration"-noun-fr "vibracion"-noun-oc
"violon"-noun-fr "violon"-noun-oc
"violon"-noun-oc "violon"-noun-fr
"visibilitat"-noun-oc "visibilité"-noun-fr
"visibilité"-noun-fr "visibilitat"-noun-oc
"vitamina"-noun-oc "vitamine"-noun-fr
"vitamine"-noun-fr "vitamina"-noun-oc
"vocacion"-noun-oc "vocation"-noun-fr
"vocation"-noun-fr "vocacion"-noun-oc
"usura"-noun-oc "usure"-noun-fr
"usure"-noun-fr "usura"-noun-oc
"blé"-noun-fr "blat"-noun-oc
"blat"-noun-oc "blé"-noun-fr
"veuf"-noun-fr "veuse"-noun-oc
"veuse"-noun-oc "veuf"-noun-fr
"laine"-noun-fr "lana"-noun-oc
"lana"-noun-oc "laine"-noun-fr
"barbar"-adjective-oc "barbare"-adjective-fr
"barbare"-adjective-fr "barbar"-adjective-oc
"antarctique"-adjective-fr "antartic"-adjective-oc
"antartic"-adjective-oc "antarctique"-adjective-fr
"african"-adjective-oc "africain"-adjective-fr
"africain"-adjective-fr "african"-adjective-oc
"andalós"-adjective-oc "andalou"-adjective-fr
"andalou"-adjective-fr "andalós"-adjective-oc
"andorran"-adjective-oc "andorran"-adjective-fr
"andorran"-adjective-fr "andorran"-adjective-oc
"arab"-adjective-oc "arabe"-adjective-fr
"arabe"-adjective-fr "arab"-adjective-oc
"arabe"-adjective-fr "arabi"-adjective-oc
"arabi"-adjective-oc "arabe"-adjective-fr
"argentin"-adjective-oc "argentin"-adjective-fr
"argentin"-adjective-fr "argentin"-adjective-oc
"asiatic"-adjective-oc "asiatique"-adjective-fr
"asiatique"-adjective-fr "asiatic"-adjective-oc
"australian"-adjective-oc "australien"-adjective-fr
"australien"-adjective-fr "australian"-adjective-oc
"austrian"-adjective-oc "autrichien"-adjective-fr
"autrichien"-adjective-fr "austrian"-adjective-oc
"bèlga"-adjective-oc "belge"-adjective-fr
"belge"-adjective-fr "bèlga"-adjective-oc
"brasilian"-adjective-oc "brésilien"-adjective-fr
"brésilien"-adjective-fr "brasilian"-adjective-oc
"britanic"-adjective-oc "britannique"-adjective-fr
"britannique"-adjective-fr "britanic"-adjective-oc
"bodista"-adjective-oc "bouddhiste"-adjective-fr
"bouddhiste"-adjective-fr "bodista"-adjective-oc
"canadenc"-adjective-oc "canadien"-adjective-fr
"canadien"-adjective-fr "canadenc"-adjective-oc
"canadien"-adjective-fr "canadian"-adjective-oc
"canadian"-adjective-oc "canadien"-adjective-fr
"catalan"-adjective-oc "catalan"-adjective-fr
"catalan"-adjective-fr "catalan"-adjective-oc
"catolic"-adjective-oc "catholique"-adjective-fr
"catholique"-adjective-fr "catolic"-adjective-oc
"chinés"-adjective-oc "chinois"-adjective-fr
"chinois"-adjective-fr "chinés"-adjective-oc
"crestian"-adjective-oc "chrétien"-adjective-fr
"chrétien"-adjective-fr "crestian"-adjective-oc
"chrétien"-adjective-fr "cristian"-adjective-oc
"cristian"-adjective-oc "chrétien"-adjective-fr
"colombian"-adjective-oc "colombien"-adjective-fr
"colombien"-adjective-fr "colombian"-adjective-oc
"danés"-adjective-oc "danois"-adjective-fr
"danois"-adjective-fr "danés"-adjective-oc
"egipcian"-adjective-oc "égyptien"-adjective-fr
"égyptien"-adjective-fr "egipcian"-adjective-oc
"anglés"-adjective-oc "anglais"-adjective-fr
"anglais"-adjective-fr "anglés"-adjective-oc
"europenc"-adjective-oc "européen"-adjective-fr
"européen"-adjective-fr "europenc"-adjective-oc
"européen"-adjective-fr "europèu"-adjective-oc
"europèu"-adjective-oc "européen"-adjective-fr
"finlandés"-adjective-oc "finlandais"-adjective-fr
"finlandais"-adjective-fr "finlandés"-adjective-oc
"francés"-adjective-oc "français"-adjective-fr
"français"-adjective-fr "francés"-adjective-oc
"alemand"-adjective-oc "allemand"-adjective-fr
"allemand"-adjective-fr "alemand"-adjective-oc
"gotic"-adjective-oc "gothique"-adjective-fr
"gothique"-adjective-fr "gotic"-adjective-oc
"grèc"-adjective-oc "grec"-adjective-fr
"grec"-adjective-fr "grèc"-adjective-oc
"ongrés"-adjective-oc "hongrois"-adjective-fr
"hongrois"-adjective-fr "ongrés"-adjective-oc
"ibérique"-adjective-fr "iberic"-adjective-oc
"iberic"-adjective-oc "ibérique"-adjective-fr
"irlandés"-adjective-oc "irlandais"-adjective-fr
"irlandais"-adjective-fr "irlandés"-adjective-oc
"musulman"-adjective-fr "musulman"-adjective-oc
"musulman"-adjective-oc "musulman"-adjective-fr
"islamic"-adjective-oc "islamique"-adjective-fr
"islamique"-adjective-fr "islamic"-adjective-oc
"israelian"-adjective-oc "israélien"-adjective-fr
"israélien"-adjective-fr "israelian"-adjective-oc
"italian"-adjective-oc "italien"-adjective-fr
"italien"-adjective-fr "italian"-adjective-oc
"josieu"-adjective-oc "juif"-adjective-fr
"juif"-adjective-fr "josieu"-adjective-oc
"juif"-adjective-fr "jusieu"-adjective-oc
"jusieu"-adjective-oc "juif"-adjective-fr
"latin"-adjective-oc "latin"-adjective-fr
"latin"-adjective-fr "latin"-adjective-oc
"libanés"-adjective-oc "libanais"-adjective-fr
"libanais"-adjective-fr "libanés"-adjective-oc
"mediterranèu"-adjective-oc "méditerranéen"-adjective-fr
"méditerranéen"-adjective-fr "mediterranèu"-adjective-oc
"mexican"-adjective-oc "mexicain"-adjective-fr
"mexicain"-adjective-fr "mexican"-adjective-oc
"marroquin"-adjective-oc "marocain"-adjective-fr
"marocain"-adjective-fr "marroquin"-adjective-oc
"chèc"-adjective-oc "tchèque"-adjective-fr
"tchèque"-adjective-fr "chèc"-adjective-oc
"palestinian"-adjective-oc "palestinien"-adjective-fr
"palestinien"-adjective-fr "palestinian"-adjective-oc
"polonés"-adjective-oc "polonais"-adjective-fr
"polonais"-adjective-fr "polonés"-adjective-oc
"portugués"-adjective-oc "portugais"-adjective-fr
"portugais"-adjective-fr "portugués"-adjective-oc
"russe"-adjective-fr "rus"-adjective-oc
"rus"-adjective-oc "russe"-adjective-fr
"escocés"-adjective-oc "écossais"-adjective-fr
"écossais"-adjective-fr "escocés"-adjective-oc
"sovietic"-adjective-oc "soviétique"-adjective-fr
"soviétique"-adjective-fr "sovietic"-adjective-oc
"castelhan"-adjective-oc "castillan"-adjective-fr
"castillan"-adjective-fr "castelhan"-adjective-oc
"suedés"-adjective-oc "suédois"-adjective-fr
"suédois"-adjective-fr "suedés"-adjective-oc
"soís"-adjective-oc "suisse"-adjective-fr
"suisse"-adjective-fr "soís"-adjective-oc
"turc"-adjective-fr "turc"-adjective-oc
"turc"-adjective-oc "turc"-adjective-fr
"valencian"-adjective-oc "valencien"-adjective-fr
"valencien"-adjective-fr "valencian"-adjective-oc
"acoustique"-adjective-fr "acostic"-adjective-oc
"acostic"-adjective-oc "acoustique"-adjective-fr
"alfabetic"-adjective-oc "alphabétique"-adjective-fr
"alphabétique"-adjective-fr "alfabetic"-adjective-oc
"aupin"-adjective-oc "alpin"-adjective-fr
"alpin"-adjective-fr "aupin"-adjective-oc
"alpin"-adjective-fr "alpin"-adjective-oc
"alpin"-adjective-oc "alpin"-adjective-fr
"analogic"-adjective-oc "analogique"-adjective-fr
"analogique"-adjective-fr "analogic"-adjective-oc
"anarquista"-adjective-oc "anarchiste"-adjective-fr
"anarchiste"-adjective-fr "anarquista"-adjective-oc
"aplicable"-adjective-oc "applicable"-adjective-fr
"applicable"-adjective-fr "aplicable"-adjective-oc
"aquatic"-adjective-oc "aquatique"-adjective-fr
"aquatique"-adjective-fr "aquatic"-adjective-oc
"atlantic"-adjective-oc "atlantique"-adjective-fr
"atlantique"-adjective-fr "atlantic"-adjective-oc
"burocratic"-adjective-oc "bureaucratique"-adjective-fr
"bureaucratique"-adjective-fr "burocratic"-adjective-oc
"infantil"-adjective-oc "infantile"-adjective-fr
"infantile"-adjective-fr "infantil"-adjective-oc
"cinematografic"-adjective-oc "cinématographique"-adjective-fr
"cinématographique"-adjective-fr "cinematografic"-adjective-oc
"climatic"-adjective-oc "climatique"-adjective-fr
"climatique"-adjective-fr "climatic"-adjective-oc
"comunista"-adjective-oc "communiste"-adjective-fr
"communiste"-adjective-fr "comunista"-adjective-oc
"consultatiu"-adjective-oc "consultatif"-adjective-fr
"consultatif"-adjective-fr "consultatiu"-adjective-oc
"diplomatic"-adjective-oc "diplomatique"-adjective-fr
"diplomatique"-adjective-fr "diplomatic"-adjective-oc
"dissident"-adjective-oc "dissident"-adjective-fr
"dissident"-adjective-fr "dissident"-adjective-oc
"divin"-adjective-oc "divin"-adjective-fr
"divin"-adjective-fr "divin"-adjective-oc
"eliminatòri"-adjective-oc "éliminatoire"-adjective-fr
"éliminatoire"-adjective-fr "eliminatòri"-adjective-oc
"emergent"-adjective-oc "émergent"-adjective-fr
"émergent"-adjective-fr "emergent"-adjective-oc
"exaustiu"-adjective-oc "exhaustif"-adjective-fr
"exhaustif"-adjective-fr "exaustiu"-adjective-oc
"existent"-adjective-oc "existant"-adjective-fr
"existant"-adjective-fr "existent"-adjective-oc
"fascista"-adjective-oc "fasciste"-adjective-fr
"fasciste"-adjective-fr "fascista"-adjective-oc
"fluorescent"-adjective-oc "fluorescent"-adjective-fr
"fluorescent"-adjective-fr "fluorescent"-adjective-oc
"geologic"-adjective-oc "géologique"-adjective-fr
"géologique"-adjective-fr "geologic"-adjective-oc
"eroïc"-adjective-oc "héroïque"-adjective-fr
"héroïque"-adjective-fr "eroïc"-adjective-oc
"idraulic"-adjective-oc "hydraulique"-adjective-fr
"hydraulique"-adjective-fr "idraulic"-adjective-oc
"ipotetic"-adjective-oc "hypothétique"-adjective-fr
"hypothétique"-adjective-fr "ipotetic"-adjective-oc
"même"-adjective-fr "madeish"-adjective-oc
"même"-adjective-fr "meteis"-adjective-oc
"madeish"-adjective-oc "même"-adjective-fr
"meteis"-adjective-oc "même"-adjective-fr
"identic"-adjective-oc "identique"-adjective-fr
"identique"-adjective-fr "identic"-adjective-oc
"temerari"-adjective-oc "téméraire"-adjective-fr
"téméraire"-adjective-fr "temerari"-adjective-oc
"irresponsable"-adjective-oc "irresponsable"-adjective-fr
"irresponsable"-adjective-fr "irresponsable"-adjective-oc
"insular"-adjective-oc "insulaire"-adjective-fr
"insulaire"-adjective-fr "insular"-adjective-oc
"insuportable"-adjective-oc "insupportable"-adjective-fr
"insupportable"-adjective-fr "insuportable"-adjective-oc
"journalistique"-adjective-fr "jornalistic"-adjective-oc
"jornalistic"-adjective-oc "journalistique"-adjective-fr
"juridic"-adjective-oc "juridique"-adjective-fr
"juridique"-adjective-fr "juridic"-adjective-oc
"logistic"-adjective-oc "logistique"-adjective-fr
"logistique"-adjective-fr "logistic"-adjective-oc
"liric"-adjective-oc "lyrique"-adjective-fr
"lyrique"-adjective-fr "liric"-adjective-oc
"metallic"-adjective-oc "métallique"-adjective-fr
"métallique"-adjective-fr "metallic"-adjective-oc
"metropolitan"-adjective-oc "métropolitain"-adjective-fr
"métropolitain"-adjective-fr "metropolitan"-adjective-oc
"olimpic"-adjective-oc "olympique"-adjective-fr
"olympique"-adjective-fr "olimpic"-adjective-oc
"optimiste"-adjective-fr "optimista"-adjective-oc
"optimista"-adjective-oc "optimiste"-adjective-fr
"ortografic"-adjective-oc "orthographique"-adjective-fr
"orthographique"-adjective-fr "ortografic"-adjective-oc
"fotografic"-adjective-oc "photographique"-adjective-fr
"photographique"-adjective-fr "fotografic"-adjective-oc
"poetic"-adjective-oc "poétique"-adjective-fr
"poétique"-adjective-fr "poetic"-adjective-oc
"policier"-adjective-fr "policièr"-adjective-oc
"policièr"-adjective-oc "policier"-adjective-fr
"polivalent"-adjective-oc "polyvalent"-adjective-fr
"polyvalent"-adjective-fr "polivalent"-adjective-oc
"predador"-adjective-oc "prédateur"-adjective-fr
"prédateur"-adjective-fr "predador"-adjective-oc
"republican"-adjective-oc "républicain"-adjective-fr
"républicain"-adjective-fr "republican"-adjective-oc
"retrospectiu"-adjective-oc "rétrospectif"-adjective-fr
"rétrospectif"-adjective-fr "retrospectiu"-adjective-oc
"revolucionari"-adjective-oc "révolutionnaire"-adjective-fr
"révolutionnaire"-adjective-fr "revolucionari"-adjective-oc
"roman"-adjective-oc "romain"-adjective-fr
"romain"-adjective-fr "roman"-adjective-oc
"romantic"-adjective-oc "romantique"-adjective-fr
"romantique"-adjective-fr "romantic"-adjective-oc
"escolar"-adjective-oc "scolaire"-adjective-fr
"scolaire"-adjective-fr "escolar"-adjective-oc
"socioeconomic"-adjective-oc "socio-économique"-adjective-fr
"socio-économique"-adjective-fr "socioeconomic"-adjective-oc
"sociologic"-adjective-oc "sociologique"-adjective-fr
"sociologique"-adjective-fr "sociologic"-adjective-oc
"solar"-adjective-oc "solaire"-adjective-fr
"solaire"-adjective-fr "solar"-adjective-oc
"terrorista"-adjective-oc "terroriste"-adjective-fr
"terroriste"-adjective-fr "terrorista"-adjective-oc
"termic"-adjective-oc "thermique"-adjective-fr
"thermique"-adjective-fr "termic"-adjective-oc
"tragic"-adjective-oc "tragique"-adjective-fr
"tragique"-adjective-fr "tragic"-adjective-oc
"feminista"-adjective-oc "féministe"-adjective-fr
"féministe"-adjective-fr "feminista"-adjective-oc
"olandés"-adjective-oc "hollandais"-adjective-fr
"hollandais"-adjective-fr "olandés"-adjective-oc
"neerlandés"-adjective-oc "néerlandais"-adjective-fr
"néerlandais"-adjective-fr "neerlandés"-adjective-oc
"pacifista"-adjective-oc "pacifiste"-adjective-fr
"pacifiste"-adjective-fr "pacifista"-adjective-oc
"plastic"-adjective-oc "plastique"-adjective-fr
"plastique"-adjective-fr "plastic"-adjective-oc
"censurar"-verb-oc "censurer"-verb-fr
"censurer"-verb-fr "censurar"-verb-oc
"aliar"-verb-oc "allier"-verb-fr
"allier"-verb-fr "aliar"-verb-oc
"constituïr"-verb-oc "constituer"-verb-fr
"constituer"-verb-fr "constituïr"-verb-oc
"constituer"-verb-fr "constituir"-verb-oc
"constituir"-verb-oc "constituer"-verb-fr
"debutar"-verb-oc "débuter"-verb-fr
"débuter"-verb-fr "debutar"-verb-oc
"desertar"-verb-oc "déserter"-verb-fr
"déserter"-verb-fr "desertar"-verb-oc
"implantar"-verb-oc "implanter"-verb-fr
"implanter"-verb-fr "implantar"-verb-oc
"interceptar"-verb-oc "intercepter"-verb-fr
"intercepter"-verb-fr "interceptar"-verb-oc
"simbolizar"-verb-oc "symboliser"-verb-fr
"symboliser"-verb-fr "simbolizar"-verb-oc
"bancari"-adjective-oc "bancaire"-adjective-fr
"bancaire"-adjective-fr "bancari"-adjective-oc
"Alsàcia"-properNoun-oc "Alsace"-properNoun-fr
"Alsace"-properNoun-fr "Alsàcia"-properNoun-oc
"Kurdistan"-properNoun-oc "Kurdistan"-properNoun-fr
"Kurdistan"-properNoun-fr "Kurdistan"-properNoun-oc
"Montpelhièr"-properNoun-oc "Montpellier"-properNoun-fr
"Montpellier"-properNoun-fr "Montpelhièr"-properNoun-oc
