"av"-preposition-swe "af"-preposition-dan
"känslig"-adjective-swe "følsom"-adjective-dan
"hjärtnupen"-adjective-swe "følsom"-adjective-dan
"varsam"-adjective-swe "varsom"-adjective-dan
"seg"-adjective-swe "morsom"-adjective-dan
"cool"-adjective-swe "morsom"-adjective-dan
"oaktsam"-adjective-swe "uagtsom"-adjective-dan
"öppenhjärtig"-adjective-swe "åben"-adjective-dan
"öppen"-adjective-swe "åben"-adjective-dan
"murken"-adjective-swe "rådden"-adjective-dan
"multen"-adjective-swe "rådden"-adjective-dan
"rutten"-adjective-swe "rådden"-adjective-dan
"förfallen"-adjective-swe "forfalden"-adjective-dan
"burgen"-adjective-swe "holden"-adjective-dan
"sägenomspunnen"-adjective-swe "sagnomspunden"-adjective-dan
"övermogen"-adjective-swe "overmoden"-adjective-dan
"sävlig"-adjective-swe "moden"-adjective-dan
"stroppig"-adjective-swe "overlegen"-adjective-dan
"överlägsen"-adjective-swe "overlegen"-adjective-dan
"nedsupen"-adjective-swe "fordrukken"-adjective-dan
"allmän"-adjective-swe "almen"-adjective-dan
"frostig"-adjective-swe "frossen"-adjective-dan
"frusen"-adjective-swe "frossen"-adjective-dan
"överdriven"-adjective-swe "overdreven"-adjective-dan
"ofin"-adjective-swe "ufin"-adjective-dan
"avlägsen"-adjective-swe "fjern"-adjective-dan
"extern"-adjective-swe "ekstern"-adjective-dan
"slät"-adjective-swe "jævn"-adjective-dan
"snygg"-adjective-swe "pæn"-adjective-dan
"vacker"-adjective-swe "pæn"-adjective-dan
"otrogen"-adjective-swe "utro"-adjective-dan
"brännbar"-adjective-swe "brændbar"-adjective-dan
"brukbar"-adjective-swe "brugbar"-adjective-dan
"ögonblicklig"-adjective-swe "umiddelbar"-adjective-dan
"omedelbar"-adjective-swe "umiddelbar"-adjective-dan
"uppenbar"-adjective-swe "åpenbar"-adjective-dan
"fruktsam"-adjective-swe "frugtbar"-adjective-dan
"fruktbar"-adjective-swe "frugtbar"-adjective-dan
"ofruktsam"-adjective-swe "ufrugtbar"-adjective-dan
"ofruktbar"-adjective-swe "ufrugtbar"-adjective-dan
"nödbedd"-adjective-swe "kostbar"-adjective-dan
"dyrbar"-adjective-swe "kostbar"-adjective-dan
"flyttbar"-adjective-swe "flytbar"-adjective-dan
"råddig"-adjective-swe "uklar"-adjective-dan
"oredig"-adjective-swe "uklar"-adjective-dan
"oklar"-adjective-swe "uklar"-adjective-dan
"skickelsediger"-adjective-swe "skæbnesvanger"-adjective-dan
"träffsäker"-adjective-swe "træfsikker"-adjective-dan
"pricksäker"-adjective-swe "træfsikker"-adjective-dan
"antaglig"-adjective-swe "sikker"-adjective-dan
"osäker"-adjective-swe "usikker"-adjective-dan
"läcker"-adjective-swe "lækker"-adjective-dan
"snäv"-adjective-swe "snæver"-adjective-dan
"reguljär"-adjective-swe "regulær"-adjective-dan
"extraordinär"-adjective-swe "ekstraordinær"-adjective-dan
"nära"-adjective-swe "nær"-adjective-dan
"självhärlig"-adjective-swe "selvtilfreds"-adjective-dan
"självmedveten"-adjective-swe "selvtilfreds"-adjective-dan
"självbelåten"-adjective-swe "selvtilfreds"-adjective-dan
"uddig"-adjective-swe "spids"-adjective-dan
"snipig"-adjective-swe "spids"-adjective-dan
"toppig"-adjective-swe "spids"-adjective-dan
"spetsig"-adjective-swe "spids"-adjective-dan
"skiljaktig"-adjective-swe "anderledes"-adjective-dan
"olik"-adjective-swe "anderledes"-adjective-dan
"alldaglig"-adjective-swe "dagligdags"-adjective-dan
"gammalmodig"-adjective-swe "gammeldags"-adjective-dan
"ålderdomlig"-adjective-swe "gammeldags"-adjective-dan
"oviss"-adjective-swe "uvis"-adjective-dan
"nymodig"-adjective-swe "nymodens"-adjective-dan
"jämställd"-adjective-swe "ens"-adjective-dan
"likformig"-adjective-swe "ens"-adjective-dan
"lik"-adjective-swe "ens"-adjective-dan
"likadan"-adjective-swe "ens"-adjective-dan
"allvarlig"-adjective-swe "seriøs"-adjective-dan
"hopplös"-adjective-swe "håbløs"-adjective-dan
"ändlös"-adjective-swe "endeløs"-adjective-dan
"hjälplös"-adjective-swe "hjælpeløs"-adjective-dan
"färglös"-adjective-swe "farveløs"-adjective-dan
"hemlös"-adjective-swe "hjemløs"-adjective-dan
"förarlös"-adjective-swe "førerløs"-adjective-dan
"hänsynslös"-adjective-swe "hensynsløs"-adjective-dan
"könlös"-adjective-swe "kønsløs"-adjective-dan
"sanslös"-adjective-swe "bevidstløs"-adjective-dan
"medvetslös"-adjective-swe "bevidstløs"-adjective-dan
"halkig"-adjective-swe "glat"-adjective-dan
"slirig"-adjective-swe "glat"-adjective-dan
"hal"-adjective-swe "glat"-adjective-dan
"snäll"-adjective-swe "glat"-adjective-dan
"slät"-adjective-swe "glat"-adjective-dan
"platt"-adjective-swe "plat"-adjective-dan
"brysk"-adjective-swe "brat"-adjective-dan
"sammansatt"-adjective-swe "sammensat"-adjective-dan
"oskadd"-adjective-swe "uskadt"-adjective-dan
"utspridd"-adjective-swe "spredt"-adjective-dan
"tunnsådd"-adjective-swe "spredt"-adjective-dan
"sunkig"-adjective-swe "nedslidt"-adjective-dan
"nedgången"-adjective-swe "udslidt"-adjective-dan
"utsliten"-adjective-swe "udslidt"-adjective-dan
"utnött"-adjective-swe "udslidt"-adjective-dan
"sliten"-adjective-swe "slidt"-adjective-dan
"överfull"-adjective-swe "overfyldt"-adjective-dan
"välkänd"-adjective-swe "velkendt"-adjective-dan
"världsberömd"-adjective-swe "verdenskendt"-adjective-dan
"obekant"-adjective-swe "ukendt"-adjective-dan
"utåtvänd"-adjective-swe "udadvendt"-adjective-dan
"spänd"-adjective-swe "spændt"-adjective-dan
"högljudd"-adjective-swe "højlydt"-adjective-dan
"nyfödd"-adjective-swe "nyfødt"-adjective-dan
"ondsint"-adjective-swe "ondsindet"-adjective-dan
"storsint"-adjective-swe "storsindet"-adjective-dan
"bunden"-adjective-swe "bundet"-adjective-dan
"grundlös"-adjective-swe "ubegrundet"-adjective-dan
"vänsterhänt"-adjective-swe "venstrehåndet"-adjective-dan
"plockig"-adjective-swe "rodet"-adjective-dan
"bökig"-adjective-swe "rodet"-adjective-dan
"stökig"-adjective-swe "rodet"-adjective-dan
"skäggig"-adjective-swe "skægget"-adjective-dan
"förnöjd"-adjective-swe "fornøjet"-adjective-dan
"förnöjsam"-adjective-swe "fornøjet"-adjective-dan
"missnöjd"-adjective-swe "misfornøjet"-adjective-dan
"gnällig"-adjective-swe "misfornøjet"-adjective-dan
"olustig"-adjective-swe "misfornøjet"-adjective-dan
"misslynt"-adjective-swe "misfornøjet"-adjective-dan
"unken"-adjective-swe "indelukket"-adjective-dan
"snötäckt"-adjective-swe "snedækket"-adjective-dan
"utomordentlig"-adjective-swe "udmærket"-adjective-dan
"utmärkt"-adjective-swe "udmærket"-adjective-dan
"schyst"-adjective-swe "udmærket"-adjective-dan
"trasslig"-adjective-swe "indviklet"-adjective-dan
"komplett"-adjective-swe "komplet"-adjective-dan
"lätt"-adjective-swe "let"-adjective-dan
"bortskämd"-adjective-swe "forkælet"-adjective-dan
"utvecklingsstörd"-adjective-swe "udviklingshæmmet"-adjective-dan
"putt"-adjective-swe "fornærmet"-adjective-dan
"otjänlig"-adjective-swe "uegnet"-adjective-dan
"näpen"-adjective-swe "net"-adjective-dan
"pimpinett"-adjective-swe "net"-adjective-dan
"nätt"-adjective-swe "net"-adjective-dan
"betrodd"-adjective-swe "betroet"-adjective-dan
"oombedd"-adjective-swe "uopfordret"-adjective-dan
"regelrätt"-adjective-swe "regelret"-adjective-dan
"rak"-adjective-swe "ret"-adjective-dan
"gen"-adjective-swe "ret"-adjective-dan
"rätt"-adjective-swe "ret"-adjective-dan
"rät"-adjective-swe "ret"-adjective-dan
"drullig"-adjective-swe "klodset"-adjective-dan
"drumlig"-adjective-swe "klodset"-adjective-dan
"klossig"-adjective-swe "klodset"-adjective-dan
"drummelaktig"-adjective-swe "klodset"-adjective-dan
"rultig"-adjective-swe "klodset"-adjective-dan
"trång"-adjective-swe "klodset"-adjective-dan
"tät"-adjective-swe "klodset"-adjective-dan
"uppvuxen"-adjective-swe "opvokset"-adjective-dan
"rusig"-adjective-swe "beruset"-adjective-dan
"hemvävd"-adjective-swe "hjemmevævet"-adjective-dan
"nedslagen"-adjective-swe "nedslået"-adjective-dan
"sammanlagd"-adjective-swe "sammenlagt"-adjective-dan
"sammantagen"-adjective-swe "sammenlagt"-adjective-dan
"självfallen"-adjective-swe "selvsagt"-adjective-dan
"självklar"-adjective-swe "selvsagt"-adjective-dan
"utvald"-adjective-swe "udvalgt"-adjective-dan
"utsåld"-adjective-swe "udsolgt"-adjective-dan
"vit"-adjective-swe "kvit"-adjective-dan
"uttänjd"-adjective-swe "strakt"-adjective-dan
"exakt"-adjective-swe "eksakt"-adjective-dan
"inkorrekt"-adjective-swe "ukorrekt"-adjective-dan
"enskild"-adjective-swe "enkelt"-adjective-dan
"bestämd"-adjective-swe "bestemt"-adjective-dan
"världsberömd"-adjective-swe "verdensberømt"-adjective-dan
"hemmastadd"-adjective-swe "hjemmevant"-adjective-dan
"hemtam"-adjective-swe "hjemmevant"-adjective-dan
"förtjänt"-adjective-swe "fortjent"-adjective-dan
"ovannämnd"-adjective-swe "ovennævnt"-adjective-dan
"flådig"-adjective-swe "flot"-adjective-dan
"klatschig"-adjective-swe "flot"-adjective-dan
"pampig"-adjective-swe "flot"-adjective-dan
"tjusig"-adjective-swe "flot"-adjective-dan
"schvungfull"-adjective-swe "flot"-adjective-dan
"parant"-adjective-swe "flot"-adjective-dan
"vek"-adjective-swe "sart"-adjective-dan
"orörd"-adjective-swe "urørt"-adjective-dan
"medveten"-adjective-swe "bevidst"-adjective-dan
"bortrest"-adjective-swe "bortrejst"-adjective-dan
"mätt"-adjective-swe "mæt"-adjective-dan
"vattentät"-adjective-swe "vandtæt"-adjective-dan
"drullig"-adjective-swe "tæt"-adjective-dan
"drumlig"-adjective-swe "tæt"-adjective-dan
"klossig"-adjective-swe "tæt"-adjective-dan
"drummelaktig"-adjective-swe "tæt"-adjective-dan
"rultig"-adjective-swe "tæt"-adjective-dan
"stadig"-adjective-swe "støt"-adjective-dan
"skrovlig"-adjective-swe "ru"-adjective-dan
"raspig"-adjective-swe "ru"-adjective-dan
"narig"-adjective-swe "ru"-adjective-dan
"sträv"-adjective-swe "ru"-adjective-dan
"expansiv"-adjective-swe "ekspansiv"-adjective-dan
"explosiv"-adjective-swe "eksplosiv"-adjective-dan
"exklusiv"-adjective-swe "eksklusiv"-adjective-dan
"representativ"-adjective-swe "repræsentativ"-adjective-dan
"definitiv"-adjective-swe "definitiv"-adjective-dan
"preventiv"-adjective-swe "præventiv"-adjective-dan
"sned"-adjective-swe "skæv"-adjective-dan
"trendig"-adjective-swe "trendy"-adjective-dan
"folkskygg"-adjective-swe "menneskesky"-adjective-dan
"skygg"-adjective-swe "sky"-adjective-dan
"omforma"-verb-swe "omskabe"-verb-dan
"omskapa"-verb-swe "omskabe"-verb-dan
"återställa"-verb-swe "genskabe"-verb-dan
"återupprätta"-verb-swe "genskabe"-verb-dan
"inrätta"-verb-swe "skabe"-verb-dan
"nyskapa"-verb-swe "nyskabe"-verb-dan
"sickla"-verb-swe "skrabe"-verb-dan
"skrapa"-verb-swe "skrabe"-verb-dan
"raspa"-verb-swe "skrabe"-verb-dan
"tejpa"-verb-swe "tabe"-verb-dan
"barra"-verb-swe "tabe"-verb-dan
"mista"-verb-swe "tabe"-verb-dan
"tappa bort"-verb-swe "tabe"-verb-dan
"tejpa"-verb-swe "fortabe"-verb-dan
"tappa"-verb-swe "fortabe"-verb-dan
"förlora"-verb-swe "fortabe"-verb-dan
"barra"-verb-swe "fortabe"-verb-dan
"mista"-verb-swe "fortabe"-verb-dan
"tappa bort"-verb-swe "fortabe"-verb-dan
"traska"-verb-swe "labbe"-verb-dan
"lomma"-verb-swe "labbe"-verb-dan
"lobba"-verb-swe "lobbe"-verb-dan
"mobba"-verb-swe "mobbe"-verb-dan
"dubba"-verb-swe "dubbe"-verb-dan
"dåsa"-verb-swe "dubbe"-verb-dan
"skjuta"-verb-swe "skubbe"-verb-dan
"gnugga"-verb-swe "gnubbe"-verb-dan
"skrubba"-verb-swe "skrubbe"-verb-dan
"reva"-verb-swe "rebe"-verb-dan
"skeppa"-verb-swe "skibe"-verb-dan
"finslipa"-verb-swe "finslibe"-verb-dan
"slipa"-verb-swe "slibe"-verb-dan
"slippa"-verb-swe "slibe"-verb-dan
"knipa"-verb-swe "knibe"-verb-dan
"nypa"-verb-swe "knibe"-verb-dan
"angripa"-verb-swe "angribe"-verb-dan
"ansätta"-verb-swe "angribe"-verb-dan
"anfräta"-verb-swe "angribe"-verb-dan
"gripa"-verb-swe "gribe"-verb-dan
"ansamla"-verb-swe "hobe"-verb-dan
"hopa"-verb-swe "hobe"-verb-dan
"anhopa"-verb-swe "hobe"-verb-dan
"ackumulera"-verb-swe "hobe"-verb-dan
"kupa"-verb-swe "kube"-verb-dan
"fördjupa"-verb-swe "uddybe"-verb-dan
"fördjupa"-verb-swe "fordybe"-verb-dan
"släpa"-verb-swe "slæbe"-verb-dan
"laborera"-verb-swe "tilstræbe"-verb-dan
"sträva"-verb-swe "tilstræbe"-verb-dan
"eftersöka"-verb-swe "efterstræbe"-verb-dan
"eftertrakta"-verb-swe "efterstræbe"-verb-dan
"eftersträva"-verb-swe "efterstræbe"-verb-dan
"laborera"-verb-swe "stræbe"-verb-dan
"sträva"-verb-swe "stræbe"-verb-dan
"såpa"-verb-swe "sæbe"-verb-dan
"omvända"-verb-swe "døbe"-verb-dan
"kristna"-verb-swe "døbe"-verb-dan
"döpa"-verb-swe "døbe"-verb-dan
"inköpa"-verb-swe "indkøbe"-verb-dan
"friköpa"-verb-swe "frikøbe"-verb-dan
"upphandla"-verb-swe "opkøbe"-verb-dan
"tjacka"-verb-swe "købe"-verb-dan
"ploga"-verb-swe "løbe"-verb-dan
"knata"-verb-swe "småløbe"-verb-dan
"avslöja"-verb-swe "røbe"-verb-dan
"förmedla"-verb-swe "røbe"-verb-dan
"yppa"-verb-swe "røbe"-verb-dan
"belysa"-verb-swe "røbe"-verb-dan
"omstöpa"-verb-swe "omstøbe"-verb-dan
"stöpa"-verb-swe "støbe"-verb-dan
"gjuta"-verb-swe "støbe"-verb-dan
"linda"-verb-swe "svøbe"-verb-dan
"svepa"-verb-swe "svøbe"-verb-dan
"utropa"-verb-swe "udråbe"-verb-dan
"nedkalla"-verb-swe "påberåbe"-verb-dan
"åkalla"-verb-swe "påberåbe"-verb-dan
"påkalla"-verb-swe "påberåbe"-verb-dan
"nicka"-verb-swe "heade"-verb-dan
"misstycka"-verb-swe "hade"-verb-dan
"ogilla"-verb-swe "hade"-verb-dan
"åderlåta"-verb-swe "årelade"-verb-dan
"tillstädja"-verb-swe "tillade"-verb-dan
"tillåta"-verb-swe "tillade"-verb-dan
"lämna över"-verb-swe "overlade"-verb-dan
"underlåta"-verb-swe "lade"-verb-dan
"efterlämna"-verb-swe "forlade"-verb-dan
"överge"-verb-swe "forlade"-verb-dan
"befria"-verb-swe "løslade"-verb-dan
"fria"-verb-swe "løslade"-verb-dan
"frisläppa"-verb-swe "løslade"-verb-dan
"frige"-verb-swe "løslade"-verb-dan
"mata"-verb-swe "made"-verb-dan
"vada"-verb-swe "vade"-verb-dan
"sauvera"-verb-swe "redde"-verb-dan
"löda"-verb-swe "lodde"-verb-dan
"utplåna"-verb-swe "udrydde"-verb-dan
"utradera"-verb-swe "udrydde"-verb-dan
"utrota"-verb-swe "udrydde"-verb-dan
"städa"-verb-swe "rydde"-verb-dan
"röja"-verb-swe "rydde"-verb-dan
"undanhålla"-verb-swe "rydde"-verb-dan
"fjärma"-verb-swe "rydde"-verb-dan
"avlägsna"-verb-swe "rydde"-verb-dan
"rensa"-verb-swe "rydde"-verb-dan
"förta"-verb-swe "rydde"-verb-dan
"bortta"-verb-swe "rydde"-verb-dan
"avklä"-verb-swe "rydde"-verb-dan
"satsa"-verb-swe "vædde"-verb-dan
"be"-verb-swe "udbede"-verb-dan
"dyrka"-verb-swe "tilbede"-verb-dan
"tillbe"-verb-swe "tilbede"-verb-dan
"anmoda"-verb-swe "bede"-verb-dan
"be"-verb-swe "bede"-verb-dan
"seeda"-verb-swe "seede"-verb-dan
"övergöda"-verb-swe "opfede"-verb-dan
"kedja"-verb-swe "kede"-verb-dan
"vilseleda"-verb-swe "vildlede"-verb-dan
"förleda"-verb-swe "vildlede"-verb-dan
"missleda"-verb-swe "vildlede"-verb-dan
"inleda"-verb-swe "indlede"-verb-dan
"härleda"-verb-swe "udlede"-verb-dan
"vägleda"-verb-swe "vejlede"-verb-dan
"träcka"-verb-swe "henlede"-verb-dan
"sträcka"-verb-swe "henlede"-verb-dan
"dra"-verb-swe "henlede"-verb-dan
"leja"-verb-swe "lede"-verb-dan
"hyra"-verb-swe "lede"-verb-dan
"leta"-verb-swe "lede"-verb-dan
"föra med sig"-verb-swe "lede"-verb-dan
"vilseleda"-verb-swe "forlede"-verb-dan
"förleda"-verb-swe "forlede"-verb-dan
"missleda"-verb-swe "forlede"-verb-dan
"vilseföra"-verb-swe "forlede"-verb-dan
"utbre"-verb-swe "udbrede"-verb-dan
"läka"-verb-swe "helbrede"-verb-dan
"hela"-verb-swe "helbrede"-verb-dan
"bota"-verb-swe "helbrede"-verb-dan
"sprida"-verb-swe "brede"-verb-dan
"förskingra"-verb-swe "brede"-verb-dan
"sprätta"-verb-swe "brede"-verb-dan
"bre"-verb-swe "brede"-verb-dan
"utreda"-verb-swe "udrede"-verb-dan
"bereda"-verb-swe "tilberede"-verb-dan
"förbereda"-verb-swe "tilberede"-verb-dan
"tillreda"-verb-swe "tilberede"-verb-dan
"utfärda"-verb-swe "tilberede"-verb-dan
"göda"-verb-swe "tilberede"-verb-dan
"laga"-verb-swe "tilberede"-verb-dan
"ligga"-verb-swe "tilberede"-verb-dan
"tillverka"-verb-swe "tilberede"-verb-dan
"gödsla"-verb-swe "tilberede"-verb-dan
"göra"-verb-swe "tilberede"-verb-dan
"bereda"-verb-swe "berede"-verb-dan
"förbereda"-verb-swe "berede"-verb-dan
"tillreda"-verb-swe "berede"-verb-dan
"utfärda"-verb-swe "berede"-verb-dan
"göda"-verb-swe "berede"-verb-dan
"tillaga"-verb-swe "berede"-verb-dan
"gödsla"-verb-swe "berede"-verb-dan
"bereda"-verb-swe "forberede"-verb-dan
"förbereda"-verb-swe "forberede"-verb-dan
"utfärda"-verb-swe "forberede"-verb-dan
"göda"-verb-swe "forberede"-verb-dan
"tillaga"-verb-swe "forberede"-verb-dan
"gödsla"-verb-swe "forberede"-verb-dan
"fridlysa"-verb-swe "frede"-verb-dan
"sprida"-verb-swe "sprede"-verb-dan
"förskingra"-verb-swe "sprede"-verb-dan
"sprätta"-verb-swe "sprede"-verb-dan
"bre"-verb-swe "sprede"-verb-dan
"utställa"-verb-swe "udstede"-verb-dan
"emittera"-verb-swe "udstede"-verb-dan
"plocka"-verb-swe "bide"-verb-dan
"bita"-verb-swe "bide"-verb-dan
"träcka"-verb-swe "skide"-verb-dan
"glida"-verb-swe "glide"-verb-dan
"lida"-verb-swe "lide"-verb-dan
"genomlida"-verb-swe "lide"-verb-dan
"slita"-verb-swe "slide"-verb-dan
"förslita"-verb-swe "slide"-verb-dan
"nöta"-verb-swe "slide"-verb-dan
"smida"-verb-swe "smide"-verb-dan
"slänga"-verb-swe "smide"-verb-dan
"vecka"-verb-swe "smide"-verb-dan
"vika"-verb-swe "smide"-verb-dan
"fålla"-verb-swe "smide"-verb-dan
"kyla"-verb-swe "smide"-verb-dan
"kasta"-verb-swe "smide"-verb-dan
"fälla ihop"-verb-swe "smide"-verb-dan
"gnida"-verb-swe "gnide"-verb-dan
"överskrida"-verb-swe "overskride"-verb-dan
"överträda"-verb-swe "overskride"-verb-dan
"sladda"-verb-swe "skride"-verb-dan
"skrida"-verb-swe "skride"-verb-dan
"streta"-verb-swe "stride"-verb-dan
"träta"-verb-swe "stride"-verb-dan
"vrida"-verb-swe "vride"-verb-dan
"snedvrida"-verb-swe "forvride"-verb-dan
"förvrida"-verb-swe "forvride"-verb-dan
"guida"-verb-swe "guide"-verb-dan
"bredda"-verb-swe "udvide"-verb-dan
"vidga"-verb-swe "udvide"-verb-dan
"förlänga"-verb-swe "udvide"-verb-dan
"utsträcka"-verb-swe "udvide"-verb-dan
"känna"-verb-swe "vide"-verb-dan
"inlemma"-verb-swe "indarbejde"-verb-dan
"inkorporera"-verb-swe "indarbejde"-verb-dan
"inarbeta"-verb-swe "indarbejde"-verb-dan
"införliva"-verb-swe "indarbejde"-verb-dan
"efterkomma"-verb-swe "modarbejde"-verb-dan
"villfara"-verb-swe "modarbejde"-verb-dan
"motarbeta"-verb-swe "modarbejde"-verb-dan
"möta"-verb-swe "modarbejde"-verb-dan
"stråla samman"-verb-swe "modarbejde"-verb-dan
"bereda"-verb-swe "udarbejde"-verb-dan
"förbereda"-verb-swe "udarbejde"-verb-dan
"tillreda"-verb-swe "udarbejde"-verb-dan
"göda"-verb-swe "udarbejde"-verb-dan
"tillaga"-verb-swe "udarbejde"-verb-dan
"gödsla"-verb-swe "udarbejde"-verb-dan
"utarbeta"-verb-swe "udarbejde"-verb-dan
"genomarbeta"-verb-swe "gennemarbejde"-verb-dan
"bearbeta"-verb-swe "omarbejde"-verb-dan
"omarbeta"-verb-swe "omarbejde"-verb-dan
"handlägga"-verb-swe "oparbejde"-verb-dan
"handha"-verb-swe "oparbejde"-verb-dan
"behandla"-verb-swe "oparbejde"-verb-dan
"traktera"-verb-swe "oparbejde"-verb-dan
"hantera"-verb-swe "oparbejde"-verb-dan
"processa"-verb-swe "oparbejde"-verb-dan
"handskas"-adjective-swe "oparbejde"-adjective-dan
"handlägga"-verb-swe "forarbejde"-verb-dan
"handha"-verb-swe "forarbejde"-verb-dan
"behandla"-verb-swe "forarbejde"-verb-dan
"traktera"-verb-swe "forarbejde"-verb-dan
"hantera"-verb-swe "forarbejde"-verb-dan
"processa"-verb-swe "forarbejde"-verb-dan
"upparbeta"-verb-swe "forarbejde"-verb-dan
"handskas"-adjective-swe "forarbejde"-adjective-dan
"spana"-verb-swe "spejde"-verb-dan
"bemyndiga"-verb-swe "bifalde"-verb-dan
"tillstyrka"-verb-swe "bifalde"-verb-dan
"bifalla"-verb-swe "bifalde"-verb-dan
"godkänna"-verb-swe "bifalde"-verb-dan
"auktorisera"-verb-swe "bifalde"-verb-dan
"överfalla"-verb-swe "overfalde"-verb-dan
"falla"-verb-swe "falde"-verb-dan
"stupa"-verb-swe "falde"-verb-dan
"förfalla"-verb-swe "forfalde"-verb-dan
"nedkalla"-verb-swe "nedkalde"-verb-dan
"kalla"-verb-swe "nedkalde"-verb-dan
"åkalla"-verb-swe "nedkalde"-verb-dan
"påkalla"-verb-swe "nedkalde"-verb-dan
"beteckna"-verb-swe "nedkalde"-verb-dan
"ropa"-verb-swe "nedkalde"-verb-dan
