"10a"-adjective-epo "Xème"-adjective-fra
"racionalo"-noun-epo "nombre rationnel"-noun-fra
"raciono"-noun-epo "nombre rationnel"-noun-fra
"radaro"-noun-epo "radar"-noun-fra
"radaro"-noun-epo "rouage"-noun-fra
"radiado"-noun-epo "radiation"-noun-fra
"radiado"-noun-epo "rayonnement"-noun-fra
"radiano"-noun-epo "radian"-noun-fra
"radiatoro"-noun-epo "radiateur"-noun-fra
"radii"-verb-epo "rayonner"-verb-fra
"radii"-verb-epo "émettre"-verb-fra
"radika"-adjective-epo "de racine"-adjective-fra
"radika"-adjective-epo "racinaire"-adjective-fra
"radika"-adjective-epo "radical"-adjective-fra
"radika korpo"-noun-epo "corps des racines"-noun-fra
"radikala"-adjective-epo "radical"-adjective-fra
"radikale"-adverb-epo "radicalement"-adverb-fra
"radikalismo"-noun-epo "radicalisme"-noun-fra
"radikalulo"-noun-epo "radical"-noun-fra
"radiki"-verb-epo "être enraciné"-verb-fra
"radikigi"-verb-epo "extraire la racine"-verb-fra
"radikilo"-noun-epo "radical"-noun-fra
"radiko"-noun-epo "racine"-noun-fra
"radiksigno"-noun-epo "radical"-noun-fra
"radilokalizilo"-noun-epo "radar"-noun-fra
"radio"-noun-epo "irradiation"-noun-fra
"radio"-noun-epo "radio"-noun-fra
"radio"-noun-epo "rai"-noun-fra
"radio"-noun-epo "rayon"-noun-fra
"radioaktiva"-adjective-epo "radioactif"-adjective-fra
"radioaktiveco"-noun-epo "radioactivité"-noun-fra
"radioaparato"-noun-epo "radio"-noun-fra
"radiofrekvenco"-noun-epo "radiofréquence"-noun-fra
"radiografaĵo"-noun-epo "radiographie"-noun-fra
"radiografio"-noun-epo "radiographie"-noun-fra
"radiostacio"-noun-epo "station radiophonique"-noun-fra
"radiostudio"-noun-epo "studio radiophonique"-noun-fra
"radiotelegrafi"-verb-epo "radiotélégraphier"-verb-fra
"radiotelegrafio"-noun-epo "radiotélégraphie"-noun-fra
"radiotelegrafo"-noun-epo "radiotélégraphe"-noun-fra
"radiotelegramo"-noun-epo "radiotélégramme"-noun-fra
"radioteleskopo"-noun-epo "radiotéléscope"-noun-fra
"radioterapio"-noun-epo "radiothérapie"-noun-fra
"radistacio"-noun-epo "station radiophonique"-noun-fra
"radistudio"-noun-epo "studio radiophonique"-noun-fra
"raditeleskopo"-noun-epo "radiotéléscope"-noun-fra
"radiumo"-noun-epo "radium"-noun-fra
"radiuso"-noun-epo "radius"-noun-fra
"radiuso"-noun-epo "rayon"-noun-fra
"radiusvektoro"-noun-epo "rayon vecteur"-noun-fra
"radiusvektoro"-noun-epo "vecteur de position"-noun-fra
"rado"-noun-epo "étrave"-noun-fra
"rado"-noun-epo "roue"-noun-fra
"radokavo"-noun-epo "ornière"-noun-fra
"radono"-noun-epo "radon"-noun-fra
"radradio"-noun-epo "rayon"-noun-fra
"radŝpinilo"-noun-epo "rouet"-noun-fra
"radŝuo"-noun-epo "patin à roulettes"-noun-fra
"radŝuo"-noun-epo "roller"-noun-fra
"radumi"-verb-epo "faire subir le supplice de la roue"-verb-fra
"radumi"-verb-epo "rouer"-verb-fra
"Rafaelo"-properNoun-epo "Raphaël"-properNoun-fra
"rafaneto"-noun-epo "radis"-noun-fra
"rafinejo"-noun-epo "raffinerie"-noun-fra
"rafini"-verb-epo "raffiner"-verb-fra
"rafinita"-adjective-epo "raffiné"-adjective-fra
"rafio"-noun-epo "raphia"-noun-fra
"rago"-noun-epo "raga"-noun-fra
"raguo"-noun-epo "ragoût"-noun-fra
"rajda"-adjective-epo "équestre"-adjective-fra
"rajdantaro"-noun-epo "groupe de cavaliers"-noun-fra
"rajdantaro"-noun-epo "troupe"-noun-fra
"rajdanto"-noun-epo "cavalier"-noun-fra
"rajdanto"-noun-epo "écuyer"-noun-fra
"rajdarto"-noun-epo "équitation"-noun-fra
"rajde"-adverb-epo "à cheval"-adverb-fra
"rajdi"-verb-epo "chevaucher"-verb-fra
"rajdi"-verb-epo "aller"-verb-fra
"rajdi"-verb-epo "monter"-verb-fra
"rajdosoldato"-noun-epo "cavalier"-noun-fra
"rajdsoldato"-noun-epo "cavalier"-noun-fra
"rajedo"-noun-epo "raie"-noun-fra
"Rajmondo"-properNoun-epo "Ramón"-properNoun-fra
"Rajmundo"-properNoun-epo "Raymond"-properNoun-fra
"rajo"-noun-epo "raie"-noun-fra
"rajono"-noun-epo "rayonne"-noun-fra
"rajte"-adverb-epo "à bon droit"-adverb-fra
"rajte"-adverb-epo "de plein droit"-adverb-fra
"rajteco"-noun-epo "légitimité"-noun-fra
"rajti"-verb-epo "avoir le droit"-verb-fra
"rajtigi"-verb-epo "habiliter"-verb-fra
"rajtigi"-verb-epo "autoriser"-verb-fra
"rajtigi"-verb-epo "permettre"-verb-fra
"rajtigo"-noun-epo "habilitation"-noun-fra
"rajtigo"-noun-epo "autorisation"-noun-fra
"rajto"-noun-epo "droit"-noun-fra
"raketĵetilo"-noun-epo "lance-fusées"-noun-fra
"raketĵetilo"-noun-epo "lance-roquettes"-noun-fra
"raketo"-noun-epo "fusée"-noun-fra
"raketo"-noun-epo "roquette"-noun-fra
"rakontanto"-noun-epo "narrateur"-noun-fra
"rakonti"-verb-epo "conter"-verb-fra
"rakonti"-verb-epo "narrer"-verb-fra
"rakonti"-verb-epo "raconter"-verb-fra
"rakonti"-verb-epo "compter"-verb-fra
"rakontisto"-noun-epo "conteur"-noun-fra
"rakonto"-noun-epo "narration"-noun-fra
"rakonto"-noun-epo "récit"-noun-fra
"rakonto"-noun-epo "conte"-noun-fra
"ralio"-noun-epo "rallye"-noun-fra
"ralo"-noun-epo "râle"-noun-fra
"raloforma"-adjective-epo "gruiforme"-adjective-fra
"ramadano"-noun-epo "ramadan"-noun-fra
"Ramajano"-properNoun-epo "Ramayana"-properNoun-fra
"Rambouillet"-properNoun-epo "Rambouillet"-properNoun-fra
"rampi"-verb-epo "ramper"-verb-fra
"ramplo"-noun-epo "rampe"-noun-fra
"ranca"-adjective-epo "rance"-adjective-fra
"randi"-verb-epo "borner"-verb-fra
"randi"-verb-epo "limiter"-verb-fra
"rando"-noun-epo "berge"-noun-fra
"rando"-noun-epo "lisière"-noun-fra
"rando"-noun-epo "marge"-noun-fra
"rando"-noun-epo "pourtour"-noun-fra
"rando"-noun-epo "bord"-noun-fra
"rando"-noun-epo "borne"-noun-fra
"rando"-noun-epo "contour"-noun-fra
"rando"-noun-epo "extrémité"-noun-fra
"rando"-noun-epo "frontière"-noun-fra
"Randstad"-properNoun-epo "Randstad"-properNoun-fra
"Randstad Holding"-properNoun-epo "Randstad Holding"-properNoun-fra
"ranedo"-noun-epo "ranidé"-noun-fra
"rangi"-verb-epo "avoir le rang de"-verb-fra
"rango"-noun-epo "condition"-noun-fra
"rango"-noun-epo "grade"-noun-fra
"rango"-noun-epo "position"-noun-fra
"rango"-noun-epo "rang"-noun-fra
"rango"-noun-epo "classe"-noun-fra
"rango"-noun-epo "degré"-noun-fra
"rango"-noun-epo "dignité"-noun-fra
"rango"-noun-epo "échelon"-noun-fra
"rango"-noun-epo "ordre"-noun-fra
"rango"-noun-epo "place"-noun-fra
"rangulo"-noun-epo "gradé"-noun-fra
"rankori"-verb-epo "en vouloir"-verb-fra
"rankori"-verb-epo "éprouver du ressentiment"-verb-fra
"rankoro"-noun-epo "rancœur"-noun-fra
"rankoro"-noun-epo "rancune"-noun-fra
"rankoro"-noun-epo "ressentiment"-noun-fra
"rano"-noun-epo "grenouille"-noun-fra
"ranunkolaco"-noun-epo "renonculacée"-noun-fra
"rapida"-adjective-epo "rapide"-adjective-fra
"rapida ŝoseo"-noun-epo "route à quatre voies"-noun-fra
"rapide"-adverb-epo "promptement"-adverb-fra
"rapide"-adverb-epo "rapidement"-adverb-fra
"rapide"-adverb-epo "vite"-adverb-fra
"rapideco"-noun-epo "rapidité"-noun-fra
"rapidi"-verb-epo "dépêcher"-verb-fra
"rapidi"-verb-epo "presser"-verb-fra
"rapidi"-verb-epo "hâter"-verb-fra
"rapidi"-verb-epo "saisir"-verb-fra
"rapidigi"-verb-epo "accélérer"-verb-fra
"rapidigi"-verb-epo "hâter"-verb-fra
"rapidiĝi"-verb-epo "accélérer"-verb-fra
"rapido"-noun-epo "célérité"-noun-fra
"rapido"-noun-epo "vélocité"-noun-fra
"rapido"-noun-epo "vitesse"-noun-fra
"rapido"-noun-epo "allure"-noun-fra
"rapidumo"-noun-epo "rapport"-noun-fra
"rapidumo"-noun-epo "vitesse"-noun-fra
"rapiro"-noun-epo "rapière"-noun-fra
"raportaĵo"-noun-epo "reportage"-noun-fra
"raporti"-verb-epo "présenter un rapport"-verb-fra
"raporti"-verb-epo "rapporter"-verb-fra
"raporti"-verb-epo "relater"-verb-fra
"raporti"-verb-epo "témoigner de"-verb-fra
"raportisto"-noun-epo "rapporteur"-noun-fra
"raportisto"-noun-epo "reporter"-noun-fra
"raporto"-noun-epo "compte rendu"-noun-fra
"raporto"-noun-epo "compte-rendu"-noun-fra
"raporto"-noun-epo "rapport"-noun-fra
"rara"-adjective-epo "rare"-adjective-fra
"raraĵo"-noun-epo "chose rare"-noun-fra
"raraĵo"-noun-epo "rareté"-noun-fra
"rare"-adverb-epo "rarement"-adverb-fra
"rasa"-adjective-epo "racial"-adjective-fra
"rasisma"-adjective-epo "raciste"-adjective-fra
"rasismo"-noun-epo "racisme"-noun-fra
"rasista"-adjective-epo "raciste"-adjective-fra
"rasisto"-noun-epo "raciste"-noun-fra
"raso"-noun-epo "race"-noun-fra
"raspa"-adjective-epo "raboteux"-adjective-fra
"raspa"-adjective-epo "râpeux"-adjective-fra
"raspa"-adjective-epo "rugueux"-adjective-fra
"raspe"-adverb-epo "raboteusement"-adverb-fra
"raspe"-adverb-epo "râpeusement"-adverb-fra
"raspe"-adverb-epo "rugueusement"-adverb-fra
"raspi"-verb-epo "râper"-verb-fra
"raspi"-verb-epo "raboter"-verb-fra
"raspilo"-noun-epo "râpe"-noun-fra
"raspilo"-noun-epo "rabot"-noun-fra
"rasti"-verb-epo "ratisser"-verb-fra
"rastilo"-noun-epo "rateau"-noun-fra
"ratifiki"-verb-epo "ratifier"-verb-fra
"rato"-noun-epo "rat"-noun-fra
"raŭpo"-noun-epo "chenille"-noun-fra
"ravelino"-noun-epo "ravelin"-noun-fra
"ravi"-verb-epo "enchanter"-verb-fra
"ravi"-verb-epo "ravir"-verb-fra
"ravi"-verb-epo "charmer"-verb-fra
"ravino"-noun-epo "ravin"-noun-fra
"Raytheon"-properNoun-epo "Raytheon"-properNoun-fra
"razeno"-noun-epo "pelouse"-noun-fra
"razeno"-noun-epo "gazon"-noun-fra
"razi"-verb-epo "raser"-verb-fra
"razilo"-noun-epo "rasoir"-noun-fra
"razio"-noun-epo "rafle"-noun-fra
"razita"-adjective-epo "ras"-adjective-fra
"re"-interjection-epo "bis"-interjection-fra
"readaptado"-noun-epo "réinsertion"-noun-fra
"readaptado"-noun-epo "réadaptation"-noun-fra
"readapti"-verb-epo "réadapter"-verb-fra
"readapti"-verb-epo "réinsérer"-verb-fra
"readapto"-noun-epo "réadaptation"-noun-fra
"Readmono"-properNoun-epo "Deutéronome"-properNoun-fra
"reagi"-verb-epo "réagir"-verb-fra
"reago"-noun-epo "réaction"-noun-fra
"reakcia"-adjective-epo "réactionnaire"-adjective-fra
"reakcia"-adjective-epo "réactif"-adjective-fra
"reakcia aviadilo"-noun-epo "avion à réaction"-noun-fra
"reakciaviadilo"-noun-epo "avion à réaction"-noun-fra
"reakcie"-adverb-epo "réactionnairement"-adverb-fra
"reakcie"-adverb-epo "réactivement"-adverb-fra
"reakciilo"-noun-epo "réactif"-noun-fra
"reakcio"-noun-epo "réaction"-noun-fra
"reakciulo"-noun-epo "réactionnaire"-noun-fra
"reakiri"-verb-epo "recouvrer"-verb-fra
"reakiro"-noun-epo "récupération"-noun-fra
"reakiro"-noun-epo "relance"-noun-fra
"reakiro"-noun-epo "reprise"-noun-fra
"reaktivigi"-verb-epo "réactiver"-verb-fra
"reaktivigo"-noun-epo "réactivation"-noun-fra
"reaktoro"-noun-epo "réacteur"-noun-fra
"reala"-adjective-epo "réel"-adjective-fra
"realaĵo"-noun-epo "réalité"-noun-fra
"realdoni"-verb-epo "rajouter"-verb-fra
"realiganto"-noun-epo "réalisateur"-noun-fra
"realigebla"-adjective-epo "réalisable"-adjective-fra
"realigi"-verb-epo "réaliser"-verb-fra
"realigi"-verb-epo "accomplir"-verb-fra
"realigi"-verb-epo "effectuer"-verb-fra
"realigo"-noun-epo "implémentation"-noun-fra
"realigo"-noun-epo "réalisation"-noun-fra
"realigo"-noun-epo "implantation"-noun-fra
"realiĝo"-noun-epo "réalisation"-noun-fra
"realisma"-adjective-epo "réaliste"-adjective-fra
"realismo"-noun-epo "réalisme"-noun-fra
"realista"-adjective-epo "réaliste"-adjective-fra
"realisto"-noun-epo "réaliste"-noun-fra
"realkutimigi"-verb-epo "réhabituer"-verb-fra
"realo"-noun-epo "réalité"-noun-fra
"realo"-noun-epo "réal"-noun-fra
"realpolitiko"-noun-epo "politique réaliste"-noun-fra
"realpolitiko"-noun-epo "realpolitik"-noun-fra
"realtempa"-adjective-epo "temps réel"-adjective-fra
"reanimado"-noun-epo "ranimation"-noun-fra
"reanimi"-verb-epo "ranimer"-verb-fra
"reantaŭparolo"-noun-epo "réintroduction"-noun-fra
"reaperanto"-noun-epo "revenant"-noun-fra
"reaperanto"-noun-epo "apparition"-noun-fra
"reaperi"-verb-epo "reparaître"-verb-fra
"reaperi"-verb-epo "réapparaître"-verb-fra
"reapero"-noun-epo "réapparition"-noun-fra
"reapero"-noun-epo "rentrée"-noun-fra
"rearmado"-noun-epo "réarmement"-noun-fra
"rearmi"-verb-epo "réarmer"-verb-fra
"reatingi"-verb-epo "réobtenir"-verb-fra
"reatingo"-noun-epo "réobtention"-noun-fra
"rebaloti"-verb-epo "réélire"-verb-fra
"rebaloto"-noun-epo "réélection"-noun-fra
"rebapti"-verb-epo "rebaptiser"-verb-fra
"rebati"-verb-epo "contre-attaquer"-verb-fra
"rebati"-verb-epo "répliquer"-verb-fra
"rebati"-verb-epo "riposter"-verb-fra
"rebato"-noun-epo "contrecoup"-noun-fra
"rebilanci"-verb-epo "rééquilibrer"-verb-fra
"rebonigi"-verb-epo "remettre en état"-verb-fra
"rebonigi"-verb-epo "réparer"-verb-fra
"rebrili"-verb-epo "miroiter"-verb-fra
"rebrili"-verb-epo "réfléchir"-verb-fra
"rebrili"-verb-epo "refléter"-verb-fra
"recenzi"-verb-epo "faire la critique de"-verb-fra
"recenzi"-verb-epo "critiquer"-verb-fra
"recenzi"-verb-epo "rapporter"-verb-fra
"recenzisto"-noun-epo "critique littéraire"-noun-fra
"recenzisto"-noun-epo "critique littéraire"-noun-fra
"recenzo"-noun-epo "compte-rendu"-noun-fra
"recenzo"-noun-epo "critique"-noun-fra
"recenzo"-noun-epo "critique littéraire"-noun-fra
"recepto"-noun-epo "recette"-noun-fra
"recesio"-noun-epo "récession"-noun-fra
"recidiva"-adjective-epo "récidiviste"-adjective-fra
"recidivi"-verb-epo "rechuter"-verb-fra
"recidivi"-verb-epo "récidiver"-verb-fra
"recidivismo"-noun-epo "récidivisme"-noun-fra
"recidivo"-noun-epo "rechute"-noun-fra
"recidivo"-noun-epo "récidive"-noun-fra
"recidivo"-noun-epo "retombée"-noun-fra
"recidivulo"-noun-epo "récidiviste"-noun-fra
"reciklejo"-noun-epo "déchetterie"-noun-fra
"recikligi"-verb-epo "recycler"-verb-fra
"recikligo"-noun-epo "recyclage"-noun-fra
"reciproka"-adjective-epo "mutuel"-adjective-fra
"reciproka"-adjective-epo "réciproque"-adjective-fra
"reciproke"-adverb-epo "l'un de l'autre"-adverb-fra
"reciproke"-adverb-epo "mutuellement"-adverb-fra
"reciproke"-adverb-epo "réciproquement"-adverb-fra
"reciprokeco"-noun-epo "réciprocité"-noun-fra
"recitalo"-noun-epo "récital"-noun-fra
"recitativo"-noun-epo "récitatif"-noun-fra
"reciti"-verb-epo "réciter"-verb-fra
"recito"-noun-epo "récitation"-noun-fra
"redakcio"-noun-epo "redaction"-noun-fra
"redakcio"-noun-epo "rédaction"-noun-fra
"redaktado"-noun-epo "redaction"-noun-fra
"redaktado"-noun-epo "rédaction"-noun-fra
"redaktaĵo"-noun-epo "rédaction"-noun-fra
"redaktejo"-noun-epo "redaction"-noun-fra
"redakti"-verb-epo "libeller"-verb-fra
"redakti"-verb-epo "rédiger"-verb-fra
"redaktisto"-noun-epo "rédacteur"-noun-fra
"redakto"-noun-epo "rédaction"-noun-fra
"redakto"-noun-epo "redaction"-noun-fra
"redaktoro"-noun-epo "rédacteur"-noun-fra
"Red Deer"-properNoun-epo "Red Deer"-properNoun-fra
"redemandi"-verb-epo "redemander"-verb-fra
"redescendi"-verb-epo "descendre"-verb-fra
"redesupri"-verb-epo "descendre"-verb-fra
"redifini"-verb-epo "redéfinir"-verb-fra
"redifino"-noun-epo "redéfinition"-noun-fra
"redingoto"-noun-epo "justaucorps"-noun-fra
"redingoto"-noun-epo "redingote"-noun-fra
"rediri"-verb-epo "redire"-verb-fra
"rediri"-verb-epo "rapporter"-verb-fra
"rediri"-verb-epo "relater"-verb-fra
"rediri"-verb-epo "répéter"-verb-fra
"redissendo"-noun-epo "redistribution"-noun-fra
"redistribua"-adjective-epo "redistributeur"-adjective-fra
"redistribuado"-noun-epo "redistribution"-noun-fra
"redistribuanto"-noun-epo "redistributeur"-noun-fra
"redistribucio"-noun-epo "redistribution"-noun-fra
"redistribuebla"-adjective-epo "redistribuable"-adjective-fra
"redistribui"-verb-epo "redistribuer"-verb-fra
"redistribuo"-noun-epo "redistribution"-noun-fra
"redoni"-verb-epo "redonner"-verb-fra
"redoni"-verb-epo "rendre la pareille"-verb-fra
"redoni"-verb-epo "rendre"-verb-fra
"redoni"-verb-epo "restituer"-verb-fra
"redoni"-verb-epo "revaloir"-verb-fra
"redono"-noun-epo "renvoi"-noun-fra
"redono"-noun-epo "retour"-noun-fra
"reduktebla"-adjective-epo "réductible"-adjective-fra
"redukteble"-adverb-epo "réductiblement"-adverb-fra
"redukti"-verb-epo "réduire"-verb-fra
"reduktismo"-noun-epo "réductionnisme"-noun-fra
"redukto"-noun-epo "reduction"-noun-fra
"redukto"-noun-epo "réduction"-noun-fra
"redukto al absurdo"-noun-epo "réduction à l'absurde"-noun-fra
"redunda"-adjective-epo "redondant"-adjective-fra
"redundo"-noun-epo "redondance"-noun-fra
"ree"-adverb-epo "à plusieurs reprises"-adverb-fra
"reedukado"-noun-epo "rééducation"-noun-fra
"reeduki"-verb-epo "rééduquer"-verb-fra
"reeki"-verb-epo "recommencer"-verb-fra
"reekigi"-verb-epo "recommencer"-verb-fra
"reekspedi"-verb-epo "réexpédier"-verb-fra
"reekspedo"-noun-epo "réexpédition"-noun-fra
"reekvilibrigi"-verb-epo "rééquilibrer"-verb-fra
"reekzameni"-verb-epo "réexaminer"-verb-fra
"reekzameno"-noun-epo "réexamen"-noun-fra
"reela"-adjective-epo "réel"-adjective-fra
"reela parto"-noun-epo "partie réelle"-noun-fra
"reeldoni"-verb-epo "rééditer"-verb-fra
"reeldono"-noun-epo "réédition"-noun-fra
"reelekti"-verb-epo "réélire"-verb-fra
"reelekto"-noun-epo "réélection"-noun-fra
"reelfari"-verb-epo "reconstituer"-verb-fra
"reelo"-noun-epo "nombre réel"-noun-fra
"reelo"-noun-epo "réel"-noun-fra
"reelsendi"-verb-epo "réémettre"-verb-fra
"reelsendo"-noun-epo "réémission"-noun-fra
"reenigo"-noun-epo "réintroduction"-noun-fra
"reenkonduki"-verb-epo "réintroduire"-verb-fra
"reenkonduko"-noun-epo "réintroduction"-noun-fra
"reesplori"-verb-epo "réexaminer"-verb-fra
"reesploro"-noun-epo "réexamen"-noun-fra
"refaldi"-verb-epo "replier"-verb-fra
"refali"-verb-epo "retomber"-verb-fra
"refari"-verb-epo "refaire"-verb-fra
"refariĝi"-verb-epo "redevenir"-verb-fra
"refaro"-noun-epo "réfection"-noun-fra
"referaĵo"-noun-epo "compte rendu"-noun-fra
"referaĵo"-noun-epo "enquête"-noun-fra
"referaĵo"-noun-epo "mémoire"-noun-fra
"referaĵo"-noun-epo "rapport"-noun-fra
"referato"-noun-epo "compte rendu"-noun-fra
"referato"-noun-epo "rapport"-noun-fra
"referenci"-verb-epo "référencer"-verb-fra
"referenci"-verb-epo "faire référence à"-verb-fra
"referenci"-verb-epo "référer à"-verb-fra
"referenci"-verb-epo "mentionner"-verb-fra
"referenco"-noun-epo "référencement"-noun-fra
"referenco"-noun-epo "référence"-noun-fra
"referencverko"-noun-epo "ouvrage de référence"-noun-fra
"referendaria"-adjective-epo "référendaire"-adjective-fra
"referendarie"-adverb-epo "référendairement"-adverb-fra
"referendario"-noun-epo "référendaire"-noun-fra
"referenduma"-adjective-epo "référendaire"-adjective-fra
"referendume"-adverb-epo "référendairement"-adverb-fra
"referendumo"-noun-epo "référendum"-noun-fra
"referendumo"-noun-epo "votation"-noun-fra
"referi"-verb-epo "présenter un rapport"-verb-fra
"refinancado"-noun-epo "refinancement"-noun-fra
"refinanci"-verb-epo "refinancer"-verb-fra
"refleksa"-adjective-epo "réflexe"-adjective-fra
"refleksiva"-adjective-epo "réflexif"-adjective-fra
"refleksive"-adverb-epo "réflexivement"-adverb-fra
"reflekso"-noun-epo "réflexe"-noun-fra
"reflekti"-verb-epo "refléter"-verb-fra
"reflekti"-verb-epo "réfléchir"-verb-fra
"reflekti"-verb-epo "renvoyer"-verb-fra
"reflekto"-noun-epo "réflexion"-noun-fra
"reflektoro"-noun-epo "feux"-noun-fra
"reflektoro"-noun-epo "projecteur"-noun-fra
"refluo"-noun-epo "marée descendante"-noun-fra
"refoje"-adverb-epo "de nouveau"-adverb-fra
"refoje"-adverb-epo "une fois de plus"-adverb-fra
"refoje"-adverb-epo "une nouvelle fois"-adverb-fra
"refondado"-noun-epo "refondation"-noun-fra
"refondanto"-noun-epo "refondateur"-noun-fra
"refondi"-verb-epo "refonder"-verb-fra
"refondinto"-noun-epo "refondateur"-noun-fra
"refondo"-noun-epo "refondation"-noun-fra
"reforiri"-verb-epo "repartir"-verb-fra
"reformacio"-noun-epo "réforme"-noun-fra
"reformado"-noun-epo "réforme"-noun-fra
"reformanta"-adjective-epo "réformateur"-adjective-fra
"reformanto"-noun-epo "réformateur"-noun-fra
"reformati"-verb-epo "reformater"-verb-fra
"reformatoro"-noun-epo "réformateur"-noun-fra
"reformema"-adjective-epo "réformiste"-adjective-fra
"reformemulo"-noun-epo "réformiste"-noun-fra
"reformi"-verb-epo "réformer"-verb-fra
"reformi"-verb-epo "reformer"-verb-fra
"reformisma"-adjective-epo "réformiste"-adjective-fra
"reformismo"-noun-epo "réformisme"-noun-fra
"reformista"-adjective-epo "réformiste"-adjective-fra
"reformisto"-noun-epo "réformiste"-noun-fra
"reformo"-noun-epo "réforme"-noun-fra
"reformo"-noun-epo "réformation"-noun-fra
"refreŝigaĵo"-noun-epo "rafraîchissement"-noun-fra
"refreŝigi"-verb-epo "rafraîchir"-verb-fra
"refreŝiĝi"-verb-epo "rafraîchir"-verb-fra
"reĝa"-adjective-epo "royal"-adjective-fra
"regado"-noun-epo "règne"-noun-fra
"reĝado"-noun-epo "règne"-noun-fra
"regali"-verb-epo "offrir"-verb-fra
"reganta"-adjective-epo "dirigeant"-adjective-fra
"reganta"-adjective-epo "dominateur"-adjective-fra
"reganto"-noun-epo "dominateur"-noun-fra
"reganto"-noun-epo "gouvernant"-noun-fra
"reganto"-noun-epo "mandataire"-noun-fra
"reganto"-noun-epo "gouverneur"-noun-fra
"regato"-noun-epo "sujet"-noun-fra
"regebla"-adjective-epo "gouvernable"-adjective-fra
"reĝeco"-noun-epo "règne"-noun-fra
"regenerado"-noun-epo "régénération"-noun-fra
"regeneri"-verb-epo "régénérer"-verb-fra
"regento"-noun-epo "régent"-noun-fra
"regeo"-noun-epo "reggae"-noun-fra
"regi"-verb-epo "gouverner"-verb-fra
"regi"-verb-epo "régir"-verb-fra
"regi"-verb-epo "réguler"-verb-fra
"regi"-verb-epo "diriger"-verb-fra
"regi"-verb-epo "dominer"-verb-fra
"regi"-verb-epo "régner"-verb-fra
"reĝi"-verb-epo "régner"-verb-fra
"reĝido"-noun-epo "prince"-noun-fra
